gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
UBIAD1|29914	356.7818	UBIAD1|29914	424.015
UBL3|5412	335.5325	UBL3|5412	1537.2108
UBL4A|8266	1006.9403	UBL4A|8266	873.0457
UBL5|59286	1842.1729	UBL5|59286	1255.1595
UBL7|84993	664.5532	UBL7|84993	722.3265
UBLCP1|134510	485.9909	UBLCP1|134510	579.7373
UBN1|29855	1452.8318	UBN1|29855	1414.0088
UBN2|254048	1639.6196	UBN2|254048	678.5491
UBOX5|22888	807.4167	UBOX5|22888	407.0732
UBP1|7342	3421.472	UBP1|7342	1755.4722
UBQLN1|29979	4864.0219	UBQLN1|29979	3104.4403
UBQLN2|29978	1121.412	UBQLN2|29978	1275.172
UBQLN4|56893	2439.551	UBQLN4|56893	976.2351
lowly_expressed	lowly_expressed	UBQLNL|143630	13.1332
UBR1|197131	414.0177	UBR1|197131	977.4859
UBR2|23304	1072.0589	UBR2|23304	1159.4747
UBR3|130507	1046.3542	UBR3|130507	2080.05
UBR4|23352	3389.2554	UBR4|23352	4577.2358
UBR5|51366	4002.3991	UBR5|51366	3294.5591
UBR7|55148	1198.1835	UBR7|55148	899.3121
UBTD1|80019	268.7002	UBTD1|80019	361.4759
UBTD2|92181	266.6438	UBTD2|92181	834.2714
UBTF|7343	2251.7351	UBTF|7343	2557.8487
UBXN10|127733	45.5831	UBXN10|127733	68.793
UBXN11|91544	296.80400000000003	UBXN11|91544	176.3602
UBXN1|51035	887.3276	UBXN1|51035	1544.7154
UBXN2A|165324	894.8676	UBXN2A|165324	420.8881
UBXN2B|137886	1143.3468	UBXN2B|137886	561.601
UBXN4|23190	3324.1367	UBXN4|23190	2364.6029
UBXN6|80700	699.5116	UBXN6|80700	1931.8324
UBXN7|26043	732.4137	UBXN7|26043	503.4396
UBXN8|7993	148.40200000000002	UBXN8|7993	178.2364
UCHL1|7345	1776.3688	UCHL1|7345	445.2783
UCHL3|7347	448.9761	UCHL3|7347	262.6642
UCHL5|51377	573.8531	UCHL5|51377	399.3809
UCK1|83549	834.8899	UCK1|83549	805.5034
UCK2|7371	763.9414	UCK2|7371	156.3477
UCKL1AS|100113386	17.1296	UCKL1AS|100113386	12.4015
UCKL1|54963	985.2660000000001	UCKL1|54963	471.5322
UCN2|90226	5.8264	lowly_expressed	lowly_expressed
UCP2|7351	5973.7812	UCP2|7351	2280.1751
UCP3|7352	87.0534	UCP3|7352	19.3871
UEVLD|55293	148.7448	UEVLD|55293	292.0575
UFC1|51506	3094.8505	UFC1|51506	1620.3877
UFD1L|7353	926.3885	UFD1L|7353	858.03
UFM1|51569	1148.4877	UFM1|51569	1350.2189
UFSP1|402682	11.3101	UFSP1|402682	8.7555
UFSP2|55325	458.85699999999997	UFSP2|55325	919.3308
UGCG|7357	156.6275	UGCG|7357	216.3852
UGDH|7358	593.9508	UGDH|7358	819.262
UGGT1|56886	1590.2665	UGGT1|56886	1734.8343
UGGT2|55757	750.2356	UGGT2|55757	494.6842
UGP2|7360	3968.1261	UGP2|7360	9814.2589
lowly_expressed	lowly_expressed	UGT2B11|10720	14.9656
lowly_expressed	lowly_expressed	UGT2B4|7363	13.7586
UGT8|7368	2298.3463	UGT8|7368	203.8774
UHMK1|127933	483.9345	UHMK1|127933	560.3502
UHRF1BP1L|23074	422.2432	UHRF1BP1L|23074	712.9456
UHRF1BP1|54887	834.2044	UHRF1BP1|54887	1011.257
UHRF1|29128	674.4923	UHRF1|29128	56.2852
UHRF2|115426	2210.2648	UHRF2|115426	852.4078
UIMC1|51720	247.7937	UIMC1|51720	455.9099
ULBP1|80329	61.3486	ULBP1|80329	8.7555
ULBP2|80328	7.8828	ULBP2|80328	6.8793
ULBP3|79465	19.5356	ULBP3|79465	16.2602
ULK1|8408	1411.3615	ULK1|8408	1403.3771
ULK2|9706	409.2194	ULK2|9706	997.4984
ULK3|25989	682.0324	ULK3|25989	339.5872
ULK4|54986	30.8457	ULK4|54986	78.7992
UMODL1|89766	171.0222	UMODL1|89766	6.8793
UMPS|7372	1027.8468	UMPS|7372	455.9099
UNC119B|84747	2870.7052	UNC119B|84747	1273.9212
UNC119|9094	329.0206	UNC119|9094	345.2158
UNC13A|23025	25.362	UNC13A|23025	20.6379
UNC13B|10497	1285.2369	UNC13B|10497	1883.0519
lowly_expressed	lowly_expressed	UNC13C|440279	46.9043
UNC13D|201294	940.4507	UNC13D|201294	188.868
UNC45A|55898	3448.5477	UNC45A|55898	2482.1764
UNC50|25972	640.9048	UNC50|25972	587.8674
lowly_expressed	lowly_expressed	UNC5A|90249	13.7586
UNC5B|219699	263.902	UNC5B|219699	484.6779
UNC5CL|222643	62.7813	UNC5CL|222643	14.384
UNC5C|8633	12.3383	UNC5C|8633	51.2821
UNC80|285175	7.5401	lowly_expressed	lowly_expressed
UNC93B1|81622	238.8827	UNC93B1|81622	411.5072
UNG|7374	2715.1058	UNG|7374	939.3371
UNKL|64718	292.0058	UNKL|64718	497.1857
UNK|85451	970.6109	UNK|85451	586.6166
UPB1|51733	6.5119	lowly_expressed	lowly_expressed
UPF1|5976	3998.6291	UPF1|5976	2539.0869
UPF2|26019	2148.2307	UPF2|26019	1180.738
UPF3A|65110	633.0219999999999	UPF3A|65110	553.4709
UPF3B|65109	444.8633	UPF3B|65109	285.1782
UPK1A|11045	5.1409	lowly_expressed	lowly_expressed
UPK1B|7348	48.3249	lowly_expressed	lowly_expressed
UPK3A|7380	18.1647	lowly_expressed	lowly_expressed
UPK3BL|100134938	498.5348	UPK3BL|100134938	178.5741
UPK3B|80761	66.8323	lowly_expressed	lowly_expressed
UPP1|7378	132.6364	UPP1|7378	140.0876
UPP2|151531	6.5119	lowly_expressed	lowly_expressed
UPRT|139596	438.6942	UPRT|139596	228.8931
UQCC|55245	270.4138	UQCC|55245	746.7167
UQCR10|29796	1029.2177	UQCR10|29796	1163.8524
UQCR11|10975	466.4553	UQCR11|10975	1163.8524
UQCRB|7381	3983.5490000000004	UQCRB|7381	2896.8105
UQCRC1|7384	1213.2636	UQCRC1|7384	2822.389
UQCRC2|7385	3222.0033	UQCRC2|7385	5131.9575
UQCRFS1|7386	1221.1464	UQCRFS1|7386	1710.444
UQCRHL|440567	806.4433	UQCRHL|440567	363.9775
UQCRH|7388	2871.0479	UQCRH|7388	1586.6166
UQCRQ|27089	645.0176	UQCRQ|27089	1385.2408
URB1|9875	1673.543	URB1|9875	1020.6442
URB2|9816	881.1584	URB2|9816	268.2927
URGCP|55665	1774.9979	URGCP|55665	1083.8024
URM1|81605	908.5768	URM1|81605	973.7336
UROD|7389	958.2726	UROD|7389	1472.1701
UROS|7390	471.2535	UROS|7390	666.0413
USE1|55850	313.9405	USE1|55850	283.9275
USF1|7391	1023.0486	USF1|7391	745.4659
USF2|7392	2668.4946	USF2|7392	2212.0075
USH1G|124590	43.5267	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	USH2A|7399	10.6316
USHBP1|83878	7.5401	USHBP1|83878	168.2301
USMG5|84833	678.6051	USMG5|84833	535.3346
USO1|8615	2893.3253	USO1|8615	2410.8818
USP10|9100	2711.3358	USP10|9100	1176.3602
USP11|8237	1001.4566	USP11|8237	1670.4189999999999
USP12|219333	199.8115	USP12|219333	455.2846
USP13|8975	2357.6386	USP13|8975	943.0894
USP14|9097	941.1361	USP14|9097	1504.6904
USP15|9958	438.6942	USP15|9958	852.4078
USP16|10600	1367.4921	USP16|10600	1185.1157
USP18|11274	633.7075	USP18|11274	380.2376
USP19|10869	1143.6895	USP19|10869	1663.5397
USP1|7398	4101.448	USP1|7398	1183.2395
USP20|10868	868.4774	USP20|10868	719.1995
USP21|27005	1137.5203	USP21|27005	410.8818
USP22|23326	3781.3384	USP22|23326	4462.7892
USP24|23358	2106.4176	USP24|23358	1984.3652
USP25|29761	1036.415	USP25|29761	1735.4597
USP27X|389856	242.6527	USP27X|389856	122.5766
USP28|57646	422.5859	USP28|57646	410.8818
USP2|9099	62.0341	USP2|9099	90.0563
USP30|84749	439.7224	USP30|84749	627.8924
USP31|57478	652.5576	USP31|57478	444.0275
USP32|84669	520.2639	USP32|84669	1031.2695
USP33|23032	1419.2443	USP33|23032	1659.162
USP34|9736	4856.4819	USP34|9736	3664.7905
USP35|57558	178.905	USP35|57558	228.2677
USP36|57602	2406.3062	USP36|57602	1086.3039
USP37|57695	472.6245	USP37|57695	349.5935
USP38|84640	1449.4045	USP38|84640	628.5178
USP39|10713	1926.8272	USP39|10713	909.3183
USP3|9960	281.3435	USP3|9960	437.142
USP40|55230	362.9509	USP40|55230	832.3952
USP42|84132	354.3827	USP42|84132	328.3302
USP43|124739	19.1929	USP43|124739	13.7586
lowly_expressed	lowly_expressed	USP44|84101	23.7649
USP45|85015	312.9123	USP45|85015	165.7286
USP46|64854	687.8588	USP46|64854	435.8974
USP47|55031	992.8884	USP47|55031	2301.4384
USP48|84196	1887.756	USP48|84196	1328.9556
USP49|25862	54.1513	USP49|25862	24.3902
USP4|7375	988.0901	USP4|7375	1529.7061
USP51|158880	25.7047	USP51|158880	51.9074
USP53|54532	1115.2429	USP53|54532	1724.828
USP54|159195	2919.7155	USP54|159195	709.1932
USP5|8078	1402.1078	USP5|8078	1772.3577
USP6NL|9712	2172.9072	USP6NL|9712	512.8205
USP6|9098	51.0667	USP6|9098	42.5266
USP7|7874	2219.5185	USP7|7874	2421.5134
USP8|9101	685.5591	USP8|9101	1314.3902
USP9X|8239	5146.7741	USP9X|8239	4909.3183
USPL1|10208	305.0296	USPL1|10208	485.9287
UST|10090	8.911	UST|10090	711.6948
UTP11L|51118	1157.056	UTP11L|51118	464.6654
UTP14A|10813	658.3839999999999	UTP14A|10813	340.2126
UTP14C|9724	1207.4372	UTP14C|9724	1373.9837
UTP15|84135	213.178	UTP15|84135	223.2645
UTP18|51096	389.3411	UTP18|51096	332.7079
UTP20|27340	1246.5084	UTP20|27340	639.1495
UTP23|84294	909.9477	UTP23|84294	464.04
UTP3|57050	800.6169	UTP3|57050	626.6417
UTP6|55813	526.433	UTP6|55813	611.6323
UTRN|7402	1020.3067	UTRN|7402	8176.3602
lowly_expressed	lowly_expressed	UTS2D|257313	16.2602
UVRAG|7405	678.9478	UVRAG|7405	1242.0263
UXS1|80146	1619.3985	UXS1|80146	602.8768
UXT|8409	900.79	UXT|8409	684.015
VAC14|55697	1355.1538	VAC14|55697	983.1144
VAMP1|6843	186.4039	VAMP1|6843	158.2176
VAMP2|6844	935.9952	VAMP2|6844	3010.6316
VAMP3|9341	761.8884	VAMP3|9341	4145.7161
VAMP4|8674	380.4301	VAMP4|8674	588.4928
VAMP5|10791	122.6973	VAMP5|10791	580.3627
VAMP7|6845	872.5902	VAMP7|6845	1242.6517
VAMP8|8673	1255.7621	VAMP8|8673	479.0494
VANGL1|81839	1146.4313	VANGL1|81839	769.2308
VANGL2|57216	3235.3697	lowly_expressed	lowly_expressed
VAPA|9218	1173.507	VAPA|9218	2616.6354
VAPB|9217	1745.5231	VAPB|9217	1340.838
VARS2|57176	825.8144	VARS2|57176	538.4615
VARS|7407	1438.0944	VARS|7407	1141.9637
VASH1|22846	134.3981	VASH1|22846	1073.152
VASH2|79805	593.2654	VASH2|79805	123.8274
VASN|114990	241.6245	VASN|114990	782.3639999999999
VASP|7408	1467.2265	VASP|7408	1253.2833
lowly_expressed	lowly_expressed	VAT1L|57687	148.843
VAT1|10493	2548.8818	VAT1|10493	8258.2864
VAV1|7409	211.4643	VAV1|7409	176.9856
VAV2|7410	2106.4176	VAV2|7410	540.9631
VAV3|10451	260.132	VAV3|10451	237.0231
VAX2|25806	140.1765	VAX2|25806	16.2602
VBP1|7411	1030.9314	VBP1|7411	710.444
VCAM1|7412	288.2358	VCAM1|7412	613.5084
VCAN|1462	6214.7202	VCAN|1462	4256.4103
VCL|7414	4834.2044	VCL|7414	11304.5654
VCPIP1|80124	966.1554	VCPIP1|80124	712.3202
VCP|7415	6786.7364	VCP|7415	7063.1645
VDAC1|7416	3054.7511	VDAC1|7416	2412.1326
VDAC2|7417	1975.4948	VDAC2|7417	1529.7061
VDAC3|7419	1591.2947	VDAC3|7419	1464.04
VDR|7421	106.9317	VDR|7421	182.6141
VEGFA|7422	2774.0554	VEGFA|7422	1632.8956
VEGFB|7423	921.6005	VEGFB|7423	4487.1795
VEGFC|7424	39.0712	VEGFC|7424	420.2627
lowly_expressed	lowly_expressed	VENTX|27287	30.0188
VEPH1|79674	415.3886	VEPH1|79674	41.2758
VEZF1|7716	916.4596	VEZF1|7716	1535.96
VEZT|55591	1210.8645	VEZT|55591	1091.9325
VGF|7425	43.8694	VGF|7425	6.8793
VGLL1|51442	2621.8833	VGLL1|51442	85.0532
VGLL3|389136	98.0207	VGLL3|389136	1500.3127
VGLL4|9686	5015.5325	VGLL4|9686	1898.399
VHL|7428	1599.1774	VHL|7428	664.7905
VIL1|7429	20.5638	lowly_expressed	lowly_expressed
VILL|50853	150.8011	VILL|50853	182.6141
VIM|7431	4948.5494	VIM|7431	104428.7367
VIPAR|63894	327.307	VIPAR|63894	564.7280000000001
VIPR1|7433	103.8471	VIPR1|7433	296.4353
lowly_expressed	lowly_expressed	VIPR2|7434	140.3002
lowly_expressed	lowly_expressed	VIP|7432	7.5047
VIT|5212	343.75800000000004	VIT|5212	1613.5084
VKORC1L1|154807	1642.7041	VKORC1L1|154807	4343.3396
VKORC1|79001	2763.8283	VKORC1|79001	1593.596
VLDLR|7436	396.5384	VLDLR|7436	1130.7067
VMA21|203547	1451.1182	VMA21|203547	805.5034
VMAC|400673	234.7699	VMAC|400673	105.0657
VMO1|284013	8.2255	VMO1|284013	26.2664
VN1R1|57191	63.0623	VN1R1|57191	9.3809
VNN1|8876	6.5119	VNN1|8876	73.7961
lowly_expressed	lowly_expressed	VNN2|8875	47.5297
VOPP1|81552	130.5801	VOPP1|81552	806.7542
VPRBP|9730	964.2841	VPRBP|9730	891.1507
VPS11|55823	774.9122	VPS11|55823	1646.0288
VPS13A|23230	1285.2369	VPS13A|23230	948.0926
VPS13B|157680	1345.9001	VPS13B|157680	1342.7142
VPS13C|54832	630.6229	VPS13C|54832	2347.0919
VPS13D|55187	1165.6242	VPS13D|55187	3944.9656
VPS16|64601	511.3392	VPS16|64601	659.1619999999999
VPS18|57617	502.0992	VPS18|57617	739.212
VPS24|51652	3585.2969	VPS24|51652	4150.0938
VPS25|84313	485.6482	VPS25|84313	609.1307
VPS26A|9559	1816.8109	VPS26A|9559	1444.0275
VPS26B|112936	901.7222	VPS26B|112936	1402.1263
VPS28|51160	2533.1163	VPS28|51160	1407.1295
VPS29|51699	788.6214	VPS29|51699	1144.4653
VPS33A|65082	598.9821	VPS33A|65082	552.8143
VPS33B|26276	521.9776	VPS33B|26276	288.3052
VPS35|55737	7452.6604	VPS35|55737	3088.1801
VPS36|51028	1628.6522	VPS36|51028	1228.2677
VPS37A|137492	522.9817	VPS37A|137492	763.4897
VPS37B|79720	1169.3942	VPS37B|79720	745.4659
VPS37C|55048	238.8827	VPS37C|55048	498.4365
VPS37D|155382	198.4406	VPS37D|155382	38.1488
VPS39|23339	1233.142	VPS39|23339	2529.0807
VPS41|27072	1829.8346	VPS41|27072	1414.6341
VPS45|11311	2106.7603	VPS45|11311	1128.2051
VPS4A|27183	2692.4856	VPS4A|27183	2315.8224
VPS4B|9525	1779.1106	VPS4B|9525	1368.3552
VPS52|6293	1270.1568	VPS52|6293	1240.7755
VPS53|55275	811.5843	VPS53|55275	1035.0219
VPS54|51542	2196.8983	VPS54|51542	828.6429
VPS72|6944	1839.7738	VPS72|6944	734.8343
VPS8|23355	913.375	VPS8|23355	845.5285
VRK1|7443	456.5162	VRK1|7443	167.6048
VRK2|7444	733.5036	VRK2|7444	359.1745
VRK3|51231	680.3187	VRK3|51231	454.6592
VSIG10L|147645	240.5963	VSIG10L|147645	68.793
VSIG10|54621	305.3723	VSIG10|54621	565.3533
VSIG1|340547	119.27	VSIG1|340547	10.0063
VSIG2|23584	381.1156	VSIG2|23584	46.9043
VSIG4|11326	100.0771	VSIG4|11326	821.1382
VSNL1|7447	396.1957	VSNL1|7447	33.7711
lowly_expressed	lowly_expressed	VSTM2L|128434	16.8856
VTA1|51534	705.6807	VTA1|51534	781.7386
VTCN1|79679	25638.5914	VTCN1|79679	1414.6341
VTI1A|143187	439.6607	VTI1A|143187	474.3402
VTI1B|10490	438.9101	VTI1B|10490	2060.7255
lowly_expressed	lowly_expressed	VTN|7448	21.2633
VWA1|64856	1260.9031	VWA1|64856	764.2276
VWA2|340706	5.4837	VWA2|340706	49.4059
VWA5A|4013	285.1512	VWA5A|4013	1058.7867
VWA5B2|90113	5.8264	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	VWCE|220001	43.7774
VWDE|221806	37.0148	VWDE|221806	8.1301
VWF|7450	1092.28	VWF|7450	37926.8293
WAC|51322	3905.7493	WAC|51322	3238.8993
WAPAL|23063	2321.652	WAPAL|23063	1355.8474
WARS2|10352	539.4568	WARS2|10352	353.9712
WARS|7453	4174.1068	WARS|7453	2791.7448
WASF1|8936	587.7817	WASF1|8936	275.172
WASF2|10163	9120.0411	WASF2|10163	7652.2827
WASF3|10810	624.4538	WASF3|10810	1196.3727
WASH2P|375260	229.9717	WASH2P|375260	265.7911
WASH3P|374666	176.5059	WASH3P|374666	206.37900000000002
WASH5P|375690	286.8649	WASH5P|375690	140.7129
WASH7P|653635	786.9077	WASH7P|653635	752.3452
WASL|8976	2775.0835	WASL|8976	1759.8499
WAS|7454	37.3576	WAS|7454	105.0657
WBP11P1|441818	12.3383	WBP11P1|441818	8.7555
WBP11|51729	2404.2499	WBP11|51729	1838.0238
WBP1|23559	2097.2839	WBP1|23559	1072.1639
WBP2|23558	2480.3359	WBP2|23558	3184.4903
WBP4|11193	121.6691	WBP4|11193	517.1982
WBP5|51186	793.7623	WBP5|51186	789.2433
WBSCR16|81554	694.7134	WBSCR16|81554	1046.2789
WBSCR17|64409	6.8546	WBSCR17|64409	307.0669
WBSCR22|114049	1901.8319	WBSCR22|114049	811.7573
lowly_expressed	lowly_expressed	WBSCR26|171022	6.2539
lowly_expressed	lowly_expressed	WBSCR27|155368	11.8824
WDFY1|57590	754.6911	WDFY1|57590	1136.9606
WDFY2|115825	322.8515	WDFY2|115825	223.2645
WDFY3|23001	1876.7886	WDFY3|23001	2038.1488
WDFY4|57705	24.6765	WDFY4|57705	129.4559
WDHD1|11169	326.2788	WDHD1|11169	103.1895
WDR11|55717	681.6897	WDR11|55717	1208.2552
WDR12|55759	921.9433	WDR12|55759	299.5622
WDR13|64743	1178.6479	WDR13|64743	1704.1901
WDR17|116966	67.8605	WDR17|116966	40.6504
WDR18|57418	256.0192	WDR18|57418	257.661
WDR19|57728	240.2536	WDR19|57728	713.571
WDR1|9948	5292.776999999999	WDR1|9948	7207.6298
WDR20|91833	635.7639	WDR20|91833	509.0682
WDR24|84219	154.5712	WDR24|84219	294.5591
WDR25|79446	200.8397	WDR25|79446	156.3477
WDR26|80232	2934.1102	WDR26|80232	2808.005
WDR27|253769	81.5697	WDR27|253769	102.5641
WDR31|114987	135.0356	WDR31|114987	85.0532
WDR33|55339	1743.8094	WDR33|55339	1417.7611
WDR34|89891	881.1584	WDR34|89891	475.2971
WDR35|57539	1813.0409	WDR35|57539	520.9506
WDR36|134430	636.1066	WDR36|134430	587.242
WDR37|22884	1252.6776	WDR37|22884	540.3377
WDR3|10885	2798.0464	WDR3|10885	805.5034
WDR41|55255	320.7951	WDR41|55255	531.5822
WDR43|23160	2729.5005	WDR43|23160	720.4503
WDR44|54521	331.4198	WDR44|54521	542.8393
WDR45L|56270	2487.5332	WDR45L|56270	1632.8956
WDR45|11152	1253.0203	WDR45|11152	1104.4403
WDR46|9277	873.9611	WDR46|9277	622.8893
WDR47|22911	923.9997	WDR47|22911	651.0319
WDR48|57599	1655.3851	WDR48|57599	1394.6216
WDR4|10785	439.3797	WDR4|10785	91.9325
WDR52|55779	532.6022	WDR52|55779	140.0876
WDR53|348793	336.218	WDR53|348793	131.9575
WDR54|84058	221.0607	WDR54|84058	83.8024
WDR55|54853	268.546	WDR55|54853	421.4009
WDR59|79726	983.9774	WDR59|79726	605.3784
WDR5B|54554	425.6705	WDR5B|54554	215.1345
WDR5|11091	1897.6951	WDR5|11091	792.9956
WDR60|55112	395.853	WDR60|55112	483.4271
WDR61|80349	1037.1005	WDR61|80349	726.7042
WDR62|284403	220.0326	WDR62|284403	30.6442
WDR63|126820	7.5401	lowly_expressed	lowly_expressed
WDR66|144406	81.9124	WDR66|144406	19.3871
WDR67|93594	248.4791	WDR67|93594	118.1989
WDR6|11180	1505.3997	WDR6|11180	1868.0738
WDR70|55100	455.48800000000006	WDR70|55100	383.3646
WDR73|84942	681.1413	WDR73|84942	274.6967
WDR74|54663	857.8528	WDR74|54663	353.9712
WDR75|84128	1306.1434	WDR75|84128	626.0163
WDR76|79968	105.2181	WDR76|79968	66.9168
WDR77|79084	2194.8419	WDR77|79084	671.0444
WDR78|79819	122.3546	WDR78|79819	43.152
WDR7|23335	368.7773	WDR7|23335	853.0331
WDR81|124997	424.6423	WDR81|124997	1042.5266
WDR82|80335	2528.3181	WDR82|80335	3148.843
WDR83|84292	191.3084	WDR83|84292	140.7129
WDR85|92715	496.6155	WDR85|92715	238.8993
WDR86|349136	64.4332	WDR86|349136	36.8981
WDR88|126248	15.0801	WDR88|126248	6.2539
WDR89|112840	265.2729	WDR89|112840	207.6298
WDR8|49856	385.5711	WDR8|49856	274.5466
WDR90|197335	301.6023	WDR90|197335	164.4778
WDR91|29062	322.8515	WDR91|29062	412.1326
WDR92|116143	493.1882	WDR92|116143	259.5372
WDR93|56964	7.8828	WDR93|56964	10.0063
WDSUB1|151525	321.8233	WDSUB1|151525	186.3665
WDTC1|23038	5378.8022	WDTC1|23038	2574.7342
WDYHV1|55093	268.7002	WDYHV1|55093	118.8243
WEE1|7465	980.2074	WEE1|7465	754.2214
WEE2|494551	5.1684	lowly_expressed	lowly_expressed
WFDC1|58189	8.911	WFDC1|58189	924.3277
WFDC2|10406	170.6795	WFDC2|10406	128.2051
lowly_expressed	lowly_expressed	WFDC3|140686	9.3809
WFIKKN1|117166	7.1973	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WFIKKN2|124857	8.7555
WFS1|7466	565.1615	WFS1|7466	2721.7011
WHAMML1|339005	33.9303	WHAMML1|339005	151.97
WHAMML2|440253	50.724	WHAMML2|440253	93.1832
WHAMM|123720	594.2935	WHAMM|123720	417.7611
WHSC1L1|54904	1532.3451	WHSC1L1|54904	1492.808
WHSC1|7468	2340.5021	WHSC1|7468	1132.5829
WHSC2|7469	1067.9462	WHSC2|7469	492.80800000000005
WIBG|84305	201.8679	WIBG|84305	274.5466
lowly_expressed	lowly_expressed	WIF1|11197	11.257
WIPF1|7456	184.0459	WIPF1|7456	1868.0425
WIPF2|147179	754.0057	WIPF2|147179	1178.2364
WIPF3|644150	13.3665	WIPF3|644150	63.1645
WIPI1|55062	909.2623	WIPI1|55062	619.7624
WIPI2|26100	1625.5676	WIPI2|26100	1840.5253
WISP1|8840	53.1231	WISP1|8840	75.0469
WISP2|8839	50.0386	WISP2|8839	4435.272
WISP3|8838	289.264	WISP3|8838	13.1332
WIZ|58525	1947.391	WIZ|58525	1330.8318
WLS|79971	26.7329	WLS|79971	2166.3477
WNK1|65125	7180.8757	WNK1|65125	7703.5647
WNK2|65268	1891.7145	WNK2|65268	438.3677
WNK3|65267	59.2923	WNK3|65267	12.5078
WNK4|65266	413.8737	WNK4|65266	51.6135
WNT10A|80326	5.1409	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WNT10B|7480	156.9731
WNT11|7481	77.4569	WNT11|7481	826.7667
WNT2B|7482	22.2774	WNT2B|7482	75.6723
WNT2|7472	86.0252	WNT2|7472	181.9887
WNT3|7473	13.0237	WNT3|7473	5.0031
WNT4|54361	24.6765	WNT4|54361	33.1457
WNT5A|7474	19.5356	WNT5A|7474	243.9024
WNT5B|81029	8.5682	WNT5B|81029	136.3352
lowly_expressed	lowly_expressed	WNT6|7475	15.0094
WNT7B|7477	6.1691	lowly_expressed	lowly_expressed
WNT8B|7479	23.9911	lowly_expressed	lowly_expressed
WNT9A|7483	16.1083	WNT9A|7483	55.0344
lowly_expressed	lowly_expressed	WNT9B|7484	67.5422
WRAP53|55135	103.5044	WRAP53|55135	124.4528
WRB|7485	1460.3719	WRB|7485	512.1951
WRNIP1|56897	910.9759	WRNIP1|56897	714.8218
WRN|7486	848.8493	WRN|7486	408.3802
WSB1|26118	700.8825	WSB1|26118	2247.6548
WSB2|55884	1571.7591	WSB2|55884	1429.6435
WSCD1|23302	14.3947	WSCD1|23302	177.611
lowly_expressed	lowly_expressed	WSCD2|9671	317.0732
WTAP|9589	1148.145	WTAP|9589	1358.9744
WTIP|126374	267.3293	WTIP|126374	787.9925
WWC1|23286	1421.3007	WWC1|23286	247.6548
WWC2|80014	28.7893	WWC2|80014	910.5691
WWC3|55841	1047.0397	WWC3|55841	1455.9099
WWOX|51741	131.951	WWOX|51741	265.7911
WWP1|11059	1047.7251	WWP1|11059	2098.1864
WWP2|11060	2962.8995	WWP2|11060	1634.7717
WWTR1|25937	1392.9979999999998	WWTR1|25937	1058.8618
XAB2|56949	1592.6656	XAB2|56949	1037.5235
XAF1|54739	172.7358	XAF1|54739	979.9875
XBP1|7494	3908.1484	XBP1|7494	3961.8512
XCL1|6375	8.5682	XCL1|6375	9.3809
lowly_expressed	lowly_expressed	XDH|7498	51.2821
XG|7499	442.1215	XG|7499	1022.5141
XIAP|331	1250.9639	XIAP|331	1311.4447
XIRP1|165904	12.3383	lowly_expressed	lowly_expressed
XIST|7503	15861.0333	XIST|7503	8023.94
XKR3|150165	16.7938	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	XKR4|114786	6.2539
XKR8|55113	318.7388	XKR8|55113	184.4903
XKR9|389668	9.9392	lowly_expressed	lowly_expressed
XKRX|402415	74.0296	XKRX|402415	6.2539
XK|7504	355.4108	XK|7504	116.9481
XPA|7507	203.2388	XPA|7507	300.1876
XPC|7508	603.5473	XPC|7508	1150.7192
XPNPEP1|7511	1866.164	XPNPEP1|7511	812.3827
lowly_expressed	lowly_expressed	XPNPEP2|7512	670.419
XPNPEP3|63929	168.9555	XPNPEP3|63929	302.2139
XPO1|7514	5240.682	XPO1|7514	3541.5885
XPO4|64328	529.1749	XPO4|64328	618.5116
XPO5|57510	2576.3002	XPO5|57510	820.5128
XPO6|23214	3484.877	XPO6|23214	1717.9487
XPO7|23039	1887.4132	XPO7|23039	1918.0738
XPOT|11260	3617.1708	XPOT|11260	1595.3721
XPR1|9213	919.5442	XPR1|9213	766.7292
XRCC1|7515	702.5962	XRCC1|7515	645.4034
XRCC2|7516	251.22099999999998	XRCC2|7516	23.1395
XRCC3|7517	353.0117	XRCC3|7517	145.7161
XRCC4|7518	88.76700000000001	XRCC4|7518	78.7992
XRCC5|7520	5576.5573	XRCC5|7520	5127.5797
XRCC6BP1|91419	49.0104	XRCC6BP1|91419	157.5985
XRCC6|2547	4044.2121	XRCC6|2547	5570.3565
XRN1|54464	1735.5839	XRN1|54464	1036.8981
XRN2|22803	2705.5094	XRN2|22803	1782.9894
XRRA1|143570	254.2644	XRRA1|143570	285.3659
XYLB|9942	502.0992	XYLB|9942	103.8149
XYLT1|64131	2650.3299	XYLT1|64131	1101.3133
XYLT2|64132	281.3812	XYLT2|64132	595.3721
YAF2|10138	305.3723	YAF2|10138	252.0325
YAP1|10413	2399.7944	YAP1|10413	6248.9056
YARS2|51067	417.4449	YARS2|51067	268.2927
YARS|8565	3526.3474	YARS|8565	1176.9856
