gene_id	TCGA-E9-A1RC-01A-11R-A157-07	gene_id	TCGA-E9-A1RC-11A-33R-A157-07
EPS8L1|54869	449.6528	lowly_expressed	lowly_expressed
EPS8L2|64787	1506.9444	EPS8L2|64787	125.14200000000001
EPS8|2059	1739.0873	EPS8|2059	4434.1519
EPSTI1|94240	124.75200000000001	EPSTI1|94240	216.3768
EPT1|85465	1500.0	EPT1|85465	363.8906
EPYC|1833	66.4683	lowly_expressed	lowly_expressed
ERAL1|26284	988.8393	ERAL1|26284	742.8122
ERAP1|51752	2562.9688	ERAP1|51752	6780.6519
ERAP2|64167	1130.9524	ERAP2|64167	1826.7937
ERBB2IP|55914	5831.8452	ERBB2IP|55914	1663.2002
ERBB2|2064	5702.1329	ERBB2|2064	673.5996
ERBB3|2065	14879.2163	ERBB3|2065	54.8807
ERBB4|2066	1266.8651	ERBB4|2066	183.1687
ERC1|23085	4404.0179	ERC1|23085	2572.0528
ERCC1|2067	749.4072	ERCC1|2067	681.9889999999999
ERCC2|2068	405.2579	ERCC2|2068	254.4787
ERCC3|2071	1237.1032	ERCC3|2071	952.5474
ERCC4|2072	798.3631	ERCC4|2072	365.6384
ERCC5|2073	991.0714	ERCC5|2073	2060.6484
ERCC6L|54821	185.0198	ERCC6L|54821	11.1859
ERCC6|2074	412.4578	ERCC6|2074	262.5605
ERCC8|1161	243.0556	ERCC8|1161	259.02299999999997
ERF|2077	591.2698	ERF|2077	361.7932
ERGIC1|57222	9767.8571	ERGIC1|57222	4404.789000000001
ERGIC2|51290	1277.0337	ERGIC2|51290	760.6397
ERGIC3|51614	4820.4365	ERGIC3|51614	2582.8891
ERG|2078	157.2421	ERG|2078	1902.9975
ERH|2079	2580.1091	ERH|2079	1195.4907
ERI1|90459	718.998	ERI1|90459	441.1431
ERI2|112479	1350.3323	ERI2|112479	361.4052
ERI3|79033	627.9762	ERI3|79033	757.4937
ERICH1|157697	294.3948	ERICH1|157697	289.7841
ERLEC1|27248	1816.2202	ERLEC1|27248	1779.2537
ERLIN1|10613	1005.9524	ERLIN1|10613	1516.3856
ERLIN2|11160	4133.1845	ERLIN2|11160	2127.7637
ERMAP|114625	199.9008	ERMAP|114625	890.6755
ERMN|57471	105.1587	ERMN|57471	6.6416
ERMP1|79956	4798.0159	ERMP1|79956	843.3243
ERN1|2081	201.3889	ERN1|2081	123.7438
ERO1LB|56605	69.9405	ERO1LB|56605	384.165
ERO1L|30001	1664.4345	ERO1L|30001	582.3648
ERP27|121506	1993.0556	ERP27|121506	15.3806
ERP29|10961	2277.7778	ERP29|10961	1605.8726
ERP44|23071	799.3552	ERP44|23071	1723.3243
ERRFI1|54206	825.3968	ERRFI1|54206	1738.3553
lowly_expressed	lowly_expressed	ERVFRDE1|405754	6.2921
ESAM|90952	303.5714	ESAM|90952	2589.1812
ESCO1|114799	709.0774	ESCO1|114799	318.448
ESCO2|157570	309.0278	ESCO2|157570	11.5354
ESD|2098	820.4365	ESD|2098	2810.4518
ESF1|51575	776.0417	ESF1|51575	478.1963
ESM1|11082	179.3155	ESM1|11082	8.3894
ESPL1|9700	387.6488	ESPL1|9700	16.0797
ESPNP|284729	5.7044	lowly_expressed	lowly_expressed
ESPN|83715	148.8095	lowly_expressed	lowly_expressed
ESR1|2099	32386.4087	ESR1|2099	1007.4281
lowly_expressed	lowly_expressed	ESR2|2100	211.1334
ESRP1|54845	5057.2917	lowly_expressed	lowly_expressed
ESRP2|80004	1450.6448	ESRP2|80004	152.058
ESRRA|2101	402.5298	ESRRA|2101	418.0722
ESRRG|2104	16.6171	ESRRG|2104	37.0532
ESYT1|23344	4960.5655	ESYT1|23344	13973.6083
ESYT2|57488	4923.6111	ESYT2|57488	6251.5075
ESYT3|83850	29.0179	lowly_expressed	lowly_expressed
ETAA1|54465	427.3313	ETAA1|54465	282.4434
ETF1|2107	6141.369000000001	ETF1|2107	4336.9746
ETFA|2108	647.0734	ETFA|2108	2997.8153
ETFB|2109	415.4266	ETFB|2109	3047.8021
ETFDH|2110	824.3948	ETFDH|2110	1423.7525
ETHE1|23474	257.1925	ETHE1|23474	252.0318
ETNK1|55500	1295.8829	ETNK1|55500	563.4886
ETNK2|55224	371.0317	ETNK2|55224	73.4073
ETS1|2113	789.4345	ETS1|2113	5373.0665
ETS2|2114	652.5298	ETS2|2114	1323.0796
ETV1|2115	138.1448	ETV1|2115	171.6333
ETV2|2116	8.1845	ETV2|2116	11.5354
ETV3L|440695	8.9286	ETV3L|440695	11.885
ETV3|2117	563.9881	ETV3|2117	662.0641
ETV4|2118	41.1706	lowly_expressed	lowly_expressed
ETV5|2119	213.2937	ETV5|2119	328.9347
ETV6|2120	1160.9623	ETV6|2120	579.5683
ETV7|51513	39.1865	ETV7|51513	13.9823
EVC2|132884	60.5159	EVC2|132884	171.9829
EVC|2121	712.8348	EVC|2121	1130.4903
EVI2A|2123	118.3036	EVI2A|2123	146.8146
EVI2B|2124	88.7897	EVI2B|2124	348.8596
EVI5L|115704	285.4663	EVI5L|115704	355.5012
EVI5|7813	307.2917	EVI5|7813	846.6311
EVL|51466	8239.0873	EVL|51466	994.1449
lowly_expressed	lowly_expressed	EVPLL|645027	5.9425
EVPL|2125	675.3472	EVPL|2125	7.6903
EWSR1|2130	2715.2778	EWSR1|2130	3249.8471
EXD2|55218	871.0317	EXD2|55218	910.6004
EXD3|54932	132.4405	EXD3|54932	123.3942
EXO1|9156	268.8492	EXO1|9156	5.2434
EXOC1|55763	1437.2520000000002	EXOC1|55763	1253.1679
EXOC2|55770	950.6448	EXOC2|55770	880.8879
EXOC3L2|90332	26.2897	EXOC3L2|90332	17.4779
EXOC3L|283849	36.8651	EXOC3L|283849	108.3038
EXOC3|11336	1461.3095	EXOC3|11336	1573.3636
EXOC4|60412	1297.8671	EXOC4|60412	2143.1443
EXOC5|10640	1986.6071	EXOC5|10640	2073.2325
EXOC6B|23233	259.6726	EXOC6B|23233	564.1877
EXOC6|54536	668.1548	EXOC6|54536	357.5985
EXOC7|23265	2631.2401	EXOC7|23265	3702.8751
EXOC8|149371	865.0794	EXOC8|149371	414.5766
EXOG|9941	167.4107	EXOG|9941	151.7085
EXOSC10|5394	1458.5813	EXOSC10|5394	1271.6945
EXOSC1|51013	283.7302	EXOSC1|51013	274.05400000000003
EXOSC2|23404	597.2222	EXOSC2|23404	316.7002
EXOSC3|51010	364.3353	EXOSC3|51010	197.5007
EXOSC4|54512	345.2381	EXOSC4|54512	146.8146
EXOSC5|56915	251.4881	EXOSC5|56915	148.5624
EXOSC6|118460	382.1925	EXOSC6|118460	282.0939
EXOSC7|23016	482.3909	EXOSC7|23016	379.6207
EXOSC8|11340	216.1161	EXOSC8|11340	239.6295
EXOSC9|5393	657.0139	EXOSC9|5393	327.7392
EXPH5|23086	1071.1806	EXPH5|23086	89.1375
EXT1|2131	581.3492	EXT1|2131	1575.1114
EXT2|2132	1361.1111	EXT2|2132	2500.0437
EXTL1|2134	38.1944	lowly_expressed	lowly_expressed
EXTL2|2135	157.4901	EXTL2|2135	423.6651
EXTL3|2137	1623.7599	EXTL3|2137	1210.8713
EYA1|2138	12.6488	EYA1|2138	99.2747
EYA2|2139	308.7798	EYA2|2139	320.8949
EYA3|2140	162.9464	EYA3|2140	116.0535
EYA4|2070	13.3929	EYA4|2070	201.6954
EYS|346007	19.8413	EYS|346007	123.0447
EZH1|2145	662.4504	EZH1|2145	3037.3154
EZH2|2146	381.9444	EZH2|2146	51.7347
EZR|7430	8081.8452	EZR|7430	1167.8756
F10|2159	6.4484	F10|2159	410.3819
F11R|50848	9779.7693	F11R|50848	3818.9286
F12|2161	82.8373	lowly_expressed	lowly_expressed
F13A1|2162	661.7063	F13A1|2162	6633.5751
F2RL1|2150	549.6032	F2RL1|2150	32.509
F2RL2|2151	188.24400000000003	F2RL2|2151	6.6416
F2RL3|9002	21.0813	F2RL3|9002	94.3808
F2R|2149	1144.0972	F2R|2149	878.7905
F3|2152	93.99799999999999	F3|2152	1324.8274
F5|2153	41.9147	F5|2153	30.7612
F7|2155	60.0198	lowly_expressed	lowly_expressed
F8A1|8263	90.7738	F8A1|8263	185.2661
F8|2157	546.1384	F8|2157	1893.5594
FA2H|79152	40.1786	FA2H|79152	5.9425
FAAH2|158584	129.4643	lowly_expressed	lowly_expressed
FAAH|2166	305.3075	FAAH|2166	179.6732
FABP3|2170	98.7103	FABP3|2170	117.4517
FABP4|2167	280.0099	FABP4|2167	125233.5926
FABP5|2171	41.4187	FABP5|2171	501.9663
FADD|8772	551.8353	FADD|8772	460.7183
FADS1|3992	563.4921	FADS1|3992	469.8069
FADS2|9415	255.7044	FADS2|9415	608.5817
FADS3|3995	129.2163	FADS3|3995	2535.6987
FAF1|11124	637.8968	FAF1|11124	929.127
FAF2|23197	5052.5794	FAF2|23197	1447.5225
FAHD1|81889	1406.9469	FAHD1|81889	565.572
FAHD2A|51011	160.4663	FAHD2A|51011	565.5859
FAHD2B|151313	287.2024	FAHD2B|151313	191.9077
FAH|2184	886.1607	FAH|2184	4804.6841
FAIM2|23017	9.4246	FAIM2|23017	70.9604
FAIM3|9214	473.8517	FAIM3|9214	86.1452
FAIM|55179	258.1845	FAIM|55179	388.3597
FAM100A|124402	473.7103	FAM100A|124402	190.1599
FAM100B|283991	211.0615	FAM100B|283991	572.9267
FAM101A|144347	66.9643	FAM101A|144347	7.3407
FAM101B|359845	588.0456	FAM101B|359845	1110.8975
FAM102A|399665	7119.0476	FAM102A|399665	495.6742
FAM102B|284611	722.2222	FAM102B|284611	811.6753
FAM103A1|83640	532.2421	FAM103A1|83640	208.30200000000002
FAM104A|84923	788.2316	FAM104A|84923	728.3859
FAM104B|90736	130.4563	FAM104B|90736	196.1024
FAM105A|54491	84.8214	FAM105A|54491	286.9877
FAM105B|90268	740.8234	FAM105B|90268	453.3776
lowly_expressed	lowly_expressed	FAM106A|80039	10.4868
FAM106C|100129396	6.2004	FAM106C|100129396	15.7301
FAM107A|11170	8.1845	FAM107A|11170	2090.0114
FAM107B|83641	1280.754	FAM107B|83641	4544.962
FAM108A1|81926	168.1548	FAM108A1|81926	408.9837
FAM108B1|51104	293.4028	FAM108B1|51104	257.2752
FAM108C1|58489	292.9067	FAM108C1|58489	70.2613
FAM109A|144717	257.6885	FAM109A|144717	234.9034
FAM109B|150368	343.75	FAM109B|150368	283.8416
FAM10A4|145165	312.5	FAM10A4|145165	609.9799
FAM110A|83541	467.2619	FAM110A|83541	95.08
FAM110B|90362	248.0159	FAM110B|90362	210.7839
FAM110C|642273	9.4246	lowly_expressed	lowly_expressed
FAM111A|63901	1037.6984	FAM111A|63901	594.2498
FAM111B|374393	1218.254	FAM111B|374393	26.2169
FAM113A|64773	1057.0437	FAM113A|64773	382.0676
FAM113B|91523	1734.6305	FAM113B|91523	140.8721
FAM114A1|92689	1746.0317	FAM114A1|92689	1261.2077
FAM114A2|10827	465.0298	FAM114A2|10827	598.794
FAM115A|9747	378.9683	FAM115A|9747	952.8969999999999
FAM115C|285966	313.941	FAM115C|285966	168.9172
FAM116A|201627	985.6151	FAM116A|201627	546.7098
FAM116B|414918	215.5258	FAM116B|414918	54.1816
FAM117A|81558	146.3294	FAM117A|81558	381.7181
FAM117B|150864	363.5913	FAM117B|150864	291.1824
FAM118A|55007	166.9147	FAM118A|55007	202.3945
FAM118B|79607	221.7262	FAM118B|79607	347.4613
FAM119A|151194	137.8968	FAM119A|151194	154.1554
FAM119B|25895	274.3056	FAM119B|25895	253.0805
FAM120AOS|158293	3257.4777	FAM120AOS|158293	1580.7148
FAM120A|23196	7151.0045	FAM120A|23196	4039.4896
FAM120B|84498	1021.3294	FAM120B|84498	979.813
FAM120C|54954	832.5893	FAM120C|54954	586.5595
FAM122A|116224	424.6032	FAM122A|116224	697.02
FAM122B|159090	915.6746	FAM122B|159090	494.9751
FAM122C|159091	21.5774	FAM122C|159091	26.5665
FAM123B|139285	233.63099999999997	FAM123B|139285	203.7927
FAM124A|220108	7.1925	FAM124A|220108	65.0179
FAM124B|79843	8.9286	FAM124B|79843	202.3945
FAM125A|93343	433.5317	FAM125A|93343	452.3289
FAM125B|89853	255.4563	FAM125B|89853	476.0989
FAM126A|84668	123.7599	FAM126A|84668	892.4233
FAM126B|285172	489.5833	FAM126B|285172	684.7855
FAM127A|8933	589.7817	FAM127A|8933	2505.2871
FAM127B|26071	495.2877	FAM127B|26071	722.8874
FAM127C|441518	143.1052	FAM127C|441518	402.342
FAM128A|653784	288.9385	FAM128A|653784	176.5271
FAM128B|80097	681.7956	FAM128B|80097	522.9398
FAM129A|116496	476.4385	FAM129A|116496	1911.0373
FAM129B|64855	3271.8254	FAM129B|64855	1124.8798
FAM131A|131408	251.9841	FAM131A|131408	237.3503
FAM131B|9715	21.3294	FAM131B|9715	22.7213
FAM133B|257415	130.2083	FAM133B|257415	63.6197
FAM134A|79137	4170.6349	FAM134A|79137	2412.3045
FAM134B|54463	2277.0337	FAM134B|54463	775.3212
FAM134C|162427	1751.7361	FAM134C|162427	2002.2721
FAM135A|57579	49.6032	FAM135A|57579	293.9789
FAM135B|51059	53.0754	lowly_expressed	lowly_expressed
FAM136A|84908	578.125	FAM136A|84908	440.7935
FAM13AOS|285512	9.9206	FAM13AOS|285512	53.2028
FAM13A|10144	136.9048	FAM13A|10144	4918.5703
FAM13B|51306	1153.9906	FAM13B|51306	1115.9276
FAM13C|220965	6.756	FAM13C|220965	304.3538
FAM149A|25854	86.0615	FAM149A|25854	930.8748
FAM149B1|317662	612.1032	FAM149B1|317662	713.4493
lowly_expressed	lowly_expressed	FAM150B|285016	20.624000000000002
FAM151B|167555	50.3472	FAM151B|167555	22.7213
FAM154B|283726	129.4643	lowly_expressed	lowly_expressed
FAM155A|728215	25.0496	FAM155A|728215	45.4426
FAM155B|27112	69.6925	FAM155B|27112	16.7788
FAM156A|29057	446.4286	FAM156A|29057	843.1355
FAM157A|728262	82.8373	FAM157A|728262	17.8275
FAM157B|100132403	5.4563	lowly_expressed	lowly_expressed
FAM158A|51016	139.3849	FAM158A|51016	68.1639
FAM160A1|729830	182.0437	lowly_expressed	lowly_expressed
FAM160A2|84067	806.7956	FAM160A2|84067	595.9976
FAM160B1|57700	693.9484	FAM160B1|57700	1895.3072
FAM160B2|64760	3187.9959999999996	FAM160B2|64760	1043.4327
FAM161A|84140	148.0655	FAM161A|84140	71.31
FAM161B|145483	289.1865	FAM161B|145483	132.4827
FAM162A|26355	2230.9028	FAM162A|26355	694.9227
lowly_expressed	lowly_expressed	FAM162B|221303	69.2126
FAM164A|51101	350.9425	FAM164A|51101	161.1466
FAM164C|79696	183.0357	FAM164C|79696	19.9248
FAM165B|54065	252.7282	FAM165B|54065	273.3549
FAM166B|730112	71.9246	FAM166B|730112	31.1107
FAM167A|83648	328.125	FAM167A|83648	6.2921
FAM167B|84734	18.1052	FAM167B|84734	67.4648
FAM168A|23201	396.0813	FAM168A|23201	329.2843
FAM168B|130074	3333.0853	FAM168B|130074	4656.1216
FAM169A|26049	292.6587	FAM169A|26049	24.1195
FAM171A1|221061	199.6528	FAM171A1|221061	1187.1013
FAM171A2|284069	35.9623	FAM171A2|284069	67.8144
FAM171B|165215	79.1171	FAM171B|165215	166.0404
FAM172A|83989	989.3353	FAM172A|83989	993.0962
FAM173A|65990	248.5119	FAM173A|65990	61.8719
FAM173B|134145	392.3611	FAM173B|134145	437.6475
FAM174A|345757	566.2202	FAM174A|345757	245.7398
FAM174B|400451	1175.3472	FAM174B|400451	119.1995
FAM175A|84142	216.5228	FAM175A|84142	313.6066
FAM175B|23172	530.0099	FAM175B|23172	550.9045
FAM176A|84141	47.8671	FAM176A|84141	18.5266
FAM176B|55194	82.4107	FAM176B|55194	76.452
FAM177A1|283635	998.0159	FAM177A1|283635	962.3351
FAM178A|55719	995.2877	FAM178A|55719	899.4145
lowly_expressed	lowly_expressed	FAM178B|51252	73.7569
FAM179A|165186	35.4663	lowly_expressed	lowly_expressed
FAM179B|23116	1243.5516	FAM179B|23116	623.6127
FAM180A|389558	27.0337	FAM180A|389558	73.7569
lowly_expressed	lowly_expressed	FAM180B|399888	206.9387
FAM181B|220382	11.6567	FAM181B|220382	6.9912
FAM182B|728882	20.0893	FAM182B|728882	17.8275
FAM183A|440585	55.3075	lowly_expressed	lowly_expressed
FAM184A|79632	169.6429	FAM184A|79632	217.4255
FAM184B|27146	131.6096	lowly_expressed	lowly_expressed
FAM185A|222234	210.0694	FAM185A|222234	109.7614
lowly_expressed	lowly_expressed	FAM186A|121006	5.2434
FAM186B|84070	31.002	FAM186B|84070	11.885
FAM188A|80013	296.875	FAM188A|80013	568.732
FAM188B|84182	131.4484	FAM188B|84182	253.85299999999998
FAM189A1|23359	104.9107	FAM189A1|23359	5.9425
FAM189A2|9413	85.5655	FAM189A2|9413	146.8146
FAM189B|10712	808.0357	FAM189B|10712	405.4881
FAM18A|780776	15.7217	FAM18A|780776	6.5647
FAM18B2|201158	256.9345	FAM18B2|201158	127.6553
FAM18B|51030	819.4444	FAM18B|51030	576.0727
FAM190A|401145	125.9921	FAM190A|401145	20.624000000000002
FAM190B|54462	1186.756	FAM190B|54462	2391.6805
FAM192A|80011	1310.7639	FAM192A|80011	949.7509
FAM193A|8603	1063.244	FAM193A|8603	704.3607
FAM193B|54540	738.3433	FAM193B|54540	408.6341
FAM195A|84331	693.7004	FAM195A|84331	146.8146
FAM195B|348262	743.5516	FAM195B|348262	1296.5132
FAM196A|642938	23.8095	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	FAM196B|100131897	22.3718
FAM198A|729085	281.002	FAM198A|729085	108.3632
FAM198B|51313	11460.5655	FAM198B|51313	6065.5423
FAM199X|139231	1173.8591	FAM199X|139231	480.9927
lowly_expressed	lowly_expressed	FAM19A1|407738	5.5929
FAM19A2|338811	10.9127	FAM19A2|338811	30.061999999999998
FAM19A5|25817	56.2996	FAM19A5|25817	20.624000000000002
FAM200A|221786	301.3393	FAM200A|221786	131.4341
FAM200B|285550	182.7877	FAM200B|285550	625.71
FAM20A|54757	96.4782	FAM20A|54757	231.0583
FAM20B|9917	3405.0099	FAM20B|9917	3336.1881
FAM20C|56975	868.7996	FAM20C|56975	1049.3752
FAM21A|387680	950.3968	FAM21A|387680	978.7643
FAM21B|55747	512.4008	FAM21B|55747	768.33
FAM21C|253725	1390.3770000000002	FAM21C|253725	1922.5728
FAM22A|728118	44.3948	FAM22A|728118	51.3851
FAM22D|728130	119.9826	FAM22D|728130	118.5004
lowly_expressed	lowly_expressed	FAM23A|653567	13.9823
FAM24B|196792	18.6359	FAM24B|196792	8.7704
FAM25A|643161	32.7232	lowly_expressed	lowly_expressed
FAM26E|254228	122.2718	FAM26E|254228	702.9625
FAM26F|441168	19.5933	FAM26F|441168	40.1992
FAM27A|548321	8.1845	lowly_expressed	lowly_expressed
FAM27C|100132948	8.4325	lowly_expressed	lowly_expressed
FAM32A|26017	915.1786	FAM32A|26017	1799.5281
FAM35A|54537	662.2024	FAM35A|54537	1010.5742
FAM35B2|439965	47.123000000000005	FAM35B2|439965	79.0003
FAM35B|414241	189.2361	FAM35B|414241	298.1736
FAM36A|116228	1055.9276	FAM36A|116228	670.0725
FAM38A|9780	5466.4335	FAM38A|9780	5150.2928
FAM38B|63895	77.1329	FAM38B|63895	141.5713
FAM3A|60343	564.2361	FAM3A|60343	671.8518
lowly_expressed	lowly_expressed	FAM3B|54097	12.2346
FAM3C|10447	632.6885	FAM3C|10447	736.1706
FAM40A|85369	488.3433	FAM40A|85369	716.2457
FAM40B|57464	125.744	FAM40B|57464	8.0398
FAM41C|284593	15.129000000000001	FAM41C|284593	16.4293
FAM43A|131583	78.869	FAM43A|131583	665.2102
FAM43B|163933	7.1925	FAM43B|163933	23.77
FAM45A|404636	565.9722	FAM45A|404636	700.5156
FAM45B|55855	283.9782	FAM45B|55855	342.9171
FAM46A|55603	447.1726	FAM46A|55603	609.9799
FAM46B|115572	414.1865	FAM46B|115572	23.4204
FAM46C|54855	212.3016	FAM46C|54855	83.8941
FAM47E|100129583	287.443	FAM47E|100129583	228.3702
FAM48A|55578	833.2391	FAM48A|55578	561.2095
FAM49A|81553	42.9067	FAM49A|81553	396.3995
FAM49B|51571	1839.5337	FAM49B|51571	1191.6455
FAM50A|9130	810.2679	FAM50A|9130	1154.5923
FAM50B|26240	89.0377	FAM50B|26240	196.1024
FAM53A|152877	44.8909	FAM53A|152877	15.7301
FAM53B|9679	541.2723	FAM53B|9679	1175.4155
FAM53C|51307	1378.4623	FAM53C|51307	980.5121
FAM54A|113115	41.1706	lowly_expressed	lowly_expressed
FAM54B|56181	694.7644	FAM54B|56181	1612.2031
FAM55C|91775	166.6667	FAM55C|91775	506.5105
FAM57A|79850	297.123	FAM57A|79850	160.797
FAM57B|83723	71.5873	lowly_expressed	lowly_expressed
FAM58A|92002	229.4147	FAM58A|92002	264.9655
FAM59A|64762	42.1627	FAM59A|64762	348.1604
FAM60A|58516	1367.3115	FAM60A|58516	191.2086
FAM63A|55793	2452.877	FAM63A|55793	709.6041
FAM63B|54629	483.1349	FAM63B|54629	470.1564
FAM64A|54478	91.0218	lowly_expressed	lowly_expressed
FAM65A|79567	1545.8829	FAM65A|79567	1681.0277
FAM65B|9750	85.5655	FAM65B|9750	204.8414
FAM65C|140876	105.4067	FAM65C|140876	82.1463
FAM66C|440078	40.9226	FAM66C|440078	19.2257
FAM66D|100132923	8.1845	FAM66D|100132923	5.9425
FAM69A|388650	197.4206	FAM69A|388650	1506.5979
FAM69B|138311	162.877	FAM69B|138311	295.9853
lowly_expressed	lowly_expressed	FAM69C|125704	11.1859
lowly_expressed	lowly_expressed	FAM70A|55026	51.3851
FAM70B|348013	16.121	FAM70B|348013	41.2479
FAM71D|161142	34.4742	FAM71D|161142	10.1372
FAM71E1|112703	36.6791	FAM71E1|112703	7.0261
lowly_expressed	lowly_expressed	FAM71F2|346653	14.3319
FAM72A|729533	32.7381	lowly_expressed	lowly_expressed
FAM72B|653820	67.4603	FAM72B|653820	18.1771
FAM72D|728833	65.9722	FAM72D|728833	9.4381
FAM73A|374986	522.8175	FAM73A|374986	841.3877
FAM73B|84895	265.129	FAM73B|84895	405.4881
FAM76A|199870	168.1548	FAM76A|199870	482.0414
FAM76B|143684	294.8909	FAM76B|143684	216.0273
FAM78A|286336	101.1905	FAM78A|286336	179.3236
FAM78B|149297	25.5456	FAM78B|149297	21.3231
lowly_expressed	lowly_expressed	FAM7A2|100288380	11.885
lowly_expressed	lowly_expressed	FAM7A3|89837	26.2169
FAM81A|145773	62.748000000000005	FAM81A|145773	10.1372
FAM81B|153643	420.3869	lowly_expressed	lowly_expressed
FAM82A1|151393	149.3056	FAM82A1|151393	145.766
FAM82A2|55177	917.9067	FAM82A2|55177	1221.7076
FAM82B|51115	993.0556	FAM82B|51115	2119.7238
FAM83B|222584	57.7877	lowly_expressed	lowly_expressed
FAM83D|81610	608.631	FAM83D|81610	21.6726
FAM83E|54854	225.9425	lowly_expressed	lowly_expressed
FAM83F|113828	74.4048	FAM83F|113828	37.4028
FAM83G|644815	136.3591	FAM83G|644815	36.5813
FAM83H|286077	4169.1468	FAM83H|286077	68.8631
FAM84A|151354	34.4742	FAM84A|151354	18.8762
FAM84B|157638	5604.4147	FAM84B|157638	770.4273
FAM86A|196483	712.7703	FAM86A|196483	204.9043
FAM86B1|85002	158.4821	FAM86B1|85002	36.3541
FAM86B2|653333	24.3056	lowly_expressed	lowly_expressed
FAM86C|55199	196.4286	FAM86C|55199	60.4737
FAM86D|692099	167.9067	FAM86D|692099	59.7745
FAM89A|375061	96.9742	FAM89A|375061	2191.3834
FAM89B|23625	526.0417	FAM89B|23625	695.9713
FAM8A1|51439	1516.369	FAM8A1|51439	1693.2623
lowly_expressed	lowly_expressed	FAM90A1|55138	6.2921
FAM91A1|157769	2198.4127	FAM91A1|157769	764.4848
FAM92A1|137392	187.748	FAM92A1|137392	294.3284
FAM92B|339145	57.0437	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	FAM95B1|100133036	19.9248
FAM96A|84191	1123.5119	FAM96A|84191	330.6825
FAM96B|51647	369.2956	FAM96B|51647	523.6389
FAM98A|25940	742.3115	FAM98A|25940	1504.5006
FAM98B|283742	223.2143	FAM98B|283742	403.7403
FAM98C|147965	156.25	FAM98C|147965	115.0048
FANCA|2175	391.3046	FANCA|2175	22.7003
FANCB|2187	26.2897	FANCB|2187	7.6903
FANCC|2176	331.1012	FANCC|2176	149.6111
FANCD2|2177	402.7778	FANCD2|2177	55.9294
FANCE|2178	99.2063	FANCE|2178	130.0358
FANCF|2188	381.2004	FANCF|2188	184.9165
FANCG|2189	396.3294	FANCG|2189	139.4739
FANCI|55215	392.5719	FANCI|55215	211.5879
FANCL|55120	408.3879	FANCL|55120	122.9957
FANCM|57697	179.5635	FANCM|57697	179.3236
FANK1|92565	414.9306	FANK1|92565	16.4293
FAP|2191	1191.2202	FAP|2191	397.7978
FAR1|84188	1316.4683	FAR1|84188	1329.3717
FAR2|55711	281.942	FAR2|55711	149.2406
FARP1|10160	4449.6528	FARP1|10160	773.2238
FARP2|9855	264.6329	FARP2|9855	386.6119
FARS2|10667	294.8909	FARS2|10667	221.2706
FARSA|2193	609.623	FARSA|2193	462.8157
FARSB|10056	854.6627	FARSB|10056	881.9366
lowly_expressed	lowly_expressed	FASLG|356	12.2346
FASN|2194	16742.0635	FASN|2194	19754.9594
FASTKD1|79675	150.0496	FASTKD1|79675	204.1423
FASTKD2|22868	901.0417	FASTKD2|22868	970.3749
FASTKD3|79072	268.1052	FASTKD3|79072	124.7924
FASTKD5|60493	1028.2738	FASTKD5|60493	317.0497
FASTK|10922	552.8274	FASTK|10922	796.9938
FAS|355	270.8333	FAS|355	354.5399
FAT1|2195	4193.4524	FAT1|2195	9652.3639
FAT2|2196	31.746	FAT2|2196	473.3025
FAT3|120114	36.7063	FAT3|120114	70.2613
FAT4|79633	64.4841	FAT4|79633	1208.4244
lowly_expressed	lowly_expressed	FATE1|89885	15.030999999999999
FAU|2197	2822.6687	FAU|2197	3827.6676
FBF1|85302	191.1756	FBF1|85302	148.08700000000002
FBLIM1|54751	931.5476	FBLIM1|54751	466.3113
FBLL1|345630	12.1528	lowly_expressed	lowly_expressed
FBLN1|2192	2103.4226	FBLN1|2192	11558.8569
FBLN2|2199	644.3452	FBLN2|2199	23151.6211
FBLN5|10516	233.1349	FBLN5|10516	5094.8178
FBLN7|129804	150.7937	FBLN7|129804	323.6913
FBL|2091	1139.3849	FBL|2091	1030.8486
FBN1|2200	7350.9425	FBN1|2200	35345.2766
FBN2|2201	240.8234	FBN2|2201	9.0885
FBN3|84467	12.1528	lowly_expressed	lowly_expressed
FBP1|2203	2148.5615	FBP1|2203	332.4303
FBRSL1|57666	373.2639	FBRSL1|57666	333.47900000000004
FBRS|64319	2568.4524	FBRS|64319	824.2594
FBXL12|54850	164.9306	FBXL12|54850	343.9657
FBXL13|222235	33.4821	FBXL13|222235	6.9912
FBXL14|144699	1039.1865	FBXL14|144699	461.767
FBXL15|79176	86.0615	FBXL15|79176	97.5269
FBXL16|146330	1635.1687	FBXL16|146330	5.5929
FBXL17|64839	675.3472	FBXL17|64839	1205.2783
FBXL18|80028	687.9960000000001	FBXL18|80028	485.1875
FBXL19|54620	620.2877	FBXL19|54620	81.0976
FBXL20|84961	251.2401	FBXL20|84961	202.74400000000003
FBXL22|283807	21.813000000000002	FBXL22|283807	26.1924
FBXL2|25827	259.6726	FBXL2|25827	100.6729
FBXL3|26224	1280.0099	FBXL3|26224	1836.9309
FBXL4|26235	387.1528	FBXL4|26235	430.6563
FBXL5|26234	2242.5595	FBXL5|26234	6722.0135
FBXL6|26233	357.7877	FBXL6|26233	102.2424
