gene_id	TCGA-BH-A209-01A-11R-A157-07	gene_id	TCGA-BH-A209-11A-42R-A157-07
NCOA7|135112	619.414	NCOA7|135112	1707.8139
NCOR1|9611	2548.3871	NCOR1|9611	3542.7182
NCOR2|9612	1353.0629999999999	NCOR2|9612	2223.7762
NCR1|9437	5.9189	lowly_expressed	lowly_expressed
NCR3|259197	36.6972	NCR3|259197	17.6345
NCRNA00052|145978	8.2865	lowly_expressed	lowly_expressed
NCRNA00081|92482	145.0577	NCRNA00081|92482	244.4238
NCRNA00085|147650	39.6567	NCRNA00085|147650	45.3025
NCRNA00086|399668	5.622999999999999	NCRNA00086|399668	167.8322
lowly_expressed	lowly_expressed	NCRNA00087|644596	50.7753
lowly_expressed	lowly_expressed	NCRNA00092|100188953	31.3165
lowly_expressed	lowly_expressed	NCRNA00093|100188954	22.2773
NCRNA00094|266655	390.8316	NCRNA00094|266655	635.26
NCRNA00095|283932	91.1512	NCRNA00095|283932	34.3569
NCRNA00105|80161	54.158	NCRNA00105|80161	24.6458
NCRNA00107|283981	23.3797	NCRNA00107|283981	20.0669
NCRNA00115|79854	11.8378	NCRNA00115|79854	13.3779
NCRNA00116|205251	99.7336	NCRNA00116|205251	106.4153
NCRNA00120|55389	40.5445	NCRNA00120|55389	58.3764
NCRNA00152|112597	255.40099999999998	NCRNA00152|112597	135.2995
NCRNA00160|54064	15.0932	lowly_expressed	lowly_expressed
NCRNA00161|118421	30.1864	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NCRNA00169|400508	6.0809
NCRNA00171|80862	19.3874	NCRNA00171|80862	34.0803
NCRNA00173|100287569	53.8621	NCRNA00173|100287569	19.4588
NCRNA00174|285908	91.4472	NCRNA00174|285908	101.2466
NCRNA00176|284739	11.5419	NCRNA00176|284739	5.4728
NCRNA00181|503538	103.4922	NCRNA00181|503538	86.1995
NCRNA00182|100302692	19.2365	NCRNA00182|100302692	72.9705
NCRNA00183|554203	375.5549	NCRNA00183|554203	317.1177
NCRNA00188|125144	21188.5173	NCRNA00188|125144	6853.1469
lowly_expressed	lowly_expressed	NCRNA00189|193629	9.7294
NCRNA00201|284702	1044.1225	NCRNA00201|284702	755.1049
lowly_expressed	lowly_expressed	NCRNA00204B|286967	9.4254
NCRNA00219|114915	259.2483	NCRNA00219|114915	393.1286
NCS1|23413	287.955	NCS1|23413	421.7087
NCSTN|23385	3414.0278	NCSTN|23385	3432.6543
NDC80|10403	841.9651	NDC80|10403	56.2481
NDE1|54820	685.6762	NDE1|54820	364.962
NDEL1|81565	561.7046	NDEL1|81565	904.8343
NDFIP1|80762	2231.4294	NDFIP1|80762	4080.8756
NDFIP2|54602	539.8047	NDFIP2|54602	693.5239
NDNL2|56160	426.1616	NDNL2|56160	440.8635
NDN|4692	107.1323	NDN|4692	840.073
NDOR1|27158	285.2915	NDOR1|27158	256.0049
NDP|4693	29.8905	NDP|4693	18.5467
NDRG1|10397	10083.7526	NDRG1|10397	5102.7668
NDRG2|57447	402.4859	NDRG2|57447	6147.7653
NDRG3|57446	1581.2371	NDRG3|57446	1089.997
NDRG4|65009	56.5256	NDRG4|65009	119.4892
NDST1|3340	1512.8736	NDST1|3340	5518.0906
NDST2|8509	605.8005	NDST2|8509	635.7555
NDST3|9348	8.8784	lowly_expressed	lowly_expressed
NDUFA10|4705	4273.4537	NDUFA10|4705	1502.5844
NDUFA11|126328	699.9112	NDUFA11|126328	795.9866
NDUFA12|55967	1022.4919	NDUFA12|55967	614.1684
NDUFA13|51079	3143.4418	NDUFA13|51079	1073.6485
NDUFA1|4694	1108.0201	NDUFA1|4694	1063.8492
NDUFA2|4695	486.5345	NDUFA2|4695	667.6801
NDUFA3|4696	364.6049	NDUFA3|4696	401.6418
NDUFA4L2|56901	59.781000000000006	NDUFA4L2|56901	350.8665
NDUFA4|4697	2561.1128	NDUFA4|4697	2201.277
NDUFA5|4698	1364.309	NDUFA5|4698	1311.9489
NDUFA6|4700	848.7718	NDUFA6|4700	787.1694
NDUFA7|4701	1786.3273	NDUFA7|4701	284.585
NDUFA8|4702	656.9991	NDUFA8|4702	611.432
NDUFA9|4704	2171.9444	NDUFA9|4704	1069.322
NDUFAB1|4706	727.1382	NDUFAB1|4706	651.8699
NDUFAF1|51103	396.86300000000006	NDUFAF1|51103	322.5905
NDUFAF2|91942	133.7674	NDUFAF2|91942	156.5825
NDUFAF3|25915	765.0192	NDUFAF3|25915	609.3037
NDUFAF4|29078	453.3886	NDUFAF4|29078	286.4092
NDUFB10|4716	786.6233	NDUFB10|4716	745.2113
NDUFB11|54539	1443.9183	NDUFB11|54539	766.7984
NDUFB1|4707	527.9669	NDUFB1|4707	522.6513
NDUFB2|4708	1284.6967	NDUFB2|4708	782.6087
NDUFB3|4709	1189.4051	NDUFB3|4709	522.6513
NDUFB4|4710	2427.3454	NDUFB4|4710	1274.2475
NDUFB5|4711	1551.0506	NDUFB5|4711	1225.9045
NDUFB6|4712	443.0305	NDUFB6|4712	495.5914
NDUFB7|4713	1163.9538	NDUFB7|4713	532.9888
NDUFB8|4714	1066.28	NDUFB8|4714	784.7005
NDUFB9|4715	7444.2172	NDUFB9|4715	1384.0225
NDUFC1|4717	613.4951	NDUFC1|4717	541.1979
NDUFC2|4718	2137.9106	NDUFC2|4718	1572.2104
NDUFS1|4719	2804.6759	NDUFS1|4719	1381.879
NDUFS2|4720	3122.2255	NDUFS2|4720	1501.9763
NDUFS3|4722	1767.884	NDUFS3|4722	907.8687
NDUFS4|4724	385.913	NDUFS4|4724	547.5829
NDUFS5|4725	3784.8476	NDUFS5|4725	1514.138
NDUFS6|4726	814.7381	NDUFS6|4726	345.3937
NDUFS7|374291	190.1095	NDUFS7|374291	238.19400000000002
NDUFS8|4728	795.2057	NDUFS8|4728	484.0377
NDUFV1|4723	812.9624	NDUFV1|4723	597.446
NDUFV2|4729	2528.8547	NDUFV2|4729	1222.256
NDUFV3|4731	892.5718	NDUFV3|4731	569.778
NEAT1|283131	4925.4217	NEAT1|283131	8126.1782
NEBL|10529	2530.0385	NEBL|10529	2768.9267
NEB|4703	16.277	NEB|4703	19.1548
NECAB1|64168	7.9905	NECAB1|64168	167.5281
NECAB3|63941	366.3806	NECAB3|63941	182.1222
NECAP1|25977	1103.285	NECAP1|25977	700.2128
NECAP2|55707	1715.8923	NECAP2|55707	1456.0657
NEDD1|121441	1016.8689	NEDD1|121441	615.3846
NEDD4L|23327	625.6289	NEDD4L|23327	2041.0459
NEDD4|4734	329.9793	NEDD4|4734	851.9307
NEDD8|4738	2313.7023	NEDD8|4738	1389.1760000000002
NEDD9|4739	473.8088	NEDD9|4739	1913.0435
NEFH|4744	21.3081	NEFH|4744	29.7963
lowly_expressed	lowly_expressed	NEFL|4747	11.2496
lowly_expressed	lowly_expressed	NEFM|4741	11.5385
NEGR1|257194	104.1728	NEGR1|257194	795.6826
NEIL1|79661	72.5067	NEIL1|79661	97.294
NEIL2|252969	307.7834	NEIL2|252969	487.6862
NEIL3|55247	151.8201	lowly_expressed	lowly_expressed
NEK10|152110	24.2675	NEK10|152110	425.3573
NEK11|79858	153.5957	NEK11|79858	301.9155
NEK1|4750	334.7144	NEK1|4750	606.8714
NEK2|4751	1135.5431	NEK2|4751	20.979
NEK3|4752	159.8106	NEK3|4752	201.8851
NEK4|6787	636.5789	NEK4|6787	490.1186
NEK5|341676	6.8067	NEK5|341676	6.0809
NEK6|10783	883.6934	NEK6|10783	926.7254
NEK7|140609	1323.1725	NEK7|140609	2729.401
NEK8|284086	85.8242	NEK8|284086	71.7543
NEK9|91754	1881.3258	NEK9|91754	3173.6090000000004
NELF|26012	556.6736	NELF|26012	445.1201
NELL2|4753	977.8041	NELL2|4753	148.3734
NENF|29937	1240.6037	NENF|29937	776.8319
NEO1|4756	1136.7268	NEO1|4756	2077.2271
NES|10763	3306.5996	NES|10763	3134.3874
NET1|10276	5878.0704	NET1|10276	2948.6166
NETO1|81832	54.45399999999999	NETO1|81832	9.4254
NETO2|81831	142.6458	NETO2|81831	223.4722
NEU1|4758	981.0595	NEU1|4758	902.706
NEU3|10825	141.7579	NEU3|10825	107.6315
NEU4|129807	5.622999999999999	lowly_expressed	lowly_expressed
NEURL1B|54492	1414.9157	NEURL1B|54492	1994.8313
lowly_expressed	lowly_expressed	NEURL2|140825	9.6808
NEURL3|93082	18.0527	NEURL3|93082	102.1587
NEURL4|84461	341.5212	NEURL4|84461	315.5792
NEURL|9148	795.2057	NEURL|9148	19.7628
lowly_expressed	lowly_expressed	NEUROG2|63973	39.8297
NEXN|91624	159.8106	NEXN|91624	974.1563
NF1|4763	1290.0266	NF1|4763	3079.9635
NF2|4771	596.6262	NF2|4771	893.2806
NFAM1|150372	383.2495	NFAM1|150372	139.5561
NFASC|23114	289.8964	NFASC|23114	1260.7875
NFAT5|10725	964.4865	NFAT5|10725	3243.8431
NFATC1|4772	237.6443	NFATC1|4772	472.48400000000004
NFATC2IP|84901	749.926	NFATC2IP|84901	778.6561
NFATC2|4773	110.6836	NFATC2|4773	144.1168
NFATC3|4775	881.3258	NFATC3|4775	1141.9884
NFATC4|4776	461.6751	NFATC4|4776	446.0322
NFE2L1|4779	5712.045	NFE2L1|4779	7477.0447
NFE2L2|4780	4188.0053	NFE2L2|4780	3578.3278
NFE2L3|9603	1149.4525	NFE2L3|9603	499.5439
NFE2|4778	9.7662	lowly_expressed	lowly_expressed
NFIA|4774	1939.3312	NFIA|4774	2754.6367
NFIB|4781	1364.9009	NFIB|4781	8746.7315
NFIC|4782	546.3155	NFIC|4782	958.9541
NFIL3|4783	551.9384	NFIL3|4783	596.8379
NFIX|4784	5410.1805	NFIX|4784	4531.4685
NFKB1|4790	1561.1128	NFKB1|4790	1764.9742
NFKB2|4791	1129.6241	NFKB2|4791	581.6358
NFKBIA|4792	2718.8517	NFKBIA|4792	2589.5409
NFKBIB|4793	257.4726	NFKBIB|4793	152.0219
NFKBID|84807	27.226999999999997	NFKBID|84807	26.4518
NFKBIE|4794	611.1276	NFKBIE|4794	175.4333
NFKBIL1|4795	152.116	NFKBIL1|4795	152.63
NFKBIL2|4796	529.414	NFKBIL2|4796	55.0319
NFKBIZ|64332	180.5268	NFKBIZ|64332	1108.2396
NFRKB|4798	945.546	NFRKB|4798	729.097
NFS1|9054	572.0627	NFS1|9054	413.1955
NFU1|27247	514.9453	NFU1|27247	626.0261
NFX1|4799	1234.9808	NFX1|4799	1405.2904
NFXL1|152518	494.0574	NFXL1|152518	290.9699
NFYA|4800	1044.3918	NFYA|4800	870.7814
NFYB|4801	1103.285	NFYB|4801	1004.5607
NFYC|4802	846.8955	NFYC|4802	1004.3235
NGDN|25983	798.4611	NGDN|25983	505.9289
NGEF|25791	110.0917	NGEF|25791	59.5926
NGFRAP1|27018	936.9636	NGFRAP1|27018	1301.0033
NGFR|4804	111.8674	NGFR|4804	1267.8626
lowly_expressed	lowly_expressed	NGF|4803	10.0334
NGLY1|55768	903.5218	NGLY1|55768	722.7121
NGRN|51335	3253.8828	NGRN|51335	2831.2983
lowly_expressed	lowly_expressed	NHEDC1|150159	7.9051
NHEDC2|133308	328.2036	NHEDC2|133308	324.4147
NHEJ1|79840	202.4593	NHEJ1|79840	279.5895
NHLH1|4807	9.4703	lowly_expressed	lowly_expressed
NHLRC1|378884	174.016	NHLRC1|378884	81.1797
NHLRC2|374354	173.1281	NHLRC2|374354	259.0453
NHLRC3|387921	531.2223	NHLRC3|387921	766.7984
NHLRC4|283948	14.5013	NHLRC4|283948	36.1812
NHP2L1|4809	2637.4667	NHP2L1|4809	2192.7638
NHP2|55651	2290.9145	NHP2|55651	774.0955
NHSL1|57224	324.9482	NHSL1|57224	415.9319
NHSL2|340527	43.504	NHSL2|340527	181.8182
NHS|4810	90.2634	NHS|4810	447.2484
NICN1|84276	339.3193	NICN1|84276	376.3758
NID1|4811	1429.1092	NID1|4811	3259.5804
NID2|22795	704.9423	NID2|22795	989.9666
NIF3L1|60491	1335.6022	NIF3L1|60491	443.9039
NINJ1|4814	1398.3427	NINJ1|4814	1171.1766
NINJ2|4815	88.7837	NINJ2|4815	106.7194
NINL|22981	523.5277	NINL|22981	190.0274
NIN|51199	1448.6534	NIN|51199	1674.9772
NIP7|51388	830.4232	NIP7|51388	584.0681
NIPA1|123606	511.3939	NIPA1|123606	451.8091
NIPA2|81614	1930.1569	NIPA2|81614	965.035
NIPAL1|152519	50.9026	NIPAL1|152519	52.9036
NIPAL2|79815	286.1793	NIPAL2|79815	359.3798
NIPAL3|57185	1243.8591	NIPAL3|57185	1705.3816
NIPAL4|348938	9.7662	NIPAL4|348938	6.689
NIPBL|25836	2060.6688	NIPBL|25836	2998.1757
NIPSNAP1|8508	844.9245	NIPSNAP1|8508	958.65
NIPSNAP3A|25934	679.195	NIPSNAP3A|25934	769.2308
NIPSNAP3B|55335	24.5783	NIPSNAP3B|55335	151.4594
NISCH|11188	1246.8186	NISCH|11188	2075.7069
NIT1|4817	589.2572	NIT1|4817	476.1478
NIT2|56954	946.4339	NIT2|56954	580.1155
NKAIN1|79570	100.3255	NKAIN1|79570	12.7698
lowly_expressed	lowly_expressed	NKAIN2|154215	13.682
NKAPL|222698	6.2149	NKAPL|222698	37.0933
NKAP|79576	267.8307	NKAP|79576	300.6993
NKD1|85407	12.4297	NKD1|85407	27.3639
NKD2|85409	71.0269	NKD2|85409	15.8103
NKG7|4818	466.1142	NKG7|4818	206.4457
NKIRAS1|28512	258.0645	NKIRAS1|28512	270.599
NKIRAS2|28511	867.1204	NKIRAS2|28511	706.9018
NKPD1|284353	7.9905	NKPD1|284353	25.2356
NKRF|55922	437.4075	NKRF|55922	386.7437
NKTR|4820	1865.9367	NKTR|4820	2575.5549
NKX3-1|4824	13.3175	NKX3-1|4824	265.1262
NKX3-2|579	5.0311	lowly_expressed	lowly_expressed
NKX6-1|4825	5.0311	lowly_expressed	lowly_expressed
NLE1|54475	438.8872	NLE1|54475	297.3548
lowly_expressed	lowly_expressed	NLGN1|22871	63.2411
NLGN2|57555	197.3957	NLGN2|57555	643.6607
NLGN3|54413	16.277	NLGN3|54413	93.6455
NLGN4X|57502	20.4202	NLGN4X|57502	287.6254
NLK|51701	380.586	NLK|51701	514.138
NLN|57486	590.4114	NLN|57486	432.0462
NLRC3|197358	425.2737	NLRC3|197358	193.9799
NLRC4|58484	123.4093	NLRC4|58484	120.7054
NLRC5|84166	2692.8085	NLRC5|84166	1374.2779
NLRP12|91662	45.2797	lowly_expressed	lowly_expressed
NLRP1|22861	413.14	NLRP1|22861	657.0386
NLRP2|55655	1160.4025	NLRP2|55655	431.1341
NLRP3|114548	155.0755	NLRP3|114548	100.9425
NLRP4|147945	5.327000000000001	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP5|126206	31.0125
NLRP7|199713	21.9	lowly_expressed	lowly_expressed
NLRX1|79671	277.5969	NLRX1|79671	445.7282
NMB|4828	58.3013	NMB|4828	233.5056
NMD3|51068	1399.5265	NMD3|51068	1274.2475
NME1-NME2|654364	136.7002	NME1-NME2|654364	41.4837
NME1|4830	3889.3874	NME1|4830	680.2797
NME2P1|283458	113.3471	NME2P1|283458	37.3974
NME2|4831	12424.0456	NME2|4831	4194.6275
NME3|4832	145.6052	NME3|4832	200.6689
NME4|4833	1058.0053	NME4|4833	1087.5646
NME5|8382	44.0959	NME5|8382	66.5856
NME6|10201	335.0104	NME6|10201	182.4263
NME7|29922	537.0553	NME7|29922	208.6622
NMI|9111	913.8798	NMI|9111	665.8559
NMNAT1|64802	186.7416	NMNAT1|64802	342.6573
NMNAT2|23057	21.0121	NMNAT2|23057	294.9225
NMNAT3|349565	152.7079	NMNAT3|349565	178.7777
NMRAL1|57407	404.8535	NMRAL1|57407	405.5944
NMT1|4836	2868.3042	NMT1|4836	3013.986
NMT2|9397	379.6981	NMT2|9397	1439.9514
NMUR1|10316	7.3986	NMUR1|10316	94.5576
NMUR2|56923	5.0311	lowly_expressed	lowly_expressed
NMU|10874	9.1743	lowly_expressed	lowly_expressed
NNAT|4826	14.2054	NNAT|4826	248.4038
NNMT|4837	1272.2699	NNMT|4837	4179.3858
NNT|23530	901.7461	NNT|23530	1233.5056
NOB1|28987	972.1811	NOB1|28987	1078.1393
NOC2L|26155	2451.4205	NOC2L|26155	814.7279
NOC3L|64318	649.0086	NOC3L|64318	679.5379
NOC4L|79050	284.4037	NOC4L|79050	167.5281
NOD1|10392	357.7982	NOD1|10392	765.8863
NOD2|64127	340.3374	NOD2|64127	171.4807
NODAL|4838	14.7973	NODAL|4838	7.6011
lowly_expressed	lowly_expressed	NOG|9241	5.1687
NOL10|79954	1142.9417	NOL10|79954	655.2144
NOL11|25926	2087.008	NOL11|25926	1054.4238
NOL12|79159	161.2903	NOL12|79159	148.0906
NOL3|8996	115.4188	NOL3|8996	246.8349
lowly_expressed	lowly_expressed	NOL4|8715	13.0739
NOL6|65083	989.9379	NOL6|65083	905.7464
NOL7|51406	2246.2267	NOL7|51406	548.495
NOL8|55035	1027.8189	NOL8|55035	1018.8507
NOL9|79707	218.7038	NOL9|79707	245.0593
NOLC1|9221	5775.0814	NOLC1|9221	2230.4652
NOM1|64434	735.7206	NOM1|64434	460.0182
NOMO1|23420	2545.7236	NOMO1|23420	3415.0198
NOMO2|283820	1680.9707	NOMO2|283820	554.8799
NOMO3|408050	1144.1255	NOMO3|408050	1692.0036
NONO|4841	6418.1711	NONO|4841	5576.7711
NOP10|55505	1269.9023	NOP10|55505	759.1973
NOP14|8602	1392.5037	NOP14|8602	917.3153
NOP16|51491	794.9097	NOP16|51491	138.94799999999998
NOP2|4839	1976.9162	NOP2|4839	570.6902
NOP56|10528	5050.9026	NOP56|10528	1560.9608
NOP58|51602	5972.4771	NOP58|51602	1187.595
NOS1AP|9722	14.7973	NOS1AP|9722	126.4822
NOS3|4846	157.9817	NOS3|4846	416.6221
NOSIP|51070	292.6901	NOSIP|51070	341.7452
NOSTRIN|115677	696.6558	NOSTRIN|115677	958.9541
NOTCH1|4851	483.2791	NOTCH1|4851	1339.3129
NOTCH2NL|388677	1158.3457	NOTCH2NL|388677	1004.3022
NOTCH2|4853	5542.4682	NOTCH2|4853	7705.6856
NOTCH3|4854	2374.3711	NOTCH3|4854	4167.8322
NOTCH4|4855	196.2119	NOTCH4|4855	1709.0301
NOVA1|4857	22.1959	NOVA1|4857	743.0830000000001
NOVA2|4858	17.4608	NOVA2|4858	73.8826
NOV|4856	73.0985	NOV|4856	512.3138
NOX4|50507	94.9985	NOX4|50507	344.7856
NOX5|79400	26.3806	lowly_expressed	lowly_expressed
NOXA1|10811	23.9716	NOXA1|10811	16.4184
NPAS2|4862	44.3918	NPAS2|4862	329.5835
NPAS3|64067	5.9189	NPAS3|64067	134.3874
lowly_expressed	lowly_expressed	NPAS4|266743	7.6011
NPAT|4863	705.5342	NPAT|4863	672.2408
NPC1L1|29881	25.4513	NPC1L1|29881	10.0334
NPC1|4864	878.2983	NPC1|4864	1282.7303
NPC2|10577	3026.3392	NPC2|10577	3281.5445
NPDC1|56654	220.7754	NPDC1|56654	846.1538
NPEPL1|79716	283.8118	NPEPL1|79716	317.1177
NPEPPS|9520	2906.4812	NPEPPS|9520	2064.7613
lowly_expressed	lowly_expressed	NPFF|8620	13.0739
NPHP1|4867	111.5715	NPHP1|4867	130.4348
NPHP3|27031	270.7902	NPHP3|27031	847.6741
NPHP4|261734	137.3187	NPHP4|261734	220.7358
NPHS1|4868	6.5108	lowly_expressed	lowly_expressed
NPIPL3|23117	369.2897	NPIPL3|23117	751.3864
NPIP|9284	410.1953	NPIP|9284	659.1426
NPLOC4|55666	2700.7991	NPLOC4|55666	1896.017
NPL|80896	443.0305	NPL|80896	282.4567
NPM1|4869	18933.4123	NPM1|4869	8062.329000000001
lowly_expressed	lowly_expressed	NPM2|10361	21.5871
NPM3|10360	485.0547	NPM3|10360	219.8237
NPNT|255743	2272.8618	NPNT|255743	967.7714
NPR1|4881	127.8485	NPR1|4881	1728.4889
NPR2|4882	86.4161	NPR2|4882	501.6722
NPR3|4883	5.327000000000001	NPR3|4883	234.4178
NPRL2|10641	572.3113	NPRL2|10641	306.1447
NPRL3|8131	535.3655	NPRL3|8131	596.5339
NPTN|27020	2153.8917	NPTN|27020	2882.9431
NPTX1|4884	20.4202	NPTX1|4884	6.0809
NPTX2|4885	58.3013	lowly_expressed	lowly_expressed
NPTXR|23467	99.4377	NPTXR|23467	599.2703
NPY1R|4886	24.5635	NPY1R|4886	1166.616
lowly_expressed	lowly_expressed	NPY2R|4887	320.4621
lowly_expressed	lowly_expressed	NPY5R|4889	69.626
NQO1|1728	1733.3531	NQO1|1728	2265.4302
NQO2|4835	1402.19	NQO2|4835	627.2423
NR1D1|9572	284.0988	NR1D1|9572	1541.7726
NR1D2|9975	844.3326	NR1D2|9975	3377.3183
NR1H2|7376	473.5129	NR1H2|7376	819.398
NR1H3|10062	864.7529	NR1H3|10062	622.3776
NR1I2|8856	11.5419	lowly_expressed	lowly_expressed
NR1I3|9970	16.6884	NR1I3|9970	6.9352
NR2C1|7181	424.6819	NR2C1|7181	473.7002
NR2C2AP|126382	1337.1856	NR2C2AP|126382	262.1648
NR2C2|7182	1111.3022	NR2C2|7182	1704.9529
NR2F1|7025	21.0121	NR2F1|7025	264.214
NR2F2|7026	457.8278	NR2F2|7026	2375.19
NR2F6|2063	1263.9834	NR2F6|2063	408.9389
NR3C1|2908	980.1716	NR3C1|2908	4365.1566
NR3C2|4306	52.0864	NR3C2|4306	572.5144
NR4A1|3164	197.9876	NR4A1|3164	1609.3037
NR4A2|4929	578.2776	NR4A2|4929	473.7002
NR4A3|8013	81.0891	NR4A3|8013	76.315
NR5A2|2494	66.8837	NR5A2|2494	376.4062
NR6A1|2649	13.0216	NR6A1|2649	8.8173
NRARP|441478	172.2403	NRARP|441478	384.9194
NRAS|4893	2156.2592	NRAS|4893	1396.4731
NRBF2|29982	504.2912	NRBF2|29982	569.474
NRBP1|29959	2233.2051	NRBP1|29959	1792.9462
NRBP2|340371	957.0879	NRBP2|340371	729.7051
NRCAM|4897	1060.0769	NRCAM|4897	157.4947
NRD1|4898	3655.8153	NRD1|4898	2875.9501
NRF1|4899	396.86300000000006	NRF1|4899	376.4062
lowly_expressed	lowly_expressed	NRG1|3084	175.1292
lowly_expressed	lowly_expressed	NRG2|9542	76.9231
lowly_expressed	lowly_expressed	NRG3|10718	17.3305
NRGN|4900	50.3107	NRGN|4900	72.3624
NRIP1|8204	1611.7194	NRIP1|8204	2187.595
NRIP2|83714	52.3824	NRIP2|83714	237.4582
NRIP3|56675	47.3513	NRIP3|56675	180.298
NRK|203447	178.1592	NRK|203447	74.1867
NRL|4901	20.4202	NRL|4901	16.4184
NRM|11270	202.4268	NRM|11270	231.6814
NRN1|51299	101.5093	NRN1|51299	1203.1012
NRP1|8829	1555.4898	NRP1|8829	6477.0447
NRP2|8828	808.2273	NRP2|8828	1239.2825
NRSN2|80023	962.4149	NRSN2|80023	660.9912
lowly_expressed	lowly_expressed	NRTN|4902	12.1618
lowly_expressed	lowly_expressed	NRXN1|9378	81.4837
NRXN2|9379	21.9	NRXN2|9379	53.2077
NRXN3|9369	78.7215	NRXN3|9369	46.2147
NSA2|10412	1364.309	NSA2|10412	1588.6288
NSD1|64324	2856.4664	NSD1|64324	2461.2344
NSDHL|50814	284.4037	NSDHL|50814	350.5625
NSFL1C|55968	1894.0515	NSFL1C|55968	1403.7701
NSF|4905	2524.4155	NSF|4905	1162.9675
NSL1|25936	714.7085	NSL1|25936	697.4764
NSMAF|8439	1309.2631	NSMAF|8439	988.1423
NSMCE1|197370	722.4031	NSMCE1|197370	797.2028
NSMCE2|286053	669.1329	NSMCE2|286053	241.4108
NSMCE4A|54780	648.4167	NSMCE4A|54780	684.7066
NSUN2|54888	2131.3998	NSUN2|54888	1183.9465
NSUN3|63899	113.6431	NSUN3|63899	137.4278
NSUN4|387338	655.5194	NSUN4|387338	685.9228
NSUN5P1|155400	191.4768	NSUN5P1|155400	81.7878
NSUN5P2|260294	383.3856	NSUN5P2|260294	158.2001
NSUN5|55695	702.8707	NSUN5|55695	280.3284
NSUN6|221078	254.8091	NSUN6|221078	228.6409
NSUN7|79730	77.8337	NSUN7|79730	147.4612
NT5C2|22978	981.3554	NT5C2|22978	1508.0572
NT5C3L|115024	461.971	NT5C3L|115024	530.5564
NT5C3|51251	1109.4999	NT5C3|51251	543.6303
NT5C|30833	216.6321	NT5C|30833	141.6844
NT5DC1|221294	664.1018	NT5DC1|221294	898.4494
NT5DC2|64943	1568.4759	NT5DC2|64943	439.5439
NT5DC3|51559	504.5872	NT5DC3|51559	487.9903
NT5E|4907	427.6413	NT5E|4907	1648.5254
NT5M|56953	58.8932	lowly_expressed	lowly_expressed
NTAN1|123803	634.8032	NTAN1|123803	801.1554
lowly_expressed	lowly_expressed	NTF3|4908	56.8562
lowly_expressed	lowly_expressed	NTF4|4909	25.7586
NTHL1|4913	107.7242	NTHL1|4913	85.1323
NTM|50863	87.8958	NTM|50863	241.4108
NTN1|9423	449.2453	NTN1|9423	361.204
NTN4|59277	1529.1506	NTN4|59277	5992.7029
lowly_expressed	lowly_expressed	NTN5|126147	12.4658
NTNG1|22854	5.622999999999999	NTNG1|22854	10.6415
NTNG2|84628	15.0932	NTNG2|84628	15.5062
NTRK2|4915	258.3605	NTRK2|4915	9186.6829
NTRK3|4916	5.0311	NTRK3|4916	244.7552
lowly_expressed	lowly_expressed	NTS|4922	169.0483
NUAK1|9891	327.3158	NUAK1|9891	2021.8912
NUAK2|81788	249.778	NUAK2|81788	66.5856
NUB1|51667	2798.4019	NUB1|51667	2133.2715
NUBP1|4682	361.1009	NUBP1|4682	359.8054
NUBP2|10101	223.4389	NUBP2|10101	223.4722
NUBPL|80224	258.0645	NUBPL|80224	424.1411
NUCB1|4924	2271.974	NUCB1|4924	4394.3448
NUCB2|4925	1812.3113	NUCB2|4925	1778.8963
NUCKS1|64710	17284.4037	NUCKS1|64710	10250.8361
NUDCD1|84955	1485.6466	NUDCD1|84955	523.2593
NUDCD2|134492	338.8577	NUDCD2|134492	389.7841
NUDCD3|23386	2029.0027	NUDCD3|23386	2260.8696
NUDC|10726	1877.7745	NUDC|10726	1186.6829
lowly_expressed	lowly_expressed	NUDT10|170685	38.0055
NUDT11|55190	10.95	NUDT11|55190	81.7878
NUDT12|83594	142.3498	NUDT12|83594	416.844
NUDT13|25961	26.0373	NUDT13|25961	33.5056
NUDT14|256281	142.3498	NUDT14|256281	152.934
NUDT15|55270	712.5895	NUDT15|55270	545.6674
NUDT16L1|84309	394.4954	NUDT16L1|84309	223.7762
NUDT16P1|152195	186.7416	NUDT16P1|152195	51.0794
NUDT16|131870	709.0855	NUDT16|131870	754.3326
NUDT17|200035	41.1364	NUDT17|200035	28.5801
NUDT18|79873	84.6404	NUDT18|79873	81.7878
NUDT19|390916	2205.9781	NUDT19|390916	449.0727
NUDT1|4521	253.3294	NUDT1|4521	96.99
NUDT21|11051	2270.1983	NUDT21|11051	3117.0569
NUDT22|84304	170.6629	NUDT22|84304	135.7981
NUDT2|318	249.4821	NUDT2|318	259.6534
NUDT3|11165	527.375	NUDT3|11165	488.9024
NUDT4|11163	1102.9891	NUDT4|11163	1112.4962
NUDT5|11164	1424.5191	NUDT5|11164	570.751
NUDT6|11162	119.8461	NUDT6|11162	88.9237
NUDT7|283927	38.177	NUDT7|283927	152.934
NUDT8|254552	21.9	NUDT8|254552	40.4378
lowly_expressed	lowly_expressed	NUDT9P1|119369	6.689
NUDT9|53343	754.9571	NUDT9|53343	563.6972
NUF2|83540	1500.148	NUF2|83540	23.1073
NUFIP1|26747	162.7701	NUFIP1|26747	230.7692
NUFIP2|57532	2257.4726	NUFIP2|57532	3083.612
