gene_id	TCGA-E9-A1N5-01A-11R-A14D-07	gene_id	TCGA-E9-A1N5-11A-41R-A14D-07
KLKP1|606293	8.38	lowly_expressed	lowly_expressed
KLRA1|10748	26.6189	KLRA1|10748	34.3204
KLRAQ1|129285	685.189	KLRAQ1|129285	519.5164
KLRB1|3820	27.6047	KLRB1|3820	16.1508
KLRC1|3821	9.3659	KLRC1|3821	7.4024
KLRC2|3822	44.0197	lowly_expressed	lowly_expressed
KLRC3|3823	40.7663	lowly_expressed	lowly_expressed
KLRC4|8302	9.8983	lowly_expressed	lowly_expressed
KLRD1|3824	25.14	KLRD1|3824	15.4778
KLRG1|10219	42.393	KLRG1|10219	9.4213
KLRG2|346689	77.8848	KLRG2|346689	58.5465
KLRK1|22914	104.9571	KLRK1|22914	37.6851
KL|9365	52.7448	KL|9365	138.6274
KMO|8564	68.86399999999999	KMO|8564	39.5088
KNDC1|85442	51.2659	KNDC1|85442	23.5532
KNTC1|9735	747.7087	KNTC1|9735	581.966
KPNA1|3836	1582.3428	KPNA1|3836	1594.2153
KPNA2|3838	1943.1761	KPNA2|3838	1572.681
KPNA3|3839	916.8715	KPNA3|3839	936.0716
KPNA4|3840	1643.9605	KPNA4|3840	1552.4925
KPNA5|3841	39.4353	KPNA5|3841	144.011
KPNA6|23633	2561.325	KPNA6|23633	1923.2872
KPNB1|3837	5535.7352	KPNB1|3837	5955.5955
KPTN|11133	136.0519	KPTN|11133	146.0299
KRAS|3845	1673.0441	KRAS|3845	783.9852
KRBA1|84626	226.7532	KRBA1|84626	410.4987
KRBA2|124751	64.0824	KRBA2|124751	137.9545
KRCC1|51315	698.9913	KRCC1|51315	808.2113
KREMEN1|83999	771.4537	KREMEN1|83999	993.9451
KREMEN2|79412	477.1676	KREMEN2|79412	6.0565
KRI1|65095	764.6857	KRI1|65095	757.6527
KRIT1|889	728.0749	KRIT1|889	802.1548
KRR1|11103	919.9574	KRR1|11103	937.1012
KRT10|3858	223.7955	KRT10|3858	212.6518
lowly_expressed	lowly_expressed	KRT14|3861	6150.7506
KRT15|3866	125.2072	KRT15|3866	14446.1885
KRT16|3868	8.38	KRT16|3868	46.4335
KRT17|3872	5.4224	KRT17|3872	3692.4692
KRT18|3875	10044.0222	KRT18|3875	6685.6102
KRT19|3880	9763.6961	KRT19|3880	18671.633
KRT222|125113	47.3224	KRT222|125113	43.0687
KRT23|25984	31.0553	KRT23|25984	1052.4917
lowly_expressed	lowly_expressed	KRT40|125115	5.3836
lowly_expressed	lowly_expressed	KRT5|3852	11650.7598
lowly_expressed	lowly_expressed	KRT6B|3854	293.4056
lowly_expressed	lowly_expressed	KRT6C|286887	12.786
KRT7|3855	4987.584	KRT7|3855	6830.4287
KRT80|144501	907.0127	KRT80|144501	488.5607
KRT81|3887	7.8871	KRT81|3887	74.0244
lowly_expressed	lowly_expressed	KRT83|3889	7.4024
KRT86|3892	5.9153	KRT86|3892	13.459000000000001
KRT8|3856	13657.6002	KRT8|3856	7350.7526
lowly_expressed	lowly_expressed	KRT9|3857	6.0565
KRTAP5-10|387273	12.8165	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KRTAP5-2|440021	10.3567
KRTAP5-7|440050	5.9153	lowly_expressed	lowly_expressed
KRTAP5-8|57830	8.873	lowly_expressed	lowly_expressed
KRTAP5-9|3846	29.5765	lowly_expressed	lowly_expressed
KRTCAP2|200185	1108.6259	KRTCAP2|200185	845.8964
KRTCAP3|200634	209.9932	KRTCAP3|200634	462.3157
KSR1|8844	199.6414	KSR1|8844	375.5053
KSR2|283455	113.8695	KSR2|283455	37.6851
KTELC1|56983	390.4098	KTELC1|56983	525.5729
KTI12|112970	163.6566	KTI12|112970	128.5332
KTN1|3895	6049.3804	KTN1|3895	5720.0635
KYNU|8942	92.67299999999999	KYNU|8942	43.7417
KY|339855	6.4082	KY|339855	94.8858
L1CAM|3897	21.1965	L1CAM|3897	27.5909
L1TD1|54596	17.7459	L1TD1|54596	37.0122
L2HGDH|79944	330.7639	L2HGDH|79944	290.0409
L3MBTL2|83746	874.0891	L3MBTL2|83746	790.3311
L3MBTL3|84456	202.1061	L3MBTL3|84456	258.4123
L3MBTL4|91133	47.8153	L3MBTL4|91133	318.9777
L3MBTL|26013	228.7249	L3MBTL|26013	192.4633
LACE1|246269	31.0553	LACE1|246269	73.3514
LACTB2|51110	140.9813	LACTB2|51110	145.3569
LACTB|114294	315.9756	LACTB|114294	247.6451
LAD1|3898	44.8577	LAD1|3898	1480.487
LAG3|3902	113.8695	LAG3|3902	16.1508
LAGE3|8270	386.9592	LAGE3|8270	184.3879
LAIR1|3903	602.3747	LAIR1|3903	374.1594
lowly_expressed	lowly_expressed	LALBA|3906	77.3891
LAMA1|284217	39.9283	LAMA1|284217	1381.5636
LAMA2|3908	1465.9889	LAMA2|3908	2075.3736
LAMA3|3909	2754.0652	LAMA3|3909	3800.1409999999996
LAMA4|3910	3638.8956	LAMA4|3910	4419.9267
LAMA5|3911	4143.1749	LAMA5|3911	3193.1413
LAMB1|3912	5422.3586	LAMB1|3912	6489.2438
LAMB2L|22973	21.1965	LAMB2L|22973	33.6474
LAMB2|3913	12613.8849	LAMB2|3913	10652.1041
LAMB3|3914	186.8249	LAMB3|3914	5521.5436
LAMC1|3915	7463.6301	LAMC1|3915	10876.8689
LAMC2|3918	334.2145	LAMC2|3918	4000.0067
LAMC3|10319	10.8447	LAMC3|10319	635.9365
LAMP1|3916	5270.0396	LAMP1|3916	5520.8707
LAMP2|3920	3725.6533	LAMP2|3920	6025.5821
LAMP3|27074	106.9683	LAMP3|27074	128.5332
LANCL1|10314	1924.9373	LANCL1|10314	2474.4322
LANCL2|55915	420.4793	LANCL2|55915	739.5706
LAP3|51056	3031.5914	LAP3|51056	2174.2971
LAPTM4A|9741	7854.04	LAPTM4A|9741	5908.4891
LAPTM4B|55353	2178.3093	LAPTM4B|55353	2454.2437
LAPTM5|7805	5774.319	LAPTM5|7805	1959.6264
LARGE|9215	1745.0136	LARGE|9215	650.7413
LARP1B|55132	465.8299	LARP1B|55132	439.4355
LARP1|23367	4430.067	LARP1|23367	6302.164000000001
LARP4B|23185	1533.5416	LARP4B|23185	1441.4560000000001
LARP4|113251	1391.5744	LARP4|113251	1267.1623
LARP6|55323	97.6025	LARP6|55323	255.0475
LARP7|51574	763.0737	LARP7|51574	862.7202
LARS2|23395	766.5243	LARS2|23395	755.0484
LARS|51520	2126.5505	LARS|51520	4095.5654
LAS1L|81887	848.8456	LAS1L|81887	866.0849
LASP1|3927	5858.1191	LASP1|3927	5449.5381
LASS1|10715	6.7484	LASS1|10715	65.4779
LASS2|29956	5661.4353	LASS2|29956	2440.1118
LASS4|79603	1469.9521	LASS4|79603	751.0107
LASS5|91012	916.3786	LASS5|91012	631.2258
LASS6|253782	5537.3471	LASS6|253782	1144.8875
LAT2|7462	355.9039	LAT2|7462	133.9168
LATS1|9113	366.7486	LATS1|9113	991.2534
LATS2|26524	621.5995	LATS2|26524	611.0374
LAT|27040	246.0666	LAT|27040	44.5357
LAX1|54900	51.2659	LAX1|54900	46.4335
LAYN|143903	67.533	LAYN|143903	212.6518
LBH|81606	1090.88	LBH|81606	839.8399
LBP|3929	19.7177	LBP|3929	22.2073
LBR|3930	591.0371	LBR|3930	917.2289999999999
LBX2|85474	10.8447	LBX2|85474	7.4024
LCA5L|150082	68.5189	LCA5L|150082	61.9113
LCA5|167691	208.0214	LCA5|167691	514.8057
LCAT|3931	49.2942	LCAT|3931	46.4335
LCK|3932	232.6685	LCK|3932	67.2949
LCLAT1|253558	310.0603	LCLAT1|253558	412.5175
LCMT1|51451	1191.933	LCMT1|51451	561.2392
LCMT2|9836	437.2393	LCMT2|9836	257.7393
lowly_expressed	lowly_expressed	LCN10|414332	6.0565
LCN12|286256	42.8859	LCN12|286256	8.7483
lowly_expressed	lowly_expressed	LCN2|3934	502.0197
LCORL|254251	132.7196	LCORL|254251	83.3312
LCOR|84458	244.4794	LCOR|84458	240.7474
LCP1|3936	2837.8653	LCP1|3936	1611.039
LCP2|3937	515.617	LCP2|3937	238.2238
lowly_expressed	lowly_expressed	LCTL|197021	12.1804
lowly_expressed	lowly_expressed	LCT|3938	11.4401
LDB1|8861	2064.4398	LDB1|8861	1810.2318
LDB2|9079	265.6956	LDB2|9079	810.2302
LDB3|11155	21.6894	LDB3|11155	12.786
LDHA|3939	6879.0013	LDHA|3939	5467.7077
LDHB|3945	1411.785	LDHB|3945	8543.756
LDHD|197257	77.8848	LDHD|197257	133.2438
LDLRAD2|401944	188.1361	LDLRAD2|401944	148.3179
LDLRAD3|143458	4768.225	LDLRAD3|143458	1166.22
LDLRAP1|26119	992.7846	LDLRAP1|26119	792.0606
LDLR|3949	1392.0673	LDLR|3949	1362.721
LDOC1L|84247	1635.0876	LDOC1L|84247	1402.425
LDOC1|23641	732.5114	LDOC1|23641	1088.1580000000001
LEAP2|116842	5.9153	lowly_expressed	lowly_expressed
LEF1|51176	773.4255	LEF1|51176	132.5709
LEFTY1|10637	7.8871	LEFTY1|10637	5.3836
LEKR1|389170	9.8588	LEKR1|389170	20.8614
LEMD2|221496	977.5034	LEMD2|221496	723.4198
LEMD3|23592	596.9524	LEMD3|23592	730.8222
LENG1|79165	103.5178	LENG1|79165	79.4079
LENG8|114823	3388.2791	LENG8|114823	3741.0292
LENG9|94059	153.014	LENG9|94059	184.2803
LEO1|123169	842.9303	LEO1|123169	598.2513
LEPRE1|64175	1224.9601	LEPRE1|64175	1418.5757
LEPREL1|55214	101.546	LEPREL1|55214	1039.7057
LEPREL2|10536	1264.3954	LEPREL2|10536	823.0162
LEPROTL1|23484	1003.6293	LEPROTL1|23484	619.1128
LEPROT|54741	987.2094	LEPROT|54741	865.1226
LEPR|3953	192.893	LEPR|3953	480.1017
LEP|3952	36.9706	LEP|3952	274.563
LETM1|3954	2440.5543	LETM1|3954	1129.2078
LETM2|137994	36.4777	LETM2|137994	13.459000000000001
LETMD1|25875	733.4972	LETMD1|25875	1300.1368
LFNG|3955	1305.3096	LFNG|3955	594.8866
LGALS12|85329	29.0836	LGALS12|85329	74.6973
LGALS1|3956	8645.7043	LGALS1|3956	7069.3255
LGALS2|3957	26.6189	LGALS2|3957	11.4401
LGALS3BP|3959	8848.3034	LGALS3BP|3959	11026.2635
LGALS3|3958	2522.3826	LGALS3|3958	3269.1845
LGALS4|3960	6.4082	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LGALS7B|653499	14.8049
lowly_expressed	lowly_expressed	LGALS7|3963	14.1319
LGALS8|3964	1086.4287	LGALS8|3964	727.3767
LGALS9C|654346	9.8588	LGALS9C|654346	16.1508
LGALS9|3965	1034.1917	LGALS9|3965	1492.6001
LGI2|55203	151.826	LGI2|55203	78.735
LGI4|163175	43.8718	LGI4|163175	65.27600000000001
LGMN|5641	2202.9564	LGMN|5641	2168.2405
LGR4|55366	456.9569	LGR4|55366	2037.6885
LGR5|8549	11.8306	lowly_expressed	lowly_expressed
LGR6|59352	12.8165	LGR6|59352	1092.1956
LGTN|1939	783.2843	LGTN|1939	1809.5589
lowly_expressed	lowly_expressed	LHFPL1|340596	39.031
LHFPL2|10184	1489.1768	LHFPL2|10184	4870.8023
LHFPL5|222662	6.4082	lowly_expressed	lowly_expressed
LHFP|10186	881.3797	LHFP|10186	1083.4473
LHPP|64077	320.4121	LHPP|64077	458.95099999999996
lowly_expressed	lowly_expressed	LHX4|89884	7.4428
LHX6|26468	76.8989	LHX6|26468	99.5964
LIAS|11019	171.5437	LIAS|11019	269.1795
LIFR|3977	409.6345	LIFR|3977	2395.6972
LIF|3976	152.319	LIF|3976	74.0244
LIG1|3978	951.8704	LIG1|3978	906.4618
LIG3|3980	433.7887	LIG3|3980	757.7402
LIG4|3981	222.3167	LIG4|3981	288.022
LILRA1|11024	11.8306	LILRA1|11024	7.4024
LILRA2|11027	60.1389	LILRA2|11027	60.5654
LILRA4|23547	19.7177	LILRA4|23547	63.2572
LILRA5|353514	15.2812	LILRA5|353514	16.1508
LILRA6|79168	49.373000000000005	LILRA6|79168	23.8964
LILRB1|10859	174.5014	LILRB1|10859	81.4268
LILRB2|10288	157.2484	LILRB2|10288	63.9301
LILRB3|11025	13.2306	LILRB3|11025	29.2665
LILRB4|11006	481.1111	LILRB4|11006	267.8336
LILRB5|10990	82.3213	LILRB5|10990	119.1119
LIMA1|51474	2685.5463	LIMA1|51474	2981.1625
LIMCH1|22998	777.862	LIMCH1|22998	1158.8176
LIMD1|8994	1563.8082	LIMD1|8994	1180.722
LIMD2|80774	335.01800000000003	LIMD2|80774	204.8927
LIME1|54923	58.9312	LIME1|54923	41.1643
LIMK1|3984	1363.4767	LIMK1|3984	1159.4905
LIMK2|3985	1536.0063	LIMK2|3985	2341.1883
LIMS1|3987	503.7864	LIMS1|3987	458.95099999999996
LIMS2|55679	379.5651	LIMS2|55679	543.0696
LIMS3-LOC440895|100271835	20.8761	LIMS3-LOC440895|100271835	20.1885
LIN37|55957	130.2549	LIN37|55957	82.665
LIN52|91750	221.3308	LIN52|91750	149.3946
LIN54|132660	389.4239	LIN54|132660	335.1284
LIN7A|8825	24.6471	LIN7A|8825	18.8426
LIN7B|64130	39.4353	LIN7B|64130	31.6286
LIN7C|55327	340.6227	LIN7C|55327	569.3146
LIN9|286826	117.3201	LIN9|286826	176.3125
LINGO1|84894	137.5307	LINGO1|84894	148.7216
LINGO3|645191	10.3419	LINGO3|645191	6.7295
LINGO4|339398	16.2671	LINGO4|339398	12.786
LINS1|55180	294.7791	LINS1|55180	272.5442
LIPA|3988	2023.0327	LIPA|3988	2262.4533
LIPC|3990	5.9153	lowly_expressed	lowly_expressed
LIPE|3991	373.6202	LIPE|3991	664.1532
LIPF|8513	485.5476	lowly_expressed	lowly_expressed
LIPG|9388	84.786	LIPG|9388	94.2128
LIPH|200879	77.3918	LIPH|200879	114.4013
LIPT1|51601	91.6674	LIPT1|51601	121.1308
LIPT2|387787	5.9153	LIPT2|387787	25.572
LITAF|9516	5620.0282	LITAF|9516	5841.8672
LIX1L|128077	412.5922	LIX1L|128077	599.5972
LLGL1|3996	643.7818	LLGL1|3996	1203.2322
LLGL2|3993	1665.1570000000002	LLGL2|3993	783.3122
LLPH|84298	489.2693	LLPH|84298	377.4502
LMAN1|3998	3424.9589	LMAN1|3998	4215.3503
LMAN2L|81562	767.5102	LMAN2L|81562	514.8057
LMAN2|10960	2665.8287	LMAN2|10960	1902.4258
LMBR1L|55716	317.4544	LMBR1L|55716	275.236
LMBR1|64327	1207.2142	LMBR1|64327	1104.9817
LMBRD1|55788	678.2878	LMBRD1|55788	1108.3464
LMBRD2|92255	269.6391	LMBRD2|92255	302.8269
LMCD1|29995	1585.3005	LMCD1|29995	345.2227
LMF1|64788	827.6343	LMF1|64788	371.4677
LMF2|91289	1401.4332	LMF2|91289	1321.6711
LMLN|89782	361.8192	LMLN|89782	302.8269
LMNA|4000	7872.2788	LMNA|4000	8072.6919
LMNB1|4001	1174.6801	LMNB1|4001	1359.3563
LMNB2|84823	1927.895	LMNB2|84823	1988.5632
LMO2|4005	210.4861	LMO2|4005	233.5132
LMO3|55885	127.6719	LMO3|55885	96.9046
LMO4|8543	714.2725	LMO4|8543	2151.4168
LMO7|4008	712.7937	LMO7|4008	629.207
LMOD1|25802	339.1439	LMOD1|25802	1584.1211
LMTK2|22853	483.5758	LMTK2|22853	481.1583
LMTK3|114783	566.39	LMTK3|114783	144.011
LMX1B|4010	2510.0591	LMX1B|4010	870.1226
LNP1|348801	31.5828	LNP1|348801	44.5088
LNPEP|4012	371.5942	LNPEP|4012	543.7425
LNX1|84708	303.1591	LNX1|84708	493.2714
LNX2|222484	825.6773	LNX2|222484	419.92
LOC100009676|100009676	59.8875	LOC100009676|100009676	58.63399999999999
lowly_expressed	lowly_expressed	LOC100124692|100124692	136.6086
LOC100125556|100125556	126.8536	LOC100125556|100125556	73.3985
LOC100126784|100126784	125.2072	LOC100126784|100126784	122.4497
lowly_expressed	lowly_expressed	LOC100127888|100127888	34.9933
LOC100128191|100128191	58.7143	LOC100128191|100128191	68.0418
LOC100128239|100128239	6.4082	LOC100128239|100128239	8.0754
LOC100128288|100128288	33.0271	LOC100128288|100128288	52.49
LOC100128292|100128292	12.3235	LOC100128292|100128292	10.7672
LOC100128640|100128640	25.633000000000003	LOC100128640|100128640	61.2383
LOC100128675|100128675	6.9012	lowly_expressed	lowly_expressed
LOC100128788|100128788	16.76	LOC100128788|100128788	12.786
LOC100128822|100128822	74.9271	LOC100128822|100128822	114.4013
LOC100128842|100128842	48.3083	LOC100128842|100128842	22.8803
LOC100128977|100128977	58.1671	lowly_expressed	lowly_expressed
LOC100129034|100129034	1569.8566	LOC100129034|100129034	2366.0067
LOC100129387|100129387	64.4078	LOC100129387|100129387	147.2075
LOC100129534|100129534	111.4048	LOC100129534|100129534	71.3326
LOC100129550|100129550	167.1072	LOC100129550|100129550	156.1241
LOC100129637|100129637	132.0196	LOC100129637|100129637	276.7905
LOC100129716|100129716	15.2812	LOC100129716|100129716	21.5344
lowly_expressed	lowly_expressed	LOC100129726|100129726	10.7672
LOC100130015|100130015	24.7506	LOC100130015|100130015	25.5922
LOC100130093|100130093	132.8231	LOC100130093|100130093	115.4511
LOC100130148|100130148	44.3648	LOC100130148|100130148	5.3836
lowly_expressed	lowly_expressed	LOC100130331|100130331	8.0754
LOC100130522|100130522	46.3365	LOC100130522|100130522	15.4778
LOC100130557|100130557	24.6767	LOC100130557|100130557	50.5855
LOC100130581|100130581	66.5471	LOC100130581|100130581	39.031
lowly_expressed	lowly_expressed	LOC100130691|100130691	8.2504
LOC100130776|100130776	175.5513	LOC100130776|100130776	287.6923
LOC100130872|100130872	139.5025	LOC100130872|100130872	62.5842
LOC100130932|100130932	42.393	LOC100130932|100130932	36.3392
LOC100130987|100130987	50.773	LOC100130987|100130987	21.5344
LOC100131193|100131193	33.0271	LOC100131193|100131193	36.3392
LOC100131434|100131434	70.8209	LOC100131434|100131434	66.2249
LOC100131691|100131691	92.4709	LOC100131691|100131691	25.101
LOC100132111|100132111	5.1414	lowly_expressed	lowly_expressed
LOC100132215|100132215	14.2953	LOC100132215|100132215	12.1131
LOC100132247|100132247	239.5697	LOC100132247|100132247	77.3891
LOC100132287|100132287	224.2885	LOC100132287|100132287	225.4378
LOC100132288|100132288	276.0473	LOC100132288|100132288	347.2415
LOC100132707|100132707	114.2343	LOC100132707|100132707	116.5951
LOC100132832|100132832	5.9153	lowly_expressed	lowly_expressed
LOC100133161|100133161	29.8575	LOC100133161|100133161	23.5532
LOC100133331|100133331	105.6867	LOC100133331|100133331	135.8347
LOC100133545|100133545	8.873	LOC100133545|100133545	12.1131
lowly_expressed	lowly_expressed	LOC100133669|100133669	29.6097
LOC100133957|100133957	7.192	LOC100133957|100133957	5.6662
LOC100133991|100133991	29.5765	LOC100133991|100133991	41.0499
LOC100134229|100134229	77.3918	LOC100134229|100134229	96.2317
LOC100134259|100134259	11.8306	LOC100134259|100134259	11.4401
LOC100134368|100134368	5.9153	lowly_expressed	lowly_expressed
LOC100134713|100134713	11.8355	LOC100134713|100134713	15.4778
lowly_expressed	lowly_expressed	LOC100134868|100134868	5.3836
LOC100144604|100144604	19.2247	lowly_expressed	lowly_expressed
LOC100170939|100170939	193.8148	LOC100170939|100170939	85.6866
LOC100188947|100188947	26.6189	LOC100188947|100188947	24.2262
LOC100188949|100188949	7.8871	lowly_expressed	lowly_expressed
LOC100190938|100190938	113.3766	LOC100190938|100190938	53.8359
LOC100190939|100190939	92.67299999999999	LOC100190939|100190939	207.2682
LOC100190986|100190986	344.0733	LOC100190986|100190986	177.6584
LOC100192378|100192378	9.3659	LOC100192378|100192378	12.786
LOC100216545|100216545	71.4765	LOC100216545|100216545	61.9113
LOC100233209|100233209	26.6189	LOC100233209|100233209	14.8049
lowly_expressed	lowly_expressed	LOC100240735|100240735	7.4024
LOC100270710|100270710	376.4448	LOC100270710|100270710	339.8189
LOC100270746|100270746	20.2106	LOC100270746|100270746	26.245
LOC100270804|100270804	14.2953	LOC100270804|100270804	26.245
LOC100271722|100271722	22.6753	LOC100271722|100271722	47.1064
LOC100271831|100271831	40.1994	LOC100271831|100271831	18.21
LOC100271836|100271836	553.4503	LOC100271836|100271836	632.7265
LOC100272146|100272146	53.7306	LOC100272146|100272146	34.3204
LOC100272216|100272216	29.0836	LOC100272216|100272216	17.1198
LOC100272217|100272217	22.1824	LOC100272217|100272217	21.5344
LOC100272228|100272228	56.6883	LOC100272228|100272228	43.7417
LOC100286793|100286793	124.7142	LOC100286793|100286793	173.6207
LOC100286844|100286844	28.9209	LOC100286844|100286844	22.9206
LOC100288778|100288778	243.4146	LOC100288778|100288778	224.4755
LOC100289341|100289341	28.0977	LOC100289341|100289341	40.3769
LOC100302401|100302401	10.3518	LOC100302401|100302401	27.7659
LOC100302640|100302640	5.9153	LOC100302640|100302640	6.0565
LOC100302650|100302650	9.3807	LOC100302650|100302650	8.0754
LOC100303728|100303728	38.9424	LOC100303728|100303728	12.1131
LOC113230|113230	369.7063	LOC113230|113230	131.225
LOC115110|115110	183.9165	LOC115110|115110	75.8817
lowly_expressed	lowly_expressed	LOC121838|121838	264.4688
LOC134466|134466	15.7741	LOC134466|134466	31.6286
LOC143188|143188	15.2812	LOC143188|143188	5.3836
LOC143666|143666	10.8447	LOC143666|143666	13.459000000000001
LOC144438|144438	613.7124	LOC144438|144438	664.8733
LOC144486|144486	12.8165	LOC144486|144486	9.4213
LOC144571|144571	22.2711	LOC144571|144571	30.3298
LOC145783|145783	41.3578	LOC145783|145783	24.4213
lowly_expressed	lowly_expressed	LOC145820|145820	12.1131
LOC145837|145837	36.4777	LOC145837|145837	24.2262
LOC146880|146880	284.245	LOC146880|146880	375.5524
LOC147727|147727	278.5121	LOC147727|147727	345.8956
LOC147804|147804	118.306	LOC147804|147804	107.6718
LOC148189|148189	57.6742	LOC148189|148189	74.6973
LOC148413|148413	288.992	LOC148413|148413	292.4837
LOC148709|148709	17.253	LOC148709|148709	8.0754
LOC149134|149134	9.3659	LOC149134|149134	6.7295
LOC149837|149837	63.0965	LOC149837|149837	145.3569
lowly_expressed	lowly_expressed	LOC150197|150197	5.3836
LOC150381|150381	18.5346	LOC150381|150381	16.8237
LOC150622|150622	30.0694	lowly_expressed	lowly_expressed
LOC150776|150776	659.556	LOC150776|150776	387.6184
LOC150786|150786	56.6883	LOC150786|150786	63.9301
LOC151009|151009	51.7589	LOC151009|151009	100.2693
LOC151162|151162	1333.9002	LOC151162|151162	1230.8231
LOC151534|151534	217.3873	LOC151534|151534	96.2317
LOC152217|152217	226.7532	LOC152217|152217	216.6895
LOC153328|153328	22.6753	lowly_expressed	lowly_expressed
LOC153684|153684	30.5624	LOC153684|153684	8.7483
LOC154761|154761	39.0607	LOC154761|154761	179.2264
LOC154822|154822	7.1279	LOC154822|154822	21.4671
lowly_expressed	lowly_expressed	LOC157381|157381	12.1131
LOC158376|158376	10.3518	LOC158376|158376	19.5155
LOC158572|158572	34.5059	LOC158572|158572	27.5909
LOC162632|162632	504.0427	LOC162632|162632	853.7901
LOC200030|200030	578.7135	LOC200030|200030	880.2572
LOC202181|202181	102.5319	LOC202181|202181	74.6973
LOC202781|202781	178.9378	LOC202781|202781	211.3059
LOC219347|219347	83.6029	LOC219347|219347	81.5143
LOC220594|220594	8.38	LOC220594|220594	18.8426
LOC220729|220729	161.6849	LOC220729|220729	146.7028
LOC220930|220930	83.5635	LOC220930|220930	49.7982
LOC221442|221442	18.7318	LOC221442|221442	43.7417
LOC221710|221710	299.7085	LOC221710|221710	357.3357
LOC222699|222699	24.6471	LOC222699|222699	22.2073
LOC253039|253039	569.3477	LOC253039|253039	906.4618
LOC253724|253724	13.3094	LOC253724|253724	8.7483
LOC254559|254559	34.5059	LOC254559|254559	109.6906
LOC255167|255167	7.3941	LOC255167|255167	14.8049
LOC25845|25845	278.1916	LOC25845|25845	306.6896
LOC282997|282997	62.6036	LOC282997|282997	65.949
LOC283050|283050	16.76	LOC283050|283050	44.4146
LOC283070|283070	205.5567	LOC283070|283070	100.2693
LOC283174|283174	88.2366	LOC283174|283174	60.5654
LOC283267|283267	352.9463	LOC283267|283267	160.8347
LOC283314|283314	441.9124	LOC283314|283314	138.8899
LOC283392|283392	8.1286	LOC283392|283392	34.6097
LOC283663|283663	34.013000000000005	LOC283663|283663	20.1885
LOC283731|283731	8.873	lowly_expressed	lowly_expressed
LOC283867|283867	42.8859	LOC283867|283867	5.3836
LOC283922|283922	74.9271	LOC283922|283922	137.2815
LOC284023|284023	93.166	LOC284023|284023	125.8414
LOC284232|284232	37.9565	LOC284232|284232	16.1508
LOC284233|284233	69.9977	LOC284233|284233	13.459000000000001
LOC284276|284276	61.1248	LOC284276|284276	20.8614
LOC284440|284440	84.29299999999999	LOC284440|284440	91.521
LOC284441|284441	91.1942	LOC284441|284441	76.7161
lowly_expressed	lowly_expressed	LOC284578|284578	100.2693
LOC284837|284837	36.9706	LOC284837|284837	57.2006
LOC284900|284900	329.9653	LOC284900|284900	133.0285
LOC285033|285033	34.777	LOC285033|285033	73.9032
LOC285074|285074	216.8943	LOC285074|285074	387.6184
LOC285359|285359	63.5895	LOC285359|285359	47.1064
lowly_expressed	lowly_expressed	LOC285419|285419	6.7295
LOC285593|285593	16.2671	lowly_expressed	lowly_expressed
LOC285830|285830	66.3746	LOC285830|285830	34.105
lowly_expressed	lowly_expressed	LOC286002|286002	51.4537
LOC286367|286367	24.1541	LOC286367|286367	59.8924
LOC286467|286467	5.4224	LOC286467|286467	38.3581
LOC338651|338651	37.4636	LOC338651|338651	60.9759
LOC338758|338758	20.2106	LOC338758|338758	62.5842
LOC338799|338799	260.7662	LOC338799|338799	208.6141
LOC339047|339047	2835.8935	LOC339047|339047	823.6891
LOC339290|339290	488.5052	LOC339290|339290	582.7735
LOC339524|339524	100.5404	LOC339524|339524	161.5077
lowly_expressed	lowly_expressed	LOC339535|339535	31.6286
LOC341056|341056	7.3941	LOC341056|341056	10.0942
LOC344595|344595	253.372	LOC344595|344595	173.6207
LOC348926|348926	182.8814	LOC348926|348926	93.5399
LOC349114|349114	219.3591	LOC349114|349114	125.8414
LOC349196|349196	9.8588	LOC349196|349196	15.4778
LOC374443|374443	153.3049	LOC374443|374443	100.9423
LOC375190|375190	32.0412	LOC375190|375190	39.704
LOC387646|387646	44.3648	LOC387646|387646	35.6663
LOC387647|387647	358.3193	LOC387647|387647	467.5042
LOC388152|388152	358.3686	LOC388152|388152	300.808
LOC388242|388242	24.6471	LOC388242|388242	30.2827
LOC388588|388588	21.6894	LOC388588|388588	31.6286
LOC388692|388692	426.3946	LOC388692|388692	323.0153
LOC388789|388789	216.4014	LOC388789|388789	430.6871
LOC388796|388796	324.8486	LOC388796|388796	293.4056
LOC388955|388955	310.5533	LOC388955|388955	296.7704
LOC389033|389033	37.9565	LOC389033|389033	11.4401
LOC389333|389333	67.533	LOC389333|389333	50.4711
LOC389493|389493	9.8588	LOC389493|389493	16.8237
lowly_expressed	lowly_expressed	LOC389705|389705	15.4778
LOC390595|390595	9.3659	LOC390595|390595	7.4024
LOC391322|391322	11.3377	LOC391322|391322	12.786
LOC399744|399744	139.5025	LOC399744|399744	150.7405
LOC399815|399815	14.2953	LOC399815|399815	6.7295
LOC399959|399959	178.9378	LOC399959|399959	472.4099
LOC400027|400027	234.1473	LOC400027|400027	242.9345
LOC400043|400043	135.066	LOC400043|400043	225.4378
LOC400657|400657	206.0496	LOC400657|400657	238.8968
LOC400696|400696	9.3659	lowly_expressed	lowly_expressed
LOC400752|400752	42.8859	LOC400752|400752	36.3392
LOC400759|400759	20.7036	LOC400759|400759	26.9179
LOC400927|400927	19.1163	LOC400927|400927	21.1239
