gene_id	TCGA-BH-A0BJ-01A-11R-A056-07	gene_id	TCGA-BH-A0BJ-11A-23R-A089-07
MAP1LC3A|84557	450.1031	MAP1LC3A|84557	230.3922
MAP1LC3B2|643246	249.2603	MAP1LC3B2|643246	225.4902
MAP1LC3B|81631	2065.8119	MAP1LC3B|81631	2014.7059
lowly_expressed	lowly_expressed	MAP1LC3C|440738	34.7222
MAP1S|55201	1081.6821	MAP1S|55201	530.6373
MAP2K1|5604	962.1447	MAP2K1|5604	734.2810000000001
MAP2K2|5605	2067.6051	MAP2K2|5605	1250.0
MAP2K3|5606	699.722	MAP2K3|5606	1071.0784
MAP2K4|6416	1069.8467	MAP2K4|6416	1200.1634
MAP2K5|5607	351.1163	MAP2K5|5607	429.3301
MAP2K6|5608	89.3033	MAP2K6|5608	224.2647
MAP2K7|5609	844.2572	MAP2K7|5609	743.8725
MAP2|4133	122.6576	MAP2|4133	584.9673
MAP3K10|4294	252.8468	MAP3K10|4294	110.7026
MAP3K11|4296	1510.2663	MAP3K11|4296	1104.5752
MAP3K12|7786	150.2878	MAP3K12|7786	295.3309
MAP3K13|9175	45.6523	MAP3K13|9175	70.4984
MAP3K14|9020	281.18	MAP3K14|9020	573.9379
lowly_expressed	lowly_expressed	MAP3K15|389840	8.2925
MAP3K1|4214	3720.9719	MAP3K1|4214	2917.0752
MAP3K2|10746	909.8897	MAP3K2|10746	720.9967
MAP3K3|4215	722.5536	MAP3K3|4215	1053.3088
MAP3K4|4216	596.7901	MAP3K4|4216	1128.268
MAP3K5|4217	355.7787	MAP3K5|4217	619.6895
MAP3K6|9064	534.3854	MAP3K6|9064	702.6144
MAP3K7|6885	586.0307	MAP3K7|6885	897.8758
MAP3K8|1326	54.8731	MAP3K8|1326	586.6013
MAP3K9|4293	81.7717	MAP3K9|4293	154.4118
MAP4K1|11184	77.4679	MAP4K1|11184	31.4542
MAP4K2|5871	546.2207	MAP4K2|5871	263.8889
MAP4K3|8491	718.3717	MAP4K3|8491	823.5294
MAP4K4|9448	2837.9808	MAP4K4|9448	2922.7941
MAP4K5|11183	732.7177	MAP4K5|11183	1397.8758
MAP4|4134	5773.8725	MAP4|4134	6796.5686
MAP6D1|79929	38.734	MAP6D1|79929	77.6144
MAP6|4135	222.7203	MAP6|4135	171.5686
MAP7D1|55700	1630.7720000000002	MAP7D1|55700	1328.8399
lowly_expressed	lowly_expressed	MAP7D2|256714	49.4281
MAP7D3|79649	111.5395	MAP7D3|79649	295.7516
MAP7|9053	861.1136	MAP7|9053	1051.8791
MAP9|79884	337.8463	MAP9|79884	459.9673
MAPK10|5602	25.464000000000002	MAPK10|5602	61.2745
MAPK11|5600	199.7669	MAPK11|5600	202.6144
MAPK12|6300	76.2485	MAPK12|6300	81.7647
MAPK13|5603	1389.0433	MAPK13|5603	787.5817
MAPK14|1432	1523.8949	MAPK14|1432	1503.2679999999998
MAPK15|225689	62.0461	MAPK15|225689	7.3529
MAPK1IP1L|93487	1205.7742	MAPK1IP1L|93487	2006.9444
MAPK1|5594	2889.9848	MAPK1|5594	3643.7908
MAPK3|5595	1314.2007	MAPK3|5595	1385.6454
MAPK4|5596	5.3797	MAPK4|5596	103.3497
MAPK6|5597	918.8559	MAPK6|5597	1214.8693
MAPK7|5598	293.7864	MAPK7|5598	305.8824
MAPK8IP1|9479	356.1374	MAPK8IP1|9479	309.232
MAPK8IP2|23542	395.23	MAPK8IP2|23542	93.9542
MAPK8IP3|23162	240.2941	MAPK8IP3|23162	568.6275
MAPK8|5599	214.8301	MAPK8|5599	481.6176
MAPK9|5601	1614.2742	MAPK9|5601	1033.0882
MAPKAP1|79109	1474.0429	MAPKAP1|79109	1633.1699
MAPKAPK2|9261	8989.5095	MAPKAPK2|9261	2285.1307
MAPKAPK3|7867	734.5109	MAPKAPK3|7867	709.1503
MAPKAPK5|8550	417.5486	MAPKAPK5|8550	567.5449
MAPKBP1|23005	487.4025	MAPKBP1|23005	1031.0458
MAPKSP1|8649	704.0258	MAPKSP1|8649	970.9967
MAPRE1|22919	3193.0422	MAPRE1|22919	2514.7059
MAPRE2|10982	698.2875	MAPRE2|10982	849.2647
MAPRE3|22924	410.2932	MAPRE3|22924	360.2941
MAPT|4137	4275.0829	MAPT|4137	1588.6438
MARCH10|162333	12.6531	lowly_expressed	lowly_expressed
MARCH11|441061	7.8903	lowly_expressed	lowly_expressed
MARCH1|55016	74.2401	MARCH1|55016	49.8366
MARCH2|51257	1018.56	MARCH2|51257	439.95099999999996
MARCH3|115123	252.8468	MARCH3|115123	96.8137
MARCH4|57574	6.097	lowly_expressed	lowly_expressed
MARCH5|54708	888.7295	MARCH5|54708	1185.866
MARCH6|10299	2847.3057	MARCH6|10299	2376.634
MARCH7|64844	1551.5108	MARCH7|64844	1960.3758
MARCH8|220972	265.7581	MARCH8|220972	527.7778
MARCH9|92979	270.0619	MARCH9|92979	234.4771
MARCKSL1|65108	5857.7961	MARCKSL1|65108	4903.1863
MARCKS|4082	3229.2657	MARCKS|4082	4320.2614
lowly_expressed	lowly_expressed	MARCO|8685	68.219
MARK1|4139	90.3793	MARK1|4139	258.1699
MARK2|2011	1852.4164	MARK2|2011	1830.0654
MARK3|4140	686.0934	MARK3|4140	1241.0131
MARK4|57787	813.7721	MARK4|57787	830.0654
MARS2|92935	230.9692	MARS2|92935	282.2712
MARS|4141	1543.9218	MARS|4141	1235.0368
MARVELD1|83742	927.6607	MARVELD1|83742	1230.6577
MARVELD2|153562	926.7462	MARVELD2|153562	495.5065
MARVELD3|91862	597.5038	MARVELD3|91862	296.9444
lowly_expressed	lowly_expressed	MAS1L|116511	5.718999999999999
lowly_expressed	lowly_expressed	MASP1|5648	198.1209
MASP2|10747	5.7384	MASP2|10747	55.9641
MAST1|22983	24.7467	MAST1|22983	17.9739
MAST2|23139	1021.4292	MAST2|23139	986.9281
MAST3|23031	288.3529	MAST3|23031	325.9804
MAST4|375449	1895.0955	MAST4|375449	967.7288
MASTL|84930	301.9815	MASTL|84930	316.585
MAT1A|4143	9.6835	MAT1A|4143	48.2026
MAT2A|4144	3975.6119	MAT2A|4144	5083.3333
MAT2B|27430	1906.2136	MAT2B|27430	1682.1895
MATK|4145	80.6958	MATK|4145	50.6536
MATN2|4147	433.6053	MATN2|4147	5723.8562
MATN3|4148	793.3291	MATN3|4148	71.0784
lowly_expressed	lowly_expressed	MATN4|8785	14.2974
MATR3|9782	9056.5767	MATR3|9782	8137.8554
MAVS|57506	2127.8579999999997	MAVS|57506	3398.6928
MAX|4149	1192.5043	MAX|4149	1381.9444
MAZ|4150	3574.8803	MAZ|4150	2612.0997
MBD1|4152	820.2277	MBD1|4152	1122.1405
MBD2|8932	1872.8593	MBD2|8932	1302.2876
MBD3|53615	1249.8879	MBD3|53615	880.7189999999999
MBD4|8930	619.3849	MBD4|8930	829.2484
MBD5|55777	269.3446	MBD5|55777	511.0294
MBD6|114785	1292.2084	MBD6|114785	1336.6013
MBIP|51562	157.8051	MBIP|51562	456.6993
MBLAC1|255374	53.0799	MBLAC1|255374	15.9314
MBLAC2|153364	254.64	MBLAC2|153364	384.8039
MBNL1|4154	2618.7501	MBNL1|4154	3299.71
MBNL2|10150	1559.0424	MBNL2|10150	2541.6667
MBNL3|55796	29.7678	MBNL3|55796	71.4869
MBOAT1|154141	868.6452	MBOAT1|154141	674.8366
MBOAT2|129642	936.7883	MBOAT2|129642	408.9052
MBOAT7|79143	2617.0537	MBOAT7|79143	929.7386
MBP|4155	977.3155	MBP|4155	996.3235
MBTD1|54799	461.2212	MBTD1|54799	1003.6765
MBTPS1|8720	5479.4226	MBTPS1|8720	4482.8431
MBTPS2|51360	1111.8157	MBTPS2|51360	658.4967
MB|4151	282.9732	MB|4151	174.4281
MC1R|4157	79.9785	MC1R|4157	56.781000000000006
MCAM|4162	2232.5832	MCAM|4162	3385.2124
MCART1|92014	280.4627	MCART1|92014	157.6797
lowly_expressed	lowly_expressed	MCART2|147407	10.6209
MCART6|401612	11.4767	MCART6|401612	17.5654
MCAT|27349	289.7875	MCAT|27349	270.8333
MCCC1|56922	347.8885	MCCC1|56922	639.7059
MCCC2|64087	3476.3741	MCCC2|64087	2070.6699
MCC|4163	385.5465	MCC|4163	1551.8791
MCEE|84693	185.421	MCEE|84693	205.0654
lowly_expressed	lowly_expressed	MCF2L2|23101	16.0907
MCF2L|23263	746.3463	MCF2L|23263	913.4069
MCFD2|90411	2664.0366	MCFD2|90411	3494.3668
lowly_expressed	lowly_expressed	MCHR1|2847	10.6454
MCL1|4170	11819.6001	MCL1|4170	9815.768
MCM10|55388	45.9069	MCM10|55388	27.7778
MCM2|4171	715.8612	MCM2|4171	619.6895
MCM3APAS|114044	15.4972	MCM3APAS|114044	50.6985
MCM3AP|8888	1799.9785	MCM3AP|8888	2408.4518
MCM3|4172	1835.9186	MCM3|4172	1895.0163
MCM4|4173	1304.7611	MCM4|4173	1151.9608
MCM5|4174	602.8871	MCM5|4174	693.2189999999999
MCM6|4175	1206.8502	MCM6|4175	845.5882
MCM7|4176	1531.5377	MCM7|4176	1781.4542
MCM8|84515	214.1128	MCM8|84515	247.549
MCM9|254394	80.6958	MCM9|254394	101.7157
MCOLN1|57192	430.3775	MCOLN1|57192	277.3693
MCOLN2|255231	38.734	MCOLN2|255231	26.1438
MCOLN3|55283	21.5189	MCOLN3|55283	103.3497
MCPH1|79648	446.4341	MCPH1|79648	613.5335
MCRS1|10445	851.4301	MCRS1|10445	668.3007
MCTP1|79772	247.467	MCTP1|79772	222.2222
MCTP2|55784	58.8183	MCTP2|55784	325.5719
MCTS1|28985	980.1847	MCTS1|28985	745.0980000000001
MDC1|9656	866.1347	MDC1|9656	1169.5261
MDFIC|29969	927.4635	MDFIC|29969	696.8954
MDFI|4188	222.7203	MDFI|4188	375.4085
MDGA1|266727	97.1936	MDGA1|266727	63.7255
MDH1B|130752	75.6747	MDH1B|130752	30.6373
MDH1|4190	2761.2302	MDH1|4190	1900.7353
MDH2|4191	4848.5609	MDH2|4191	2899.9183
MDK|4192	2315.4308	MDK|4192	2432.1895
MDM1|56890	237.0663	MDM1|56890	330.8824
MDM2|4193	1764.1889999999999	MDM2|4193	1924.4281
MDM4|4194	636.6	MDM4|4194	847.6307
MDN1|23195	774.6795	MDN1|23195	2526.1438
MDP1|145553	161.5852	MDP1|145553	174.0319
ME1|4199	71.7296	ME1|4199	90.6863
ME2|4200	777.5486	ME2|4200	542.0752
ME3|10873	355.7787	ME3|10873	284.7222
MEA1|4201	1344.1442	MEA1|4201	900.6658
MEAF6|64769	2511.9699	MEAF6|64769	1229.9837
MECOM|2122	320.6312	MECOM|2122	437.0915
MECP2|4204	1673.4511	MECP2|4204	1986.5196
MECR|51102	398.0992	MECR|51102	352.5327
MED10|84246	414.2383	MED10|84246	300.6536
MED11|400569	254.2814	MED11|400569	215.6863
MED12L|116931	32.9956	MED12L|116931	26.5523
MED12|9968	1621.4471	MED12|9968	1699.7549
MED13L|23389	4283.3318	MED13L|23389	4612.3366
MED13|9969	2610.2394	MED13|9969	2183.415
MED14|9282	1587.3505	MED14|9282	1377.0425
MED15|51586	1108.5807	MED15|51586	1261.0294
MED16|10025	1446.0683	MED16|10025	806.3725
MED17|9440	648.794	MED17|9440	977.5327
MED18|54797	224.5136	MED18|54797	288.3987
MED19|219541	292.298	MED19|219541	198.5294
MED1|5469	1874.2939	MED1|5469	2159.7222
MED20|9477	602.8871	MED20|9477	524.5098
MED21|9412	647.3595	MED21|9412	490.1961
MED22|6837	728.4139	MED22|6837	809.232
MED23|9439	219.4925	MED23|9439	977.1242
MED24|9862	1402.3133	MED24|9862	1375.0
MED25|81857	1361.8865	MED25|81857	460.7721
MED26|9441	257.5092	MED26|9441	265.9314
MED27|9442	248.1843	MED27|9442	254.90200000000002
MED28|80306	468.3942	MED28|80306	574.3464
MED29|55588	1774.9484	MED29|55588	1589.4608
MED30|90390	124.8095	MED30|90390	160.5392
MED31|51003	136.3579	MED31|51003	114.7141
MED4|29079	569.1742	MED4|29079	939.5425
MED6|10001	263.2476	MED6|10001	390.5229
MED7|9443	283.6905	MED7|9443	180.9641
MED8|112950	712.2747	MED8|112950	538.3987
MED9|55090	377.6562	MED9|55090	419.5261
MEF2A|4205	1512.4289	MEF2A|4205	1838.219
MEF2B|100271849	15.6442	MEF2B|100271849	13.0719
MEF2C|4208	701.1566	MEF2C|4208	881.5359
MEF2D|4209	2038.9133	MEF2D|4209	1859.0686
lowly_expressed	lowly_expressed	MEFV|4210	6.9444
MEG3|55384	15.0632	MEG3|55384	142.1569
MEGF10|84466	50.5694	MEGF10|84466	76.7974
MEGF6|1953	539.0478	MEGF6|1953	523.6928
MEGF8|1954	1485.8782	MEGF8|1954	1600.0817
MEGF9|1955	2246.2118	MEGF9|1955	1937.5
MEI1|150365	40.5272	MEI1|150365	30.2288
MEIS1|4211	117.2779	MEIS1|4211	413.3987
MEIS2|4212	155.2945	MEIS2|4212	813.317
MEIS3P1|4213	717.6544	MEIS3P1|4213	806.7810000000001
MEIS3|56917	295.8845	MEIS3|56917	276.5523
MELK|9833	128.7546	MELK|9833	47.3856
MEMO1|51072	380.8841	MEMO1|51072	238.8562
MEN1|4221	931.0499	MEN1|4221	706.2908
MEOX1|4222	88.9447	MEOX1|4222	292.4837
MEOX2|4223	77.1093	MEOX2|4223	277.3693
MEPCE|56257	1711.1091	MEPCE|56257	1564.134
MERTK|10461	176.4548	MERTK|10461	524.9183
MESDC1|59274	565.5877	MESDC1|59274	334.1503
MESDC2|23184	1243.0736	MESDC2|23184	1402.3693
MESP1|55897	63.122	MESP1|55897	84.5588
MESP2|145873	30.1264	MESP2|145873	20.4248
lowly_expressed	lowly_expressed	MESTIT1|317751	18.7908
MEST|4232	327.4455	MEST|4232	2281.4542
METAP1|23173	746.7049	METAP1|23173	1633.5784
METAP2|10988	1558.6838	METAP2|10988	2004.085
METRNL|284207	547.2967	METRNL|284207	271.6503
METRN|79006	248.543	METRN|79006	85.3758
METT10D|79066	697.9288	METT10D|79066	1224.6732
METT11D1|64745	238.8595	METT11D1|64745	556.3725
METT5D1|196074	501.0311	METT5D1|196074	344.7712
METTL10|399818	214.3352	METTL10|399818	327.643
METTL11A|28989	367.6069	METTL11A|28989	249.7672
METTL12|751071	73.2754	METTL12|751071	52.4469
METTL13|51603	1596.3418	METTL13|51603	972.2222
METTL14|57721	398.0992	METTL14|57721	607.4346
METTL1|4234	249.6189	METTL1|4234	277.7778
METTL2A|339175	414.2383	METTL2A|339175	327.2059
METTL2B|55798	230.252	METTL2B|55798	302.2876
METTL3|56339	445.3259	METTL3|56339	789.8203
METTL4|64863	203.3534	METTL4|64863	212.4183
METTL5|29081	600.5165	METTL5|29081	335.094
METTL6|131965	172.15099999999998	METTL6|131965	267.5654
METTL7A|25840	662.4227	METTL7A|25840	2172.3856
lowly_expressed	lowly_expressed	METTL7B|196410	13.0719
METTL8|79828	355.7787	METTL8|79828	457.5163
METTL9|51108	2095.9383	METTL9|51108	1935.4575
MET|4233	468.7528	MET|4233	1767.9739
MEX3A|92312	259.3024	MEX3A|92312	806.7810000000001
MEX3B|84206	96.4763	MEX3B|84206	176.8791
MEX3C|51320	960.1004	MEX3C|51320	2029.8203
MEX3D|399664	571.6847	MEX3D|399664	388.4804
MFAP1|4236	910.607	MFAP1|4236	1176.0621
MFAP2|4237	917.78	MFAP2|4237	184.232
MFAP3L|9848	186.4969	MFAP3L|9848	729.1667
MFAP3|4238	1939.2092	MFAP3|4238	1147.4673
MFAP4|4239	1362.5034	MFAP4|4239	2887.6634
MFAP5|8076	610.0601	MFAP5|8076	819.0359
MFF|56947	1116.1123	MFF|56947	1133.5784
MFGE8|4240	1727.2483	MFGE8|4240	9705.8824
MFHAS1|9258	273.6483	MFHAS1|9258	191.9935
MFI2|4241	195.8218	MFI2|4241	814.1339999999999
MFN1|55669	760.3335	MFN1|55669	954.6569
MFN2|9927	3126.6924	MFN2|9927	2433.8235
MFNG|4242	190.8007	MFNG|4242	241.4216
MFRP|83552	847.485	MFRP|83552	241.4216
MFSD10|10227	1011.3871	MFSD10|10227	562.5
MFSD11|79157	405.0569	MFSD11|79157	457.0833
MFSD1|64747	1892.585	MFSD1|64747	1882.7614
MFSD2A|84879	108.3117	MFSD2A|84879	67.402
MFSD2B|388931	21.1602	MFSD2B|388931	8.5784
MFSD3|113655	353.2682	MFSD3|113655	110.7026
MFSD4|148808	66.3499	MFSD4|148808	438.31699999999995
MFSD5|84975	798.3502	MFSD5|84975	578.8399
MFSD6L|162387	133.0584	MFSD6L|162387	51.8791
MFSD6|54842	2807.1371	MFSD6|54842	2179.7386
MFSD7|84179	329.9453	MFSD7|84179	112.5613
MFSD8|256471	216.2647	MFSD8|256471	395.0163
MFSD9|84804	163.9021	MFSD9|84804	204.2484
MGAM|8972	12.5527	MGAM|8972	37.5817
MGAT1|4245	3142.1142	MGAT1|4245	2344.7712
MGAT2|4247	798.3502	MGAT2|4247	579.2484
MGAT3|4248	63.122	MGAT3|4248	273.2843
MGAT4A|11320	947.1891	MGAT4A|11320	1388.0719
MGAT4B|11282	1650.4976	MGAT4B|11282	1146.2418
MGAT5B|146664	32.2783	MGAT5B|146664	8.1699
MGAT5|4249	320.9899	MGAT5|4249	401.9608
MGA|23269	1126.8717	MGA|23269	1959.1503
MGC12916|84815	9.3248	MGC12916|84815	25.7353
MGC12982|84793	16.8565	MGC12982|84793	17.9739
MGC16121|84848	12.5527	MGC16121|84848	34.3137
MGC16142|84849	7.172999999999999	MGC16142|84849	23.6928
MGC16275|85001	20.8016	MGC16275|85001	45.7516
MGC21881|389741	84.9996	MGC21881|389741	161.7647
MGC23270|196872	21.1602	MGC23270|196872	22.4673
MGC23284|197187	19.0083	MGC23284|197187	26.5523
MGC2752|65996	591.4104	MGC2752|65996	642.1569
MGC29506|51237	213.0369	MGC29506|51237	71.4869
MGC3771|81854	10.9782	MGC3771|81854	12.1487
MGC42105|167359	5.7384	MGC42105|167359	13.8889
MGC45800|90768	5.0211	MGC45800|90768	5.3105
MGC57346|401884	203.71200000000002	MGC57346|401884	313.268
MGC70857|414919	335.3358	MGC70857|414919	270.4248
MGC72080|389538	60.9952	MGC72080|389538	30.4167
MGC87042|256227	19.367	MGC87042|256227	12.2549
MGEA5|10724	4487.7611	MGEA5|10724	4244.281
MGLL|11343	703.3085	MGLL|11343	1814.951
MGMT|4255	475.2085	MGMT|4255	353.7582
MGP|4256	8713.3507	MGP|4256	69597.6307
MGRN1|23295	1312.2927	MGRN1|23295	947.7124
MGST1|4257	3120.5954	MGST1|4257	1492.6471
MGST2|4258	591.769	MGST2|4258	686.683
MGST3|4259	1630.7720000000002	MGST3|4259	1272.4673
lowly_expressed	lowly_expressed	MIA2|117153	7.7614
MIA3|375056	2865.2381	MIA3|375056	2171.5686
MIAT|440823	30.8437	MIAT|440823	40.4412
MIA|8190	51.2687	MIA|8190	582.4632
MIB1|57534	2677.3066	MIB1|57534	1696.8954
MIB2|142678	284.7664	MIB2|142678	267.5654
MICAL1|64780	469.7929	MICAL1|64780	354.5752
MICAL2|9645	3851.5198	MICAL2|9645	1286.3562
MICAL3|57553	554.8283	MICAL3|57553	1645.4248
MICALCL|84953	436.4745	MICALCL|84953	72.7124
MICALL1|85377	455.1242	MICALL1|85377	1266.3399
MICALL2|79778	416.3902	MICALL2|79778	297.7941
MICA|4276	256.7919	MICA|4276	426.4706
MICB|4277	95.0417	MICB|4277	56.3725
MID1IP1|58526	609.3428	MID1IP1|58526	318.219
MID1|4281	163.9021	MID1|4281	956.2908
MID2|11043	965.8388	MID2|11043	921.1601
MIDN|90007	3170.0888	MIDN|90007	2169.9346
MIER1|57708	964.0455	MIER1|57708	921.1601
MIER2|54531	449.3858	MIER2|54531	396.6503
MIER3|166968	1065.9016	MIER3|166968	657.6797
MIF4GD|57409	614.8803	MIF4GD|57409	408.0474
MIF|4282	3513.5587	MIF|4282	1179.7059
MIIP|60672	272.2138	MIIP|60672	162.5817
MINA|84864	421.5009	MINA|84864	1039.9142
MINK1|50488	1650.9029	MINK1|50488	2311.1642
MINPP1|9562	380.1668	MINPP1|9562	442.402
MIOS|54468	986.6404	MIOS|54468	718.9542
MIPEP|4285	515.0184	MIPEP|4285	516.7484
MIPOL1|145282	171.7923	MIPOL1|145282	130.3105
MIR155HG|114614	12.9113	lowly_expressed	lowly_expressed
MIR17HG|407975	5.7384	MIR17HG|407975	29.0033
MIS12|79003	495.2927	MIS12|79003	475.0817
MITD1|129531	220.2098	MITD1|129531	235.7026
MITF|4286	393.7954	MITF|4286	379.902
MKI67IP|84365	754.2078	MKI67IP|84365	925.6454
MKI67|4288	740.6079	MKI67|4288	341.9118
MKKS|8195	805.1645	MKKS|8195	765.5229
MKL1|57591	931.4086	MKL1|57591	1104.9837
MKL2|57496	2400.0717	MKL2|57496	2956.2908
MKLN1|4289	1916.2557	MKLN1|4289	1764.2974
MKNK1|8569	405.351	MKNK1|8569	402.7941
MKNK2|2872	4560.208	MKNK2|2872	2566.9935
MKRN1|23608	3723.4825	MKRN1|23608	3168.7092
MKRN2|23609	566.6637	MKRN2|23609	759.3954
MKS1|54903	241.7287	MKS1|54903	284.3137
MKX|283078	7.172999999999999	MKX|283078	27.7778
MLEC|9761	7890.2537	MLEC|9761	5116.4216
MLF1IP|79682	212.2586	MLF1IP|79682	123.3415
MLF1|4291	463.3731	MLF1|4291	412.5817
MLF2|8079	2626.0199	MLF2|8079	2171.5686
MLH1|4292	669.5956	MLH1|4292	713.6438
MLH3|27030	347.5298	MLH3|27030	660.1307
MLKL|197259	154.2186	MLKL|197259	178.1046
MLL2|8085	2610.1677	MLL2|8085	2755.29
MLL3|58508	1979.3777	MLL3|58508	3922.3856
MLL4|9757	1270.3309	MLL4|9757	1102.9412
MLL5|55904	1955.7715	MLL5|55904	3001.634
MLLT10|8028	539.7651	MLLT10|8028	905.6373
MLLT11|10962	122.6576	MLLT11|10962	140.5229
MLLT1|4298	1978.6605	MLLT1|4298	1354.9837
MLLT3|4300	393.4367	MLLT3|4300	448.1209
MLLT4|4301	2461.4005	MLLT4|4301	4821.4869
MLLT6|4302	3540.9307	MLLT6|4302	4893.7908
MLL|4297	2400.0717	MLL|4297	3712.0098
MLPH|79083	3791.2669	MLPH|79083	1696.0784
MLST8|64223	651.9824	MLST8|64223	532.259
MLXIPL|51085	9.6835	MLXIPL|51085	20.0163
MLXIP|22877	604.6804	MLXIP|22877	1196.0784
MLX|6945	882.177	MLX|6945	1207.6961
MLYCD|23417	382.3187	MLYCD|23417	302.6961
MMAA|166785	276.1589	MMAA|166785	312.9085
MMAB|326625	483.816	MMAB|326625	548.2026
MMACHC|25974	109.3876	MMACHC|25974	225.4902
MMADHC|27249	1811.5305	MMADHC|27249	1673.6111
MMD|23531	344.6606	MMD|23531	239.7876
MMEL1|79258	37.1882	lowly_expressed	lowly_expressed
MME|4311	518.9635	MME|4311	5714.8693
MMGT1|93380	928.1808	MMGT1|93380	844.3627
MMP10|4319	55.2318	MMP10|4319	11.4379
MMP11|4320	8032.637	MMP11|4320	135.6209
MMP12|4321	9.6835	MMP12|4321	5.718999999999999
MMP13|4322	157.4464	MMP13|4322	8.1699
MMP14|4323	12262.5303	MMP14|4323	6270.8333
MMP15|4324	1373.2628	MMP15|4324	316.9935
MMP16|4325	330.3147	MMP16|4325	225.8987
MMP17|4326	73.1642	MMP17|4326	40.0327
MMP19|4327	303.4161	MMP19|4327	426.8791
MMP1|4312	24.3881	MMP1|4312	7.3529
lowly_expressed	lowly_expressed	MMP23A|8511	15.1144
MMP23B|8510	84.9996	MMP23B|8510	76.7974
MMP24|10893	229.8933	MMP24|10893	323.5294
MMP25|64386	22.5195	MMP25|64386	36.826
lowly_expressed	lowly_expressed	MMP27|64066	14.7059
MMP28|79148	100.0628	MMP28|79148	115.1961
MMP2|4313	9104.9942	MMP2|4313	12191.9935
MMP3|4314	415.6729	MMP3|4314	89.0523
MMP7|4316	866.852	MMP7|4316	2035.5392
MMP9|4318	6157.2671	MMP9|4318	11.8464
MMRN1|22915	208.7331	MMRN1|22915	1712.8268
MMRN2|79812	1136.1965	MMRN2|79812	1365.1961
MMS19|64210	874.0249	MMS19|64210	1408.0882
MN1|4330	220.9271	MN1|4330	195.6699
MNAT1|4331	148.1216	MNAT1|4331	292.4837
MND1|84057	15.0632	MND1|84057	9.3954
MNDA|4332	170.3578	MNDA|4332	137.2549
MNS1|55329	57.025	MNS1|55329	101.7157
MNT|4335	526.8538	MNT|4335	611.9281
MOAP1|64112	633.0135	MOAP1|64112	974.2647
MOB2|81532	472.6979	MOB2|81532	444.0359
MOBKL1A|92597	773.2449	MOBKL1A|92597	732.8431
MOBKL1B|55233	858.2444	MOBKL1B|55233	709.9673
MOBKL2A|126308	1402.6719	MOBKL2A|126308	941.585
MOBKL2B|79817	205.1466	MOBKL2B|79817	713.6438
MOBKL2C|148932	354.9825	MOBKL2C|148932	585.3595
MOBKL3|25843	1234.4661	MOBKL3|25843	936.2745
MOCOS|55034	507.1281	MOCOS|55034	217.3203
MOCS1|4337	264.2912	MOCS1|4337	847.8391
MOCS2|4338	1000.6276	MOCS2|4338	801.4706
MOCS3|27304	269.7032	MOCS3|27304	193.21900000000002
MOGAT2|80168	11.1181	MOGAT2|80168	28.1863
MOGS|7841	1170.9854	MOGS|7841	1038.3987
MON1A|84315	168.9232	MON1A|84315	169.5261
MON1B|22879	745.9876	MON1B|22879	668.7092
MON2|23041	1136.1965	MON2|23041	1488.5621
MORC2|22880	760.6922	MORC2|22880	1034.7222
MORC3|23515	978.7501	MORC3|23515	1213.2353
MORC4|79710	747.4222	MORC4|79710	656.0458
MORF4L1|10933	3436.5642	MORF4L1|10933	3634.8039
MORF4L2|9643	8434.3226	MORF4L2|9643	3844.3627
lowly_expressed	lowly_expressed	MORF4|10934	8.5784
MORN1|79906	136.2862	MORN1|79906	74.7549
MORN2|729967	258.2265	MORN2|729967	176.8791
MORN3|283385	35.1475	MORN3|283385	15.1144
MORN4|118812	121.9403	MORN4|118812	257.7614
MOSC1|64757	172.8683	MOSC1|64757	240.6046
MOSC2|54996	682.1483	MOSC2|54996	276.5523
MOSPD1|56180	298.0364	MOSPD1|56180	234.8856
MOSPD2|158747	429.6602	MOSPD2|158747	388.4804
MOSPD3|64598	440.061	MOSPD3|64598	212.4183
MOV10|4343	824.1729	MOV10|4343	867.2386
MOXD1|26002	157.0878	MOXD1|26002	113.5621
MPDU1|9526	1771.7206	MPDU1|9526	667.4877
MPDZ|8777	924.5943	MPDZ|8777	1565.3595
MPEG1|219972	704.0258	MPEG1|219972	931.3725
MPG|4350	835.291	MPG|4350	424.8366
MPHOSPH10|10199	649.87	MPHOSPH10|10199	1011.0294
MPHOSPH6|10200	260.3784	MPHOSPH6|10200	400.7353
MPHOSPH8|54737	650.9459	MPHOSPH8|54737	1631.1275
MPHOSPH9|10198	154.2186	MPHOSPH9|10198	133.9869
MPI|4351	516.453	MPI|4351	627.0425
MPL|4352	19.367	MPL|4352	33.4967
MPND|84954	659.5535	MPND|84954	247.1405
lowly_expressed	lowly_expressed	MPO|4353	20.8333
MPP1|4354	402.0443	MPP1|4354	365.1961
MPP2|4355	55.5904	MPP2|4355	191.1765
MPP3|4356	43.0377	MPP3|4356	85.7843
MPP5|64398	728.0552	MPP5|64398	972.6307
MPP6|51678	30.4851	MPP6|51678	112.3366
MPP7|143098	1042.2308	MPP7|143098	688.7255
MPPE1|65258	595.3555	MPPE1|65258	540.4412
lowly_expressed	lowly_expressed	MPPED1|758	19.6078
MPPED2|744	29.0505	MPPED2|744	121.73200000000001
MPRIP|23164	1776.3829999999998	MPRIP|23164	2259.8039
MPST|4357	418.5421	MPST|4357	436.68300000000005
