gene_id	TCGA-BH-A0BW-01A-11R-A115-07	gene_id	TCGA-BH-A0BW-11A-12R-A115-07
ZNF133|7692	210.3906	ZNF133|7692	375.9184
ZNF134|7693	383.2903	ZNF134|7693	446.2522
ZNF135|7694	182.0192	ZNF135|7694	269.4369
ZNF136|7695	185.7038	ZNF136|7695	396.6111
ZNF137|7696	58.2167	ZNF137|7696	88.8064
ZNF138|7697	225.12900000000002	ZNF138|7697	254.7795
ZNF140|7699	492.6308	ZNF140|7699	615.6095
ZNF141|7700	60.4274	ZNF141|7700	172.4396
ZNF142|7701	616.8018	ZNF142|7701	656.8484
ZNF143|7702	326.8239	ZNF143|7702	371.1763
ZNF146|7705	3029.8452	ZNF146|7705	2874.9996
ZNF148|7707	1917.0965	ZNF148|7707	1750.6933
ZNF14|7561	80.3242	ZNF14|7561	335.3951
ZNF154|7710	146.64700000000002	ZNF154|7710	243.1399
ZNF155|7711	166.2122	ZNF155|7711	200.8922
ZNF157|7712	5.5269	ZNF157|7712	5.6043
ZNF160|90338	677.9661	ZNF160|90338	910.4812
ZNF165|7718	69.1046	ZNF165|7718	98.0707
ZNF167|55888	33.8983	ZNF167|55888	132.3474
ZNF169|169841	60.7959	ZNF169|169841	110.7925
ZNF16|7564	243.55200000000002	ZNF16|7564	229.3447
ZNF174|7727	265.2911	ZNF174|7727	239.26
ZNF175|7728	224.0236	ZNF175|7728	298.7516
ZNF177|7730	9.58	ZNF177|7730	91.7939
ZNF17|7565	114.2225	ZNF17|7565	210.8074
ZNF180|7733	190.8622	ZNF180|7733	259.5216
ZNF181|339318	200.0737	ZNF181|339318	267.2814
ZNF182|7569	169.4915	ZNF182|7569	291.3712
ZNF184|7738	269.3441	ZNF184|7738	384.9715
ZNF185|7739	1009.9484	ZNF185|7739	747.5258
ZNF187|7741	309.1378	ZNF187|7741	416.8728
ZNF189|7743	758.6588	ZNF189|7743	697.5183
ZNF18|7566	143.6993	ZNF18|7566	218.5672
ZNF192|7745	586.2196	ZNF192|7745	810.4662
ZNF193|7746	163.9646	ZNF193|7746	237.1045
ZNF195|7748	277.4503	ZNF195|7748	556.1178
ZNF197|10168	315.7701	ZNF197|10168	569.913
ZNF19|7567	100.21	ZNF19|7567	80.2836
ZNF200|7752	239.4989	ZNF200|7752	215.1184
ZNF202|7753	257.5534	ZNF202|7753	382.816
ZNF204P|7754	96.9049	ZNF204P|7754	306.5114
ZNF205|7755	148.1945	ZNF205|7755	137.2145
ZNF207|7756	3586.5881	ZNF207|7756	3433.704
ZNF208|7757	17.3176	ZNF208|7757	303.0626
ZNF20|7568	62.7708	ZNF20|7568	170.4824
ZNF211|10520	171.2417	ZNF211|10520	341.7969
ZNF212|7988	139.2778	ZNF212|7988	325.9109
ZNF213|7760	457.2587	ZNF213|7760	381.9538
ZNF214|7761	9.58	ZNF214|7761	66.3893
ZNF215|7762	13.633	ZNF215|7762	88.8064
ZNF217|7764	2600.5895	ZNF217|7764	2497.3568
ZNF219|51222	157.7008	ZNF219|51222	392.3001
ZNF221|7638	56.0059	ZNF221|7638	34.919000000000004
ZNF222|7673	84.7458	ZNF222|7673	95.8851
ZNF223|7766	111.2749	ZNF223|7766	124.8765
ZNF224|7767	238.4046	ZNF224|7767	415.7433
ZNF225|7768	102.4318	ZNF225|7768	146.5737
ZNF226|7769	358.5114	ZNF226|7769	484.1242
ZNF227|7770	316.8718	ZNF227|7770	443.9544
ZNF229|7772	213.7067	ZNF229|7772	233.2246
ZNF22|7570	390.6485	ZNF22|7570	1104.3939
ZNF230|7773	91.7465	ZNF230|7773	161.231
ZNF232|7775	80.3242	ZNF232|7775	189.6836
ZNF233|353355	137.804	ZNF233|353355	70.2691
ZNF234|10780	292.9256	ZNF234|10780	291.8541
ZNF235|9310	169.4952	ZNF235|9310	155.7044
ZNF236|7776	294.3994	ZNF236|7776	472.0535
ZNF238|10472	3435.1511	ZNF238|10472	882.0287
ZNF239|8187	105.3795	ZNF239|8187	173.7329
ZNF23|7571	352.6271	ZNF23|7571	348.2289
ZNF248|57209	362.9329	ZNF248|57209	531.114
ZNF24|7572	1859.6168	ZNF24|7572	2922.8516
ZNF250|58500	466.8976	ZNF250|58500	340.1113
ZNF251|90987	581.7981	ZNF251|90987	555.2556
ZNF252|286101	1515.8438	ZNF252|286101	735.455
ZNF253|56242	137.0671	ZNF253|56242	434.5478
ZNF254|9534	209.86	ZNF254|9534	589.6185
ZNF256|10172	96.9049	ZNF256|10172	176.3195
ZNF257|113835	25.7922	ZNF257|113835	78.46
ZNF259|8882	613.4856	ZNF259|8882	596.21
ZNF25|219749	429.6242	ZNF25|219749	528.5274
ZNF260|339324	1082.1665	ZNF260|339324	847.1096
ZNF263|10127	613.8836	ZNF263|10127	768.2702
ZNF264|9422	1004.0531	ZNF264|9422	1081.6275
ZNF266|10781	240.6043	ZNF266|10781	1072.1433
ZNF267|10308	935.5195	ZNF267|10308	842.7987
ZNF268|10795	577.0081	ZNF268|10795	591.899
ZNF26|7574	225.8659	ZNF26|7574	336.2573
ZNF271|10778	371.776	ZNF271|10778	564.3087
ZNF273|10793	160.28	ZNF273|10793	227.6203
ZNF274|10782	368.8283	ZNF274|10782	509.12800000000004
ZNF275|10838	525.7922	ZNF275|10838	785.0314
ZNF276|92822	458.1688	ZNF276|92822	796.7702
ZNF277|11179	402.7266	ZNF277|11179	519.0433
ZNF280A|129025	9.2115	lowly_expressed	lowly_expressed
ZNF280B|140883	248.3419	ZNF280B|140883	66.3893
ZNF280C|55609	154.3847	ZNF280C|55609	143.556
ZNF280D|54816	960.409	ZNF280D|54816	965.7826
ZNF281|23528	575.1658	ZNF281|23528	635.44
ZNF282|8427	415.9912	ZNF282|8427	616.9027
ZNF283|284349	93.9573	ZNF283|284349	99.1528
ZNF284|342909	42.7413	ZNF284|342909	68.937
ZNF285|26974	89.9042	ZNF285|26974	132.7785
ZNF286A|57335	217.3913	ZNF286A|57335	496.6261
ZNF286B|729288	11.7907	ZNF286B|729288	49.1453
ZNF287|57336	72.955	ZNF287|57336	173.3018
ZNF28|7576	890.9359	ZNF28|7576	527.6652
ZNF292|23036	1330.14	ZNF292|23036	2456.4024
ZNF295|49854	672.8077	ZNF295|49854	759.1654
ZNF296|162979	44.2152	ZNF296|162979	33.1946
ZNF2|7549	97.2734	ZNF2|7549	129.3297
ZNF300|91975	35.0037	ZNF300|91975	247.882
ZNF302|55900	618.2756	ZNF302|55900	768.2185
ZNF304|57343	444.731	ZNF304|57343	499.6438
ZNF30|90075	53.4267	ZNF30|90075	85.3576
ZNF311|282890	29.1083	ZNF311|282890	105.1882
ZNF317|57693	473.4709	ZNF317|57693	922.1209
ZNF318|24149	1332.3508	ZNF318|24149	1426.0757
ZNF319|57567	581.7981	ZNF319|57567	381.0916
ZNF320|162967	521.0022	ZNF320|162967	611.7296
ZNF321|399669	24.7015	ZNF321|399669	75.2052
ZNF322A|79692	872.1444	ZNF322A|79692	1008.7718
ZNF322B|387328	23.5814	ZNF322B|387328	41.3855
ZNF323|64288	142.594	ZNF323|64288	213.394
ZNF324B|388569	88.4304	ZNF324B|388569	138.8139
ZNF324|25799	132.6455	ZNF324|25799	206.0653
ZNF326|284695	904.2004	ZNF326|284695	579.3971
ZNF329|79673	334.93	ZNF329|79673	418.5972
ZNF32|7580	389.462	ZNF32|7580	573.7928
ZNF330|27309	464.6279	ZNF330|27309	675.1011
ZNF331|55422	444.3626	ZNF331|55422	666.9102
ZNF333|84449	111.2749	ZNF333|84449	332.3774
ZNF334|55713	137.804	ZNF334|55713	210.3763
ZNF335|63925	472.3655	ZNF335|63925	638.4577
ZNF337|26152	451.7833	ZNF337|26152	765.8475
ZNF33A|7581	1130.0663	ZNF33A|7581	1927.4439
ZNF33B|7582	445.4679	ZNF33B|7582	1273.8977
ZNF341|84905	136.6986	ZNF341|84905	136.6584
ZNF343|79175	259.3957	ZNF343|79175	381.0916
ZNF345|25850	57.1113	ZNF345|25850	164.2487
ZNF346|23567	191.2307	ZNF346|23567	275.4723
ZNF347|84671	257.5534	ZNF347|84671	202.6166
ZNF34|80778	172.8077	ZNF34|80778	159.0756
ZNF350|59348	206.3375	ZNF350|59348	262.9704
ZNF354A|6940	216.6544	ZNF354A|6940	348.32800000000003
ZNF354B|117608	76.2712	ZNF354B|117608	228.0514
ZNF354C|30832	100.2211	ZNF354C|30832	117.69
ZNF358|140467	435.5195	ZNF358|140467	587.1569
ZNF35|7584	106.4849	ZNF35|7584	206.0653
ZNF362|149076	638.5409	ZNF362|149076	892.375
ZNF365|22891	99.8526	ZNF365|22891	75.8734
ZNF366|167465	26.5291	ZNF366|167465	142.2627
ZNF367|195828	497.7892	ZNF367|195828	197.0123
ZNF37A|7587	879.1452	ZNF37A|7587	912.2056
ZNF37B|100129482	200.0737	ZNF37B|100129482	720.3665
ZNF382|84911	59.6905	ZNF382|84911	72.4246
ZNF383|163087	97.6419	ZNF383|163087	143.556
ZNF384|171017	984.5247	ZNF384|171017	1221.3036
ZNF385A|25946	379.1452	ZNF385A|25946	702.2604
ZNF385B|151126	7.7377	ZNF385B|151126	66.8204
ZNF385D|79750	7.3692	ZNF385D|79750	80.6155
lowly_expressed	lowly_expressed	ZNF389|651302	23.7104
ZNF391|346157	19.5284	ZNF391|346157	61.6472
ZNF394|84124	273.3972	ZNF394|84124	474.209
ZNF395|55893	811.717	ZNF395|55893	2248.6127
ZNF396|252884	50.8475	ZNF396|252884	42.6788
ZNF397OS|100101467	298.2351	ZNF397OS|100101467	589.6012
ZNF397|84307	260.35	ZNF397|84307	534.274
ZNF398|57541	317.2439	ZNF398|57541	573.3617
ZNF3|7551	607.3913	ZNF3|7551	839.3067
ZNF404|342908	35.0037	ZNF404|342908	104.32600000000001
ZNF407|55628	280.3979	ZNF407|55628	519.9055
ZNF408|79797	127.1186	ZNF408|79797	144.4182
ZNF410|57862	776.7133	ZNF410|57862	965.8731
ZNF414|84330	51.5844	ZNF414|84330	112.948
ZNF415|55786	223.6551	ZNF415|55786	221.1538
ZNF416|55659	92.8519	ZNF416|55659	155.6268
ZNF417|147687	319.4547	ZNF417|147687	321.1688
ZNF418|147686	161.0169	ZNF418|147686	167.2664
ZNF419|79744	187.1776	ZNF419|79744	243.571
ZNF41|7592	368.4598	ZNF41|7592	396.6111
ZNF420|147923	185.3353	ZNF420|147923	220.2916
ZNF423|23090	36.1091	ZNF423|23090	259.9527
ZNF425|155054	18.0545	ZNF425|155054	84.9265
ZNF426|79088	142.594	ZNF426|79088	232.3624
ZNF428|126299	236.8755	ZNF428|126299	284.6332
ZNF429|353088	137.0671	ZNF429|353088	252.62400000000002
ZNF430|80264	89.9042	ZNF430|80264	261.6771
ZNF431|170959	90.2727	ZNF431|170959	314.2712
ZNF432|9668	147.7524	ZNF432|9668	172.0085
ZNF433|163059	43.1098	ZNF433|163059	91.39299999999999
ZNF434|54925	275.608	ZNF434|54925	379.7983
ZNF436|80818	774.0604	ZNF436|80818	1523.1678
ZNF438|220929	368.4598	ZNF438|220929	250.8996
ZNF439|90594	43.8467	ZNF439|90594	287.5431
ZNF43|7594	456.8902	ZNF43|7594	654.4084
ZNF440|126070	124.5394	ZNF440|126070	318.5822
ZNF441|126068	68.5335	ZNF441|126068	306.9425
ZNF442|79973	5.5269	ZNF442|79973	45.6965
ZNF443|10224	44.9521	ZNF443|10224	137.5206
ZNF444|55311	414.5173	ZNF444|55311	307.3736
ZNF445|353274	495.21	ZNF445|353274	796.24
ZNF446|55663	186.7133	ZNF446|55663	162.6623
ZNF449|203523	288.6588	ZNF449|203523	244.4375
ZNF44|51710	109.4326	ZNF44|51710	317.858
ZNF451|26036	792.1923	ZNF451|26036	856.6714
ZNF454|285676	30.5822	ZNF454|285676	44.4032
ZNF45|7596	493.3677	ZNF45|7596	437.9966
ZNF460|10794	144.4363	ZNF460|10794	62.9405
ZNF461|92283	137.0671	ZNF461|92283	153.0402
ZNF462|58499	1547.1629	ZNF462|58499	827.2791
ZNF467|168544	174.65	ZNF467|168544	124.5876
ZNF468|90333	623.8025	ZNF468|90333	401.7843
ZNF469|84627	844.8784	ZNF469|84627	318.1511
ZNF470|388566	311.717	ZNF470|388566	259.9527
ZNF471|57573	217.7598	ZNF471|57573	210.3763
ZNF473|25888	210.75900000000001	ZNF473|25888	309.5291
ZNF474|133923	5.8954	lowly_expressed	lowly_expressed
ZNF480|147657	422.9919	ZNF480|147657	458.2583
ZNF483|158399	38.3198	ZNF483|158399	56.0429
ZNF484|83744	221.8128	ZNF484|83744	122.4321
ZNF485|220992	28.3714	ZNF485|220992	88.3753
ZNF486|90649	17.6861	ZNF486|90649	104.32600000000001
ZNF487|642819	13.2646	ZNF487|642819	34.919000000000004
ZNF488|118738	7.0007	ZNF488|118738	42.2477
ZNF48|197407	106.8534	ZNF48|197407	158.6445
ZNF490|57474	211.8644	ZNF490|57474	343.5859
ZNF491|126069	9.9484	ZNF491|126069	62.0783
lowly_expressed	lowly_expressed	ZNF492|57615	30.1769
ZNF493|284443	92.8519	ZNF493|284443	383.6782
ZNF496|84838	457.9956	ZNF496|84838	371.1763
ZNF497|162968	54.7642	ZNF497|162968	68.8336
ZNF498|221785	357.7745	ZNF498|221785	506.9725
ZNF500|26048	208.1798	ZNF500|26048	241.4155
ZNF501|115560	38.6883	ZNF501|115560	149.5914
ZNF502|91392	53.4267	ZNF502|91392	216.8428
ZNF503|84858	71.8497	ZNF503|84858	147.86700000000002
ZNF506|440515	257.5534	ZNF506|440515	686.3097
ZNF507|22847	995.9469	ZNF507|22847	1051.4506
ZNF510|22869	397.1997	ZNF510|22869	449.6363
ZNF511|118472	146.8276	ZNF511|118472	236.0181
ZNF512B|57473	916.9381	ZNF512B|57473	897.8629
ZNF512|84450	1390.9359	ZNF512|84450	1209.2328
ZNF513|130557	354.0899	ZNF513|130557	340.1372
ZNF514|84874	214.4436	ZNF514|84874	344.017
ZNF516|9658	104.6426	ZNF516|9658	452.2229
ZNF517|340385	289.6094	ZNF517|340385	227.6203
ZNF518A|9849	1218.4967	ZNF518A|9849	1170.4339
ZNF518B|85460	2439.5726	ZNF518B|85460	677.6877
ZNF519|162655	41.636	ZNF519|162655	103.4638
ZNF521|25925	837.5092	ZNF521|25925	1199.7487
ZNF524|147807	127.8556	ZNF524|147807	137.5206
ZNF525|170958	354.0899	ZNF525|170958	363.8476
ZNF526|116115	275.9764	ZNF526|116115	307.3736
ZNF527|84503	109.4326	ZNF527|84503	161.231
ZNF528|84436	222.5497	ZNF528|84436	313.8401
ZNF529|57711	226.2343	ZNF529|57711	458.6894
ZNF530|348327	70.0074	ZNF530|348327	108.3955
ZNF532|55205	1677.5976	ZNF532|55205	2088.6749
ZNF534|147658	9.9484	lowly_expressed	lowly_expressed
ZNF540|163255	19.5284	ZNF540|163255	169.85299999999998
ZNF541|84215	21.7391	ZNF541|84215	9.0531
ZNF542|147947	429.6242	ZNF542|147947	427.6503
ZNF543|125919	192.33599999999998	ZNF543|125919	205.2032
ZNF544|27300	796.0317	ZNF544|27300	583.6779
ZNF546|339327	118.6441	ZNF546|339327	114.6723
ZNF547|284306	48.4488	ZNF547|284306	81.1544
ZNF548|147694	362.19599999999997	ZNF548|147694	469.4669
ZNF549|256051	292.5571	ZNF549|256051	299.2043
ZNF550|162972	259.3957	ZNF550|162972	381.9322
ZNF551|90233	218.8651	ZNF551|90233	304.3559
ZNF552|79818	220.33900000000003	ZNF552|79818	312.9779
ZNF554|115196	57.4797	ZNF554|115196	156.489
ZNF555|148254	41.636	ZNF555|148254	121.1388
ZNF557|79230	106.8534	ZNF557|79230	284.0943
ZNF558|148156	260.1326	ZNF558|148156	509.12800000000004
ZNF559|84527	171.7023	ZNF559|84527	502.6917
ZNF561|93134	609.0641	ZNF561|93134	1213.9749
ZNF562|54811	789.2410000000001	ZNF562|54811	980.7503
ZNF563|147837	18.423	ZNF563|147837	88.3753
ZNF564|163050	137.4355	ZNF564|163050	328.9286
ZNF565|147929	57.8482	ZNF565|147929	87.9442
ZNF566|84924	212.2329	ZNF566|84924	291.8541
ZNF567|163081	177.2292	ZNF567|163081	217.2739
ZNF568|374900	97.1186	ZNF568|374900	172.7543
ZNF569|148266	169.4915	ZNF569|148266	189.6836
ZNF570|148268	92.115	ZNF570|148268	97.8595
ZNF571|51276	107.2218	ZNF571|51276	114.6723
ZNF572|137209	119.7494	ZNF572|137209	75.8734
ZNF573|126231	44.2152	ZNF573|126231	43.9721
ZNF574|64763	317.9808	ZNF574|64763	385.8337
ZNF575|284346	22.4797	ZNF575|284346	40.9544
ZNF576|79177	281.3449	ZNF576|79177	187.097
ZNF577|84765	175.7553	ZNF577|84765	202.6166
ZNF578|147660	12.5276	ZNF578|147660	65.5271
ZNF579|163033	82.1665	ZNF579|163033	73.7179
ZNF57|126295	16.2122	ZNF57|126295	115.9656
ZNF580|51157	128.5925	ZNF580|51157	278.6107
ZNF581|51545	115.3279	ZNF581|51545	287.4224
ZNF582|147948	36.846	ZNF582|147948	79.7533
ZNF583|147949	85.1142	ZNF583|147949	102.1705
ZNF584|201514	137.0671	ZNF584|201514	158.2134
ZNF585A|199704	218.8651	lowly_expressed	lowly_expressed
ZNF585B|92285	123.0656	ZNF585B|92285	146.5737
ZNF586|54807	196.7281	ZNF586|54807	332.6921
ZNF587|84914	837.0855	ZNF587|84914	1015.2383
ZNF589|51385	132.6455	ZNF589|51385	591.899
ZNF592|9640	1462.0486	ZNF592|9640	1395.0365
ZNF593|51042	223.6551	ZNF593|51042	185.8037
ZNF594|84622	134.4878	ZNF594|84622	423.3393
ZNF595|152687	166.1754	ZNF595|152687	206.0653
ZNF596|169270	21.3707	ZNF596|169270	93.9796
ZNF597|146434	84.3773	ZNF597|146434	76.7356
ZNF598|90850	674.65	ZNF598|90850	555.2556
ZNF599|148103	95.0626	ZNF599|148103	101.3083
ZNF600|162966	159.5431	ZNF600|162966	215.1184
ZNF605|100289635	599.1157	ZNF605|100289635	660.4438
ZNF606|80095	426.4554	ZNF606|80095	382.4969
ZNF607|84775	254.2373	ZNF607|84775	234.0868
ZNF608|57507	490.42	ZNF608|57507	735.8861
ZNF609|23060	1565.5859	ZNF609|23060	1508.4156
ZNF610|162963	52.6898	ZNF610|162963	124.5876
ZNF611|81856	358.14300000000003	ZNF611|81856	275.0412
ZNF613|79898	140.7517	ZNF613|79898	125.8809
ZNF614|80110	303.2424	ZNF614|80110	422.9082
ZNF615|284370	200.4422	ZNF615|284370	279.7833
ZNF616|90317	175.7553	ZNF616|90317	281.9388
ZNF618|114991	1199.3368	ZNF618|114991	944.538
ZNF619|285267	79.2189	ZNF619|285267	124.5876
ZNF620|253639	49.0052	ZNF620|253639	59.9228
ZNF621|285268	665.4385	ZNF621|285268	941.0892
ZNF622|90441	392.0413	ZNF622|90441	471.6224
ZNF623|9831	1195.6522	ZNF623|9831	651.3907
ZNF624|57547	140.0147	ZNF624|57547	188.8214
ZNF625|90589	18.6588	ZNF625|90589	41.1872
ZNF626|199777	44.9521	ZNF626|199777	348.32800000000003
ZNF627|199692	218.1282	ZNF627|199692	493.1773
ZNF628|89887	58.9536	ZNF628|89887	96.9973
ZNF629|23361	687.1776	ZNF629|23361	897.1171
ZNF630|57232	72.2181	ZNF630|57232	60.8367
ZNF638|27332	3726.6028	ZNF638|27332	3158.2317
ZNF639|51193	886.1459	ZNF639|51193	661.737
ZNF641|121274	292.5571	ZNF641|121274	344.4481
ZNF642|339559	92.115	ZNF642|339559	128.4675
ZNF643|65243	69.2704	ZNF643|65243	84.9265
ZNF644|84146	2111.6433	ZNF644|84146	1669.2155
ZNF646|9726	582.535	ZNF646|9726	650.9596
ZNF648|127665	14.0015	ZNF648|127665	16.3818
ZNF649|65251	195.6522	ZNF649|65251	310.8224
ZNF652|22834	2429.9926	ZNF652|22834	2177.4813
ZNF653|115950	33.8983	ZNF653|115950	73.7179
ZNF654|55279	675.7553	ZNF654|55279	616.9027
ZNF655|79027	1255.3427	ZNF655|79027	1839.0686
ZNF658|26149	176.1238	ZNF658|26149	134.5029
lowly_expressed	lowly_expressed	ZNF660|285349	33.6257
ZNF662|389114	43.1098	ZNF662|389114	325.9109
ZNF664|144348	4231.7612	ZNF664|144348	3194.4440000000004
ZNF665|79788	9.9484	ZNF665|79788	62.0783
ZNF667|63934	168.0177	ZNF667|63934	245.7265
ZNF668|79759	170.9654	ZNF668|79759	146.1426
ZNF669|79862	189.7568	ZNF669|79862	168.5597
ZNF670|93474	246.4886	ZNF670|93474	149.1129
ZNF671|79891	124.171	ZNF671|79891	300.0449
ZNF672|79894	1537.2144	ZNF672|79894	811.7595
ZNF673|55634	194.1783	ZNF673|55634	275.4723
ZNF674|641339	83.2719	ZNF674|641339	78.0289
ZNF675|171392	170.2284	ZNF675|171392	272.8857
lowly_expressed	lowly_expressed	ZNF676|163223	28.0214
ZNF677|342926	22.1076	ZNF677|342926	80.1844
ZNF678|339500	117.9071	ZNF678|339500	112.0858
lowly_expressed	lowly_expressed	ZNF679|168417	7.7598
ZNF680|340252	506.6323	ZNF680|340252	362.1232
ZNF681|148213	128.224	ZNF681|148213	212.5318
ZNF682|91120	38.6883	ZNF682|91120	127.6053
ZNF683|257101	175.0184	ZNF683|257101	90.0997
ZNF684|127396	59.321999999999996	ZNF684|127396	73.7179
ZNF687|57592	1352.4724	ZNF687|57592	842.0701
ZNF688|146542	116.4333	ZNF688|146542	106.0504
ZNF689|115509	139.2778	ZNF689|115509	196.1501
ZNF691|51058	231.7612	ZNF691|51058	209.9452
ZNF692|55657	497.0523	ZNF692|55657	494.9017
ZNF695|57116	78.8615	ZNF695|57116	34.1042
ZNF696|79943	186.4407	ZNF696|79943	212.9629
ZNF697|90874	196.0206	ZNF697|90874	198.3056
ZNF699|374879	39.0567	ZNF699|374879	61.2161
ZNF69|7620	10.3169	ZNF69|7620	68.9758
ZNF700|90592	147.0155	ZNF700|90592	513.439
ZNF701|55762	186.8091	ZNF701|55762	223.3093
ZNF702P|79986	123.434	ZNF702P|79986	111.2236
ZNF703|80139	46.4259	ZNF703|80139	110.7925
ZNF704|619279	279.661	ZNF704|619279	299.6138
ZNF706|51123	797.3471	ZNF706|51123	1105.338
ZNF707|286075	365.5122	ZNF707|286075	216.8428
ZNF708|7562	149.9632	ZNF708|7562	465.1559
ZNF709|163051	28.7399	ZNF709|163051	127.1742
ZNF70|7621	182.0192	ZNF70|7621	222.8782
ZNF710|374655	453.2056	ZNF710|374655	347.4658
ZNF711|7552	11.4223	ZNF711|7552	506.9725
ZNF713|349075	179.87099999999998	ZNF713|349075	89.3367
ZNF714|148206	121.5917	ZNF714|148206	309.9602
ZNF716|441234	5.8954	lowly_expressed	lowly_expressed
ZNF717|100131827	103.9057	ZNF717|100131827	91.8241
ZNF718|255403	168.0177	ZNF718|255403	93.9796
ZNF71|58491	249.0789	ZNF71|58491	218.5672
ZNF720|124411	385.7775	ZNF720|124411	438.4277
ZNF721|170960	569.3847	ZNF721|170960	795.4252
ZNF727|442319	11.7907	ZNF727|442319	50.0075
lowly_expressed	lowly_expressed	ZNF732|654254	8.622
ZNF737|100129842	156.9639	ZNF737|100129842	595.7789
ZNF738|148203	57.4797	ZNF738|148203	306.9425
ZNF740|283337	378.0398	ZNF740|283337	1078.1787
ZNF746|155061	263.8172	ZNF746|155061	441.0143
ZNF747|65988	220.1216	ZNF747|65988	225.9304
ZNF749|388567	108.3272	ZNF749|388567	132.7785
ZNF74|7625	248.3419	ZNF74|7625	348.7591
ZNF750|79755	47.8998	ZNF750|79755	150.8847
ZNF75A|7627	480.4716	ZNF75A|7627	351.3457
ZNF75D|7626	482.1592	ZNF75D|7626	545.336
ZNF761|388561	538.3198	ZNF761|388561	460.8449
ZNF763|284390	6.2638	ZNF763|284390	110.3614
ZNF764|92595	172.0707	ZNF764|92595	208.2208
ZNF765|91661	360.7222	ZNF765|91661	298.7516
ZNF766|90321	647.3839	ZNF766|90321	609.5741
ZNF767|79970	90.6411	ZNF767|79970	412.9929
ZNF768|79724	681.8681	ZNF768|79724	684.9819
ZNF76|7629	1110.538	ZNF76|7629	566.4642
ZNF770|54989	862.5313	ZNF770|54989	1408.0687
ZNF771|51333	29.4768	ZNF771|51333	18.5373
ZNF772|400720	348.56300000000005	ZNF772|400720	312.5468
ZNF773|374928	215.9175	ZNF773|374928	220.2916
ZNF774|342132	103.5372	ZNF774|342132	46.9898
ZNF775|285971	25.7922	ZNF775|285971	43.541000000000004
ZNF776|284309	579.3847	ZNF776|284309	654.7101
ZNF777|27153	221.0759	ZNF777|27153	384.5404
ZNF778|197320	121.5917	ZNF778|197320	109.0681
ZNF77|58492	9.9484	ZNF77|58492	96.9973
ZNF780A|284323	487.1039	ZNF780A|284323	465.1559
ZNF780B|163131	336.4038	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ZNF781|163115	49.5764
ZNF782|158431	147.7524	ZNF782|158431	129.3297
ZNF784|147808	52.6898	ZNF784|147808	96.1351
ZNF785|146540	189.6352	ZNF785|146540	251.3566
ZNF786|136051	98.0103	ZNF786|136051	252.62400000000002
ZNF787|126208	302.5055	ZNF787|126208	256.0728
ZNF788|388507	28.7399	ZNF788|388507	149.1603
ZNF789|285989	99.1157	ZNF789|285989	118.9833
ZNF790|388536	112.0118	ZNF790|388536	118.9833
ZNF791|163049	254.2373	ZNF791|163049	488.8663
ZNF792|126375	94.3257	ZNF792|126375	212.5318
ZNF793|390927	150.7001	ZNF793|390927	250.0375
ZNF799|90576	53.7951	ZNF799|90576	178.0439
ZNF79|7633	118.6441	ZNF79|7633	116.3967
ZNF7|7553	743.1651	ZNF7|7553	553.2596
ZNF800|168850	350.0368	ZNF800|168850	682.4298
ZNF804A|91752	25.0553	ZNF804A|91752	37.0745
ZNF805|390980	416.3596	ZNF805|390980	457.3961
ZNF808|388558	232.8666	ZNF808|388558	310.3913
ZNF80|7634	29.2115	ZNF80|7634	130.0712
ZNF813|126017	147.0155	ZNF813|126017	152.6091
ZNF814|730051	187.0744	ZNF814|730051	381.7641
ZNF815|401303	37.2144	ZNF815|401303	44.4032
ZNF816A|125893	173.8983	ZNF816A|125893	225.2708
ZNF81|347344	330.8769	ZNF81|347344	249.1753
ZNF821|55565	222.1813	ZNF821|55565	143.8879
ZNF823|55552	49.0052	ZNF823|55552	150.8847
ZNF826|664701	5.1584	ZNF826|664701	25.4348
ZNF827|152485	435.88800000000003	ZNF827|152485	459.5516
ZNF828|283489	618.2756	ZNF828|283489	789.3424
ZNF829|374899	19.1599	ZNF829|374899	33.6257
ZNF830|91603	389.8305	ZNF830|91603	458.6894
ZNF831|128611	43.4783	ZNF831|128611	395.3178
lowly_expressed	lowly_expressed	ZNF833|401898	32.3324
ZNF835|90485	9.9484	ZNF835|90485	18.5373
ZNF836|162962	106.8534	ZNF836|162962	201.7544
ZNF837|116412	17.3176	ZNF837|116412	24.5726
ZNF839|55778	145.5416	ZNF839|55778	332.8085
ZNF83|55769	921.1496	ZNF83|55769	1419.6092
ZNF841|284371	352.6161	ZNF841|284371	457.8272
ZNF843|283933	31.3191	ZNF843|283933	18.1062
ZNF844|284391	48.6367	ZNF844|284391	309.5291
ZNF845|91664	256.0796	ZNF845|91664	332.3774
ZNF846|162993	41.2675	ZNF846|162993	114.2412
ZNF84|7637	700.0737	ZNF84|7637	1104.9069
ZNF853|54753	49.3736	ZNF853|54753	325.9109
ZNF85|7639	46.7944	ZNF85|7639	193.1324
ZNF860|344787	208.5483	ZNF860|344787	114.2412
ZNF862|643641	280.3979	ZNF862|643641	1014.3761
lowly_expressed	lowly_expressed	ZNF876P|642280	27.1592
lowly_expressed	lowly_expressed	ZNF878|729747	11.6397
ZNF879|345462	32.056	ZNF879|345462	93.1174
ZNF880|400713	558.5851	ZNF880|400713	368.1586
