gene_id	TCGA-BH-A0DH-01A-11R-A084-07	gene_id	TCGA-BH-A0DH-11A-31R-A089-07
lowly_expressed	lowly_expressed	ULBP3|79465	17.6322
ULK1|8408	1078.2838	ULK1|8408	1215.3652
ULK2|9706	733.1577	ULK2|9706	657.0109
ULK3|25989	821.2269	ULK3|25989	507.1369
ULK4|54986	27.851	ULK4|54986	42.8212
UMODL1|89766	14.9341	lowly_expressed	lowly_expressed
UMPS|7372	911.178	UMPS|7372	684.7187
UNC119B|84747	1175.7621	UNC119B|84747	1855.1637
UNC119|9094	904.7798	UNC119|9094	639.3787
UNC13B|10497	3468.9499	UNC13B|10497	1070.529
UNC13D|201294	366.5788	UNC13D|201294	184.7187
UNC45A|55898	2141.1366	UNC45A|55898	2513.8539
UNC50|25972	561.9119	UNC50|25972	637.2796
UNC5A|90249	294.3169	UNC5A|90249	53.7364
UNC5B|219699	1217.5386	UNC5B|219699	451.7212
UNC5CL|222643	148.0316	UNC5CL|222643	40.7221
UNC5C|8633	13.9255	UNC5C|8633	24.7691
lowly_expressed	lowly_expressed	UNC80|285175	5.0378
UNC93B1|81622	899.1344	UNC93B1|81622	669.6054
UNG|7374	1018.8182	UNG|7374	904.7019
UNKL|64718	252.9281	UNKL|64718	539.4626
UNK|85451	700.7904	UNK|85451	710.3275
UPF0639|400224	25.9691	lowly_expressed	lowly_expressed
UPF1|5976	3020.3237	UPF1|5976	2802.6868
UPF2|26019	797.8924	UPF2|26019	1003.3585
UPF3A|65110	309.3715	UPF3A|65110	652.3929
UPF3B|65109	175.7621	UPF3B|65109	331.6541
lowly_expressed	lowly_expressed	UPK1A|11045	9.1142
lowly_expressed	lowly_expressed	UPK1B|7348	106.6331
UPK3BL|100134938	290.6022	UPK3BL|100134938	273.4467
lowly_expressed	lowly_expressed	UPK3B|80761	5.8774
UPP1|7378	86.5638	UPP1|7378	206.1293
UPRT|139596	332.3297	UPRT|139596	249.7901
UQCC|55245	871.2834	UQCC|55245	910.9992
UQCR10|29796	1123.8239	UQCR10|29796	1687.6574
UQCR11|10975	1656.3794	UQCR11|10975	1560.0336
UQCRB|7381	2627.7757	UQCRB|7381	5868.178000000001
UQCRC1|7384	2638.3139	UQCRC1|7384	3497.4811
UQCRC2|7385	3730.5231	UQCRC2|7385	5311.5029
UQCRFS1|7386	1788.4833	UQCRFS1|7386	2039.8825
UQCRHL|440567	309.3715	UQCRHL|440567	620.0672
UQCRH|7388	1379.3752	UQCRH|7388	1955.9194
UQCRQ|27089	3118.1784	UQCRQ|27089	2152.3929
URB1|9875	993.2932	URB1|9875	850.0168
URB2|9816	380.12800000000004	URB2|9816	193.5348
URGCP|55665	1097.8547	URGCP|55665	1073.0479
URM1|81605	1226.5713	URM1|81605	1204.8699
UROD|7389	1954.4599	UROD|7389	2075.1469
UROS|7390	639.8193	UROS|7390	551.2175
USE1|55850	262.7023	USE1|55850	442.4853
USF1|7391	812.5706	USF1|7391	874.895
USF2|7392	3192.3222	USF2|7392	2342.5693
USH2A|7399	7.9037	USH2A|7399	9.2359
USHBP1|83878	29.3564	USHBP1|83878	250.2099
USMG5|84833	602.9356	USMG5|84833	926.5323
USO1|8615	2237.4859	USO1|8615	1524.7691
USP10|9100	1056.4546	USP10|9100	1346.3476
USP11|8237	1937.5235	USP11|8237	2507.9765
USP12|219333	132.4802	USP12|219333	173.8035
USP13|8975	477.6063	USP13|8975	491.6037
USP14|9097	1359.4279	USP14|9097	984.4668
USP15|9958	723.7486	USP15|9958	539.8825
USP16|10600	944.6744	USP16|10600	904.7019
USP18|11274	290.1769	USP18|11274	144.4165
USP19|10869	798.2687	USP19|10869	1661.6289
USP1|7398	1104.2529	USP1|7398	734.2569
USP20|10868	616.8611	USP20|10868	753.1486
USP21|27005	486.2627	USP21|27005	519.7313
USP22|23326	6783.5905	USP22|23326	4638.1192
USP24|23358	1348.8897	USP24|23358	1029.3871
USP25|29761	774.5578	USP25|29761	814.0218
USP27X|389856	239.3677	USP27X|389856	204.0302
USP28|57646	258.9387	USP28|57646	469.7733
USP2|9099	10.1618	USP2|9099	117.9681
USP30|84749	474.5954	USP30|84749	644.4165
USP31|57478	596.9138	USP31|57478	1276.6583
USP32|84669	925.1035	USP32|84669	685.5584
USP33|23032	1538.5773	USP33|23032	1182.1998
USP34|9736	2223.9368	USP34|9736	2130.9824
USP35|57558	123.0711	USP35|57558	123.0059
USP36|57602	767.7832	USP36|57602	1140.6381
USP37|57695	735.4159	USP37|57695	214.5256
USP38|84640	1112.9093	USP38|84640	401.7632
USP39|10713	1191.1931	USP39|10713	1326.6163
USP3|9960	597.2262	USP3|9960	445.4114
USP40|55230	445.23900000000003	USP40|55230	960.5374
USP42|84132	403.0862	USP42|84132	290.0924
USP43|124739	157.6967	USP43|124739	100.7557
lowly_expressed	lowly_expressed	USP44|84101	9.2359
USP45|85015	109.8984	USP45|85015	102.8547
USP46|64854	557.0192	USP46|64854	332.4937
USP47|55031	2149.4166	USP47|55031	2257.7666
USP48|84196	743.3195	USP48|84196	1339.6306
USP49|25862	39.1419	lowly_expressed	lowly_expressed
USP4|7375	1041.4001	USP4|7375	1864.3997
USP51|158880	60.2183	USP51|158880	39.8825
USP53|54532	1237.1095	USP53|54532	1023.5097
USP54|159195	1792.2469	USP54|159195	856.8430000000001
USP5|8078	1705.6831	USP5|8078	1638.1192
USP6NL|9712	497.5536	USP6NL|9712	374.0554
USP6|9098	38.7655	USP6|9098	52.8967
USP7|7874	4165.6003	USP7|7874	3003.7783
USP8|9101	1078.9236	USP8|9101	844.6683
USP9X|8239	4024.4637	USP9X|8239	2893.7867
USPL1|10208	192.6985	USPL1|10208	421.9144
UST|10090	197.5913	UST|10090	325.3568
UTP11L|51118	555.8901	UTP11L|51118	605.3736
UTP14A|10813	452.3899	UTP14A|10813	582.7036
UTP14C|9724	1080.1656	UTP14C|9724	647.775
UTP15|84135	354.1588	UTP15|84135	233.8371
UTP18|51096	1068.1219	UTP18|51096	601.5953
UTP20|27340	667.2939	UTP20|27340	461.7968
UTP23|84294	671.4339	UTP23|84294	331.2343
UTP3|57050	1058.7128	UTP3|57050	929.0512
UTP6|55813	566.0519	UTP6|55813	739.2947
UTRN|7402	1459.1645	UTRN|7402	2055.4156
lowly_expressed	lowly_expressed	UTS2D|257313	7.9765
UVRAG|7405	624.012	UVRAG|7405	915.1973
UXS1|80146	546.1046	UXS1|80146	634.3409
UXT|8409	851.8592	UXT|8409	1295.5793
VAC14|55697	838.5397	VAC14|55697	1033.5852
VAMP1|6843	155.4309	VAMP1|6843	524.7019
VAMP2|6844	1614.9793	VAMP2|6844	4314.0218
VAMP3|9341	1292.8114	VAMP3|9341	3327.4559
VAMP4|8674	311.2533	VAMP4|8674	344.6683
VAMP5|10791	231.8404	VAMP5|10791	834.173
VAMP7|6845	1097.8547	VAMP7|6845	717.0445
VAMP8|8673	4411.7426	VAMP8|8673	2658.2704
VANGL1|81839	1458.0354	VANGL1|81839	442.0655
VANGL2|57216	41.4001	VANGL2|57216	762.3846
VAPA|9218	2164.0948	VAPA|9218	2966.8346
VAPB|9217	1017.6891	VAPB|9217	1057.0949
VARS2|57176	2250.7565	VARS2|57176	490.3442
VARS|7407	2803.5378	VARS|7407	1166.2469
VASH1|22846	714.2943	VASH1|22846	974.8657
VASH2|79805	35.3782	VASH2|79805	39.8825
VASN|114990	175.0094	VASN|114990	647.775
VASP|7408	1605.5702	VASP|7408	2384.9706
lowly_expressed	lowly_expressed	VAT1L|57687	12.5945
VAT1|10493	6200.6022	VAT1|10493	8440.3862
VAV1|7409	132.4802	VAV1|7409	151.5533
VAV2|7410	909.2962	VAV2|7410	756.5071
VAV3|10451	8112.5329	VAV3|10451	1027.7078
VAX2|25806	36.131	VAX2|25806	22.67
VBP1|7411	903.6507	VBP1|7411	515.5332
VCAM1|7412	374.1061	VCAM1|7412	595.7179
VCAN|1462	4544.9755	VCAN|1462	1696.8934
VCL|7414	2670.3049	VCL|7414	5343.8287
VCPIP1|80124	1052.691	VCPIP1|80124	340.0504
VCP|7415	9302.2205	VCP|7415	7293.4509
VDAC1|7416	3198.344	VDAC1|7416	2863.56
VDAC2|7417	1493.4136	VDAC2|7417	1969.7733
VDAC3|7419	1806.5487	VDAC3|7419	1867.3384
VDR|7421	544.5992	VDR|7421	1041.5617
VEGFA|7422	1218.6677	VEGFA|7422	889.1688
VEGFB|7423	2607.0756	VEGFB|7423	3940.8059999999996
VEGFC|7424	91.0802	VEGFC|7424	378.2536
lowly_expressed	lowly_expressed	VENTX|27287	22.67
VEPH1|79674	263.8314	VEPH1|79674	49.958
VEZF1|7716	2637.5612	VEZF1|7716	1738.0353
VEZT|55591	844.5615	VEZT|55591	958.0185
lowly_expressed	lowly_expressed	VGLL1|51442	66.3308
VGLL3|389136	66.2401	VGLL3|389136	397.5651
VGLL4|9686	1039.7102	VGLL4|9686	2049.2779
VHL|7428	488.8973	VHL|7428	334.173
VILL|50853	114.4148	VILL|50853	228.3795
VIM|7431	47124.7685	VIM|7431	61790.5332
VIPAR|63894	548.7392	VIPAR|63894	646.0957
VIPR1|7433	320.286	VIPR1|7433	803.5264
VIPR2|7434	105.7245	VIPR2|7434	105.46600000000001
lowly_expressed	lowly_expressed	VIP|7432	5.4576
VIT|5212	7.9037	VIT|5212	689.3367
VKORC1L1|154807	1083.1765	VKORC1L1|154807	2395.8858
VKORC1|79001	2111.0275	VKORC1|79001	1790.5122
VLDLR|7436	70.0038	VLDLR|7436	831.6541
VMA21|203547	884.8325	VMA21|203547	1146.9353
VMAC|400673	85.4347	VMAC|400673	125.9446
VMO1|284013	16.56	VMO1|284013	20.9908
VN1R1|57191	30.4855	VN1R1|57191	10.4954
VNN1|8876	15.4309	VNN1|8876	10.4954
VNN2|8875	11.6673	VNN2|8875	6.7170000000000005
VOPP1|81552	1413.6244	VOPP1|81552	946.2636
VPRBP|9730	604.5126	VPRBP|9730	941.4568
VPS11|55823	996.2364	VPS11|55823	1431.1503
VPS13A|23230	612.7211	VPS13A|23230	225.8606
VPS13B|157680	2236.7332	VPS13B|157680	595.7179
VPS13C|54832	1934.889	VPS13C|54832	734.6767
VPS13D|55187	1509.5973	VPS13D|55187	1924.4332
VPS16|64601	732.7813	VPS16|64601	902.183
VPS18|57617	1461.0463	VPS18|57617	980.2687
VPS24|51652	3213.7787	VPS24|51652	3441.2259
VPS25|84313	1815.9578	VPS25|84313	1031.906
VPS26A|9559	1574.7083	VPS26A|9559	1473.9715
VPS26B|112936	1661.6485	VPS26B|112936	1618.8077
VPS28|51160	2891.6071	VPS28|51160	1856.0034
VPS29|51699	958.2236	VPS29|51699	1571.7884
VPS33A|65082	848.1859	VPS33A|65082	576.9857
VPS33B|26276	282.6496	VPS33B|26276	349.2863
VPS35|55737	2046.2928	VPS35|55737	2620.0672
VPS36|51028	722.6195	VPS36|51028	1063.8119
VPS37A|137492	581.9082	VPS37A|137492	437.7918
VPS37B|79720	534.4373	VPS37B|79720	748.9505
VPS37C|55048	1281.1441	VPS37C|55048	737.6154
VPS37D|155382	91.4565	VPS37D|155382	67.1704
VPS39|23339	2072.6383	VPS39|23339	1984.4668
VPS41|27072	1508.4682	VPS41|27072	805.6255
VPS45|11311	1091.8329	VPS45|11311	1002.9387
VPS4A|27183	1252.1641	VPS4A|27183	2337.9513
VPS4B|9525	897.2525	VPS4B|9525	1319.4794
VPS52|6293	3273.2405	VPS52|6293	1777.9177
VPS53|55275	1002.6346	VPS53|55275	958.0185
VPS54|51542	403.0862	VPS54|51542	549.9580000000001
VPS72|6944	801.2796	VPS72|6944	1030.2267
VPS8|23355	794.8814	VPS8|23355	656.1713
VRK1|7443	198.7204	VRK1|7443	253.5684
VRK2|7444	508.2875	VRK2|7444	509.7733
VRK3|51231	782.0851	VRK3|51231	664.1478
VSIG10L|147645	68.8747	VSIG10L|147645	52.8967
VSIG10|54621	1048.1746	VSIG10|54621	744.3325
lowly_expressed	lowly_expressed	VSIG1|340547	5.4576
lowly_expressed	lowly_expressed	VSIG2|23584	479.0092
VSIG4|11326	88.822	VSIG4|11326	510.4954
VSNL1|7447	12.42	VSNL1|7447	243.4929
lowly_expressed	lowly_expressed	VSTM2L|128434	15.953
VTA1|51534	558.5247	VTA1|51534	696.8934
VTCN1|79679	164.0948	VTCN1|79679	2696.8934
VTI1A|143187	537.0267	VTI1A|143187	337.8338
VTI1B|10490	1590.7828	VTI1B|10490	2342.1579
lowly_expressed	lowly_expressed	VTN|7448	7.9765
VWA1|64856	1849.8306	VWA1|64856	2646.0957
VWA2|340706	430.5608	VWA2|340706	190.1763
VWA3A|146177	13.5491	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	VWA3B|200403	7.1369
VWA5A|4013	392.9244	VWA5A|4013	1332.4937
lowly_expressed	lowly_expressed	VWA5B2|90113	6.7170000000000005
lowly_expressed	lowly_expressed	VWCE|220001	65.4912
lowly_expressed	lowly_expressed	VWDE|221806	24.3493
VWF|7450	2503.9518	VWF|7450	17832.4937
WAC|51322	2820.8506	WAC|51322	2934.9286
WAPAL|23063	1909.6726	WAPAL|23063	1053.3165
WARS2|10352	255.5514	WARS2|10352	306.885
WARS|7453	3194.9567	WARS|7453	2659.9496
WASF1|8936	20.3237	WASF1|8936	113.7699
WASF2|10163	2167.4821	WASF2|10163	6128.8833
WASF3|10810	51.5619	WASF3|10810	336.6919
WASH2P|375260	168.6112	WASH2P|375260	518.0521
WASH3P|374666	122.3184	WASH3P|374666	269.5214
WASH5P|375690	86.9402	WASH5P|375690	240.1343
WASH7P|653635	376.7407	WASH7P|653635	1167.9261
WASL|8976	1812.1942	WASL|8976	1041.9815
WAS|7454	150.1694	WAS|7454	157.4307
WBP11P1|441818	18.4419	WBP11P1|441818	10.0756
WBP11|51729	3234.475	WBP11|51729	2198.1528
WBP1|23559	2599.1457	WBP1|23559	1898.7531
lowly_expressed	lowly_expressed	WBP2NL|164684	7.1369
WBP2|23558	4297.7042	WBP2|23558	3998.7406
WBP4|11193	168.9876	WBP4|11193	404.2821
WBP5|51186	1505.0809	WBP5|51186	1487.4055
WBSCR16|81554	1181.0312	WBSCR16|81554	1422.3342
WBSCR17|64409	6.7746	WBSCR17|64409	162.8883
WBSCR22|114049	1773.805	WBSCR22|114049	1178.8413
WBSCR26|171022	31.991	lowly_expressed	lowly_expressed
WBSCR27|155368	375.2352	WBSCR27|155368	75.9866
WBSCR28|135886	13.5491	lowly_expressed	lowly_expressed
WDFY1|57590	1261.5732	WDFY1|57590	654.9118
WDFY2|115825	167.4821	WDFY2|115825	214.1058
WDFY3|23001	1465.5627	WDFY3|23001	777.4979
WDFY4|57705	107.2638	WDFY4|57705	73.0479
WDHD1|11169	345.8788	WDHD1|11169	61.293
WDR11|55717	903.2744	WDR11|55717	748.9505
WDR12|55759	401.2044	WDR12|55759	231.738
WDR13|64743	1233.7222	WDR13|64743	2053.7364
lowly_expressed	lowly_expressed	WDR17|116966	13.0143
WDR18|57418	968.7618	WDR18|57418	627.2040000000001
WDR19|57728	456.1536	WDR19|57728	751.8892
WDR1|9948	8584.1174	WDR1|9948	7095.7179
WDR20|91833	572.8265	WDR20|91833	577.6658
WDR24|84219	1037.6364	WDR24|84219	271.2007
WDR25|79446	296.1987	WDR25|79446	262.8044
WDR26|80232	3539.3301	WDR26|80232	1984.047
WDR27|253769	16.1837	WDR27|253769	108.3123
WDR31|114987	94.0911	WDR31|114987	38.2032
WDR33|55339	1286.4132	WDR33|55339	1594.4584
WDR34|89891	3765.9014	WDR34|89891	1207.3887
WDR35|57539	625.8939	WDR35|57539	564.6516
WDR36|134430	868.6489	WDR36|134430	511.335
WDR37|22884	473.4663	WDR37|22884	573.4677
WDR3|10885	837.0342	WDR3|10885	670.8648
WDR41|55255	475.7245	WDR41|55255	569.6893
WDR43|23160	757.9977	WDR43|23160	612.0907
WDR44|54521	400.0753	WDR44|54521	420.2351
WDR45L|56270	1820.8506	WDR45L|56270	2130.5626
WDR45|11152	945.4272	WDR45|11152	1303.5264
WDR46|9277	1442.9808	WDR46|9277	996.2217
WDR47|22911	450.1317	WDR47|22911	288.4131
WDR48|57599	638.6903	WDR48|57599	1311.9228
WDR4|10785	150.9221	WDR4|10785	128.8833
WDR52|55779	158.8257	WDR52|55779	217.4643
WDR53|348793	182.9131	WDR53|348793	183.4593
WDR54|84058	626.6466	WDR54|84058	200.6717
WDR55|54853	465.111	WDR55|54853	471.9312
WDR59|79726	247.6477	WDR59|79726	720.8228
WDR5B|54554	305.9842	WDR5B|54554	270.361
WDR5|11091	852.8416	WDR5|11091	981.9479
WDR60|55112	418.1408	WDR60|55112	369.0176
WDR61|80349	1304.1024	WDR61|80349	1253.5684
WDR62|284403	392.1716	WDR62|284403	28.9673
WDR63|126820	27.4746	WDR63|126820	12.1746
WDR65|149465	36.5073	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WDR66|144406	37.3636
WDR67|93594	231.0877	WDR67|93594	87.7414
WDR6|11180	1885.7772	WDR6|11180	3727.67
WDR70|55100	486.2627	WDR70|55100	551.6373
WDR72|256764	27.0982	WDR72|256764	40.7221
WDR73|84942	550.5721	WDR73|84942	442.162
WDR74|54663	574.7083	WDR74|54663	708.6482
WDR75|84128	1719.6086	WDR75|84128	752.309
WDR76|79968	357.5461	WDR76|79968	104.9538
WDR77|79084	788.4833	WDR77|79084	653.6524
WDR78|79819	95.5965	WDR78|79819	130.1427
WDR7|23335	414.7535	WDR7|23335	312.7624
WDR81|124997	1060.971	WDR81|124997	1080.1847
WDR82|80335	1436.5826	WDR82|80335	3267.4223
WDR83|84292	267.9714	WDR83|84292	223.8203
WDR85|92715	200.6022	WDR85|92715	317.8002
WDR86|349136	10.9146	WDR86|349136	233.0688
WDR88|126248	5.2691	lowly_expressed	lowly_expressed
WDR89|112840	335.717	WDR89|112840	323.2578
WDR8|49856	197.5913	WDR8|49856	356.0034
WDR90|197335	370.7189	WDR90|197335	185.1385
WDR91|29062	289.8005	WDR91|29062	469.3535
WDR92|116143	139.2548	WDR92|116143	282.5357
WDR93|56964	16.9364	WDR93|56964	37.3636
WDSUB1|151525	217.9149	WDSUB1|151525	255.2477
WDTC1|23038	1394.8062	WDTC1|23038	3170.445
WDYHV1|55093	354.5352	WDYHV1|55093	261.1251
WEE1|7465	1245.0132	WEE1|7465	1065.0714
WFDC1|58189	17.3128	WFDC1|58189	66.7506
WFDC2|10406	63.2292	WFDC2|10406	1253.1486
lowly_expressed	lowly_expressed	WFDC3|140686	12.5945
WFIKKN1|117166	23.3346	WFIKKN1|117166	20.5709
WFIKKN2|124857	6.7746	WFIKKN2|124857	10.0756
WFS1|7466	2824.6142	WFS1|7466	1748.5306
WHAMML1|339005	44.0346	WHAMML1|339005	115.0294
WHAMML2|440253	14.6782	WHAMML2|440253	88.1612
WHAMM|123720	242.0023	WHAMM|123720	425.6927
WHSC1L1|54904	1170.1167	WHSC1L1|54904	1096.5575
WHSC1|7468	1488.5209	WHSC1|7468	828.2955
WHSC2|7469	509.5973	WHSC2|7469	736.3560000000001
WIBG|84305	681.5958	WIBG|84305	550.3778
lowly_expressed	lowly_expressed	WIF1|11197	756.5071
WIPF1|7456	665.7885	WIPF1|7456	884.9706
WIPF2|147179	1423.0335	WIPF2|147179	1123.8455
WIPF3|644150	6.0218	WIPF3|644150	16.7926
WIPI1|55062	766.2778	WIPI1|55062	633.5013
WIPI2|26100	1411.3662	WIPI2|26100	2364.3997
WISP1|8840	115.9202	WISP1|8840	15.1134
WISP2|8839	150.5457	WISP2|8839	1450.8816
lowly_expressed	lowly_expressed	WISP3|8838	68.0101
WIZ|58525	904.7798	WIZ|58525	1060.4534
WLS|79971	234.475	WLS|79971	4043.2326
WNK1|65125	2706.8122	WNK1|65125	2834.5928
WNK2|65268	115.4196	WNK2|65268	635.4912
lowly_expressed	lowly_expressed	WNK3|65267	15.1134
WNK4|65266	3503.0824	WNK4|65266	376.1587
WNT10A|80326	25.2164	WNT10A|80326	60.4534
WNT10B|7480	5.2691	WNT10B|7480	15.953
WNT11|7481	19.9473	WNT11|7481	384.9706
WNT2B|7482	7.1509	WNT2B|7482	18.0521
WNT2|7472	157.3203	WNT2|7472	86.9018
lowly_expressed	lowly_expressed	WNT3A|89780	9.2359
WNT3|7473	12.7964	WNT3|7473	26.0285
WNT4|54361	1350.0188	WNT4|54361	229.639
WNT5A|7474	78.6601	WNT5A|7474	369.4374
WNT5B|81029	39.5183	WNT5B|81029	319.8992
lowly_expressed	lowly_expressed	WNT6|7475	51.6373
WNT7B|7477	572.8265	WNT7B|7477	117.1285
WNT9A|7483	46.2928	WNT9A|7483	10.9152
lowly_expressed	lowly_expressed	WNT9B|7484	12.5945
WRAP53|55135	336.8461	WRAP53|55135	237.6154
WRB|7485	955.5889999999999	WRB|7485	360.6213
WRNIP1|56897	1232.2168	WRNIP1|56897	1096.1377
WRN|7486	343.99699999999996	WRN|7486	295.9698
WSB1|26118	1028.2273	WSB1|26118	1146.5155
WSB2|55884	1264.5841	WSB2|55884	1340.4702
WSCD1|23302	30.8619	WSCD1|23302	147.3552
WSCD2|9671	6.3982	WSCD2|9671	73.0479
lowly_expressed	lowly_expressed	WT1|7490	5.8774
WTAP|9589	937.8999	WTAP|9589	1722.0823
WTIP|126374	70.3801	WTIP|126374	403.4425
WWC1|23286	673.3158	WWC1|23286	1084.3829
WWC2|80014	383.8916	WWC2|80014	437.0277
WWC3|55841	712.0813	WWC3|55841	1270.7809
WWOX|51741	427.1735	WWOX|51741	408.9001
WWP1|11059	3777.5687	WWP1|11059	1700.6717
WWP2|11060	946.5563	WWP2|11060	1650.7137
WWTR1|25937	532.1114	WWTR1|25937	387.1495
XAB2|56949	1347.3843	XAB2|56949	1589.4207
XAF1|54739	509.5973	XAF1|54739	788.4131
lowly_expressed	lowly_expressed	XAGE1D|9503	11.335
XBP1|7494	33439.5935	XBP1|7494	28148.1948
XCL1|6375	7.5273	XCL1|6375	19.3115
lowly_expressed	lowly_expressed	XCL2|6846	18.4719
XDH|7498	18.8182	XDH|7498	59.6138
XG|7499	30.8619	XG|7499	200.6717
XIAP|331	1457.6589999999999	XIAP|331	969.3535
XIST|7503	4721.4678	XIST|7503	3141.6793
lowly_expressed	lowly_expressed	XKR6|286046	5.4576
XKR8|55113	153.933	XKR8|55113	274.97900000000004
XKR9|389668	30.8619	XKR9|389668	5.8774
XKRX|402415	141.8893	XKRX|402415	15.5332
XK|7504	44.0346	XK|7504	26.8682
XPA|7507	180.6549	XPA|7507	481.5281
XPC|7508	1316.146	XPC|7508	1733.8371
XPNPEP1|7511	684.6067	XPNPEP1|7511	814.8615
lowly_expressed	lowly_expressed	XPNPEP2|7512	68.4299
XPNPEP3|63929	138.5811	XPNPEP3|63929	123.4845
XPO1|7514	2549.4919	XPO1|7514	1983.6272
XPO4|64328	310.8769	XPO4|64328	359.7817
XPO5|57510	1646.9703	XPO5|57510	780.4366
XPO6|23214	1740.3086	XPO6|23214	1422.3342
XPO7|23039	1920.2108	XPO7|23039	1679.6809
XPOT|11260	1815.5815	XPOT|11260	835.0126
XPR1|9213	1788.4833	XPR1|9213	672.1243
XRCC1|7515	894.618	XRCC1|7515	817.3804
XRCC2|7516	51.9383	XRCC2|7516	9.6558
XRCC3|7517	205.1186	XRCC3|7517	269.9412
XRCC4|7518	133.9857	XRCC4|7518	109.5718
XRCC5|7520	9319.1569	XRCC5|7520	7347.6071
XRCC6BP1|91419	159.9548	XRCC6BP1|91419	169.6054
XRCC6|2547	4849.4543	XRCC6|2547	8273.7196
XRN1|54464	721.4904	XRN1|54464	398.8245
XRN2|22803	1197.5913	XRN2|22803	1870.6969
XRRA1|143570	451.449	XRRA1|143570	426.3434
XYLB|9942	81.6711	XYLB|9942	59.193999999999996
XYLT1|64131	253.6696	XYLT1|64131	387.0697
XYLT2|64132	1259.315	XYLT2|64132	936.6079
YAF2|10138	263.455	YAF2|10138	175.4828
YAP1|10413	2694.0158	YAP1|10413	2803.9463
YARS2|51067	520.5119	YARS2|51067	276.2385
YARS|8565	2015.4309	YARS|8565	1551.6373
YBX1|4904	4704.1776	YBX1|4904	11295.55
YBX2|51087	414.0008	YBX2|51087	139.3787
YDJC|150223	110.2747	YDJC|150223	163.3081
YEATS2|55689	528.5811	YEATS2|55689	928.6104
YEATS4|8089	280.7678	YEATS4|8089	190.5961
YES1|7525	158.4494	YES1|7525	818.6398
YIF1A|10897	1640.9484	YIF1A|10897	875.7347
YIF1B|90522	401.3963	YIF1B|90522	419.0554
YIPF1|54432	3044.4109999999996	YIPF1|54432	1099.9160000000002
YIPF2|78992	1529.921	YIPF2|78992	1016.3728
YIPF3|25844	4918.7053	YIPF3|25844	3186.8178
YIPF4|84272	835.1524	YIPF4|84272	362.3006
YIPF5|81555	1176.8912	YIPF5|81555	831.6541
YIPF6|286451	579.2247	YIPF6|286451	206.1293
YJEFN3|374887	9.0779	YJEFN3|374887	36.1377
YKT6|10652	2234.475	YKT6|10652	2150.7137
YLPM1|56252	1799.7742	YLPM1|56252	2127.6238
YME1L1|10730	3858.1107	YME1L1|10730	2570.529
YOD1|55432	181.78400000000002	YOD1|55432	156.5911
YPEL1|29799	109.2924	YPEL1|29799	201.1881
YPEL2|388403	694.3922	YPEL2|388403	566.7506
YPEL3|83719	1091.8329	YPEL3|83719	1588.5810000000001
YPEL4|219539	5.2691	YPEL4|219539	128.0437
YPEL5|51646	1677.8321	YPEL5|51646	2539.4626
YRDC|79693	361.6711	YRDC|79693	274.97900000000004
YTHDC1|91746	1710.1995	YTHDC1|91746	1913.9379
YTHDC2|64848	1092.962	YTHDC2|64848	476.9102
YTHDF1|54915	1269.4769	YTHDF1|54915	1211.1671
YTHDF2|51441	1457.6589999999999	YTHDF2|51441	1644.8363
YTHDF3|253943	1690.2522	YTHDF3|253943	1067.5903
YWHAB|7529	6338.7279	YWHAB|7529	6672.9639
YWHAE|7531	13611.9684	YWHAE|7531	12816.1209
YWHAG|7532	4644.7121	YWHAG|7532	4513.8539
YWHAH|7533	2530.6737	YWHAH|7533	2847.6071
YWHAQ|10971	5993.6018	YWHAQ|10971	6574.3073
YWHAZ|7534	14232.5932	YWHAZ|7534	11726.2804
YY1AP1|55249	1544.2228	YY1AP1|55249	2036.5239
YY1|7528	1621.7539	YY1|7528	819.0596
YY2|404281	31.991	YY2|404281	13.8539
ZADH2|284273	355.2879	ZADH2|284273	920.6549
ZAK|51776	2384.9078	ZAK|51776	2471.8724
ZAN|7455	10.1618	lowly_expressed	lowly_expressed
ZAP70|7535	24.84	ZAP70|7535	54.9958
ZBED1|9189	960.8581	ZBED1|9189	1686.398
ZBED3|84327	20.7	ZBED3|84327	23.9295
ZBED4|9889	312.7588	ZBED4|9889	370.2771
ZBED5|58486	768.9123	ZBED5|58486	783.7951
ZBP1|81030	54.1965	ZBP1|81030	17.6322
ZBTB10|65986	467.8209	ZBTB10|65986	177.162
ZBTB11|27107	724.2303	ZBTB11|27107	277.7414
ZBTB12|221527	150.9221	ZBTB12|221527	149.0344
ZBTB16|7704	25.2164	ZBTB16|7704	219.9832
ZBTB17|7709	298.0805	ZBTB17|7709	568.8497
ZBTB1|22890	741.7463	ZBTB1|22890	737.5273
lowly_expressed	lowly_expressed	ZBTB20|26137	7.5567
ZBTB22|9278	737.2977	ZBTB22|9278	765.7431
ZBTB24|9841	231.0877	ZBTB24|9841	240.97400000000002
ZBTB25|7597	92.4426	ZBTB25|7597	79.6558
ZBTB26|57684	144.1475	ZBTB26|57684	39.4626
ZBTB2|57621	431.3135	ZBTB2|57621	510.4954
ZBTB32|27033	12.42	ZBTB32|27033	5.8774
ZBTB33|10009	631.5393	ZBTB33|10009	677.5819
ZBTB34|403341	240.1204	ZBTB34|403341	380.7725
