gene_id	TCGA-E2-A1LH-01A-11R-A14D-07	gene_id	TCGA-E2-A1LH-11A-22R-A14D-07
WBSCR16|81554	1023.3456	WBSCR16|81554	896.5022
WBSCR17|64409	547.9452	WBSCR17|64409	17.7288
WBSCR22|114049	2697.2796	WBSCR22|114049	1119.8323
WBSCR26|171022	50.163999999999994	WBSCR26|171022	7.1874
WBSCR27|155368	82.5777	WBSCR27|155368	17.7288
WBSCR28|135886	16.9786	lowly_expressed	lowly_expressed
WDFY1|57590	1186.1856	WDFY1|57590	1243.8908
WDFY2|115825	450.7042	WDFY2|115825	279.3483
WDFY3|23001	483.8896	WDFY3|23001	1870.1485
WDFY4|57705	430.6386	WDFY4|57705	186.392
WDHD1|11169	169.7858	WDHD1|11169	108.2894
WDR11|55717	576.5001	WDR11|55717	1333.9722
WDR12|55759	384.3334	WDR12|55759	323.9099
WDR13|64743	923.0176	WDR13|64743	1346.9094
lowly_expressed	lowly_expressed	WDR17|116966	54.6239
WDR18|57418	893.6909	WDR18|57418	484.4274
WDR19|57728	156.666	WDR19|57728	709.1519
WDR1|9948	5933.2433	WDR1|9948	5813.1289
WDR20|91833	304.07099999999997	WDR20|91833	656.9238
WDR24|84219	419.0623	WDR24|84219	345.472
WDR25|79446	159.753	WDR25|79446	235.2659
WDR26|80232	3137.1792	WDR26|80232	2822.2329
WDR27|253769	90.2952	WDR27|253769	234.3076
WDR31|114987	11.5763	WDR31|114987	138.4763
WDR33|55339	1004.8235	WDR33|55339	1467.1778
WDR34|89891	2294.4241	WDR34|89891	1059.4154
WDR35|57539	199.8842	WDR35|57539	706.7561
WDR36|134430	385.1052	WDR36|134430	887.8773
WDR37|22884	440.6714	WDR37|22884	742.2137
WDR3|10885	595.7939	WDR3|10885	844.2741
WDR41|55255	513.2163	WDR41|55255	439.3867
WDR43|23160	696.1219	WDR43|23160	885.0024
WDR44|54521	115.7631	WDR44|54521	440.8241
WDR45L|56270	1912.4059	WDR45L|56270	2213.2247
WDR45|11152	918.387	WDR45|11152	975.0839
WDR46|9277	1138.3369	WDR46|9277	922.3766
WDR47|22911	151.2637	WDR47|22911	448.4907
WDR48|57599	529.4231	WDR48|57599	1314.3268
WDR4|10785	150.49200000000002	WDR4|10785	149.4969
WDR52|55779	79.4906	lowly_expressed	lowly_expressed
WDR53|348793	107.2738	WDR53|348793	167.2257
WDR54|84058	123.4806	WDR54|84058	138.9554
WDR55|54853	522.5005	WDR55|54853	542.4964
WDR59|79726	533.2819	WDR59|79726	848.5865
WDR5B|54554	249.2765	WDR5B|54554	453.7614
WDR5|11091	1045.7264	WDR5|11091	989.4586
WDR60|55112	202.1995	WDR60|55112	480.5942
WDR61|80349	939.2244	WDR61|80349	994.7293
WDR62|284403	266.2551	WDR62|284403	34.0201
WDR66|144406	13.8916	WDR66|144406	21.0829
WDR67|93594	211.4605	WDR67|93594	95.8313
WDR6|11180	2214.4009	WDR6|11180	4151.6675
WDR70|55100	314.1038	WDR70|55100	565.4049
lowly_expressed	lowly_expressed	WDR72|256764	31.1452
WDR73|84942	215.5508	WDR73|84942	415.1845
WDR74|54663	1648.4661	WDR74|54663	562.5299
WDR75|84128	576.5001	WDR75|84128	740.7762
WDR76|79968	141.2309	WDR76|79968	116.4351
WDR77|79084	912.2130000000001	WDR77|79084	509.3436
WDR78|79819	32.4137	WDR78|79819	225.6828
WDR7|23335	272.4291	WDR7|23335	613.7997
WDR81|124997	595.7939	WDR81|124997	1037.3742
WDR82|80335	2399.3826	WDR82|80335	3022.0412
WDR83|84292	234.6132	WDR83|84292	199.3292
WDR85|92715	355.0068	WDR85|92715	322.4724
WDR86|349136	37.8159	WDR86|349136	242.6545
WDR87|83889	6.1739999999999995	WDR87|83889	18.6871
WDR89|112840	340.3434	WDR89|112840	378.0546
WDR8|49856	899.0932	WDR8|49856	392.9085
WDR90|197335	736.2531	WDR90|197335	513.1768
WDR91|29062	358.0938	WDR91|29062	582.1754
WDR92|116143	216.8628	WDR92|116143	306.1811
lowly_expressed	lowly_expressed	WDR93|56964	16.2913
WDSUB1|151525	235.3849	WDSUB1|151525	315.7643
WDTC1|23038	1457.8429	WDTC1|23038	3413.9914
WDYHV1|55093	395.13800000000003	WDYHV1|55093	184.4753
WEE1|7465	453.0195	WEE1|7465	1664.1112
WFDC1|58189	56.338	lowly_expressed	lowly_expressed
WFDC2|10406	1049.5852	WFDC2|10406	1018.2080000000001
WFDC3|140686	50.9358	lowly_expressed	lowly_expressed
WFIKKN1|117166	17.7503	WFIKKN1|117166	9.104
WFS1|7466	612.7725	WFS1|7466	1099.6646
WHAMML1|339005	47.8487	WHAMML1|339005	100.6229
WHAMML2|440253	23.9244	WHAMML2|440253	52.7072
WHAMM|123720	363.496	WHAMM|123720	558.6967
WHSC1L1|54904	432.1821	WHSC1L1|54904	1360.805
WHSC1|7468	946.1702	WHSC1|7468	1020.1246
WHSC2|7469	528.6514	WHSC2|7469	699.5688
WIBG|84305	737.7966	WIBG|84305	502.6354
WIF1|11197	9.261000000000001	WIF1|11197	3066.6028
WIPF1|7456	2260.4669	WIPF1|7456	764.2549
WIPF2|147179	615.0878	WIPF2|147179	1430.7619
WIPF3|644150	7.7175	WIPF3|644150	30.666
WIPI1|55062	1555.0839	WIPI1|55062	684.7149
WIPI2|26100	1439.3209	WIPI2|26100	1701.4854
WISP1|8840	58.6533	WISP1|8840	5.2707
WISP2|8839	424.4646	WISP2|8839	85.2899
lowly_expressed	lowly_expressed	WISP3|8838	79.0609
WIZ|58525	1224.7733	WIZ|58525	1158.1217
WLS|79971	241.5589	WLS|79971	2355.5343
WNK1|65125	3289.2147	WNK1|65125	3685.1941
WNK2|65268	196.8281	WNK2|65268	946.4734
lowly_expressed	lowly_expressed	WNK3|65267	41.2075
WNK4|65266	793.5173	WNK4|65266	960.3785
WNT10A|80326	185.9927	WNT10A|80326	33.541
WNT10B|7480	13.8916	lowly_expressed	lowly_expressed
WNT11|7481	138.1439	WNT11|7481	51.2698
WNT2B|7482	20.8374	WNT2B|7482	12.9372
WNT2|7472	357.32199999999995	WNT2|7472	6.7082
lowly_expressed	lowly_expressed	WNT3A|89780	5.2707
WNT3|7473	11.5763	WNT3|7473	38.3325
WNT4|54361	165.1553	WNT4|54361	92.9564
WNT5A|7474	153.579	WNT5A|7474	841.8783
WNT5B|81029	91.0669	WNT5B|81029	252.9947
WNT6|7475	301.7557	WNT6|7475	53.6655
WNT7B|7477	301.7557	WNT7B|7477	153.3301
lowly_expressed	lowly_expressed	WNT8B|7479	5.7499
WNT9A|7483	24.6961	WNT9A|7483	6.229
lowly_expressed	lowly_expressed	WNT9B|7484	5.2707
WRAP53|55135	222.2651	WRAP53|55135	219.9329
WRB|7485	1004.0517	WRB|7485	528.5098
WRNIP1|56897	1958.7112	WRNIP1|56897	1183.0379
WRN|7486	104.9585	WRN|7486	464.782
WSB1|26118	1292.6876	WSB1|26118	1586.4878
WSB2|55884	1619.1395	WSB2|55884	989.4586
WSCD1|23302	13.1198	WSCD1|23302	58.9363
lowly_expressed	lowly_expressed	WSCD2|9671	59.4154
WT1|7490	20.8374	lowly_expressed	lowly_expressed
WTAP|9589	1858.3832	WTAP|9589	1916.1476
WTIP|126374	116.5348	WTIP|126374	274.0776
WWC1|23286	2933.4362	WWC1|23286	2367.5132
WWC2|80014	108.0455	WWC2|80014	859.1279
WWC3|55841	1610.6502	WWC3|55841	1569.2381
WWOX|51741	221.4933	WWOX|51741	394.346
WWP1|11059	936.9091	WWP1|11059	2822.712
WWP2|11060	2114.6054	WWP2|11060	1843.3158
WWTR1|25937	220.737	WWTR1|25937	555.2803
XAB2|56949	1385.2981	XAB2|56949	1534.7389
XAF1|54739	2211.0747	XAF1|54739	574.988
XAGE2|9502	54.7945	lowly_expressed	lowly_expressed
XBP1|7494	8357.322	XBP1|7494	36444.6574
XCL1|6375	40.1312	XCL1|6375	24.436999999999998
XCL2|6846	46.3052	XCL2|6846	17.2496
XDH|7498	59.425	XDH|7498	3653.0906
XG|7499	40.903	XG|7499	12.9372
XIAP|331	712.3288	XIAP|331	1454.2405
XIRP1|165904	537.1407	lowly_expressed	lowly_expressed
XIST|7503	3218.3832	XIST|7503	15184.8251
lowly_expressed	lowly_expressed	XKR6|286046	7.1874
XKR8|55113	264.7116	XKR8|55113	282.2233
XKR9|389668	55.5663	XKR9|389668	46.9574
lowly_expressed	lowly_expressed	XKRX|402415	7.6665
XK|7504	27.7831	XK|7504	46.4782
XPA|7507	186.7644	XPA|7507	323.4308
XPC|7508	629.7511	XPC|7508	2030.6660000000002
XPNPEP1|7511	532.5101	XPNPEP1|7511	819.8371
XPNPEP2|7512	28.5549	lowly_expressed	lowly_expressed
XPNPEP3|63929	179.5177	XPNPEP3|63929	154.5951
XPO1|7514	3076.9824	XPO1|7514	3534.7389
XPO4|64328	368.8983	XPO4|64328	688.069
XPO5|57510	2067.5285	XPO5|57510	929.564
XPO6|23214	1639.2051	XPO6|23214	1698.6104
XPO7|23039	1247.1542	XPO7|23039	1940.5846
XPOT|11260	1514.9527	XPOT|11260	1274.5568
XPR1|9213	1189.2726	XPR1|9213	1038.8117
XRCC1|7515	844.2987	XRCC1|7515	972.6881
XRCC2|7516	57.8815	lowly_expressed	lowly_expressed
XRCC3|7517	198.3407	XRCC3|7517	201.725
XRCC4|7518	57.1098	XRCC4|7518	72.8318
XRCC5|7520	13450.1254	XRCC5|7520	7249.6406
XRCC6BP1|91419	128.1111	XRCC6BP1|91419	90.0815
XRCC6|2547	10062.8979	XRCC6|2547	6464.3028
XRN1|54464	684.5456	XRN1|54464	1218.4954
XRN2|22803	1001.7364	XRN2|22803	2380.9296
XRRA1|143570	362.5545	lowly_expressed	lowly_expressed
XYLB|9942	235.3849	XYLB|9942	170.5798
XYLT1|64131	918.387	XYLT1|64131	356.4926
XYLT2|64132	547.9452	XYLT2|64132	990.4169
YAF2|10138	175.1881	YAF2|10138	229.5161
YAP1|10413	1622.2265	YAP1|10413	4750.8385
YARS2|51067	436.0409	YARS2|51067	307.1394
YARS|8565	2247.3471	YARS|8565	1323.9099
YBX1|4904	9186.1856	YBX1|4904	4096.7897
YBX2|51087	104.9585	YBX2|51087	32.5827
YDJC|150223	933.0504	YDJC|150223	209.8706
YEATS2|55689	811.7769999999999	YEATS2|55689	1045.4336
YEATS4|8089	155.8943	YEATS4|8089	327.7432
YES1|7525	1528.0725	YES1|7525	1468.6152
YIF1A|10897	2600.0386	YIF1A|10897	653.5697
YIF1B|90522	670.5151	YIF1B|90522	343.8285
YIPF1|54432	964.6923	YIPF1|54432	965.9799
YIPF2|78992	1920.8952	YIPF2|78992	947.2928
YIPF3|25844	4784.1019	YIPF3|25844	2287.0149
YIPF4|84272	418.2906	YIPF4|84272	479.6358
YIPF5|81555	603.5115	YIPF5|81555	1004.7916
YIPF6|286451	233.0697	YIPF6|286451	269.7652
YJEFN3|374887	26.5483	YJEFN3|374887	31.6339
YKT6|10652	1622.2265	YKT6|10652	1471.4902
YLPM1|56252	419.0623	YLPM1|56252	2229.0369
YME1L1|10730	3488.3272	YME1L1|10730	3096.3105
YOD1|55432	813.4285	YOD1|55432	334.9305
YPEL1|29799	417.8352	YPEL1|29799	323.9914
YPEL2|388403	223.0369	YPEL2|388403	732.6306
YPEL3|83719	1704.0324	YPEL3|83719	1550.0719
YPEL4|219539	26.2396	YPEL4|219539	27.7911
YPEL5|51646	1335.9058	YPEL5|51646	2357.4509
YRDC|79693	321.8213	YRDC|79693	303.4068
YTHDC1|91746	1095.8904	YTHDC1|91746	2204.1207
YTHDC2|64848	319.5061	YTHDC2|64848	812.6497
YTHDF1|54915	2161.6824	YTHDF1|54915	1344.5137
YTHDF2|51441	1900.8296	YTHDF2|51441	2250.5989
YTHDF3|253943	1008.6822	YTHDF3|253943	1686.1524
YWHAB|7529	7049.1993	YWHAB|7529	5588.4044
YWHAE|7531	6340.7293	YWHAE|7531	10460.9487
YWHAG|7532	5004.8235	YWHAG|7532	2634.4034
YWHAH|7533	6817.6732	YWHAH|7533	2133.6847
YWHAQ|10971	7460.5441	YWHAQ|10971	6579.3004
YWHAZ|7534	48569.5543	YWHAZ|7534	9278.8692
YY1AP1|55249	2380.0888	YY1AP1|55249	2178.7254
YY1|7528	1251.7847	YY1|7528	1347.3886
YY2|404281	6.066	YY2|404281	17.6953
ZADH2|284273	420.6058	ZADH2|284273	1427.4078
ZAK|51776	796.4499	ZAK|51776	1557.7384
ZAP70|7535	360.409	ZAP70|7535	77.1442
ZAR1L|646799	5.4023	lowly_expressed	lowly_expressed
ZBED1|9189	865.1360000000001	ZBED1|9189	1420.6996
ZBED2|79413	94.154	lowly_expressed	lowly_expressed
ZBED3|84327	17.7503	ZBED3|84327	35.4576
ZBED4|9889	830.4071	ZBED4|9889	640.1533
ZBED5|58486	642.0992	ZBED5|58486	1108.2894
ZBP1|81030	234.6132	ZBP1|81030	19.6454
ZBTB10|65986	458.4218	ZBTB10|65986	576.4255
ZBTB11|27107	411.9004	ZBTB11|27107	806.4255
ZBTB12|221527	74.0884	ZBTB12|221527	168.18400000000003
lowly_expressed	lowly_expressed	ZBTB16|7704	137.9971
ZBTB17|7709	584.9894	ZBTB17|7709	553.4259999999999
ZBTB1|22890	583.4459	ZBTB1|22890	1213.6608
ZBTB20|26137	18.5221	ZBTB20|26137	16.2913
ZBTB22|9278	459.9653	ZBTB22|9278	832.2952
ZBTB24|9841	565.6647	ZBTB24|9841	439.8658
ZBTB25|7597	84.3913	ZBTB25|7597	99.9377
ZBTB26|57684	30.8702	ZBTB26|57684	139.4346
ZBTB2|57621	600.4245	ZBTB2|57621	612.8414
ZBTB32|27033	33.9572	lowly_expressed	lowly_expressed
ZBTB33|10009	419.8341	ZBTB33|10009	1721.61
ZBTB34|403341	206.83	ZBTB34|403341	521.3225
ZBTB37|84614	12.3481	ZBTB37|84614	34.9784
ZBTB38|253461	689.9479	ZBTB38|253461	2578.3421
ZBTB39|9880	141.2309	ZBTB39|9880	375.6588
ZBTB3|79842	121.1653	ZBTB3|79842	150.4552
ZBTB40|9923	425.2363	ZBTB40|9923	1227.1203
ZBTB41|360023	617.403	ZBTB41|360023	836.6076
ZBTB42|100128927	277.0596	ZBTB42|100128927	645.4241
ZBTB43|23099	254.6788	ZBTB43|23099	589.8419
ZBTB44|29068	1683.9668	ZBTB44|29068	2307.6186
ZBTB45|84878	242.3307	ZBTB45|84878	346.4303
ZBTB46|140685	234.6132	ZBTB46|140685	220.8912
ZBTB47|92999	278.6031	ZBTB47|92999	540.0096
ZBTB48|3104	443.7584	ZBTB48|3104	397.7
ZBTB49|166793	73.3166	ZBTB49|166793	155.2468
ZBTB4|57659	1457.8429	ZBTB4|57659	4315.2851
ZBTB5|9925	298.6687	ZBTB5|9925	649.7365
ZBTB6|10773	164.3836	ZBTB6|10773	402.0125
ZBTB7A|51341	957.7465	ZBTB7A|51341	836.1284
ZBTB7B|51043	1734.9026	ZBTB7B|51043	2640.6325
ZBTB7C|201501	49.3922	ZBTB7C|201501	990.4169
ZBTB8A|653121	241.5589	ZBTB8A|653121	204.1926
ZBTB8OS|339487	352.6915	ZBTB8OS|339487	136.5597
ZBTB9|221504	192.9385	ZBTB9|221504	443.6991
ZC3H10|84872	108.8173	ZC3H10|84872	338.7638
ZC3H11A|9877	4920.7023	ZC3H11A|9877	4115.4768
ZC3H12A|80149	491.6072	ZC3H12A|80149	578.8213
ZC3H12B|340554	16.2068	ZC3H12B|340554	73.7901
ZC3H12C|85463	290.9512	ZC3H12C|85463	282.2233
ZC3H12D|340152	50.9358	ZC3H12D|340152	7.1874
ZC3H13|23091	1038.7806	ZC3H13|23091	2199.3292
ZC3H14|79882	889.8321	ZC3H14|79882	1649.2573
ZC3H15|55854	983.9861	ZC3H15|55854	1210.3498
ZC3H18|124245	827.3201	ZC3H18|124245	908.0019
ZC3H3|23144	1073.5096	ZC3H3|23144	517.4892
ZC3H4|23211	1045.7264	ZC3H4|23211	1350.7427
ZC3H6|376940	161.2965	ZC3H6|376940	686.1524
ZC3H7A|29066	643.6427	ZC3H7A|29066	1300.9104
ZC3H7B|23264	2948.8713	ZC3H7B|23264	3550.551
ZC3H8|84524	71.0014	ZC3H8|84524	150.4552
ZC3HAV1L|92092	25.4679	ZC3HAV1L|92092	34.9784
ZC3HAV1|56829	1118.2713	ZC3HAV1|56829	1541.9262
ZC3HC1|51530	411.3448	ZC3HC1|51530	366.5549
ZC4H2|55906	119.6218	ZC4H2|55906	175.8505
ZCCHC10|54819	203.743	ZCCHC10|54819	260.1821
ZCCHC11|23318	245.4177	ZCCHC11|23318	910.3977
lowly_expressed	lowly_expressed	ZCCHC12|170261	6.7082
ZCCHC14|23174	699.9807	ZCCHC14|23174	1049.8323
ZCCHC17|51538	703.8395	ZCCHC17|51538	700.0479
ZCCHC18|644353	13.1198	ZCCHC18|644353	11.4998
ZCCHC24|219654	383.5616	ZCCHC24|219654	900.8146
ZCCHC2|54877	280.0	ZCCHC2|54877	696.4734
ZCCHC3|85364	524.0208	ZCCHC3|85364	690.9439
ZCCHC4|29063	97.241	ZCCHC4|29063	228.0786
ZCCHC6|79670	1125.2171	ZCCHC6|79670	1218.4954
ZCCHC7|84186	510.1293	ZCCHC7|84186	527.0724
ZCCHC8|55596	449.1607	lowly_expressed	lowly_expressed
ZCCHC9|84240	413.66	ZCCHC9|84240	323.4308
ZCRB1|85437	685.3174	ZCRB1|85437	688.069
ZCWPW1|55063	148.1767	ZCWPW1|55063	223.287
ZCWPW2|152098	9.261000000000001	ZCWPW2|152098	27.3119
ZDBF2|57683	35.5007	ZDBF2|57683	259.7029
ZDHHC11|79844	219.1781	lowly_expressed	lowly_expressed
ZDHHC12|84885	1186.1856	ZDHHC12|84885	391.471
ZDHHC13|54503	455.3347	ZDHHC13|54503	359.3675
ZDHHC14|79683	358.8655	ZDHHC14|79683	233.3493
ZDHHC15|158866	28.5549	ZDHHC15|158866	119.7892
ZDHHC16|84287	1453.2124	ZDHHC16|84287	716.8184
ZDHHC17|23390	358.8655	lowly_expressed	lowly_expressed
ZDHHC18|84243	1868.4160000000002	ZDHHC18|84243	625.2995
ZDHHC1|29800	74.0884	ZDHHC1|29800	252.0364
ZDHHC20|253832	57.8815	ZDHHC20|253832	213.7039
ZDHHC21|340481	50.9358	ZDHHC21|340481	157.6425
ZDHHC23|254887	313.332	ZDHHC23|254887	218.9746
ZDHHC24|254359	578.0436	ZDHHC24|254359	228.5577
ZDHHC2|51201	105.7303	ZDHHC2|51201	534.7389
ZDHHC3|51304	960.8335	ZDHHC3|51304	1443.6991
ZDHHC4|55146	608.1419999999999	ZDHHC4|55146	785.817
ZDHHC5|25921	3819.4096	ZDHHC5|25921	2605.1749
ZDHHC6|64429	491.3293	ZDHHC6|64429	845.0791
ZDHHC7|55625	1186.1856	ZDHHC7|55625	1444.6574
ZDHHC8P1|150244	39.3594	ZDHHC8P1|150244	144.2262
ZDHHC8|29801	935.3656	ZDHHC8|29801	666.5069
ZDHHC9|51114	1105.9232	ZDHHC9|51114	863.9195
ZEB1|6935	321.8213	ZEB1|6935	317.403
ZEB2|9839	510.901	ZEB2|9839	392.4293
ZER1|10444	1162.2612	ZER1|10444	2220.4121
ZFAND1|79752	631.2946	ZFAND1|79752	712.5060000000001
ZFAND2A|90637	280.9184	ZFAND2A|90637	177.28799999999998
ZFAND2B|130617	981.6708	ZFAND2B|130617	502.6354
ZFAND3|60685	1635.3463	ZFAND3|60685	1542.8845
ZFAND5|7763	4392.0509	ZFAND5|7763	3367.034
ZFAND6|54469	1244.0671	ZFAND6|54469	1445.6157
ZFAT|57623	234.6132	ZFAT|57623	377.0484
ZFC3H1|196441	544.0864	ZFC3H1|196441	961.6675
ZFHX3|463	570.3261	ZFHX3|463	740.3354
ZFHX4|79776	43.99	ZFHX4|79776	119.7892
ZFP106|64397	716.1875	ZFP106|64397	2355.5343
ZFP112|7771	70.2296	ZFP112|7771	239.0992
ZFP14|57677	100.32799999999999	ZFP14|57677	441.3033
ZFP161|7541	309.4733	ZFP161|7541	529.4681
ZFP1|162239	148.9485	ZFP1|162239	275.9943
ZFP28|140612	110.3608	ZFP28|140612	297.5563
ZFP2|80108	29.3266	ZFP2|80108	113.081
ZFP30|22835	216.0911	ZFP30|22835	365.1174
ZFP36L1|677	3851.8233	ZFP36L1|677	21526.5932
ZFP36L2|678	2314.4897	ZFP36L2|678	11406.3249
ZFP36|7538	2666.4094	ZFP36|7538	10099.6646
ZFP37|7539	23.9244	ZFP37|7539	114.5184
ZFP3|124961	246.1895	ZFP3|124961	482.9899
ZFP41|286128	242.8015	ZFP41|286128	327.6953
ZFP57|346171	40.903	ZFP57|346171	61.3321
ZFP62|643836	640.5557	ZFP62|643836	833.2535
ZFP64|55734	422.1493	ZFP64|55734	481.0733
ZFP82|284406	147.405	ZFP82|284406	181.1212
ZFP90|146198	392.0509	ZFP90|146198	935.793
ZFP91|80829	1441.3274	ZFP91|80829	1981.2266
ZFPL1|7542	1341.3081	ZFPL1|7542	550.5509999999999
ZFPM1|161882	84.8929	ZFPM1|161882	101.1021
ZFPM2|23414	50.9358	ZFPM2|23414	38.8117
ZFR|51663	1296.5464	ZFR|51663	2541.4471
ZFX|7543	217.6346	ZFX|7543	1061.8112
ZFYVE16|9765	499.3247	ZFYVE16|9765	1321.9933
ZFYVE19|84936	487.7484	ZFYVE19|84936	638.7159
ZFYVE1|53349	429.0951	ZFYVE1|53349	932.4389
ZFYVE20|64145	372.7571	ZFYVE20|64145	1052.2281
ZFYVE21|79038	1148.3697	ZFYVE21|79038	1217.058
ZFYVE26|23503	521.7056	ZFYVE26|23503	1106.8519
ZFYVE27|118813	545.6299	ZFYVE27|118813	702.4437
ZFYVE28|57732	252.3635	ZFYVE28|57732	227.5994
ZFYVE9|9372	119.6218	ZFYVE9|9372	1024.437
ZG16B|124220	539.4559	ZG16B|124220	2077.6234
ZGLP1|100125288	38.0938	ZGLP1|100125288	32.1322
ZGPAT|84619	1432.9153	ZGPAT|84619	538.1648
ZHX1|11244	488.5202	ZHX1|11244	1046.4782
ZHX2|22882	822.6896	ZHX2|22882	1679.9233
ZHX3|23051	334.9412	ZHX3|23051	838.5242
ZIC1|7545	35.5007	ZIC1|7545	12.4581
ZIC4|84107	5.4023	lowly_expressed	lowly_expressed
ZIK1|284307	24.6961	ZIK1|284307	165.3091
ZKSCAN1|7586	350.3762	ZKSCAN1|7586	2017.7288
ZKSCAN2|342357	64.8273	ZKSCAN2|342357	197.8917
ZKSCAN3|80317	29.3266	ZKSCAN3|80317	111.6435
ZKSCAN4|387032	42.4465	lowly_expressed	lowly_expressed
ZKSCAN5|23660	209.1453	ZKSCAN5|23660	416.8663
ZMAT1|84460	236.1567	ZMAT1|84460	596.0709
ZMAT2|153527	1044.9547	ZMAT2|153527	1795.8793
ZMAT3|64393	520.9338	ZMAT3|64393	191.6627
lowly_expressed	lowly_expressed	ZMAT4|79698	13.8955
ZMAT5|55954	702.813	ZMAT5|55954	284.068
ZMIZ1|57178	1680.8798	ZMIZ1|57178	3628.1744
ZMIZ2|83637	2495.8518	ZMIZ2|83637	2051.7489
ZMPSTE24|10269	1274.1655	ZMPSTE24|10269	1402.4916
ZMYM1|79830	199.8842	ZMYM1|79830	323.4308
ZMYM2|7750	782.5584	ZMYM2|7750	1851.9406
ZMYM3|9203	558.7498	ZMYM3|9203	1241.495
ZMYM4|9202	885.9734	ZMYM4|9202	2045.5199
ZMYM5|9205	366.5831	ZMYM5|9205	348.8261
ZMYM6|9204	365.1167	ZMYM6|9204	487.7815
ZMYND10|51364	11.5763	ZMYND10|51364	82.4149
ZMYND11|10771	2876.3265	ZMYND11|10771	3335.4097
ZMYND12|84217	93.3822	ZMYND12|84217	88.1648
ZMYND15|84225	201.4277	ZMYND15|84225	127.4557
ZMYND17|118490	60.1968	ZMYND17|118490	85.2899
ZMYND19|116225	561.8368	ZMYND19|116225	286.5357
ZMYND8|23613	583.4459	ZMYND8|23613	1153.8093
ZNF100|163227	131.1981	ZNF100|163227	307.6186
ZNF101|94039	189.0797	ZNF101|94039	138.4763
ZNF107|51427	284.7772	ZNF107|51427	795.8793
ZNF10|7556	141.2309	ZNF10|7556	359.3675
ZNF114|163071	5.4023	ZNF114|163071	9.5831
ZNF117|51351	1605.9579	ZNF117|51351	1309.4729
ZNF121|7675	105.7303	ZNF121|7675	65.6445
ZNF124|7678	62.5121	ZNF124|7678	77.1442
ZNF12|7559	350.3762	ZNF12|7559	1068.5194
ZNF131|7690	531.7384	ZNF131|7690	563.0091
ZNF132|7691	34.7289	ZNF132|7691	217.5371
ZNF133|7692	375.0724	ZNF133|7692	576.9046
ZNF134|7693	66.3708	ZNF134|7693	441.1931
ZNF135|7694	25.4679	ZNF135|7694	318.6392
ZNF136|7695	125.0241	ZNF136|7695	468.1361
ZNF137|7696	84.8929	ZNF137|7696	98.7063
ZNF138|7697	306.3863	ZNF138|7697	277.4317
ZNF140|7699	325.6801	ZNF140|7699	674.1735
ZNF141|7700	11.5763	ZNF141|7700	121.2266
ZNF142|7701	1281.8831	ZNF142|7701	756.0182
ZNF143|7702	255.4505	ZNF143|7702	425.4911
ZNF146|7705	1553.5404	ZNF146|7705	2476.7609
ZNF148|7707	607.3702	ZNF148|7707	1391.9502
ZNF14|7561	138.9157	ZNF14|7561	509.8227
ZNF154|7710	23.9244	ZNF154|7710	224.2453
ZNF155|7711	74.0884	ZNF155|7711	167.7048
lowly_expressed	lowly_expressed	ZNF157|7712	5.7499
ZNF160|90338	246.1895	ZNF160|90338	892.6689
ZNF165|7718	16.4769	ZNF165|7718	76.6986
ZNF167|55888	54.7945	ZNF167|55888	147.5803
ZNF169|169841	60.9686	ZNF169|169841	109.2477
ZNF16|7564	385.1052	ZNF16|7564	341.6387
ZNF174|7727	227.6674	ZNF174|7727	302.3479
ZNF175|7728	37.8159	ZNF175|7728	353.1385
ZNF177|7730	11.5763	ZNF177|7730	127.9348
ZNF17|7565	80.2624	ZNF17|7565	253.953
ZNF180|7733	96.4692	lowly_expressed	lowly_expressed
ZNF181|339318	156.666	ZNF181|339318	458.0738
ZNF182|7569	107.2738	ZNF182|7569	282.5491
ZNF184|7738	102.6433	ZNF184|7738	362.7216
ZNF185|7739	411.3448	ZNF185|7739	1534.7389
ZNF187|7741	139.6874	ZNF187|7741	548.6344
ZNF189|7743	223.0369	ZNF189|7743	783.9003
ZNF18|7566	217.6346	ZNF18|7566	204.1207
ZNF192|7745	64.8273	ZNF192|7745	652.6114
ZNF193|7746	94.154	ZNF193|7746	258.7446
ZNF195|7748	324.1366	ZNF195|7748	454.7197
ZNF197|10168	513.2163	ZNF197|10168	631.0494
ZNF19|7567	37.3297	ZNF19|7567	182.4485
ZNF200|7752	183.6774	ZNF200|7752	219.9329
ZNF202|7753	309.4733	ZNF202|7753	376.6172
ZNF204P|7754	28.5549	ZNF204P|7754	592.7168
ZNF205|7755	639.6913	ZNF205|7755	330.3019
ZNF207|7756	2886.3593	ZNF207|7756	2368.4715
ZNF208|7757	355.7785	ZNF208|7757	231.4327
ZNF20|7568	119.4057	ZNF20|7568	266.7801
ZNF211|10520	110.3608	ZNF211|10520	473.9962
ZNF212|7988	314.1038	ZNF212|7988	490.1773
ZNF213|7760	629.7511	ZNF213|7760	705.3186
lowly_expressed	lowly_expressed	ZNF214|7761	118.8309
ZNF215|7762	24.6961	ZNF215|7762	12.9372
ZNF217|7764	2201.8136	ZNF217|7764	2256.3488
ZNF219|51222	519.3903	ZNF219|51222	911.8352
ZNF221|7638	17.7503	ZNF221|7638	32.1035
ZNF222|7673	39.9305	ZNF222|7673	106.368
ZNF223|7766	37.978	ZNF223|7766	154.2357
ZNF224|7767	167.0538	ZNF224|7767	330.5606
