gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
lowly_expressed	lowly_expressed	LOC285419|285419	5.1102
LOC285548|285548	9.1513	lowly_expressed	lowly_expressed
LOC285593|285593	10.4587	LOC285593|285593	19.4827
LOC285629|285629	30.9402	lowly_expressed	lowly_expressed
LOC285830|285830	38.0434	LOC285830|285830	59.3073
LOC285954|285954	6.9724	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC286002|286002	117.6723
LOC286367|286367	30.5044	LOC286367|286367	178.2188
LOC286467|286467	7.843999999999999	LOC286467|286467	31.3001
LOC338651|338651	26.5824	LOC338651|338651	20.0672
LOC338758|338758	35.298	LOC338758|338758	65.1553
LOC338799|338799	75.8253	LOC338799|338799	307.8906
LOC339047|339047	506.809	LOC339047|339047	1520.9283
LOC339290|339290	441.8782	LOC339290|339290	1033.0974
LOC339524|339524	113.9558	LOC339524|339524	263.6489
LOC341056|341056	19.61	LOC341056|341056	9.5817
lowly_expressed	lowly_expressed	LOC342346|342346	13.0949
LOC344595|344595	137.2699	LOC344595|344595	246.2486
LOC348926|348926	47.4997	LOC348926|348926	87.5125
LOC349114|349114	67.9813	LOC349114|349114	68.9879
lowly_expressed	lowly_expressed	LOC349196|349196	7.1351
LOC374443|374443	189.1274	LOC374443|374443	164.1657
LOC375190|375190	69.306	LOC375190|375190	139.5728
LOC387646|387646	31.375999999999998	LOC387646|387646	21.0796
LOC387647|387647	387.5629	LOC387647|387647	453.0942
LOC388152|388152	115.9168	LOC388152|388152	214.9485
LOC388242|388242	26.1466	LOC388242|388242	42.4787
LOC388588|388588	8.7155	LOC388588|388588	22.0378
LOC388692|388692	226.1684	LOC388692|388692	392.8479
LOC388789|388789	482.4055	LOC388789|388789	763.0193
LOC388796|388796	207.8658	LOC388796|388796	275.9517
LOC388955|388955	426.626	LOC388955|388955	282.6589
lowly_expressed	lowly_expressed	LOC389033|389033	10.8592
LOC389333|389333	19.61	LOC389333|389333	26.5093
LOC389493|389493	23.9678	LOC389493|389493	23.3154
LOC389705|389705	11.3302	LOC389705|389705	10.2204
lowly_expressed	lowly_expressed	LOC389791|389791	5.1102
lowly_expressed	lowly_expressed	LOC390595|390595	14.6919
lowly_expressed	lowly_expressed	LOC391322|391322	8.3041
LOC399744|399744	50.1144	LOC399744|399744	122.9646
LOC399959|399959	705.0877	LOC399959|399959	782.1826
LOC400027|400027	121.1461	LOC400027|400027	400.5133
LOC400043|400043	356.9016	LOC400043|400043	290.6436
LOC400657|400657	130.2974	LOC400657|400657	236.0281
LOC400752|400752	8.7155	LOC400752|400752	70.5849
LOC400759|400759	20.4815	LOC400759|400759	12.1368
LOC400927|400927	8.4323	LOC400927|400927	24.5578
LOC400931|400931	11.3302	LOC400931|400931	74.7369
LOC400940|400940	5.6651	lowly_expressed	lowly_expressed
LOC401010|401010	31.375999999999998	LOC401010|401010	32.5776
LOC401052|401052	16.5595	LOC401052|401052	121.0483
LOC401093|401093	111.3498	LOC401093|401093	196.9318
lowly_expressed	lowly_expressed	LOC401127|401127	7.9847
LOC401397|401397	827.1053	LOC401397|401397	534.3371
LOC401431|401431	25.2882	LOC401431|401431	43.1909
LOC401463|401463	19.1742	LOC401463|401463	5.1102
LOC401588|401588	40.5273	LOC401588|401588	172.4698
lowly_expressed	lowly_expressed	LOC402377|402377	10.8592
LOC407835|407835	41.3988	LOC407835|407835	52.3797
LOC440173|440173	20.0458	LOC440173|440173	9.2623
LOC440354|440354	81.8215	LOC440354|440354	221.3842
LOC440461|440461	10.8944	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC440896|440896	15.65
LOC440905|440905	23.0962	LOC440905|440905	127.436
lowly_expressed	lowly_expressed	LOC440925|440925	6.3878
LOC440944|440944	66.6739	LOC440944|440944	343.0233
LOC440957|440957	134.6552	LOC440957|440957	111.786
LOC441046|441046	8.7155	LOC441046|441046	19.4827
LOC441089|441089	118.0957	LOC441089|441089	115.2993
LOC441204|441204	32.2475	LOC441204|441204	43.7562
LOC441208|441208	31.375999999999998	LOC441208|441208	62.6002
LOC441294|441294	39.22	LOC441294|441294	203.1311
lowly_expressed	lowly_expressed	LOC441454|441454	6.3878
lowly_expressed	lowly_expressed	LOC441455|441455	5.1102
LOC441666|441666	13.0733	LOC441666|441666	44.7144
LOC441869|441869	126.3754	LOC441869|441869	261.5792
LOC442421|442421	6.5367	LOC442421|442421	10.8592
LOC442454|442454	145.1138	LOC442454|442454	162.8882
LOC493754|493754	417.9104	LOC493754|493754	542.0024
LOC541471|541471	516.8319	LOC541471|541471	85.5961
lowly_expressed	lowly_expressed	LOC541473|541473	5.8991
LOC550112|550112	458.8735	LOC550112|550112	272.7578
LOC550643|550643	485.8917	LOC550643|550643	323.86
LOC554202|554202	44.4493	LOC554202|554202	28.1062
lowly_expressed	lowly_expressed	LOC55908|55908	8.3041
lowly_expressed	lowly_expressed	LOC572558|572558	7.0265
LOC595101|595101	71.0186	LOC595101|595101	135.4048
LOC606724|606724	10.4587	LOC606724|606724	6.0684
LOC613037|613037	64.0593	LOC613037|613037	8.3041
LOC619207|619207	5.6651	LOC619207|619207	28.745
LOC641298|641298	59.7015	LOC641298|641298	129.2853
LOC641367|641367	6.9724	LOC641367|641367	7.3459
LOC642587|642587	130.2974	LOC642587|642587	1481.6435
LOC642826|642826	64.8437	LOC642826|642826	194.0637
LOC642846|642846	47.9355	LOC642846|642846	183.329
LOC642852|642852	248.3931	LOC642852|642852	252.9557
LOC643008|643008	68.8528	LOC643008|643008	7.0265
LOC643387|643387	43.141999999999996	LOC643387|643387	36.4103
lowly_expressed	lowly_expressed	LOC643719|643719	22.0378
LOC643763|643763	15.687999999999999	LOC643763|643763	51.4216
LOC643837|643837	169.0816	LOC643837|643837	148.5157
LOC644172|644172	6.5367	LOC644172|644172	9.2623
LOC644538|644538	209.1731	LOC644538|644538	146.5994
LOC644936|644936	52.2933	LOC644936|644936	26.1899
LOC645166|645166	174.3109	LOC645166|645166	105.7176
LOC645332|645332	63.1877	LOC645332|645332	163.8463
LOC645431|645431	16.0061	LOC645431|645431	20.69
LOC645676|645676	11.3433	LOC645676|645676	45.8482
LOC646214|646214	77.1326	LOC646214|646214	150.1126
LOC646471|646471	20.4815	LOC646471|646471	75.9634
LOC646762|646762	171.6963	LOC646762|646762	246.8874
LOC646851|646851	61.0088	LOC646851|646851	255.8302
LOC646999|646999	23.0962	LOC646999|646999	15.3307
LOC647121|647121	31.375999999999998	LOC647121|647121	28.4256
LOC647288|647288	5.2293	LOC647288|647288	9.901
lowly_expressed	lowly_expressed	LOC647859|647859	7.3459
LOC647946|647946	6.1009	LOC647946|647946	8.9429
LOC647979|647979	13268.5478	LOC647979|647979	13486.5014
LOC648740|648740	7.3559	LOC648740|648740	10.2332
lowly_expressed	lowly_expressed	LOC649330|649330	7.6653
LOC650368|650368	59.2657	LOC650368|650368	52.3797
LOC650623|650623	29.6329	LOC650623|650623	99.9686
LOC651250|651250	1679.4858	LOC651250|651250	1717.9911
LOC652276|652276	31.8117	LOC652276|652276	47.2695
LOC653113|653113	16.5595	LOC653113|653113	59.0869
LOC653501|653501	105.4581	LOC653501|653501	348.4529
LOC653566|653566	3240.0044	LOC653566|653566	1278.8318
LOC653653|653653	111.1232	LOC653653|653653	52.0603
LOC654342|654342	499.8366	LOC654342|654342	546.4738
LOC654433|654433	133.3479	LOC654433|654433	11.1786
LOC678655|678655	126.3362	LOC678655|678655	363.4514
lowly_expressed	lowly_expressed	LOC723972|723972	8.6235
LOC727896|727896	20.9173	LOC727896|727896	14.0531
LOC728024|728024	16.5595	LOC728024|728024	33.5358
LOC728190|728190	134.2194	LOC728190|728190	209.8383
LOC728264|728264	231.8335	LOC728264|728264	2972.23
LOC728323|728323	21.7889	LOC728323|728323	58.4481
LOC728392|728392	115.0452	LOC728392|728392	128.3942
LOC728554|728554	458.8735	LOC728554|728554	169.9147
lowly_expressed	lowly_expressed	LOC728606|728606	61.9614
LOC728613|728613	38.7842	LOC728613|728613	181.7321
LOC728640|728640	31.375999999999998	LOC728640|728640	51.1022
LOC728643|728643	52.7291	LOC728643|728643	75.3757
lowly_expressed	lowly_expressed	LOC728723|728723	28.4256
LOC728743|728743	101.9719	LOC728743|728743	125.2003
LOC728758|728758	42.7062	LOC728758|728758	32.897
LOC728819|728819	14.8164	LOC728819|728819	47.2695
LOC728855|728855	108.1033	LOC728855|728855	187.8739
LOC728875|728875	60.9783	LOC728875|728875	51.9869
LOC729020|729020	33.1191	LOC729020|729020	27.7868
LOC729082|729082	423.5276	LOC729082|729082	620.0833
LOC729176|729176	39.6557	LOC729176|729176	50.144
LOC729234|729234	31.375999999999998	LOC729234|729234	110.1891
LOC729375|729375	12.2018	LOC729375|729375	82.0765
LOC729603|729603	36.1695	LOC729603|729603	19.8021
LOC729678|729678	353.6202	LOC729678|729678	466.0007
LOC729799|729799	11.3302	LOC729799|729799	21.399
LOC729991-MEF2B|4207	25.8765	LOC729991-MEF2B|4207	42.5138
LOC729991|729991	157.5379	LOC729991|729991	146.7271
LOC730101|730101	69.2886	LOC730101|730101	124.2422
LOC80054|80054	23.9678	LOC80054|80054	73.4594
LOC80154|80154	166.0312	LOC80154|80154	391.5704
LOC81691|81691	53.6006	LOC81691|81691	100.9268
LOC84740|84740	8.7286	LOC84740|84740	5.7682
LOC84856|84856	20.4815	LOC84856|84856	88.79
LOC84989|84989	5.5954	LOC84989|84989	7.627000000000001
LOC90110|90110	193.0494	LOC90110|90110	234.1118
LOC90246|90246	7.4082	LOC90246|90246	11.8174
LOC90784|90784	286.7415	LOC90784|90784	236.0281
LOC90834|90834	9.1513	LOC90834|90834	23.3154
LOC91316|91316	133.9797	LOC91316|91316	399.7148
LOC92249|92249	970.9119	LOC92249|92249	935.1697
LOC92659|92659	78.4399	LOC92659|92659	56.2124
LOC92973|92973	13.9449	LOC92973|92973	100.288
lowly_expressed	lowly_expressed	LOC93432|93432	61.9614
LOC93622|93622	297.2001	LOC93622|93622	381.0306
LOC96610|96610	36583.0788	LOC96610|96610	30700.1013
LOH12CR1|118426	67.1097	LOH12CR1|118426	94.2196
LOH12CR2|503693	19.61	LOH12CR2|503693	51.1022
LOH3CR2A|29931	64.495	LOH3CR2A|29931	70.9043
LONP1|9361	724.6977	LONP1|9361	986.5913
LONP2|83752	1479.464	LONP2|83752	2039.6154
LONRF1|91694	441.0066	LONRF1|91694	781.2244
LONRF2|164832	47.9355	LONRF2|164832	753.757
LONRF3|79836	40.0915	LONRF3|79836	58.1287
LOXHD1|125336	27.454	LOXHD1|125336	7.0265
LOXL1|4016	4800.0872	LOXL1|4016	241.1384
LOXL2|4017	4490.5415	LOXL2|4017	646.4041
LOXL3|84695	77.9475	LOXL3|84695	69.0486
LOXL4|84171	182.5907	LOXL4|84171	1008.6291
LOX|4015	7102.2987	LOX|4015	472.6951
LPAR1|1902	881.5775	LPAR1|1902	666.2445
LPAR2|9170	238.3702	LPAR2|9170	239.222
LPAR3|23566	37.9126	LPAR3|23566	84.63799999999999
LPAR4|2846	34.8622	LPAR4|2846	25.5511
LPAR5|57121	172.132	LPAR5|57121	34.494
LPAR6|10161	858.4813	LPAR6|10161	2033.8664
LPCAT1|79888	1401.8956	LPCAT1|79888	786.9734
LPCAT2|54947	837.564	LPCAT2|54947	1445.5526
LPCAT3|10162	2381.0873	LPCAT3|10162	1063.5639
LPCAT4|254531	276.2828	LPCAT4|254531	319.0692
LPGAT1|9926	1688.2013	LPGAT1|9926	1792.4086
LPHN1|22859	929.0772	LPHN1|22859	988.827
LPHN2|23266	2632.095	LPHN2|23266	1733.9605
LPHN3|23284	103.715	LPHN3|23284	112.7442
LPIN1|23175	495.9146	LPIN1|23175	1526.9967
LPIN2|9663	1479.0282	LPIN2|9663	1026.1955
LPIN3|64900	176.9997	LPIN3|64900	727.8833
LPL|4023	839.7429	LPL|4023	6023.9877
lowly_expressed	lowly_expressed	LPPR1|54886	103.8013
LPPR2|64748	1250.2451	LPPR2|64748	453.5318
lowly_expressed	lowly_expressed	LPPR3|79948	53.0185
LPPR4|9890	354.7227	LPPR4|9890	138.2952
LPP|4026	842.3576	LPP|4026	1091.6701
LPXN|9404	1098.5946	LPXN|9404	246.56799999999998
LQK1|642946	12.2018	LQK1|642946	21.399
LRAT|9227	35.7337	LRAT|9227	144.3636
LRBA|987	1363.1115	LRBA|987	3435.9822
LRCH1|23143	1082.4709	LRCH1|23143	1134.1488
LRCH2|57631	172.132	LRCH2|57631	83.9992
LRCH3|84859	290.6635	LRCH3|84859	512.2993
LRCH4|4034	454.5157	LRCH4|4034	650.9139
LRDD|55367	82.7977	LRDD|55367	173.428
LRFN1|57622	71.4675	LRFN1|57622	49.8246
LRFN3|79414	274.9755	LRFN3|79414	110.5084
LRFN4|78999	148.1643	LRFN4|78999	123.6034
LRFN5|145581	118.9672	LRFN5|145581	139.2534
LRG1|116844	40.9631	LRG1|116844	153.9453
lowly_expressed	lowly_expressed	LRGUK|136332	7.9847
LRIG1|26018	2410.4238	LRIG1|26018	7158.0502
LRIG2|9860	171.6963	LRIG2|9860	316.5141
LRIG3|121227	1644.6236	LRIG3|121227	1461.8415
lowly_expressed	lowly_expressed	LRIT3|345193	16.9276
LRMP|4033	328.5761	LRMP|4033	113.7023
LRP10|26020	4350.8007	LRP10|26020	4145.0248
LRP11|84918	2303.9547	LRP11|84918	768.7683
LRP12|29967	591.3498	LRP12|29967	497.6074
LRP1B|53353	10.4587	lowly_expressed	lowly_expressed
LRP1|4035	31612.1582	LRP1|4035	12006.1355
LRP2BP|55805	27.0182	LRP2BP|55805	70.2655
LRP2|4036	132.0405	LRP2|4036	5611.3377
LRP3|4037	790.0076	LRP3|4037	590.8305
LRP4|4038	303.2574	LRP4|4038	418.0573
LRP5L|91355	65.8024	LRP5L|91355	61.641999999999996
LRP5|4041	1699.9673	LRP5|4041	2862.9991
LRP6|4040	1277.2633	LRP6|4040	2643.2597
LRP8|7804	92.3848	LRP8|7804	54.2961
LRPAP1|4043	1728.2928	LRPAP1|4043	1373.3708
LRPPRC|10128	2307.8767	LRPPRC|10128	5583.8702
LRRC10B|390205	17.8669	LRRC10B|390205	33.8552
LRRC14|9684	333.6703	LRRC14|9684	536.4354
LRRC15|131578	19335.4396	LRRC15|131578	87.1931
LRRC16A|55604	778.2983	LRRC16A|55604	755.3539999999999
lowly_expressed	lowly_expressed	LRRC16B|90668	13.4143
LRRC17|10234	1020.1547	LRRC17|10234	385.1826
LRRC1|55227	300.2506	LRRC1|55227	858.8358
LRRC20|55222	157.3156	LRRC20|55222	158.4167
LRRC23|10233	128.1185	LRRC23|10233	167.9984
lowly_expressed	lowly_expressed	LRRC24|441381	9.0802
LRRC25|126364	104.1508	LRRC25|126364	47.9083
LRRC26|389816	14.8164	LRRC26|389816	12.1368
LRRC27|80313	125.0681	LRRC27|80313	300.5255
LRRC28|123355	257.5444	LRRC28|123355	175.0249
LRRC29|26231	20.4815	LRRC29|26231	50.144
LRRC2|79442	10.8944	LRRC2|79442	135.1014
LRRC31|79782	353.4154	lowly_expressed	lowly_expressed
LRRC32|2615	4226.6042	LRRC32|2615	477.4859
LRRC33|375387	105.4581	LRRC33|375387	79.2084
LRRC34|151827	33.5549	LRRC34|151827	75.0563
LRRC36|55282	14.3807	lowly_expressed	lowly_expressed
LRRC37A2|474170	116.6445	LRRC37A2|474170	348.7436
LRRC37A3|374819	83.2335	LRRC37A3|374819	116.8962
LRRC37A4|55073	116.7883	LRRC37A4|55073	249.0848
LRRC37A|9884	254.49400000000003	LRRC37A|9884	587.675
LRRC37B2|147172	459.7451	LRRC37B2|147172	583.8423
LRRC37B|114659	128.5543	LRRC37B|114659	233.1537
LRRC39|127495	7.5433	LRRC39|127495	10.9806
LRRC3B|116135	11.765999999999998	LRRC3B|116135	62.6002
LRRC3|81543	66.2382	LRRC3|81543	51.4216
LRRC40|55631	329.4477	LRRC40|55631	376.8785
LRRC41|10489	1850.7463	LRRC41|10489	1977.654
LRRC42|115353	550.8225	LRRC42|115353	530.185
LRRC43|254050	7.4082	LRRC43|254050	12.7755
LRRC45|201255	135.091	LRRC45|201255	151.3902
LRRC46|90506	9.5871	LRRC46|90506	18.2051
LRRC47|57470	924.2837	LRRC47|57470	1250.4062
LRRC48|83450	18.3026	LRRC48|83450	109.694
LRRC49|54839	132.9121	LRRC49|54839	152.029
LRRC4B|94030	20.9173	LRRC4B|94030	26.1899
LRRC4C|57689	64.0593	LRRC4C|57689	112.7442
LRRC4|64101	82.3619	LRRC4|64101	37.3685
lowly_expressed	lowly_expressed	LRRC50|123872	26.8286
LRRC55|219527	25.2751	LRRC55|219527	7.9847
LRRC56|115399	33.1191	LRRC56|115399	65.4747
LRRC57|255252	231.3978	LRRC57|255252	415.5245
LRRC58|116064	1259.8322	LRRC58|116064	1755.3595
LRRC59|55379	4534.6988	LRRC59|55379	2282.7691
LRRC61|65999	114.1737	LRRC61|65999	169.5953
lowly_expressed	lowly_expressed	LRRC66|339977	10.5398
LRRC6|23639	48.3713	LRRC6|23639	85.9155
LRRC70|100130733	63.483999999999995	LRRC70|100130733	99.5534
LRRC8A|56262	2324.4362	LRRC8A|56262	2043.1286
LRRC8B|23507	606.602	LRRC8B|23507	617.0587
LRRC8C|84230	631.8771	LRRC8C|84230	506.2309
LRRC8D|55144	807.0596	LRRC8D|55144	908.3411
LRRC8E|80131	380.8694	LRRC8E|80131	503.3564
LRRCC1|85444	373.4612	LRRCC1|85444	471.4175
LRRFIP1|9208	3439.5904	LRRFIP1|9208	3103.1793
LRRFIP2|9209	1026.2556	LRRFIP2|9209	879.9155
LRRIQ1|84125	13.0733	LRRIQ1|84125	54.2961
lowly_expressed	lowly_expressed	LRRIQ3|127255	7.0265
LRRK1|79705	553.873	LRRK1|79705	692.4344
LRRK2|120892	377.8189	LRRK2|120892	371.1295
LRRN1|57633	327.7045	LRRN1|57633	772.2815
LRRN2|10446	351.2365	LRRN2|10446	209.1995
LRRN3|54674	267.1315	LRRN3|54674	93.5808
LRRN4CL|221091	173.8751	LRRN4CL|221091	293.1987
LRRTM2|26045	19.1742	LRRTM2|26045	50.144
LRSAM1|90678	247.9573	LRSAM1|90678	394.1255
LRTOMT|220074	210.2495	LRTOMT|220074	232.9748
LRWD1|222229	145.1138	LRWD1|222229	119.1319
LSAMP|4045	124.6323	LSAMP|4045	21.0796
LSG1|55341	871.5546	LSG1|55341	1032.9026
LSM10|84967	403.094	LSM10|84967	240.81900000000002
LSM11|134353	438.392	LSM11|134353	290.3242
LSM12|124801	869.8115	LSM12|124801	833.6041
LSM14A|26065	3894.9777	LSM14A|26065	4344.6426
LSM14B|149986	997.0585	LSM14B|149986	933.8922
LSM1|27257	808.8027	LSM1|27257	331.5253
LSM2|57819	810.5458	LSM2|57819	432.4521
LSM3|27258	706.395	LSM3|27258	590.5495
LSM4|25804	1462.4687	LSM4|25804	522.8391
LSM5|23658	465.4102	LSM5|23658	515.1738
LSM6|11157	198.2787	LSM6|11157	197.0627
LSM7|51690	276.2828	LSM7|51690	252.9557
LSMD1|84316	279.3333	LSMD1|84316	204.0893
LSP1|4046	1312.5613	LSP1|4046	925.5881
LSR|51599	2563.2422	LSR|51599	979.5647
LSS|4047	729.0555	LSS|4047	924.3105
LST1|7940	78.0041	LST1|7940	40.8817
LTA4H|4048	1465.0833	LTA4H|4048	2881.843
LTA|4049	9.1513	lowly_expressed	lowly_expressed
LTB4R2|56413	10.3192	LTB4R2|56413	54.2737
LTB4R|1241	47.9355	LTB4R|1241	223.7509
LTBP1|4052	6382.3946	LTBP1|4052	963.2759
LTBP2|4053	14902.2769	LTBP2|4053	8559.6135
LTBP3|4054	3665.0398	LTBP3|4054	2307.3077
LTBP4|8425	970.0403	LTBP4|8425	1669.7634
LTBR|4055	2351.8902	LTBR|4055	1455.7731
LTB|4050	21.3531	LTB|4050	17.247
LTC4S|4056	5.1247	LTC4S|4056	10.6452
LTF|4057	1391.8728	LTF|4057	10695.6842
LTK|4058	5.2293	LTK|4058	13.0949
LTV1|84946	644.0789	LTV1|84946	862.3491
LUC7L2|51631	1533.5004	LUC7L2|51631	2436.6537
LUC7L3|51747	1500.3813	LUC7L3|51747	3918.8977
LUC7L|55692	413.1169	LUC7L|55692	632.7087
LUM|4060	131571.1951	LUM|4060	8625.4075
LUZP1|7798	1506.4822	LUZP1|7798	2009.2734
LUZP2|338645	41.8346	LUZP2|338645	29.7031
LUZP6|767558	4434.9058	LUZP6|767558	3735.2492
LXN|56925	802.2660000000001	LXN|56925	285.214
LY6D|8581	13.5091	LY6D|8581	22.6766
LY6E|4061	3278.7885	LY6E|4061	2462.4858
LY6G5B|58496	26.0333	LY6G5B|58496	73.2613
LY6G5C|80741	32.2475	LY6G5C|80741	25.5511
LY6G6C|80740	13.9449	LY6G6C|80740	11.1786
LY6H|4062	56.2153	lowly_expressed	lowly_expressed
LY6K|54742	220.0675	LY6K|54742	188.4393
LY75|4065	440.5709	LY75|4065	2800.8365
LY86|9450	212.6593	LY86|9450	68.0298
LY96|23643	242.2922	LY96|23643	98.3717
LY9|4063	32.2475	LY9|4063	90.0676
LYAR|55646	188.6916	LYAR|55646	344.9396
LYG1|129530	10.0229	LYG1|129530	7.0265
LYL1|4066	44.8851	LYL1|4066	13.4143
LYNX1|66004	190.4347	LYNX1|66004	740.9815
LYN|4067	634.056	LYN|4067	836.4786
LYPD1|116372	62.1418	LYPD1|116372	11.4309
LYPD3|27076	1920.0349	LYPD3|27076	484.5124
LYPD5|284348	49.2428	LYPD5|284348	100.288
LYPD6B|130576	94.5637	LYPD6B|130576	233.7924
LYPD6|130574	77.5684	LYPD6|130574	887.9002
LYPLA1|10434	952.1734	LYPLA1|10434	1044.72
LYPLA2P1|653639	62.3162	LYPLA2P1|653639	37.6879
LYPLA2|11313	1190.5436	LYPLA2|11313	600.1311
LYPLAL1|127018	244.4711	LYPLAL1|127018	391.5704
LYRM1|57149	468.0248	LYRM1|57149	677.4231
LYRM2|57226	801.9218	LYRM2|57226	1138.4254
LYRM4|57128	429.2407	LYRM4|57128	335.9968
LYRM5|144363	244.4711	LYRM5|144363	376.5591
LYRM7|90624	329.0119	LYRM7|90624	508.786
LYSMD1|388695	206.5584	LYSMD1|388695	215.9067
LYSMD2|256586	100.6646	LYSMD2|256586	159.0555
LYSMD3|116068	752.1517	LYSMD3|116068	624.4046
LYSMD4|145748	138.8256	LYSMD4|145748	270.3656
LYST|1130	647.5651	LYST|1130	1037.0547
LYVE1|10894	43.141999999999996	LYVE1|10894	480.6798
LYZL2|119180	6.5367	lowly_expressed	lowly_expressed
LYZ|4069	3355.4853	LYZ|4069	874.8053
LZIC|84328	453.2084	LZIC|84328	448.7409
LZTFL1|54585	569.9967	LZTFL1|54585	1102.8487
LZTR1|8216	856.4375	LZTR1|8216	674.7403
LZTS1|11178	835.3851	LZTS1|11178	659.2180000000001
LZTS2|84445	849.33	LZTS2|84445	1187.8061
M6PR|4074	2803.277	M6PR|4074	2705.9109999999996
MAB21L1|4081	113.3021	MAB21L1|4081	301.5028
MACC1|346389	879.8344	MACC1|346389	705.8487
MACF1|23499	7968.1883	MACF1|23499	9216.9151
MACROD1|28992	115.0452	MACROD1|28992	170.8729
MACROD2|140733	87.1555	MACROD2|140733	278.5068
MAD1L1|8379	196.0998	MAD1L1|8379	334.3998
MAD2L1BP|9587	369.9749	MAD2L1BP|9587	334.0804
MAD2L1|4085	151.2147	MAD2L1|4085	122.0064
MAD2L2|10459	424.0113	MAD2L2|10459	215.9067
MADD|8567	1234.9929	MADD|8567	1652.5164
MAEA|10296	1452.01	MAEA|10296	782.502
MAF1|84232	1710.8617	MAF1|84232	1696.2727
MAFB|9935	3022.5515	MAFB|9935	796.2357
MAFF|23764	300.2506	MAFF|23764	3435.6628
MAFG|4097	517.7035	MAFG|4097	765.255
MAFK|7975	338.551	MAFK|7975	792.2146
MAF|4094	1379.2352	MAF|4094	596.2984
MAGEA2|4101	227.4758	lowly_expressed	lowly_expressed
MAGEA3|4102	476.7404	lowly_expressed	lowly_expressed
MAGEA6|4105	920.7975	lowly_expressed	lowly_expressed
MAGEB1|4112	6.1009	lowly_expressed	lowly_expressed
MAGEC1|9947	346.8787	lowly_expressed	lowly_expressed
MAGED1|9500	11798.2351	MAGED1|9500	2740.0345
MAGED2|10916	8139.013000000001	MAGED2|10916	7503.7149
MAGED4B|81557	473.5069	MAGED4B|81557	551.6863
MAGED4|728239	179.2875	MAGED4|728239	154.4819
MAGEE1|57692	163.8523	lowly_expressed	lowly_expressed
MAGEE2|139599	14.8164	MAGEE2|139599	5.1102
MAGEF1|64110	513.7815	MAGEF1|64110	849.2542
MAGEH1|28986	805.7523	MAGEH1|28986	414.24699999999996
MAGEL2|54551	119.40299999999999	MAGEL2|54551	29.3837
MAGI1|9223	491.121	MAGI1|9223	2070.5961
MAGI2|9863	355.1585	MAGI2|9863	383.5857
MAGI3|260425	828.8485	MAGI3|260425	898.7594
MAGIX|79917	54.9079	MAGIX|79917	32.5776
MAGOHB|55110	347.7503	MAGOHB|55110	209.1995
MAGOH|4116	422.704	MAGOH|4116	443.3113
MAGT1|84061	4837.564	MAGT1|84061	2812.5357
MAK16|84549	397.1239	MAK16|84549	572.3539
lowly_expressed	lowly_expressed	MAK|4117	46.9501
MAL2|114569	12034.4264	MAL2|114569	2383.5968
MALAT1|378938	2146.0943	MALAT1|378938	5116.7102
MALL|7851	5172.6768	MALL|7851	512.6186
MALT1|10892	726.005	MALT1|10892	816.0378
MAL|4118	121.5819	MAL|4118	14.3725
MAMDC2|256691	179.1045	MAMDC2|256691	898.9734
MAMDC4|158056	12.6375	MAMDC4|158056	55.5736
MAML1|9794	1519.6601	MAML1|9794	1483.4545
MAML2|84441	726.8766	MAML2|84441	2552.8728
MAML3|55534	464.1028	MAML3|55534	909.938
MAMLD1|10046	210.4804	MAMLD1|10046	152.029
MAMSTR|284358	38.7842	MAMSTR|284358	16.6082
MAN1A1|4121	2880.4881	MAN1A1|4121	1155.2284
MAN1A2|10905	900.3159	MAN1A2|10905	1131.2743
MAN1B1|11253	1610.1972	MAN1B1|11253	1674.8736
MAN1C1|57134	595.7076	MAN1C1|57134	241.4578
MAN2A1|4124	1318.6622	MAN2A1|4124	726.2896
MAN2A2|4122	632.7487	MAN2A2|4122	1572.0305
MAN2B1|4125	3198.6055	MAN2B1|4125	1122.6508
MAN2B2|23324	1678.6142	MAN2B2|23324	1237.6307
MAN2C1|4123	424.8829	MAN2C1|4123	1053.3435
MANBAL|63905	1236.736	MANBAL|63905	1064.2027
MANBA|4126	931.2561	MANBA|4126	782.8214
MANEAL|149175	487.199	MANEAL|149175	252.317
MANEA|79694	390.8923	MANEA|79694	523.4779
MANF|7873	1519.5555	MANF|7873	722.7763
MANSC1|54682	1159.1677	MANSC1|54682	1015.975
MAOA|4128	136.3983	MAOA|4128	1467.9098
MAOB|4129	396.1216	MAOB|4129	1911.5405
MAP1A|4130	2134.4373	MAP1A|4130	548.0708
MAP1B|4131	2788.1033	MAP1B|4131	1576.1826
MAP1D|254042	26.1466	MAP1D|254042	100.9268
MAP1LC3A|84557	284.9984	MAP1LC3A|84557	212.074
MAP1LC3B2|643246	326.83299999999997	MAP1LC3B2|643246	262.218
MAP1LC3B|81631	2708.3559999999998	MAP1LC3B|81631	2167.6902
MAP1LC3C|440738	23.531999999999996	MAP1LC3C|440738	18.5245
MAP1S|55201	416.1673	MAP1S|55201	384.5438
MAP2K1|5604	1105.3056	MAP2K1|5604	666.0721
MAP2K2|5605	1088.5717	MAP2K2|5605	1212.7184
MAP2K3|5606	977.0127	MAP2K3|5606	1504.6395
MAP2K4|6416	764.3534	MAP2K4|6416	1049.1914
