gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
TTF1|7270	316.7432	TTF1|7270	444.88
TTF2|8458	473.5312	TTF2|8458	301.8128
TTK|7272	528.1694	TTK|7272	44.096000000000004
TTLL11|158135	66.91199999999999	TTLL11|158135	162.6654
TTLL12|23170	1883.8305	TTLL12|23170	1564.4292
lowly_expressed	lowly_expressed	TTLL13|440307	5.0073
TTLL1|25809	179.3559	TTLL1|25809	261.6365
lowly_expressed	lowly_expressed	TTLL2|83887	10.2891
TTLL3|26140	81.9494	TTLL3|26140	321.0093
TTLL4|9654	311.2002	TTLL4|9654	623.2239
TTLL5|23093	805.3197	TTLL5|23093	801.5679
TTLL7|79739	240.7249	TTLL7|79739	23.0279
lowly_expressed	lowly_expressed	TTLL9|164395	13.7188
TTL|150465	775.625	TTL|150465	406.6634
TTN|7273	62.3667	TTN|7273	85.0465
TTPAL|79183	568.9501	TTPAL|79183	509.5541
TTPA|7274	7.1267	lowly_expressed	lowly_expressed
TTYH1|57348	77.998	TTYH1|57348	1150.4165
TTYH2|94015	210.5867	TTYH2|94015	242.8564
TTYH3|80727	1337.8443	TTYH3|80727	711.416
TUBA1A|7846	2644.4102	TUBA1A|7846	6598.976
TUBA1B|10376	17933.6819	TUBA1B|10376	10895.4336
TUBA1C|84790	3731.6314	TUBA1C|84790	1665.3601
TUBA3C|7278	116.7991	lowly_expressed	lowly_expressed
TUBA3D|113457	2206.5126	TUBA3D|113457	45.5659
TUBA3E|112714	880.9422	TUBA3E|112714	70.5537
TUBA4A|7277	685.7491	TUBA4A|7277	1184.2234
TUBA8|51807	109.6723	TUBA8|51807	70.0637
TUBAL3|79861	14.6494	TUBAL3|79861	25.9677
TUBB1|81027	7.9186	TUBB1|81027	9.7991
TUBB2A|7280	437.5016	TUBB2A|7280	1044.096
TUBB2B|347733	32.8621	TUBB2B|347733	196.9623
TUBB2C|10383	8298.2771	TUBB2C|10383	4450.2695
TUBB3|10381	237.308	TUBB3|10381	91.6218
TUBB4|10382	39.196999999999996	TUBB4|10382	47.0358
TUBB6|84617	803.3044	TUBB6|84617	2161.9206
TUBBP5|643224	102.5456	TUBBP5|643224	124.4488
TUBB|203068	17594.2955	TUBB|203068	13312.5919
TUBD1|51174	184.8989	TUBD1|51174	282.7046
TUBE1|51175	105.3171	TUBE1|51175	214.6007
TUBG1|7283	1373.4779	TUBG1|7283	504.1646
TUBG2|27175	241.5167	TUBG2|27175	359.1377
TUBGCP2|10844	1783.7079	TUBGCP2|10844	1738.5987
TUBGCP3|10426	659.2219	TUBGCP3|10426	584.5174
TUBGCP4|27229	390.782	TUBGCP4|27229	401.7638
TUBGCP5|114791	243.8923	TUBGCP5|114791	395.3944
TUBGCP6|85378	408.9947	TUBGCP6|85378	1088.1921
TUB|7275	1089.2008	TUB|7275	366.48699999999997
TUFM|7284	3680.1606	TUFM|7284	4300.8329
TUFT1|7286	1234.9027	TUFT1|7286	653.1112
TUG1|55000	3931.5755	TUG1|55000	4632.0431
TULP3|7289	639.0295	TULP3|7289	588.927
TULP4|56995	1842.2579	TULP4|56995	597.2562
TUSC1|286319	311.5962	TUSC1|286319	475.7472
TUSC2|11334	614.086	TUSC2|11334	560.9995
TUSC3|7991	1978.0616	TUSC3|7991	912.7878
lowly_expressed	lowly_expressed	TUSC5|286753	6.3694
TUT1|64852	471.1556	TUT1|64852	694.2675
TWF1|5756	2401.7057	TWF1|5756	1771.6805
TWF2|11344	871.1271	TWF2|11344	732.7976
TWIST1|7291	61.7649	TWIST1|7291	83.7825
TWIST2|117581	34.0499	TWIST2|117581	25.4777
TWISTNB|221830	360.2954	TWISTNB|221830	717.7854
TWSG1|57045	2345.4837	TWSG1|57045	761.3915
lowly_expressed	lowly_expressed	TXK|7294	11.269
TXLNA|200081	2543.4483	TXLNA|200081	1845.1739
TXLNB|167838	44.3441	TXLNB|167838	58.7947
TXLNG|55787	183.7111	TXLNG|55787	333.17
TXN2|25828	1704.4746	TXN2|25828	2099.951
TXNDC11|51061	1664.0898	TXNDC11|51061	1471.8275
TXNDC12|51060	2181.965	TXNDC12|51060	1556.1
TXNDC15|79770	1845.8213	TXNDC15|79770	1264.5762
TXNDC16|57544	453.3388	TXNDC16|57544	470.3577
TXNDC17|84817	844.9047	TXNDC17|84817	400.7741
TXNDC5|81567	6551.4579	TXNDC5|81567	6670.1176
TXNDC9|10190	532.9205	TXNDC9|10190	496.8153
TXNIP|10628	9122.2055	TXNIP|10628	79107.7903
TXNL1|9352	1697.3479	TXNL1|9352	1688.388
TXNL4A|10907	1086.0334	TXNL4A|10907	771.6805
TXNL4B|54957	112.8398	TXNL4B|54957	539.4415
TXNRD1|7296	941.5193	TXNRD1|7296	1119.0593
TXNRD2|10587	563.4069999999999	TXNRD2|10587	361.0975
TXNRD3IT1|645840	239.1412	TXNRD3IT1|645840	291.5238
TXN|7295	2604.0254	TXN|7295	2044.096
TYK2|7297	894.0078	TYK2|7297	1014.2087
TYMP|1890	1636.3748	TYMP|1890	398.3341
TYMS|7298	1364.6487	TYMS|7298	211.3572
TYRO3|7301	205.8831	TYRO3|7301	115.6296
TYROBP|7305	380.4878	TYROBP|7305	300.343
TYSND1|219743	602.604	TYSND1|219743	659.4806
TYW1B|441250	44.3441	TYW1B|441250	135.2278
TYW1|55253	514.3118	TYW1|55253	683.9784
TYW3|127253	570.8664	TYW3|127253	820.7447
U2AF1L4|199746	50.2276	U2AF1L4|199746	78.001
U2AF1|7307	1179.0767	U2AF1|7307	1648.2117
U2AF2|11338	2701.4240000000004	U2AF2|11338	2879.4708
UACA|55075	2024.7812	UACA|55075	1814.3067
UAP1L1|91373	404.2436	UAP1L1|91373	307.2024
UAP1|6675	3349.5598	UAP1|6675	1524.2528
UBA1|7317	8906.4241	UBA1|7317	6249.3876
UBA2|10054	2467.034	UBA2|10054	2285.6443
UBA3|9039	861.1457	UBA3|9039	1036.2567
UBA52|7311	8103.48	UBA52|7311	12480.1568
UBA5|79876	719.0072	UBA5|79876	707.4963
UBA6|55236	987.8430000000001	UBA6|55236	786.3792
UBA7|7318	832.2429	UBA7|7318	780.0098
UBAC1|10422	549.5495	UBAC1|10422	710.926
UBAC2|337867	1094.1579	UBAC2|337867	1611.3229
UBAP1|51271	1423.7609	UBAP1|51271	2023.5179
UBAP2L|9898	6705.4545	UBAP2L|9898	3159.2357
UBAP2|55833	1097.9113	UBAP2|55833	1061.2445
lowly_expressed	lowly_expressed	UBASH3A|53347	12.7389
UBASH3B|84959	55.826	UBASH3B|84959	95.5414
UBB|7314	18426.9343	UBB|7314	14158.2558
UBC|7316	39973.7895	UBC|7316	41840.7643
UBD|10537	195.9849	UBD|10537	236.6487
UBE2A|7319	1524.3269	UBE2A|7319	863.7923
UBE2B|7320	873.0236	UBE2B|7320	1259.1867
UBE2CBP|90025	27.715	UBE2CBP|90025	57.8148
UBE2C|11065	1116.124	UBE2C|11065	26.9476
UBE2D1|7321	208.2587	UBE2D1|7321	222.9299
UBE2D2|7322	1796.7261	UBE2D2|7322	1588.9270000000001
UBE2D3|7323	4913.4796	UBE2D3|7323	5680.0588
UBE2D4|51619	284.9224	UBE2D4|51619	291.7785
UBE2E1|7324	1090.7846	UBE2E1|7324	1346.3988
UBE2E2|7325	117.195	UBE2E2|7325	321.4111
UBE2E3|10477	298.9264	UBE2E3|10477	1078.8829
UBE2F|140739	661.2015	UBE2F|140739	380.2058
UBE2G1|7326	1451.8719	UBE2G1|7326	1286.6242
UBE2G2|7327	1125.2304	UBE2G2|7327	1856.9329
UBE2H|7328	1861.2625	UBE2H|7328	1383.1455
UBE2I|7329	1889.7694	UBE2I|7329	1862.8123
UBE2J1|51465	2860.5874	UBE2J1|51465	2110.73
UBE2J2|118424	1011.2028	UBE2J2|118424	892.2097
UBE2K|3093	2319.7483	UBE2K|3093	1841.2543
UBE2L3|7332	2167.3157	UBE2L3|7332	1635.9628
UBE2L6|9246	1584.904	UBE2L6|9246	1135.2278
UBE2MP1|606551	95.8148	UBE2MP1|606551	78.8829
UBE2M|9040	1167.9907	UBE2M|9040	813.3268
lowly_expressed	lowly_expressed	UBE2NL|389898	7.8393
UBE2N|7334	1806.6243	UBE2N|7334	1620.7741
UBE2O|63893	954.189	UBE2O|63893	942.6752
UBE2Q1|55585	2988.4725	UBE2Q1|55585	1600.6859
lowly_expressed	lowly_expressed	UBE2Q2P1|388165	19.1083
UBE2Q2|92912	949.4379	UBE2Q2|92912	838.8045
UBE2QL1|134111	125.5095	UBE2QL1|134111	140.6173
UBE2R2|54926	2662.6229	UBE2R2|54926	1816.7565
UBE2S|27338	775.625	UBE2S|27338	98.9711
UBE2T|29089	920.931	UBE2T|29089	28.9074
UBE2V1|7335	3169.0756	UBE2V1|7335	2815.7766
UBE2V2|7336	743.9507	UBE2V2|7336	628.6134
UBE2W|55284	614.8778	UBE2W|55284	514.9437
UBE2Z|65264	2961.9453	UBE2Z|65264	2724.1548
UBE3A|7337	2459.1154	UBE3A|7337	2175.4042
UBE3B|89910	1222.6289	UBE3B|89910	1285.1543
UBE3C|9690	2869.6938	UBE3C|9690	1971.5826
UBE4A|9354	1538.5803	UBE4A|9354	1656.5409
UBE4B|10277	1171.1582	UBE4B|10277	1860.3626
UBFD1|56061	1773.7622	UBFD1|56061	1242.5282
UBIAD1|29914	866.2928	UBIAD1|29914	1003.9196
UBL3|5412	1268.9526	UBL3|5412	1450.2695
UBL4A|8266	1118.4996	UBL4A|8266	883.3905
UBL5|59286	1977.6656	UBL5|59286	1263.5963
UBL7|84993	943.4989	UBL7|84993	895.6394
UBLCP1|134510	423.2482	UBLCP1|134510	671.2396
UBN1|29855	1651.0242	UBN1|29855	1669.7697
UBN2|254048	552.321	UBN2|254048	640.3724
UBOX5|22888	187.6545	UBOX5|22888	511.514
UBP1|7342	1609.8475	UBP1|7342	1652.1313
UBQLN1|29979	3696.3937	UBQLN1|29979	3345.9089
UBQLN2|29978	1154.1332	UBQLN2|29978	1434.5909
UBQLN4|56893	2111.0937	UBQLN4|56893	1450.7594
lowly_expressed	lowly_expressed	UBQLNL|143630	12.7389
UBR1|197131	756.2245	UBR1|197131	812.3469
UBR2|23304	868.2724	UBR2|23304	910.3381
UBR3|130507	1188.1831	UBR3|130507	1247.4277
UBR4|23352	3381.2342	lowly_expressed	lowly_expressed
UBR5|51366	2791.2999	UBR5|51366	3014.2087
UBR7|55148	1440.3899	UBR7|55148	1340.5194
UBTD1|80019	347.2298	UBTD1|80019	122.9789
UBTD2|92181	968.8384	UBTD2|92181	819.2063
UBTF|7343	2894.6373	UBTF|7343	2744.7329999999997
UBXN10|127733	771.6657	UBXN10|127733	289.5639
UBXN11|91544	396.7209	UBXN11|91544	288.584
UBXN1|51035	1485.9218	UBXN1|51035	2824.5958
UBXN2A|165324	290.216	UBXN2A|165324	298.8731
UBXN2B|137886	871.0439	UBXN2B|137886	770.2107
UBXN4|23190	3801.7108	UBXN4|23190	2848.1137
UBXN6|80700	1615.3906	UBXN6|80700	1744.733
UBXN7|26043	315.1595	UBXN7|26043	297.8932
UBXN8|7993	232.0144	UBXN8|7993	136.2077
UCA1|652995	50.283	UCA1|652995	16.6585
UCHL1|7345	63.3486	UCHL1|7345	34.7869
UCHL3|7347	520.2508	UCHL3|7347	342.9691
UCHL5|51377	789.5736	UCHL5|51377	441.2984
UCK1|83549	616.8575	UCK1|83549	828.0255
UCK2|7371	504.8095	UCK2|7371	568.3488
UCKL1|54963	488.9486	UCKL1|54963	481.1318
lowly_expressed	lowly_expressed	UCP1|7350	9.3092
UCP2|7351	1546.4989	UCP2|7351	593.3366
UCP3|7352	9.1064	UCP3|7352	13.7188
UEVLD|55293	321.8903	UEVLD|55293	265.5561
UFC1|51506	4677.5059	lowly_expressed	lowly_expressed
UFD1L|7353	1118.1037	UFD1L|7353	859.8432
UFM1|51569	1655.3794	UFM1|51569	1658.5007
UFSP1|402682	29.6947	UFSP1|402682	17.6384
UFSP2|55325	695.1881	UFSP2|55325	886.4478
UGCG|7357	701.9822	UGCG|7357	287.1142
UGDH|7358	2581.0615	UGDH|7358	1485.5463
UGGT1|56886	2191.8633	UGGT1|56886	1386.5752
UGGT2|55757	609.3348	UGGT2|55757	366.48699999999997
UGP2|7360	2389.8278	UGP2|7360	3474.2773
lowly_expressed	lowly_expressed	UGT1A6|54578	25.8942
lowly_expressed	lowly_expressed	UGT1A7|54577	12.9838
UGT2B10|7365	58.9934	lowly_expressed	lowly_expressed
UGT2B11|10720	11295.4046	lowly_expressed	lowly_expressed
UGT2B15|7366	1856.5114	UGT2B15|7366	69.0838
UGT2B28|54490	44.74	lowly_expressed	lowly_expressed
UGT2B4|7363	1275.6834	lowly_expressed	lowly_expressed
UGT3A2|167127	6.7308	UGT3A2|167127	22.538
UGT8|7368	44.3441	UGT8|7368	272.4155
UHMK1|127933	760.5797	UHMK1|127933	296.4233
UHRF1BP1L|23074	781.9599	UHRF1BP1L|23074	523.2729
UHRF1BP1|54887	888.0689	UHRF1BP1|54887	479.6668
UHRF1|29128	531.3368	UHRF1|29128	31.3572
UHRF2|115426	498.4747	UHRF2|115426	756.002
UIMC1|51720	435.9179	UIMC1|51720	573.7384
ULBP1|80329	12.6697	lowly_expressed	lowly_expressed
ULBP2|80328	9.8982	ULBP2|80328	7.3493
ULBP3|79465	6.7308	ULBP3|79465	26.9476
ULK1|8408	1314.8804	ULK1|8408	1067.124
ULK2|9706	1045.6486	ULK2|9706	546.7908
ULK3|25989	550.3414	ULK3|25989	481.1367
ULK4|54986	133.82399999999998	ULK4|54986	58.3048
lowly_expressed	lowly_expressed	UMODL1|89766	7.3493
UMPS|7372	764.1431	UMPS|7372	869.6717
UNC119B|84747	1020.3092	UNC119B|84747	1608.0353
UNC119|9094	637.8417	UNC119|9094	596.7663
UNC13A|23025	23.7557	lowly_expressed	lowly_expressed
UNC13B|10497	1049.212	UNC13B|10497	1090.1519
UNC13D|201294	295.759	UNC13D|201294	149.9265
UNC45A|55898	2030.3242	UNC45A|55898	2345.4189
UNC50|25972	666.7445	UNC50|25972	679.5688
UNC5A|90249	473.9271	lowly_expressed	lowly_expressed
UNC5B|219699	3463.1915	UNC5B|219699	283.1945
UNC5CL|222643	11.4819	UNC5CL|222643	31.8814
UNC5C|8633	25.3395	UNC5C|8633	104.8506
lowly_expressed	lowly_expressed	UNC80|285175	7.8393
UNC93B1|81622	687.7288	UNC93B1|81622	581.5777
UNG|7374	947.4582	UNG|7374	1110.2401
UNKL|64718	185.2948	UNKL|64718	410.583
UNK|85451	540.8391	UNK|85451	970.1127
UPF0639|400224	29.2988	lowly_expressed	lowly_expressed
UPF1|5976	2541.8645	UPF1|5976	3526.2126
UPF2|26019	983.8837	UPF2|26019	1208.7212
UPF3A|65110	765.7268	UPF3A|65110	641.3523
UPF3B|65109	213.8017	UPF3B|65109	231.2592
lowly_expressed	lowly_expressed	UPK1B|7348	13.2288
UPK3A|7380	5.9389	lowly_expressed	lowly_expressed
UPK3BL|100134938	95.79899999999999	UPK3BL|100134938	463.5032
UPP1|7378	127.0932	UPP1|7378	64.6742
UPRT|139596	251.415	UPRT|139596	293.9735
UQCC|55245	656.4504	UQCC|55245	560.0196
UQCR10|29796	1373.8738	UQCR10|29796	920.6271
UQCR11|10975	1433.6591	UQCR11|10975	1004.8996
UQCRB|7381	3486.5513	UQCRB|7381	3777.56
UQCRC1|7384	3273.9374	UQCRC1|7384	2631.0632
UQCRC2|7385	3872.978	UQCRC2|7385	5233.219
UQCRFS1|7386	1549.6663	UQCRFS1|7386	1627.6335
UQCRHL|440567	507.977	UQCRHL|440567	680.5488
UQCRH|7388	1694.5764	UQCRH|7388	2053.8951
UQCRQ|27089	2789.3202	UQCRQ|27089	1175.8942
URB1|9875	967.6506	URB1|9875	1670.2597
URB2|9816	495.7032	URB2|9816	500.245
URGCP|55665	933.2048	URGCP|55665	1070.5537
URM1|81605	724.5502	URM1|81605	959.3337
UROD|7389	1124.0426	UROD|7389	1283.6845
UROS|7390	890.0485	UROS|7390	494.3655
USE1|55850	232.8063	USE1|55850	409.1132
USF1|7391	1126.0222	USF1|7391	507.1044
USF2|7392	3395.0917	USF2|7392	1763.3513
lowly_expressed	lowly_expressed	USH2A|7399	5.3895
USHBP1|83878	30.0906	USHBP1|83878	70.0637
USMG5|84833	740.7833	USMG5|84833	574.7183
USO1|8615	2980.5539	USO1|8615	2564.4292
USP10|9100	970.4221	USP10|9100	1722.195
USP11|8237	1231.7353	USP11|8237	1933.366
USP12|219333	350.3972	USP12|219333	314.0617
USP13|8975	1005.2639	USP13|8975	847.1338
USP14|9097	2190.2795	USP14|9097	857.4228
USP15|9958	664.3689999999999	USP15|9958	837.8246
USP16|10600	1366.3512	USP16|10600	1132.2881
USP18|11274	583.5994	USP18|11274	391.9647
USP19|10869	1312.9008	USP19|10869	1892.6997
USP1|7398	1567.8791	USP1|7398	1289.0739999999998
USP20|10868	485.805	USP20|10868	850.5634
USP21|27005	702.3781	USP21|27005	441.4503
USP22|23326	5727.5097	USP22|23326	5717.7854
USP24|23358	1860.0747	USP24|23358	1565.8991
USP25|29761	951.4175	USP25|29761	995.5904
USP27X|389856	153.6205	USP27X|389856	180.3038
USP28|57646	642.5929	USP28|57646	655.071
USP2|9099	16.629	USP2|9099	164.1352
USP30|84749	394.7413	USP30|84749	696.7173
USP31|57478	344.8542	USP31|57478	787.3591
USP32|84669	1584.1122	USP32|84669	1045.0759
USP33|23032	1779.3052	USP33|23032	1499.2651
USP34|9736	3146.8441	USP34|9736	2992.1607
USP35|57558	258.1457	USP35|57558	97.9912
USP36|57602	1023.0807	USP36|57602	1522.7829
USP37|57695	650.1155	USP37|57695	585.0073
USP38|84640	700.7944	USP38|84640	708.4762
USP39|10713	1337.0524	USP39|10713	1200.8819
USP3|9960	542.795	USP3|9960	431.5826
USP40|55230	847.2882	USP40|55230	1092.6017
USP42|84132	346.8339	USP42|84132	552.1803
USP43|124739	216.1773	USP43|124739	183.7335
lowly_expressed	lowly_expressed	USP44|84101	48.5056
USP45|85015	174.6047	USP45|85015	140.6173
USP46|64854	460.8614	USP46|64854	431.6512
USP47|55031	2375.5743	USP47|55031	2417.9324
USP48|84196	1586.8837	USP48|84196	1357.1779
USP49|25862	7.9186	USP49|25862	13.2288
USP4|7375	1429.3039	USP4|7375	1829.9853
USP51|158880	53.4504	USP51|158880	63.2043
USP53|54532	1023.8725	USP53|54532	2680.5488
USP54|159195	1085.2415	USP54|159195	2056.3449
USP5|8078	2158.6052	USP5|8078	1536.5017
USP6NL|9712	528.9612	USP6NL|9712	578.6379
USP6|9098	23.7557	USP6|9098	39.6864
USP7|7874	3518.2256	USP7|7874	3426.2616
USP8|9101	1343.9574	USP8|9101	1178.1235
USP9X|8239	4719.0784	USP9X|8239	3242.5282
USPL1|10208	306.4491	USPL1|10208	634.0029
UST|10090	92.2515	UST|10090	185.2033
UTP11L|51118	649.3237	UTP11L|51118	608.0353
UTP14A|10813	604.1877	UTP14A|10813	788.829
UTP14C|9724	1206.3958	UTP14C|9724	1231.2592
UTP15|84135	285.0689	UTP15|84135	398.8241
UTP18|51096	1085.6375	UTP18|51096	899.0691
UTP20|27340	640.6132	UTP20|27340	806.4674
UTP23|84294	425.6237	UTP23|84294	540.9113
UTP3|57050	731.2810000000001	UTP3|57050	871.6316
UTP6|55813	761.7675	UTP6|55813	860.3626
UTRN|7402	1648.2527	UTRN|7402	3360.1176
UVRAG|7405	809.6749	UVRAG|7405	804.0176
UXS1|80146	535.692	UXS1|80146	603.1357
UXT|8409	819.8147	UXT|8409	1502.8907
VAC14|55697	557.4681	VAC14|55697	917.1975
VAMP1|6843	65.6728	VAMP1|6843	145.5022
VAMP2|6844	2326.4791	VAMP2|6844	3093.5816
VAMP3|9341	1634.3951	VAMP3|9341	2044.096
VAMP4|8674	544.0065	VAMP4|8674	412.5429
VAMP5|10791	199.9442	VAMP5|10791	275.8452
VAMP7|6845	911.8246	VAMP7|6845	923.5669
VAMP8|8673	2205.7208	VAMP8|8673	2107.3003
VANGL1|81839	1322.799	VANGL1|81839	273.3954
VANGL2|57216	717.8194	VANGL2|57216	951.9843
VAPA|9218	3311.5506	VAPA|9218	4232.7291
VAPB|9217	1220.6493	VAPB|9217	1115.6296
VARS2|57176	777.8779	VARS2|57176	436.0216
VARS|7407	1575.4017	VARS|7407	1771.6805
VASH1|22846	663.6404	VASH1|22846	260.6418
VASH2|79805	36.0295	VASH2|79805	92.1117
VASN|114990	203.5075	VASN|114990	202.3518
VASP|7408	1789.2034	VASP|7408	1694.2675
VAT1L|57687	7.9186	VAT1L|57687	56.8349
VAT1|10493	2902.9518	VAT1|10493	4202.8417
VAV1|7409	43.1563	VAV1|7409	59.7746
VAV2|7410	920.5351	VAV2|7410	759.9216
VAV3|10451	4089.1553	VAV3|10451	1597.2562
VAX2|25806	39.5929	VAX2|25806	22.538
VBP1|7411	870.2521	VBP1|7411	662.4204
VCAM1|7412	448.5876	VCAM1|7412	451.7393
VCAN|1462	6574.0061	VCAN|1462	546.7908
VCL|7414	3021.7306	VCL|7414	4848.6036
VCPIP1|80124	515.8956	VCPIP1|80124	717.7854
VCP|7415	9465.08	VCP|7415	6031.8471
VDAC1|7416	3475.4653	VDAC1|7416	3327.2905
VDAC2|7417	1727.0425	VDAC2|7417	1891.2298
VDAC3|7419	2559.6814	VDAC3|7419	1461.5385
VDR|7421	925.2862	VDR|7421	1445.3699
VEGFA|7422	2090.5054	VEGFA|7422	806.9574
VEGFB|7423	1440.7858	VEGFB|7423	924.5468
VEGFC|7424	138.9711	VEGFC|7424	107.7903
lowly_expressed	lowly_expressed	VENTX|27287	16.6585
VEPH1|79674	52.2626	VEPH1|79674	57.3248
VEZF1|7716	1608.2638	VEZF1|7716	2274.3753
VEZT|55591	1285.5816	VEZT|55591	1242.5282
lowly_expressed	lowly_expressed	VGLL1|51442	150.9064
VGLL3|389136	228.4511	VGLL3|389136	299.3631
VGLL4|9686	1618.7441	VGLL4|9686	2658.8584
VHL|7428	509.9566	VHL|7428	552.6703
VILL|50853	139.36700000000002	VILL|50853	244.97799999999998
VIM|7431	16233.8555	VIM|7431	19439.5247
VIPAR|63894	425.2278	VIPAR|63894	625.6737
VIPR1|7433	310.4084	VIPR1|7433	1124.4488
VIPR2|7434	262.1842	VIPR2|7434	14.7575
VIT|5212	9.1064	VIT|5212	466.92800000000005
VKORC1L1|154807	1488.2973	VKORC1L1|154807	1090.1519
VKORC1|79001	2175.4995	VKORC1|79001	1246.8692
VLDLR|7436	444.6283	VLDLR|7436	327.2905
VMA21|203547	895.5915	VMA21|203547	1032.827
VMAC|400673	94.2311	VMAC|400673	116.6095
VMO1|284013	5.542999999999999	VMO1|284013	11.7589
VN1R1|57191	7.5227	VN1R1|57191	7.8393
VNN1|8876	33.654	VNN1|8876	28.4174
VOPP1|81552	1019.9133	VOPP1|81552	425.7717
VPRBP|9730	1053.7256	VPRBP|9730	1207.56
VPS11|55823	1103.0584	VPS11|55823	1582.0676
VPS13A|23230	365.8384	VPS13A|23230	623.2239
VPS13B|157680	551.5292	lowly_expressed	lowly_expressed
VPS13C|54832	1630.0399	VPS13C|54832	1497.7952
VPS13D|55187	1952.7221	VPS13D|55187	2702.1068
VPS16|64601	433.5423	VPS16|64601	762.8613
VPS18|57617	648.9277	VPS18|57617	707.9863
VPS24|51652	3330.1831	VPS24|51652	3908.3782
VPS25|84313	850.4556	VPS25|84313	998.0402
VPS26A|9559	1627.2684	VPS26A|9559	1660.4606
VPS26B|112936	1862.8462	VPS26B|112936	1672.2195
VPS28|51160	1988.3557	VPS28|51160	1638.4125
VPS29|51699	1026.644	VPS29|51699	933.8560000000001
VPS33A|65082	539.1683	VPS33A|65082	543.0328
VPS33B|26276	216.9691	VPS33B|26276	312.1019
VPS35|55737	2503.0635	VPS35|55737	3365.0171
VPS36|51028	1038.5219	VPS36|51028	1820.6761
VPS37A|137492	1106.008	VPS37A|137492	692.1215
VPS37B|79720	709.5049	VPS37B|79720	2023.5179
VPS37C|55048	1140.2757	VPS37C|55048	757.4718
VPS37D|155382	111.652	VPS37D|155382	107.7903
VPS39|23339	1516.4083	VPS39|23339	1674.1793
VPS41|27072	935.9763	VPS41|27072	908.3782
VPS45|11311	1417.8220000000001	VPS45|11311	766.7810000000001
VPS4A|27183	1149.3821	VPS4A|27183	2006.3694
VPS4B|9525	1280.0386	VPS4B|9525	1977.4620000000002
VPS52|6293	1711.6013	VPS52|6293	1482.6066
VPS53|55275	906.2816	VPS53|55275	963.7433
VPS54|51542	1020.3092	VPS54|51542	714.3557
VPS72|6944	1449.8922	VPS72|6944	866.732
VPS8|23355	804.9238	VPS8|23355	685.4483
VRK1|7443	418.1011	VRK1|7443	351.7883
VRK2|7444	482.4158	VRK2|7444	435.2817
VRK3|51231	800.1726	VRK3|51231	711.416
VSIG10L|147645	23.3598	VSIG10L|147645	176.8741
VSIG10|54621	367.8181	VSIG10|54621	316.0216
VSIG2|23584	88.2922	VSIG2|23584	223.4199
VSIG4|11326	71.6632	VSIG4|11326	82.8025
VSNL1|7447	34.4458	VSNL1|7447	321.901
VSTM2L|128434	5.1471	VSTM2L|128434	6.3694
VTA1|51534	951.4175	VTA1|51534	1125.4287
VTCN1|79679	686.1451	VTCN1|79679	5787.8491
VTI1A|143187	368.5387	VTI1A|143187	383.0034
VTI1B|10490	1403.517	VTI1B|10490	1087.9128
VWA1|64856	2486.4345	VWA1|64856	943.1651
VWA2|340706	1277.6631	VWA2|340706	274.8653
lowly_expressed	lowly_expressed	VWA3B|200403	5.3895
VWA5A|4013	1185.4116	VWA5A|4013	1081.8226
VWA5B2|90113	11.4819	lowly_expressed	lowly_expressed
VWCE|220001	7.9186	VWCE|220001	19.1083
VWDE|221806	9.8982	VWDE|221806	206.7614
VWF|7450	2785.3609	VWF|7450	3650.6614
WAC|51322	2871.2775	WAC|51322	3482.6066
WAPAL|23063	1702.099	WAPAL|23063	2047.5257
WARS2|10352	424.8319	WARS2|10352	552.1803
WARS|7453	1702.8909	WARS|7453	1681.5287
WASF1|8936	98.5863	WASF1|8936	252.8172
WASF2|10163	4388.0817	WASF2|10163	6528.1725
WASF3|10810	122.738	WASF3|10810	512.4939
WASH2P|375260	157.1838	WASH2P|375260	512.4939
WASH3P|374666	144.5141	WASH3P|374666	365.9971
WASH5P|375690	81.9573	WASH5P|375690	124.9388
WASH7P|653635	425.2278	WASH7P|653635	862.3224
WASL|8976	1745.6512	WASL|8976	1693.2876
WAS|7454	74.8306	WAS|7454	84.2724
WBP11P1|441818	11.8779	WBP11P1|441818	9.7991
WBP11|51729	2192.2592	WBP11|51729	2363.0573
WBP1|23559	1752.0019	WBP1|23559	1364.4879999999998
lowly_expressed	lowly_expressed	WBP2NL|164684	37.7266
WBP2|23558	2776.2546	WBP2|23558	3287.6041
WBP4|11193	306.845	WBP4|11193	438.0206
WBP5|51186	925.2862	WBP5|51186	817.2464
WBSCR16|81554	769.2902	WBSCR16|81554	863.7923
WBSCR17|64409	92.2515	WBSCR17|64409	115.1396
WBSCR22|114049	2241.3623	WBSCR22|114049	1248.9711
WBSCR26|171022	11.085999999999999	WBSCR26|171022	18.6183
WBSCR27|155368	25.7354	WBSCR27|155368	38.2166
WBSCR28|135886	8.7104	lowly_expressed	lowly_expressed
WDFY1|57590	1102.2665	WDFY1|57590	1086.7222
WDFY2|115825	191.2337	WDFY2|115825	232.2391
WDFY3|23001	1517.2001	WDFY3|23001	1446.8398
WDFY4|57705	1062.2777	WDFY4|57705	55.365
WDHD1|11169	302.8857	WDHD1|11169	119.0593
WDR11|55717	956.5646	WDR11|55717	1229.7893
WDR12|55759	438.2935	WDR12|55759	398.3341
