gene_id	TCGA-BH-A0C0-01A-21R-A056-07	gene_id	TCGA-BH-A0C0-11A-21R-A089-07
C7orf44|55744	395.1576	C7orf44|55744	649.9536
C7orf46|340277	15.989	C7orf46|340277	135.2522
C7orf47|221908	233.8968	C7orf47|221908	142.3708
C7orf49|78996	515.884	C7orf49|78996	519.3593
C7orf50|84310	823.2069	C7orf50|84310	627.6695
C7orf51|222950	7.3093	C7orf51|222950	51.0678
C7orf53|286006	10.0503	C7orf53|286006	23.2126
C7orf55|154791	191.4116	C7orf55|154791	205.5308
C7orf58|79974	191.8684	C7orf58|79974	461.7765
C7orf59|389541	1103.2435	C7orf59|389541	669.4522
C7orf60|154743	291.4573	C7orf60|154743	420.3033
lowly_expressed	lowly_expressed	C7orf61|402573	9.9041
C7orf63|79846	42.0283	C7orf63|79846	187.8675
C7orf64|84060	206.0302	C7orf64|84060	349.4274
C7orf68|29923	987.6656	C7orf68|29923	292.7886
C7orf70|84792	602.5582	C7orf70|84792	476.0136
C7|730	40.6578	C7|730	1677.8087
C8ORFK29|340393	12.3847	lowly_expressed	lowly_expressed
C8orf30A|51236	2080.402	C8orf30A|51236	374.8066
C8orf31|286122	10.0503	lowly_expressed	lowly_expressed
C8orf33|65265	1610.3243	C8orf33|65265	1147.0133
lowly_expressed	lowly_expressed	C8orf34|116328	13.9276
C8orf37|157657	231.6126	C8orf37|157657	131.5382
C8orf38|137682	2137.0489	C8orf38|137682	200.5571
C8orf39|55472	13.2481	C8orf39|55472	13.3086
C8orf40|114926	791.6857	C8orf40|114926	620.8604
C8orf41|80185	299.0452	C8orf41|80185	286.0477
C8orf42|157695	265.8748	C8orf42|157695	613.4324
C8orf44|56260	50.868	C8orf44|56260	46.8524
C8orf45|157777	99.5889	C8orf45|157777	55.7103
C8orf46|254778	60.3015	C8orf46|254778	33.4262
C8orf47|203111	5.0251	C8orf47|203111	22.2841
lowly_expressed	lowly_expressed	C8orf48|157773	28.1647
C8orf4|56892	172.6816	C8orf4|56892	437.0164
C8orf51|78998	181.8182	C8orf51|78998	47.0443
C8orf55|51337	2498.8579	C8orf55|51337	670.0712
C8orf58|541565	176.3362	C8orf58|541565	225.6267
C8orf59|401466	1199.3056	C8orf59|401466	513.9864
C8orf73|642475	1285.0617	C8orf73|642475	63.1383
C8orf76|84933	1132.645	C8orf76|84933	216.7688
C8orf77|286103	15.5322	C8orf77|286103	8.9755
C8orf79|57604	6.3956	C8orf79|57604	875.8898
C8orf80|389643	30.6076	C8orf80|389643	10.5231
C8orf83|286144	1733.6683	C8orf83|286144	678.7372
C8orf84|157869	117.86200000000001	C8orf84|157869	587.1247
lowly_expressed	lowly_expressed	C8orf85|441376	316.6202
C9orf100|84904	117.1768	C9orf100|84904	31.498
C9orf102|375748	61.4344	C9orf102|375748	203.225
C9orf103|414328	167.6565	C9orf103|414328	93.16
C9orf106|414318	5.482	lowly_expressed	lowly_expressed
C9orf109|286333	64.413	C9orf109|286333	42.4017
C9orf110|100128385	337.1402	C9orf110|100128385	257.5054
C9orf114|51490	730.5299	C9orf114|51490	465.4225
C9orf116|138162	272.2704	C9orf116|138162	48.2823
C9orf117|286207	25.1256	C9orf117|286207	10.2136
C9orf119|375757	645.9571	C9orf119|375757	255.6484
C9orf122|158228	6.3956	C9orf122|158228	34.0452
C9orf123|90871	503.4262	C9orf123|90871	773.1353
C9orf125|84302	31.5212	C9orf125|84302	127.8242
C9orf128|392307	6.8524	lowly_expressed	lowly_expressed
C9orf129|445577	117.259	C9orf129|445577	127.7994
C9orf130|100128782	46.0987	C9orf130|100128782	253.4478
C9orf139|401563	23.0516	lowly_expressed	lowly_expressed
C9orf140|89958	1979.8995	C9orf140|89958	207.6756
C9orf142|286257	901.7816	C9orf142|286257	220.3652
C9orf150|286343	393.7871	C9orf150|286343	666.0477
C9orf152|401546	190.0411	C9orf152|401546	904.6735
C9orf156|51531	252.1699	C9orf156|51531	354.3794
C9orf163|158055	12.3344	C9orf163|158055	16.4036
C9orf167|54863	264.0475	C9orf167|54863	44.2587
C9orf169|375791	52.6633	C9orf169|375791	6.3169
C9orf16|79095	1325.2627	C9orf16|79095	393.9957
lowly_expressed	lowly_expressed	C9orf170|401535	6.4995
C9orf172|389813	68.9813	C9orf172|389813	8.666
C9orf21|195827	109.1823	C9orf21|195827	198.3906
C9orf23|138716	375.9708	C9orf23|138716	324.6673
C9orf24|84688	6.8524	C9orf24|84688	6.4995
C9orf25|203259	483.7825	C9orf25|203259	385.6391
C9orf30|91283	233.2389	C9orf30|91283	194.8777
C9orf37|85026	162.6313	C9orf37|85026	118.8487
C9orf3|84909	462.1288	C9orf3|84909	546.5614
C9orf40|55071	37.9169	C9orf40|55071	177.035
C9orf41|138199	171.7679	C9orf41|138199	232.7391
C9orf43|257169	26.0393	C9orf43|257169	7.1185
C9orf45|81571	198.7209	C9orf45|81571	295.5741
C9orf46|55848	301.0507	C9orf46|55848	323.4293
C9orf47|286223	18.8808	C9orf47|286223	34.2371
lowly_expressed	lowly_expressed	C9orf4|23732	6.809
C9orf5|23731	1241.2060000000001	C9orf5|23731	3570.1021
C9orf64|84267	843.7643	C9orf64|84267	416.5893
C9orf66|157983	55.7332	C9orf66|157983	43.6831
lowly_expressed	lowly_expressed	C9orf68|55064	46.4253
C9orf69|90120	1056.6469	C9orf69|90120	761.6837
C9orf6|54942	460.0274	C9orf6|54942	541.009
C9orf72|203228	209.6848	C9orf72|203228	282.8846
C9orf78|51759	1716.3088	C9orf78|51759	1430.5169
C9orf7|11094	1129.2828	C9orf7|11094	482.5132
C9orf80|58493	383.28	C9orf80|58493	345.4039
C9orf82|79886	354.9566	C9orf82|79886	346.0229
C9orf85|138241	105.9845	C9orf85|138241	194.6766
C9orf86|55684	4412.974	C9orf86|55684	1367.6879999999999
C9orf89|84270	293.7414	C9orf89|84270	151.9653
C9orf91|203197	930.5619	C9orf91|203197	818.632
C9orf93|203238	43.8556	C9orf93|203238	112.3491
C9orf95|54981	269.5295	C9orf95|54981	333.0238
C9orf96|169436	17.8164	C9orf96|169436	17.6416
C9orf98|158067	219.2782	C9orf98|158067	57.5673
C9orf9|11092	328.0037	C9orf9|11092	223.4602
CA11|770	94.1069	CA11|770	324.3454
CA12|771	13771.5852	CA12|771	3522.7484
CA13|377677	33.3486	CA13|377677	126.6233
CA14|23632	15.5322	CA14|23632	9.2851
CA2|760	308.36	CA2|760	285.0511
lowly_expressed	lowly_expressed	CA3|761	92.8134
lowly_expressed	lowly_expressed	CA4|762	73.9709
CA5BP|340591	173.5952	CA5BP|340591	225.0077
CA5B|11238	169.863	CA5B|11238	369.2139
lowly_expressed	lowly_expressed	CA6|765	35.9022
CA8|767	543.6272	CA8|767	458.6815
CA9|768	43.5678	lowly_expressed	lowly_expressed
CAB39L|81617	654.18	CAB39L|81617	1828.8456
CAB39|51719	1597.5331	CAB39|51719	2341.9994
CABC1|56997	1274.6505	CABC1|56997	1660.5107
CABIN1|23523	1993.1476	CABIN1|23523	1625.1934
CABLES1|91768	1157.6062	CABLES1|91768	935.6236
CABLES2|81928	264.0475	CABLES2|81928	201.1761
lowly_expressed	lowly_expressed	CABP1|9478	8.666
CABP4|57010	20.1005	CABP4|57010	33.8688
CABP7|164633	6.455	lowly_expressed	lowly_expressed
CABYR|26256	340.3381	CABYR|26256	123.8007
CACHD1|57685	75.8337	CACHD1|57685	1288.4556
CACNA1A|773	21.0142	CACNA1A|773	31.5692
CACNA1B|774	8.2229	CACNA1B|774	5.2615
CACNA1C|775	49.7944	CACNA1C|775	743.4076
CACNA1D|776	10.0503	CACNA1D|776	621.7889
CACNA1E|777	6.8524	lowly_expressed	lowly_expressed
CACNA1F|778	7.7661	CACNA1F|778	23.5221
lowly_expressed	lowly_expressed	CACNA1G|8913	28.1647
CACNA1H|8912	39.2873	CACNA1H|8912	73.6614
CACNA1I|8911	122.8872	CACNA1I|8911	14.2371
CACNA2D1|781	7.3093	CACNA2D1|781	189.415
CACNA2D2|9254	55.2764	CACNA2D2|9254	303.9307
lowly_expressed	lowly_expressed	CACNA2D3|55799	15.4751
CACNA2D4|93589	28.7803	CACNA2D4|93589	49.8298
CACNB1|782	153.4947	CACNB1|782	118.2297
CACNB2|783	8.6798	CACNB2|783	40.8542
CACNB3|784	480.5847	CACNB3|784	424.9458
CACNB4|785	12.3344	CACNB4|785	165.5834
CACNG1|786	23.2983	lowly_expressed	lowly_expressed
CACNG4|27092	397.4418	CACNG4|27092	632.931
CACYBP|27101	2126.9986	CACYBP|27101	1158.4649
CADM1|23705	198.7209	CADM1|23705	1358.7125
lowly_expressed	lowly_expressed	CADM2|253559	25.0696
CADM3|57863	37.3824	CADM3|57863	75.4813
CADM4|199731	522.6131	CADM4|199731	953.2652
CADPS2|93664	1239.3787	CADPS2|93664	1285.3606
CAD|790	2609.4107	CAD|790	1519.9629
CALB2|794	7.3093	CALB2|794	82.01799999999999
CALCOCO1|57658	917.3138	CALCOCO1|57658	2843.0826
CALCOCO2|10241	3127.4555	CALCOCO2|10241	2541.009
CALCRL|10203	499.3148	CALCRL|10203	619.3129
CALCR|799	6.8524	CALCR|799	17.9511
CALD1|800	2074.9201	CALD1|800	14630.1455
CALHM2|51063	481.4984	CALHM2|51063	528.6289
CALM1|801	5688.899	CALM1|801	5171.7734
CALM2|805	12752.3984	CALM2|805	7158.1554
CALM3|808	4600.2741	CALM3|808	4174.559
CALML3|810	1079.0315	CALML3|810	467.9666
CALML4|91860	193.2389	CALML4|91860	276.6945
CALML5|51806	18.2732	CALML5|51806	898.1739
CALML6|163688	9.5934	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CALN1|83698	15.4751
CALR|811	18872.5445	CALR|811	9437.3259
CALU|813	3204.6597	CALU|813	2349.1179
CAMK1D|57118	105.9845	CAMK1D|57118	54.7818
CAMK1G|57172	11.4207	lowly_expressed	lowly_expressed
CAMK1|8536	183.143	CAMK1|8536	226.32
lowly_expressed	lowly_expressed	CAMK2B|816	127.2052
CAMK2D|817	480.5847	lowly_expressed	lowly_expressed
CAMK2G|818	793.513	CAMK2G|818	912.1015
CAMK2N1|55450	1172.6816	CAMK2N1|55450	1142.9898
CAMK2N2|94032	10.5071	lowly_expressed	lowly_expressed
CAMK4|814	22.3847	CAMK4|814	8.047
CAMKK1|84254	140.7035	CAMKK1|84254	266.7905
CAMKK2|10645	1026.4961	CAMKK2|10645	1783.0393
CAMLG|819	628.5975	CAMLG|819	1069.0189
CAMP|820	15.0754	lowly_expressed	lowly_expressed
CAMSAP1L1|23271	1101.4162	CAMSAP1L1|23271	1616.2179
CAMSAP1|157922	1206.487	CAMSAP1|157922	1081.3989
CAMTA1|23261	306.5327	CAMTA1|23261	565.7691
CAMTA2|23125	680.2193	CAMTA2|23125	1222.5317
CAND1|55832	2900.4111	CAND1|55832	3256.8864
CAND2|23066	11.4207	CAND2|23066	132.7762
CANT1|124583	6329.831	CANT1|124583	2157.5364
CANX|821	10447.2362	CANX|821	17708.7589
CAP1|10487	11867.0626	CAP1|10487	6032.1882
CAP2|10486	340.7949	CAP2|10486	764.4692
CAPG|822	3868.8899	CAPG|822	1267.1
CAPN10|11132	136.5921	CAPN10|11132	225.3265
lowly_expressed	lowly_expressed	CAPN11|11131	186.93900000000002
CAPN12|147968	34.6094	CAPN12|147968	90.0774
CAPN13|92291	916.4002	CAPN13|92291	290.6221
CAPN14|440854	5.482	lowly_expressed	lowly_expressed
CAPN1|823	5412.0603	CAPN1|823	3737.8521
CAPN2|824	3792.5994	CAPN2|824	4464.8716
CAPN3|825	42.4806	CAPN3|825	229.5079
CAPN5|726	88.1681	CAPN5|726	309.1922
CAPN6|827	5.482	CAPN6|827	541.9375
CAPN7|23473	788.4879	CAPN7|23473	1168.3689
CAPN8|388743	49.7944	CAPN8|388743	304.5497
CAPN9|10753	112.8369	CAPN9|10753	14.2371
CAPNS1|826	6064.8698	CAPNS1|826	4859.7957
CAPNS2|84290	22.8415	CAPNS2|84290	6.809
CAPRIN1|4076	8150.7538	CAPRIN1|4076	6822.6555
CAPRIN2|65981	148.9265	CAPRIN2|65981	406.9947
CAPS2|84698	43.3988	CAPS2|84698	103.6831
CAPSL|133690	13.2481	lowly_expressed	lowly_expressed
CAPS|828	1291.4573	CAPS|828	184.1535
CAPZA1|829	3571.0370000000003	CAPZA1|829	2174.8654
CAPZA2|830	2005.4820000000002	CAPZA2|830	1890.4364
lowly_expressed	lowly_expressed	CAPZA3|93661	9.5946
CAPZB|832	3963.9105	CAPZB|832	3490.2507
CARD10|29775	211.9689	CARD10|29775	648.4061
CARD11|84433	321.608	CARD11|84433	90.065
CARD14|79092	376.8844	CARD14|79092	246.6729
CARD16|114769	200.0914	CARD16|114769	145.7753
CARD6|84674	209.22799999999998	CARD6|84674	259.9814
CARD8|22900	798.0813	CARD8|22900	775.3018
CARD9|64170	350.8451	CARD9|64170	52.6153
CARHSP1|23589	1376.0439	CARHSP1|23589	769.9133
CARKD|55739	440.8406	CARKD|55739	1312.5967
CARM1|10498	1527.6382	CARM1|10498	772.5162
CARNS1|57571	34.2622	CARNS1|57571	44.8777
CARS2|79587	298.3646	CARS2|79587	445.667
CARS|833	764.2759	CARS|833	618.3751
CASC1|55259	28.3234	CASC1|55259	53.2343
CASC2|255082	55.7332	CASC2|255082	62.2098
CASC3|22794	3603.4719	CASC3|22794	4038.0687
CASC4|113201	1614.4358	CASC4|113201	2893.2219
CASC5|57082	285.0617	CASC5|57082	14.8561
CASD1|64921	555.9616	CASD1|64921	1157.5364
lowly_expressed	lowly_expressed	CASKIN1|57524	25.5556
CASKIN2|57513	1264.5592	CASKIN2|57513	834.5744
CASK|8573	455.0023	CASK|8573	1373.5686
CASP10|843	323.4354	CASP10|843	235.8403
CASP14|23581	5.0251	lowly_expressed	lowly_expressed
CASP1|834	481.0416	CASP1|834	710.3064
CASP2|835	1247.6016	CASP2|835	1184.463
CASP3|836	709.9132	CASP3|836	485.2987
CASP4|837	860.2101	CASP4|837	753.9461
CASP5|838	7.3093	lowly_expressed	lowly_expressed
CASP6|839	793.9698	CASP6|839	386.8771
CASP7|840	1407.9488	CASP7|840	779.9443
CASP8AP2|9994	530.836	CASP8AP2|9994	661.0956
CASP8|841	677.9351	CASP8|841	491.7982
CASP9|842	232.9831	CASP9|842	313.2157
CASQ1|844	5.482	lowly_expressed	lowly_expressed
CASQ2|845	6.8524	CASQ2|845	100.8976
CASS4|57091	48.8808	CASS4|57091	18.8796
CAST|831	1782.6542	CAST|831	4740.4457
CASZ1|54897	952.9466	CASZ1|54897	1487.7747
CATSPER2P1|440278	16.3225	CATSPER2P1|440278	27.3228
CATSPER2|117155	9.4884	CATSPER2|117155	68.7651
CATSPER3|347732	8.6798	CATSPER3|347732	8.7125
CATSPERB|79820	39.7442	CATSPERB|79820	19.8081
CATSPERG|57828	45.2261	CATSPERG|57828	38.3782
CAT|847	2242.1197	CAT|847	3839.0591
CAV1|857	723.6181	CAV1|857	6294.9551
CAV2|858	219.2782	CAV2|858	1955.4318
CBARA1|10367	1332.5720000000001	CBARA1|10367	1012.3801
CBFA2T2|9139	758.794	CBFA2T2|9139	1139.8948
CBFA2T3|863	106.4413	CBFA2T3|863	209.5327
CBFB|865	887.6199	CBFB|865	775.3018
CBLB|868	407.9488	CBLB|868	592.0768
CBLC|23624	75.3769	CBLC|23624	189.7245
CBLL1|79872	952.4897	CBLL1|79872	1017.6416
CBLN1|869	10.9639	CBLN1|869	5.571000000000001
CBLN3|643866	38.3737	CBLN3|643866	94.0885
CBLN4|140689	6.8524	CBLN4|140689	50.7583
CBL|867	792.5994	CBL|867	1185.701
CBR1|873	1734.8333	CBR1|873	1152.5039
CBR3|874	283.2344	CBR3|874	381.3061
CBR4|84869	403.8374	CBR4|84869	703.191
CBS|875	211.5121	CBS|875	45.4968
CBWD1|55871	1151.6674	CBWD1|55871	833.4881
CBWD2|150472	758.794	CBWD2|150472	458.0625
CBWD3|445571	1874.8287	CBWD3|445571	469.2046
CBWD6|644019	262.2202	CBWD6|644019	152.2748
CBX1|10951	3701.6903	CBX1|10951	2040.5447
CBX2|84733	856.0987	CBX2|84733	55.0913
CBX3|11335	3255.3677	CBX3|11335	2544.4135
CBX4|8535	1853.3577	CBX4|8535	376.3541
CBX5|23468	2937.8712	CBX5|23468	4552.77
CBX6|23466	477.8438	CBX6|23466	1193.7481
CBX7|23492	412.974	CBX7|23492	2889.1984
CBX8|57332	334.8561	CBX8|57332	78.3039
CBY1|25776	498.7529	CBY1|25776	627.3228
CC2D1A|54862	936.5007	CC2D1A|54862	951.7177
CC2D1B|200014	523.0699	CC2D1B|200014	625.5029
CC2D2A|57545	83.14299999999999	CC2D2A|57545	490.2507
CCAR1|55749	1311.101	CCAR1|55749	1271.7425
lowly_expressed	lowly_expressed	CCBE1|147372	27.8552
CCBL1|883	121.0598	CCBL1|883	110.1826
CCBL2|56267	466.9804	CCBL2|56267	855.5463
CCBP2|1238	13.2481	CCBP2|1238	59.7338
CCDC101|112869	326.6332	CCDC101|112869	431.4454
CCDC102A|92922	71.2654	CCDC102A|92922	251.0059
CCDC102B|79839	61.672	CCDC102B|79839	72.7329
CCDC103|388389	316.1261	CCDC103|388389	155.3699
CCDC104|112942	771.1284	CCDC104|112942	914.887
CCDC106|29903	477.3869	CCDC106|29903	182.606
CCDC107|203260	246.7474	CCDC107|203260	312.4667
lowly_expressed	lowly_expressed	CCDC108|255101	5.8805
CCDC109A|90550	519.8721	CCDC109A|90550	418.4463
CCDC109B|55013	573.778	CCDC109B|55013	151.6558
CCDC110|256309	50.2513	lowly_expressed	lowly_expressed
CCDC111|201973	111.9324	CCDC111|201973	251.3432
CCDC112|153733	156.2357	CCDC112|153733	219.1272
CCDC113|29070	234.3536	CCDC113|29070	331.7858
CCDC114|93233	34.2622	CCDC114|93233	24.4506
CCDC115|84317	571.4938	CCDC115|84317	1072.4234
CCDC117|150275	3796.2540000000004	CCDC117|150275	1138.0378
CCDC11|220136	42.942	CCDC11|220136	36.2117
CCDC120|90060	456.3728	CCDC120|90060	388.1151
CCDC121|79635	160.804	CCDC121|79635	241.4113
CCDC122|160857	63.9561	CCDC122|160857	115.7536
CCDC123|84902	351.30199999999996	CCDC123|84902	424.9458
CCDC124|115098	1952.4897	CCDC124|115098	524.2959
CCDC125|202243	496.5738	CCDC125|202243	575.0542
CCDC126|90693	150.2969	CCDC126|90693	231.8168
CCDC127|133957	420.2832	CCDC127|133957	396.7812
lowly_expressed	lowly_expressed	CCDC129|223075	20.7366
CCDC12|151903	321.1512	CCDC12|151903	409.7803
CCDC130|81576	407.49199999999996	CCDC130|81576	361.8075
CCDC132|55610	519.8721	CCDC132|55610	722.6865
CCDC134|79879	69.8949	CCDC134|79879	82.01799999999999
CCDC135|84229	5.0251	lowly_expressed	lowly_expressed
CCDC136|64753	16.4459	CCDC136|64753	59.4243
CCDC137|339230	1004.1115	CCDC137|339230	249.4584
CCDC138|165055	125.1713	CCDC138|165055	51.9963
CCDC13|152206	5.9388	CCDC13|152206	8.666
CCDC141|285025	11.8776	CCDC141|285025	7.428
CCDC142|84865	159.4335	CCDC142|84865	160.9409
CCDC144A|9720	48.5564	CCDC144A|9720	82.1541
CCDC144B|284047	23.2069	CCDC144B|284047	118.5392
CCDC146|57639	91.3659	CCDC146|57639	216.9607
CCDC147|159686	34.719	CCDC147|159686	9.9041
CCDC148|130940	26.0393	CCDC148|130940	49.8298
CCDC149|91050	89.9954	CCDC149|91050	813.9895
CCDC14|64770	343.9927	CCDC14|64770	1210.1517
CCDC150|284992	24.212	CCDC150|284992	6.4995
CCDC151|115948	45.683	CCDC151|115948	6.19
CCDC152|100129792	65.3038	CCDC152|100129792	164.5682
CCDC153|283152	51.6217	CCDC153|283152	8.047
CCDC154|645811	8.2229	CCDC154|645811	5.8805
CCDC157|550631	96.0804	CCDC157|550631	41.2287
lowly_expressed	lowly_expressed	CCDC158|339965	166.5119
CCDC159|126075	219.735	CCDC159|126075	171.7734
CCDC15|80071	61.2152	CCDC15|80071	107.7066
CCDC160|347475	71.7222	CCDC160|347475	87.8985
CCDC163P|126661	25.1256	CCDC163P|126661	15.1656
CCDC17|149483	16.4459	CCDC17|149483	14.8561
CCDC18|343099	67.6108	CCDC18|343099	34.6673
CCDC19|25790	174.9657	CCDC19|25790	15.7846
CCDC21|64793	427.5925	CCDC21|64793	365.5215
CCDC22|28952	940.1964	CCDC22|28952	446.645
CCDC23|374969	334.3993	CCDC23|374969	250.0774
CCDC24|149473	177.9899	CCDC24|149473	192.1108
CCDC25|55246	601.6446	CCDC25|55246	1192.2006
CCDC28A|25901	460.0274	CCDC28A|25901	463.9431
CCDC28B|79140	95.9342	CCDC28B|79140	47.3538
CCDC30|728621	61.2152	CCDC30|728621	132.1572
CCDC34|91057	277.2956	CCDC34|91057	345.0944
lowly_expressed	lowly_expressed	CCDC36|339834	17.6416
CCDC39|339829	17.8164	CCDC39|339829	39.0901
CCDC3|83643	100.0457	CCDC3|83643	841.2256
CCDC40|55036	227.0443	CCDC40|55036	144.2278
CCDC41|51134	168.5701	CCDC41|51134	233.6738
CCDC42B|387885	11.4527	CCDC42B|387885	5.7444
CCDC43|124808	797.1677	CCDC43|124808	407.3042
CCDC45|90799	817.2682	CCDC45|90799	665.4287
CCDC46|201134	23.2983	CCDC46|201134	271.1235
CCDC47|57003	4764.7328	CCDC47|57003	3433.9214
CCDC48|79825	15.989	CCDC48|79825	130.6097
CCDC50|152137	1128.8259	CCDC50|152137	2343.5469
CCDC51|79714	288.7163	CCDC51|79714	211.6992
CCDC52|152185	331.6583	CCDC52|152185	436.3974
CCDC53|51019	297.8529	CCDC53|51019	334.2618
CCDC55|84081	685.2444	CCDC55|84081	797.8954
CCDC56|28958	1248.7392	CCDC56|28958	739.1613
CCDC57|284001	1313.8419	CCDC57|284001	580.3157
CCDC58|131076	135.6784	CCDC58|131076	133.7047
CCDC59|29080	339.4244	CCDC59|29080	359.9505
CCDC61|729440	153.0379	CCDC61|729440	129.0622
CCDC64B|146439	356.7839	CCDC64B|146439	415.0418
CCDC64|92558	395.6144	CCDC64|92558	72.1139
CCDC65|85478	35.1759	CCDC65|85478	29.0932
CCDC66|285331	150.1005	CCDC66|285331	366.7533
lowly_expressed	lowly_expressed	CCDC67|159989	6.4995
CCDC68|80323	48.8808	CCDC68|80323	44.8777
CCDC69|26112	597.0763	CCDC69|26112	754.2556
CCDC6|8030	2807.6747	CCDC6|8030	3026.6171
CCDC71|64925	391.0461	CCDC71|64925	450.325
CCDC72|51372	1000.9137	CCDC72|51372	922.0056
CCDC73|493860	27.5377	CCDC73|493860	47.9356
CCDC74A|90557	326.6332	CCDC74A|90557	179.8205
CCDC74B|91409	255.3677	CCDC74B|91409	116.0631
CCDC75|253635	109.1823	CCDC75|253635	118.2297
CCDC76|54482	225.153	CCDC76|54482	347.3909
CCDC77|84318	186.8433	CCDC77|84318	191.5816
CCDC78|124093	109.6391	CCDC78|124093	13.3086
CCDC7|221016	29.6939	CCDC7|221016	34.6642
CCDC80|151887	774.783	CCDC80|151887	2256.8864
lowly_expressed	lowly_expressed	CCDC81|60494	7.1185
CCDC82|79780	289.63	CCDC82|79780	573.8162
CCDC84|338657	74.4632	CCDC84|338657	108.9446
CCDC85A|114800	6.8524	CCDC85A|114800	113.8347
CCDC85B|11007	715.852	CCDC85B|11007	213.5562
CCDC85C|317762	1104.952	CCDC85C|317762	820.8976
CCDC86|79080	853.3439999999999	CCDC86|79080	456.7255
CCDC87|55231	28.3234	CCDC87|55231	21.3556
CCDC88A|55704	583.3714	CCDC88A|55704	719.9010000000001
CCDC88B|283234	533.1201	CCDC88B|283234	254.7199
CCDC88C|440193	1707.1722	CCDC88C|440193	927.5766
CCDC89|220388	7.3093	CCDC89|220388	51.9963
CCDC8|83987	35.6327	CCDC8|83987	2312.2872
CCDC90A|63933	221.1055	CCDC90A|63933	265.243
CCDC90B|60492	406.5738	CCDC90B|60492	593.55
CCDC91|55297	245.7743	CCDC91|55297	549.056
CCDC92|80212	680.6761	CCDC92|80212	737.8521
CCDC93|54520	654.18	CCDC93|54520	1385.3296
CCDC94|55702	508.4513	CCDC94|55702	359.64099999999996
CCDC96|257236	22.8415	CCDC96|257236	55.4008
CCDC97|90324	998.1727	CCDC97|90324	1048.5918
CCDC99|54908	449.0635	CCDC99|54908	192.5101
CCDC9|26093	312.4714	CCDC9|26093	381.9251
CCHCR1|54535	474.64599999999996	CCHCR1|54535	547.1990000000001
CCL11|6356	41.1147	lowly_expressed	lowly_expressed
CCL13|6357	135.2216	CCL13|6357	24.1411
CCL14|6358	107.3504	CCL14|6358	1638.1337
CCL17|6361	20.5573	lowly_expressed	lowly_expressed
CCL18|6362	631.3385	CCL18|6362	14.2371
CCL19|6363	349.4746	CCL19|6363	69.0189
CCL20|6364	29.6939	lowly_expressed	lowly_expressed
CCL21|6366	200.5482	CCL21|6366	1017.9511
CCL22|6367	181.3614	CCL22|6367	110.4921
CCL23|6368	7.3093	lowly_expressed	lowly_expressed
CCL26|10344	5.9388	lowly_expressed	lowly_expressed
CCL28|56477	16.4459	CCL28|56477	1707.8304
CCL2|6347	825.9479	CCL2|6347	192.5101
CCL3L1|6349	15.3952	CCL3L1|6349	5.2491
CCL3|6348	354.0429	CCL3|6348	35.9022
CCL4L2|388372	115.5779	CCL4L2|388372	9.2851
CCL4|6351	447.2362	CCL4|6351	29.7122
CCL5|6352	3006.3956	CCL5|6352	389.9721
CCL7|6354	21.471	lowly_expressed	lowly_expressed
CCL8|6355	456.8296	CCL8|6355	36.2117
CCM2|83605	767.0169	CCM2|83605	674.0947
lowly_expressed	lowly_expressed	CCNA1|8900	12.3801
CCNA2|890	942.0146	CCNA2|890	56.481
CCNB1IP1|57820	477.3869	CCNB1IP1|57820	788.9198
CCNB1|891	1118.3189	CCNB1|891	179.8205
CCNB2|9133	515.7606	CCNB2|9133	19.4986
CCNB3|85417	18.73	CCNB3|85417	20.1176
CCNC|892	1418.4559	CCNC|892	1208.2946
CCND1|595	5747.3458	CCND1|595	4954.0761
CCND2|894	1013.7049	CCND2|894	1274.528
CCND3|896	901.7816	CCND3|896	1237.0783
CCNDBP1|23582	478.7574	CCNDBP1|23582	1145.4658
CCNE1|898	65.3266	CCNE1|898	11.4516
CCNE2|9134	514.3399	CCNE2|9134	32.5534
CCNF|899	752.3984	CCNF|899	200.8666
CCNG1|900	919.5980000000001	CCNG1|900	2929.1241
