gene_id	TCGA-BH-A0BC-01A-22R-A084-07	gene_id	TCGA-BH-A0BC-11A-22R-A089-07
OSTF1|26578	948.3724	OSTF1|26578	810.3055
OSTM1|28962	711.0529	OSTM1|28962	659.3707
OSTalpha|200931	18.7199	OSTalpha|200931	15.9599
OTOA|146183	21.4373	OTOA|146183	5.016
OTOF|9381	25.6643	OTOF|9381	7.2959
OTUB1|55611	1932.9769	OTUB1|55611	1392.6129
OTUB2|78990	121.0752	OTUB2|78990	61.5595
OTUD1|220213	310.9913	OTUD1|220213	580.4834
OTUD3|23252	203.503	OTUD3|23252	514.3639
OTUD4|54726	831.5242	OTUD4|54726	1271.7738
OTUD5|55593	1352.963	OTUD5|55593	1279.0698
OTUD6B|51633	166.9691	OTUD6B|51633	188.7825
OTUD7A|161725	11.4735	OTUD7A|161725	24.1678
OTUD7B|56957	1826.6963	OTUD7B|56957	1214.3183
OTX1|5013	60.3867	OTX1|5013	6.3839
OVCA2|124641	519.1531	OVCA2|124641	414.6603
lowly_expressed	lowly_expressed	OVCH2|341277	8.2079
OVGP1|5016	32.0049	OVGP1|5016	70.2234
OVOL1|5017	447.4651	OVOL1|5017	138.1669
OVOL2|58495	281.4018	OVOL2|58495	167.3507
OXA1L|5018	2169.3906	OXA1L|5018	2537.6197
OXCT1|5019	501.2092	OXCT1|5019	961.6963
OXER1|165140	14.7947	OXER1|165140	44.6876
lowly_expressed	lowly_expressed	OXGR1|27199	142.7269
OXNAD1|92106	170.2904	OXNAD1|92106	176.0146
OXR1|55074	913.6501	OXR1|55074	1014.5919
OXSM|54995	146.7396	OXSM|54995	217.9663
OXSR1|9943	1183.5785	OXSR1|9943	1164.1587
OXTR|5021	101.1476	OXTR|5021	9025.0798
P2RX1|5023	9.9638	P2RX1|5023	25.5358
P2RX4|5025	1259.6656	P2RX4|5025	477.8842
P2RX5|5026	30.7428	P2RX5|5026	35.9827
lowly_expressed	lowly_expressed	P2RX6|9127	49.7036
P2RX7|5027	89.0703	P2RX7|5027	77.5194
P2RY10|27334	48.6113	P2RY10|27334	10.4879
P2RY11|5032	121.3862	P2RY11|5032	34.7515
P2RY12|64805	11.4735	P2RY12|64805	120.383
P2RY13|53829	138.8893	P2RY13|53829	204.7424
P2RY14|9934	48.3093	P2RY14|9934	129.503
P2RY1|5028	22.645	P2RY1|5028	32.3757
P2RY2|5029	176.0271	P2RY2|5029	152.3028
P2RY6|5031	102.0534	P2RY6|5031	41.4957
P2RY8|286530	249.095	P2RY8|286530	81.6233
P4HA1|5033	1444.4488	P4HA1|5033	595.9872
P4HA2|8974	1154.8948	P4HA2|8974	968.0803
P4HA3|283208	214.6746	P4HA3|283208	15.0479
P4HB|5034	18054.4023	P4HB|5034	12652.9868
P4HTM|54681	420.2911	P4HTM|54681	383.4929
P704P|641455	24.1547	P704P|641455	31.4637
PA2G4P4|647033	58.876999999999995	PA2G4P4|647033	35.1117
PA2G4|5036	4184.1914	PA2G4|5036	3725.4902
PAAF1|80227	842.0919	PAAF1|80227	353.3972
PABPC1L|80336	54.9519	PABPC1L|80336	204.2864
lowly_expressed	lowly_expressed	PABPC1P2|728773	5.472
PABPC1|26986	22763.3538	PABPC1|26986	30978.1122
PABPC3|5042	196.5586	PABPC3|5042	401.2768
PABPC4L|132430	53.4422	PABPC4L|132430	35.1117
PABPC4|8761	2111.1175	PABPC4|8761	3072.0474
PABPC5|140886	35.6281	PABPC5|140886	25.5358
PABPN1|8106	1774.942	PABPN1|8106	2161.6917
PACRGL|133015	166.0633	PACRGL|133015	272.6858
PACRG|135138	5.1329	PACRG|135138	51.9836
PACS1|55690	3215.5894	PACS1|55690	2432.7405
PACS2|23241	1085.4501	PACS2|23241	1305.0616
PACSIN1|29993	88.7684	PACSIN1|29993	19.1518
PACSIN2|11252	1137.9865	PACSIN2|11252	1727.3142
PACSIN3|29763	810.9928	PACSIN3|29763	462.3803
PADI2|11240	575.1829	PADI2|11240	2170.5426
lowly_expressed	lowly_expressed	PADI3|51702	21.4318
PAF1|54623	1977.361	PAF1|54623	1541.2677
PAFAH1B1|5048	2005.4408	PAFAH1B1|5048	4101.2312
PAFAH1B2|5049	396.4384	PAFAH1B2|5049	555.4036
PAFAH1B3|5050	1983.8224	PAFAH1B3|5050	296.2745
PAFAH2|5051	305.2545	PAFAH2|5051	442.7725
PAG1|55824	292.2714	PAG1|55824	179.6626
PAH|5053	22.9469	PAH|5053	5.472
PAICS|10606	3642.2211	PAICS|10606	2301.4136
PAIP1|10605	1307.3711	PAIP1|10605	1216.1423
PAIP2B|400961	194.1431	PAIP2B|400961	246.69400000000002
PAIP2|51247	2240.6469	PAIP2|51247	1841.7693
PAK1IP1|55003	269.3245	PAK1IP1|55003	504.788
PAK1|5058	3251.2175	PAK1|5058	1214.7743
PAK2|5062	4994.8822	PAK2|5062	2608.2991
lowly_expressed	lowly_expressed	PAK3|5063	65.6635
PAK4|10298	2026.2742	PAK4|10298	827.6334
PAK6|56924	520.5692	PAK6|56924	248.2718
PAK7|57144	9.9638	PAK7|57144	93.9352
PALB2|79728	228.2616	PALB2|79728	351.1172
PALLD|23022	7727.9793	PALLD|23022	9350.2052
PALM2-AKAP2|445815	1407.1570000000002	PALM2-AKAP2|445815	3261.3361
PALM2|114299	26.2742	PALM2|114299	36.7898
PALM3|342979	45.29	PALM3|342979	63.3835
PALMD|54873	662.1397	PALMD|54873	3435.0205
PALM|5064	716.7896	PALM|5064	1463.7483
PAMR1|25891	75.1814	PAMR1|25891	2100.7752
PAM|5066	2940.5282	PAM|5066	5839.4893
PAN2|9924	290.4598	PAN2|9924	746.01
PAN3|255967	469.5062	PAN3|255967	1064.7515
PANK1|53354	19.9276	PANK1|53354	49.2476
PANK2|80025	478.5642	PANK2|80025	397.6288
PANK3|79646	1018.7229	PANK3|79646	451.8924
PANK4|55229	262.0781	PANK4|55229	221.1582
PANX1|24145	386.7765	PANX1|24145	370.725
PANX2|56666	303.7449	PANX2|56666	50.6156
PAOX|196743	161.2324	PAOX|196743	93.9352
PAPD4|167153	786.8381	PAPD4|167153	963.9763
PAPD5|64282	711.9587	PAPD5|64282	316.4615
PAPD7|11044	373.7934	PAPD7|11044	648.8828
PAPLN|89932	278.6844	PAPLN|89932	451.4364
PAPOLA|10914	4762.0917	PAPOLA|10914	3729.5942
PAPOLG|64895	310.0855	PAPOLG|64895	379.389
lowly_expressed	lowly_expressed	PAPPA2|60676	22.7998
PAPPA|5069	61.2925	PAPPA|5069	58.3675
PAPSS1|9061	1655.5002	PAPSS1|9061	2801.6416
PAPSS2|9060	297.4043	PAPSS2|9060	674.4186
PAQR3|152559	314.6386	PAQR3|152559	313.2786
PAQR4|124222	685.5606	PAQR4|124222	262.663
PAQR5|54852	646.7411	PAQR5|54852	77.0634
PAQR6|79957	29.5895	PAQR6|79957	29.1838
PAQR7|164091	362.3199	PAQR7|164091	414.5007
PAQR8|85315	306.4623	PAQR8|85315	164.6147
PAR-SN|347746	54.976000000000006	PAR-SN|347746	173.5978
PAR5|8123	12.0773	PAR5|8123	22.3438
PARD3B|117583	38.0436	PARD3B|117583	175.1026
PARD3|56288	945.655	PARD3|56288	1408.1167
PARD6A|50855	122.28299999999999	PARD6A|50855	75.2394
PARD6B|84612	1764.4981	PARD6B|84612	173.2786
PARD6G|84552	227.6577	PARD6G|84552	390.3329
PARG|8505	382.2475	PARG|8505	427.7246
PARK2|5071	23.8527	PARK2|5071	138.6229
PARK7|11315	5845.4283	PARK7|11315	3331.0534
PARL|55486	977.3580000000001	PARL|55486	1099.4072
PARM1|25849	517.8156	PARM1|25849	1032.8317
PARN|5073	1364.7384	PARN|5073	1024.1678
PARP10|84875	1542.8791	PARP10|84875	725.4902
PARP11|57097	390.3997	PARP11|57097	305.9736
PARP12|64761	1127.4189	PARP12|64761	489.7401
PARP14|54625	2140.405	PARP14|54625	1368.901
PARP15|165631	10.5677	PARP15|165631	13.2239
PARP16|54956	317.9357	PARP16|54956	299.5896
PARP1|142	7776.8955	PARP1|142	2830.3694
PARP2|10038	336.9575	PARP2|10038	486.0921
PARP3|10039	291.6675	PARP3|10039	689.4665
PARP4|143	1088.1675	PARP4|143	2194.7104
PARP6|56965	456.2212	PARP6|56965	856.8171
PARP8|79668	186.2928	PARP8|79668	313.2695
PARP9|83666	2985.0241	PARP9|83666	1115.9964
PARS2|25973	138.2854	PARS2|25973	137.7109
PART1|25859	80.0123	PART1|25859	115.8231
PARVA|55742	3548.9238	PARVA|55742	3178.7506
PARVB|29780	658.2145	PARVB|29780	596.4432
PARVG|64098	323.6725	PARVG|64098	135.8869
PASK|23178	285.9308	PASK|23178	133.1509
PATL1|219988	1121.3802	PATL1|219988	1191.9745
PATL2|197135	6.0387	lowly_expressed	lowly_expressed
PATZ1|23598	3105.9876	PATZ1|23598	1368.4451
PAWR|5074	462.2598	PAWR|5074	249.43
lowly_expressed	lowly_expressed	PAX1|5075	6.3839
PAX2|5076	31.703000000000003	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	PAX3|5077	6.3839
PAX5|5079	9.058	lowly_expressed	lowly_expressed
PAX6|5080	37.4397	PAX6|5080	54.2636
PAX8|7849	178.4426	PAX8|7849	156.8627
PAX9|5083	109.2998	PAX9|5083	41.9517
PAXIP1|22976	549.3706	PAXIP1|22976	310.3557
PBK|55872	357.1871	PBK|55872	38.3037
PBLD|64081	162.1382	PBLD|64081	207.0223
PBRM1|55193	1054.9549	PBRM1|55193	1659.3707
PBX1|5087	9187.8297	PBX1|5087	3742.8181
PBX2|5089	962.5633	PBX2|5089	1426.8126
PBX3|5090	397.0423	PBX3|5090	409.0287
PBX4|80714	9.058	PBX4|80714	6.3839
PBXIP1|57326	4130.7492	PBXIP1|57326	3641.1309
PCBD1|5092	1864.4379999999999	PCBD1|5092	1001.368
PCBD2|84105	648.2507	PCBD2|84105	295.4856
PCBP1|5093	9425.1492	PCBP1|5093	6284.9977
PCBP2|5094	14369.98	PCBP2|5094	12049.5212
PCBP3|54039	10.2657	PCBP3|54039	42.4077
PCBP4|57060	350.2426	PCBP4|57060	651.1628
PCCA|5095	161.6913	PCCA|5095	519.0789
PCCB|5096	1305.1428	PCCB|5096	1046.922
lowly_expressed	lowly_expressed	PCDH10|57575	11.3999
lowly_expressed	lowly_expressed	PCDH11X|27328	17.7839
PCDH12|51294	1103.2642	PCDH12|51294	419.0606
PCDH17|27253	569.1442	PCDH17|27253	72.9594
PCDH18|54510	511.7769	PCDH18|54510	662.1067
PCDH19|57526	60.6886	PCDH19|57526	187.8705
PCDH1|5097	2468.0026	PCDH1|5097	1700.8664
PCDH20|64881	90.58	PCDH20|64881	7.2959
PCDH7|5099	297.4043	lowly_expressed	lowly_expressed
PCDH9|5101	6.0387	PCDH9|5101	144.0948
PCDHA10|56139	238.3129	PCDHA10|56139	43.1099
PCDHA11|56138	15.61	PCDHA11|56138	16.0055
PCDHA12|56137	22.5454	PCDHA12|56137	31.8331
PCDHA1|56147	23.898000000000003	PCDHA1|56147	6.5481
PCDHA2|56146	7.5483	PCDHA2|56146	7.2959
PCDHA3|56145	39.0339	PCDHA3|56145	117.8523
PCDHA4|56144	91.2805	PCDHA4|56144	52.3256
PCDHA5|56143	70.598	PCDHA5|56143	18.7962
PCDHA6|56142	11.8962	PCDHA6|56142	18.4314
PCDHA7|56141	5.5193	PCDHA7|56141	12.1249
PCDHA8|56140	5.2536	PCDHA8|56140	5.4583
lowly_expressed	lowly_expressed	PCDHAC1|56135	7.7519
PCDHAC2|56134	30.5738	PCDHAC2|56134	10.0319
PCDHB10|56126	138.5874	PCDHB10|56126	91.6553
PCDHB11|56125	25.3624	PCDHB11|56125	42.4077
PCDHB12|56124	46.7997	PCDHB12|56124	67.9435
PCDHB13|56123	64.3118	PCDHB13|56123	82.5353
PCDHB14|56122	140.7009	PCDHB14|56122	186.5025
PCDHB15|56121	31.0991	PCDHB15|56121	37.8477
PCDHB16|57717	400.9674	PCDHB16|57717	237.5741
PCDHB17|54661	6.6425	lowly_expressed	lowly_expressed
PCDHB18|54660	9.9638	PCDHB18|54660	15.5039
PCDHB19P|84054	5.7367	PCDHB19P|84054	8.6639
PCDHB2|56133	101.4496	PCDHB2|56133	138.6229
PCDHB3|56132	860.2079	PCDHB3|56132	47.8796
PCDHB4|56131	244.264	PCDHB4|56131	170.5426
PCDHB5|26167	74.8795	PCDHB5|26167	169.1746
PCDHB6|56130	48.6113	PCDHB6|56130	64.2955
PCDHB7|56129	78.5027	PCDHB7|56129	110.8071
PCDHB8|56128	76.0872	PCDHB8|56128	48.7916
PCDHB9|56127	72.464	PCDHB9|56127	97.1272
PCDHGA10|56106	40.0062	PCDHGA10|56106	167.72
PCDHGA11|56105	9.9638	PCDHGA11|56105	60.2554
PCDHGA12|26025	51.4645	PCDHGA12|26025	122.6767
PCDHGA1|56114	17.2102	PCDHGA1|56114	27.6744
PCDHGA2|56113	43.4784	PCDHGA2|56113	135.5586
PCDHGA3|56112	15.7005	PCDHGA3|56112	29.1838
PCDHGA4|56111	24.1547	PCDHGA4|56111	51.0716
PCDHGA5|56110	73.0679	PCDHGA5|56110	60.5518
PCDHGA6|56109	28.9856	PCDHGA6|56109	73.2467
PCDHGA7|56108	56.0811	PCDHGA7|56108	40.6612
PCDHGA8|9708	8.1522	PCDHGA8|9708	15.0479
PCDHGA9|56107	61.9265	PCDHGA9|56107	88.9193
PCDHGB1|56104	109.943	PCDHGB1|56104	37.3917
PCDHGB2|56103	232.5098	PCDHGB2|56103	111.2768
PCDHGB3|56102	10.5677	PCDHGB3|56102	26.9038
PCDHGB4|8641	17.2102	PCDHGB4|8641	150.9348
PCDHGB5|56101	42.641999999999996	PCDHGB5|56101	216.1195
PCDHGB6|56100	62.1469	PCDHGB6|56100	150.7387
PCDHGB7|56099	162.0778	PCDHGB7|56099	581.2403
PCDHGC3|5098	2211.9723	PCDHGC3|5098	3599.3844
PCDHGC5|56097	9.1667	PCDHGC5|56097	6.7442
lowly_expressed	lowly_expressed	PCDP1|200373	5.016
PCF11|51585	2387.6884	PCF11|51585	1641.5869
PCGF1|84759	172.4039	PCGF1|84759	211.5823
PCGF2|7703	738.3537	PCGF2|7703	736.9175
PCGF3|10336	844.8093	PCGF3|10336	1284.9977
PCGF5|84333	1558.8815	PCGF5|84333	1423.1646
PCGF6|84108	194.445	PCGF6|84108	190.1505
PCID2|55795	365.3393	PCID2|55795	678.9786
PCIF1|63935	1034.7253	PCIF1|63935	1074.7834
PCK1|5105	5.4348	PCK1|5105	333.7893
PCK2|5106	2121.9871	PCK2|5106	551.2996
PCLO|27445	162.74200000000002	PCLO|27445	423.1646
PCM1|5108	6859.3202	PCM1|5108	3964.4323
PCMT1|5110	2075.1874	PCMT1|5110	1343.3653
PCMTD1|115294	1505.7413	PCMTD1|115294	1406.2927
PCMTD2|55251	1035.0273	PCMTD2|55251	1198.8144
PCNA|5111	2621.9886	PCNA|5111	1394.8928
PCNP|57092	2616.2519	PCNP|57092	2446.4204
PCNT|5116	656.4029	PCNT|5116	792.9777
PCNXL2|80003	227.6577	PCNXL2|80003	389.4209
PCNXL3|399909	1444.4488	PCNXL3|399909	998.632
PCNX|22990	737.623	PCNX|22990	1679.4346
PCOLCE2|26577	40.1571	PCOLCE2|26577	1735.9781
PCOLCE|5118	2166.9631	PCOLCE|5118	3162.6904
PCP2|126006	59.1789	PCP2|126006	7.7519
PCP4L1|654790	7.8503	PCP4L1|654790	63.8395
PCSK1N|27344	47.7055	lowly_expressed	lowly_expressed
PCSK1|5122	12.0773	PCSK1|5122	12.3119
PCSK4|54760	57.0654	PCSK4|54760	16.8719
PCSK5|5125	110.8095	PCSK5|5125	209.3023
PCSK6|5046	2947.4727	PCSK6|5046	619.243
PCSK7|9159	449.4367	PCSK7|9159	502.1614
lowly_expressed	lowly_expressed	PCSK9|255738	15.0479
PCTP|58488	563.7094	PCTP|58488	478.3402
PCYOX1L|78991	217.392	PCYOX1L|78991	243.0461
PCYOX1|51449	3382.8605	PCYOX1|51449	4029.1838
PCYT1A|5130	483.0932	PCYT1A|5130	437.7565
PCYT1B|9468	7.2464	PCYT1B|9468	45.1436
PCYT2|5833	305.8584	PCYT2|5833	361.6051
PC|5091	469.5062	PC|5091	1059.2795
PDAP1|11333	2121.6852	PDAP1|11333	1990.8801
PDCD10|11235	1030.1963	PDCD10|11235	637.0269
PDCD11|22984	1129.2305	PDCD11|22984	1193.3425
PDCD1LG2|80380	91.7877	PDCD1LG2|80380	139.5349
PDCD1|5133	31.0991	PDCD1|5133	9.5759
PDCD2L|84306	161.8362	PDCD2L|84306	101.2312
PDCD2|5134	1040.1601	PDCD2|5134	878.2489999999999
PDCD4|27250	14954.2843	PDCD4|27250	6238.3174
PDCD5|9141	721.9225	PDCD5|9141	603.7392
PDCD6IP|10015	3304.9617	PDCD6IP|10015	3998.632
PDCD6|10016	1920.8995	PDCD6|10016	1466.0283
PDCD7|10081	310.9913	PDCD7|10081	682.1705
PDCL3|79031	636.7773	PDCL3|79031	435.9325
PDCL|5082	599.9414	PDCL|5082	453.7164
PDDC1|347862	314.0106	PDDC1|347862	841.3133
PDE10A|10846	90.58	PDE10A|10846	143.6389
PDE11A|50940	14.4928	PDE11A|50940	173.2786
PDE12|201626	399.1558	PDE12|201626	444.5964
PDE1A|5136	106.8844	PDE1A|5136	139.9909
PDE1B|5153	311.5951	PDE1B|5153	201.0944
PDE1C|5137	10.5677	PDE1C|5137	188.3265
PDE2A|5138	344.2039	PDE2A|5138	1125.855
PDE3A|5139	67.0292	PDE3A|5139	57.9115
PDE3B|5140	73.9737	PDE3B|5140	727.3142
PDE4A|5141	492.1512	PDE4A|5141	471.0442
PDE4B|5142	598.7337	PDE4B|5142	1851.8012
PDE4C|5143	9.3599	PDE4C|5143	11.8559
PDE4DIP|9659	2644.6336	PDE4DIP|9659	1756.0420000000001
PDE4D|5144	171.7608	PDE4D|5144	155.0388
PDE5A|8654	2055.595	PDE5A|8654	994.3183
PDE6B|5158	206.8243	PDE6B|5158	88.9193
PDE6D|5147	350.5445	PDE6D|5147	324.6694
PDE6G|5148	18.116	lowly_expressed	lowly_expressed
PDE7A|5150	566.7167	PDE7A|5150	801.1856
PDE7B|27115	66.1234	PDE7B|27115	176.4706
PDE8A|5151	258.7568	PDE8A|5151	578.2034
PDE8B|8622	107.4882	PDE8B|8622	274.0538
PDE9A|5152	233.3944	PDE9A|5152	479.2522
PDF|64146	178.7838	PDF|64146	126.2152
PDGFA|5154	297.7062	PDGFA|5154	781.1218
PDGFB|5155	1293.7841	PDGFB|5155	766.9859
PDGFC|56034	981.5851	PDGFC|56034	789.3297
PDGFD|80310	665.7629	PDGFD|80310	1937.0725
PDGFRA|5156	965.1841	PDGFRA|5156	2539.9772
PDGFRB|5159	6628.9451	PDGFRB|5159	3935.2485
PDGFRL|5157	435.0859	PDGFRL|5157	1937.9845
PDHA1|5160	1003.8225	PDHA1|5160	1444.5052
PDHB|5162	1179.0495	PDHB|5162	1121.751
PDHX|8050	549.745	PDHX|8050	528.7278
PDIA3P|171423	3026.2773	PDIA3P|171423	2014.5919
PDIA3|2923	11438.7	PDIA3|2923	8723.461
PDIA4|9601	4577.6104	PDIA4|9601	2621.9790000000003
PDIA5|10954	528.9871	PDIA5|10954	404.4688
PDIA6|10130	6224.0617	PDIA6|10130	4262.7542
PDIK1L|149420	532.6103	PDIK1L|149420	332.8773
PDK1|5163	358.9987	PDK1|5163	277.2458
PDK2|5164	1858.3993	PDK2|5164	892.8409
PDK3|5165	737.3211	PDK3|5165	238.9421
PDK4|5166	1183.8804	PDK4|5166	6985.4081
PDLIM1|9124	2384.971	PDLIM1|9124	8583.2193
PDLIM2|64236	814.0121	PDLIM2|64236	380.301
PDLIM3|27295	333.6363	PDLIM3|27295	4007.2959
PDLIM4|8572	444.4458	PDLIM4|8572	1666.2107
PDLIM5|10611	4502.4291	PDLIM5|10611	4111.7191
PDLIM7|9260	1568.2415	PDLIM7|9260	1346.5572
PDP1|54704	682.6711	PDP1|54704	948.9284
PDP2|57546	62.5002	PDP2|57546	139.5349
PDPK1|5170	974.3025	PDPK1|5170	1262.5581
PDPN|10630	354.1677	PDPN|10630	901.5048
PDPR|55066	355.9612	PDPR|55066	749.6489
PDRG1|81572	721.6205	PDRG1|81572	322.8454
PDS5A|23244	2701.0951	PDS5A|23244	2606.0192
PDS5B|23047	759.3622	PDS5B|23047	997.72
PDSS1|23590	97.9924	PDSS1|23590	64.7515
PDSS2|57107	431.1607	PDSS2|57107	318.7415
PDXDC1|23042	3496.6893	PDXDC1|23042	2868.6731
PDXDC2|283970	62.8021	PDXDC2|283970	196.0784
PDXK|8566	1859.0032	PDXK|8566	2950.2964
PDXP|57026	309.379	PDXP|57026	177.8386
PDZD11|51248	1236.4168	PDZD11|51248	518.0119
PDZD2|23037	329.7111	PDZD2|23037	1863.6571
PDZD4|57595	104.4689	PDZD4|57595	222.5262
PDZD7|79955	20.5315	PDZD7|79955	7.2959
PDZD8|118987	187.1986	PDZD8|118987	515.2759
PDZK1IP1|10158	489.7358	PDZK1IP1|10158	695.3944
PDZK1P1|728939	83.9375	PDZK1P1|728939	13.6799
PDZK1|5174	536.2335	PDZK1|5174	436.8445
PDZRN3|23024	358.9987	PDZRN3|23024	1036.0237
PDZRN4|29951	7.2464	PDZRN4|29951	56.9995
PEA15|8682	6950.806	PEA15|8682	7598.7232
PEAR1|375033	168.7807	PEAR1|375033	347.4692
PEBP1|5037	6153.0983	PEBP1|5037	7246.694
PEBP4|157310	7.8503	PEBP4|157310	36.9357
PECAM1|5175	2252.1203	PECAM1|5175	3242.1341
PECI|10455	1479.1681	PECI|10455	1069.731
PECR|55825	199.8798	PECR|55825	235.2941
PEF1|553115	1900.0661	PEF1|553115	1588.2353
PEG10|23089	137.0777	PEG10|23089	3414.0447
lowly_expressed	lowly_expressed	PEG3AS|100169890	7.9754
PEG3|5178	54.6499	PEG3|5178	639.5531
PELI1|57162	527.7794	PELI1|57162	1496.58
PELI2|57161	205.3146	PELI2|57161	524.8518
PELI3|246330	273.2496	PELI3|246330	313.7255
PELO|53918	544.8356	PELO|53918	484.1541
PELP1|27043	1319.1465	PELP1|27043	1235.2941
PEMT|10400	262.0781	PEMT|10400	699.0424
lowly_expressed	lowly_expressed	PENK|5179	94.8472
PEPD|5184	1566.7318	PEPD|5184	1382.5809
PER1|5187	827.2972	PER1|5187	2288.6457
PER2|8864	677.8402	PER2|8864	1702.2344
PER3|8863	1118.6628	PER3|8863	903.7848
PERP|64065	5949.8972	PERP|64065	8768.3539
PES1|23481	1944.1484	PES1|23481	1453.7164
PET112L|5188	391.6075	PET112L|5188	417.2367
PEX10|5192	614.706	PEX10|5192	406.5846
PEX11A|8800	251.8124	PEX11A|8800	310.9895
PEX11B|8799	960.7517	PEX11B|8799	672.5946
PEX11G|92960	112.6211	PEX11G|92960	46.9676
PEX12|5193	131.039	PEX12|5193	228.4542
PEX13|5194	768.7221	PEX13|5194	668.9466
PEX14|5195	352.6581	PEX14|5195	359.3251
PEX16|9409	578.8061	PEX16|9409	258.5499
PEX19|5824	2614.084	PEX19|5824	2458.9284
PEX1|5189	442.3323	PEX1|5189	492.0201
PEX26|55670	540.7625	PEX26|55670	461.8194
PEX2|5828	1096.3197	PEX2|5828	933.8805
PEX3|8504	369.8683	PEX3|8504	393.0689
PEX5L|51555	47.4035	lowly_expressed	lowly_expressed
PEX5|5830	659.1203	PEX5|5830	1150.4788
PEX6|5190	187.1986	PEX6|5190	367.9891
PEX7|5191	205.0127	PEX7|5191	190.1505
PFAS|5198	395.5326	PFAS|5198	414.0447
PFDN1|5201	1431.1637	PFDN1|5201	1291.8377
PFDN2|5202	683.8789	PFDN2|5202	475.1482
PFDN4|5203	332.4285	PFDN4|5203	362.9731
PFDN5|5204	5309.7986	PFDN5|5204	6996.808000000001
PFDN6|10471	540.4606	PFDN6|10471	387.1409
PFKFB1|5207	10.5677	PFKFB1|5207	86.1833
PFKFB2|5208	390.7107	PFKFB2|5208	387.1409
PFKFB3|5209	1734.9086	PFKFB3|5209	4603.2832
PFKFB4|5210	168.4788	PFKFB4|5210	91.6553
PFKL|5211	4364.1436	PFKL|5211	2204.7424
PFKM|5213	915.4617	PFKM|5213	1072.0474
PFKP|5214	673.0093	PFKP|5214	981.3041
PFN1|5216	10615.9741	PFN1|5216	6725.0342
PFN2|5217	683.5769	PFN2|5217	1579.5714
lowly_expressed	lowly_expressed	PGA3|643834	8.6639
PGAM1|5223	3998.8043	PGAM1|5223	2342.4533
PGAM2|5224	39.5533	PGAM2|5224	15.5039
PGAM4|441531	48.9132	PGAM4|441531	64.7515
PGAM5|192111	414.9801	PGAM5|192111	325.9097
PGAP1|80055	118.3578	PGAP1|80055	336.0693
PGAP2|27315	524.1562	PGAP2|27315	548.5636
PGAP3|93210	685.9924	PGAP3|93210	797.0816
PGBD1|84547	176.63099999999997	PGBD1|84547	119.927
PGBD2|267002	172.4039	PGBD2|267002	202.0064
PGBD3|267004	119.6984	PGBD3|267004	164.4824
PGBD4|161779	25.0605	PGBD4|161779	46.5116
PGBD5|79605	64.0099	PGBD5|79605	96.2152
PGCP|10404	940.5222	PGCP|10404	1352.9412
PGD|5226	3271.4471	PGD|5226	3273.5978
PGF|5228	433.5762	PGF|5228	212.9503
PGGT1B|5229	649.7604	PGGT1B|5229	401.7328
PGK1|5230	8861.4398	PGK1|5230	5888.7369
PGLS|25796	1114.4357	PGLS|25796	610.1231
PGLYRP2|114770	14.4928	PGLYRP2|114770	45.1436
PGM1|5236	1235.511	PGM1|5236	2605.5632
PGM2L1|283209	1398.253	PGM2L1|283209	220.7022
PGM2|55276	1008.4572	PGM2|55276	720.4742
PGM3|5238	599.7814	PGM3|5238	281.4136
lowly_expressed	lowly_expressed	PGM5P2|595135	9.5759
PGM5|5239	221.61900000000003	PGM5|5239	853.6252
PGPEP1|54858	406.1003	PGPEP1|54858	638.8509
PGP|283871	419.0834	PGP|283871	219.3342
PGRMC1|10857	4148.8652	PGRMC1|10857	2916.0967
PGRMC2|10424	946.5608	PGRMC2|10424	1920.2006
PGR|5241	986.416	PGR|5241	1917.8933
PGS1|9489	233.9983	PGS1|9489	348.3812
PHACTR1|221692	16.0025	PHACTR1|221692	10.0319
PHACTR2|9749	600.8472	PHACTR2|9749	819.8814
PHACTR4|65979	840.8842	PHACTR4|65979	911.9927
PHAX|51808	449.8806	PHAX|51808	574.0994
PHB2|11331	4396.1485	PHB2|11331	3477.4282
PHB|5245	1592.0942	PHB|5245	2300.5016
PHC1|1911	536.9038	PHC1|1911	541.6644
PHC2|1912	2952.9075	PHC2|1912	2644.3228
PHC3|80012	1568.8453	PHC3|80012	1279.5258
PHEX|5251	6.0387	PHEX|5251	5.016
PHF10|55274	1746.0802	PHF10|55274	1672.891
PHF11|51131	548.9147	PHF11|51131	715.0023
PHF12|57649	777.7801	PHF12|57649	1186.5025
PHF13|148479	1086.6579	PHF13|148479	804.8336
PHF14|9678	1074.5805	PHF14|9678	963.9763
PHF15|23338	1019.6287	PHF15|23338	1591.8833
PHF16|9767	804.3503	PHF16|9767	481.9881
PHF17|79960	586.6564	PHF17|79960	1720.4742
PHF19|26147	564.6152	PHF19|26147	436.3885
PHF1|5252	938.1067	PHF1|5252	1172.8226
PHF20L1|51105	761.4757	PHF20L1|51105	969.9042
PHF20|51230	1041.6698	PHF20|51230	1463.7483
PHF21A|51317	605.9801	PHF21A|51317	745.0980000000001
lowly_expressed	lowly_expressed	PHF21B|112885	10.4879
PHF23|79142	742.4539	PHF23|79142	739.6261
PHF2|5253	1215.2814	PHF2|5253	1683.0825
PHF3|23469	1874.7037	PHF3|23469	2592.3393
PHF5A|84844	570.352	PHF5A|84844	525.7638
