gene_id	TCGA-BH-A0DZ-01A-11R-A00Z-07	gene_id	TCGA-BH-A0DZ-11A-22R-A089-07
TMEM60|85025	302.5424	TMEM60|85025	355.4965
lowly_expressed	lowly_expressed	TMEM61|199964	82.4468
TMEM62|80021	1527.1186	TMEM62|80021	1082.4468
TMEM63A|9725	470.339	TMEM63A|9725	1988.0319
TMEM63B|55362	1066.9492	TMEM63B|55362	1234.4858
TMEM63C|57156	197.4576	TMEM63C|57156	491.1348
TMEM64|169200	649.1525	TMEM64|169200	442.3759
TMEM65|157378	854.2373	TMEM65|157378	307.1809
TMEM66|51669	7729.661	TMEM66|51669	6843.0851
TMEM67|91147	90.678	TMEM67|91147	155.5851
TMEM68|137695	499.1525	TMEM68|137695	373.6702
TMEM69|51249	342.3729	TMEM69|51249	553.1915
TMEM70|54968	540.678	TMEM70|54968	405.1418
TMEM71|137835	14.4068	TMEM71|137835	183.0674
TMEM79|84283	519.4915	TMEM79|84283	706.117
TMEM80|283232	81.3559	TMEM80|283232	371.4539
TMEM81|388730	30.5085	TMEM81|388730	50.5319
lowly_expressed	lowly_expressed	TMEM84|283673	105.4965
TMEM85|51234	2090.5254	TMEM85|51234	1573.9539
TMEM86A|144110	775.3983	TMEM86A|144110	880.625
TMEM86B|255043	24.5763	TMEM86B|255043	49.6454
TMEM87A|25963	2902.5424	TMEM87A|25963	3144.0603
TMEM87B|84910	2925.4237	TMEM87B|84910	1189.7163
lowly_expressed	lowly_expressed	TMEM88|92162	107.7128
TMEM8A|58986	1443.2203	TMEM8A|58986	1310.2837
TMEM8B|51754	317.7966	TMEM8B|51754	644.5035
TMEM90B|79953	486.4407	TMEM90B|79953	11.0816
TMEM91|641649	92.3729	TMEM91|641649	159.6853
TMEM92|162461	25.4237	lowly_expressed	lowly_expressed
TMEM93|83460	249.7034	TMEM93|83460	303.6835
TMEM97|27346	770.5424	TMEM97|27346	994.5833
TMEM98|26022	739.8305	TMEM98|26022	1831.1170000000002
TMEM99|147184	197.4576	TMEM99|147184	425.5319
TMEM9B|56674	979.6610000000001	TMEM9B|56674	1327.5709
TMEM9|252839	2158.4746	TMEM9|252839	2844.4149
TMF1|7110	722.8814	TMF1|7110	703.9007
lowly_expressed	lowly_expressed	TMIE|259236	7.0922
TMLHE|55217	85.5932	TMLHE|55217	188.8298
TMOD1|7111	758.8644	TMOD1|7111	236.578
TMOD2|29767	145.7627	TMOD2|29767	316.4894
TMOD3|29766	1342.3729	TMOD3|29766	925.5319
TMPO|7112	1548.1356	TMPO|7112	715.3014
TMPPE|643853	30.5085	TMPPE|643853	25.7092
TMPRSS13|84000	116.1017	TMPRSS13|84000	820.4787
TMPRSS2|7113	244.0678	TMPRSS2|7113	875.8865
TMPRSS3|64699	84.7458	TMPRSS3|64699	808.9539
TMPRSS4|56649	159.322	TMPRSS4|56649	126.773
lowly_expressed	lowly_expressed	TMPRSS5|80975	8.8652
lowly_expressed	lowly_expressed	TMPRSS6|164656	63.3865
lowly_expressed	lowly_expressed	TMPRSS9|360200	21.281
TMSB10|9168	44217.7966	TMSB10|9168	22449.9113
TMSB15A|11013	6.7797	TMSB15A|11013	37.234
TMSB15B|286527	88.1356	TMSB15B|286527	52.305
TMSL3|7117	51361.8644	TMSL3|7117	21167.5532
TMTC1|83857	198.3051	TMTC1|83857	812.9433
TMTC2|160335	406.7797	TMTC2|160335	243.7943
TMTC3|160418	941.5254	TMTC3|160418	435.2837
TMTC4|84899	735.5932	TMTC4|84899	502.6596
TMUB1|83590	464.4068	TMUB1|83590	822.2518
TMUB2|79089	346.6102	TMUB2|79089	792.1099
TMX1|81542	1944.0678	TMX1|81542	814.7163
TMX2|51075	2142.3729	TMX2|51075	1907.8014
TMX3|54495	812.7119	TMX3|54495	738.9184
TMX4|56255	1190.678	TMX4|56255	1023.9362
TNC|3371	4455.9322	TNC|3371	9058.0674
TNFAIP1|7126	1573.0169	TNFAIP1|7126	2802.9122
TNFAIP2|7127	534.7458	TNFAIP2|7127	1711.8794
TNFAIP3|7128	622.0339	TNFAIP3|7128	462.3227
TNFAIP6|7130	608.4746	TNFAIP6|7130	51.4184
TNFAIP8L1|126282	327.9661	TNFAIP8L1|126282	128.1028
TNFAIP8L2|79626	83.0508	TNFAIP8L2|79626	82.4468
TNFAIP8L3|388121	47.4576	TNFAIP8L3|388121	31.9149
TNFAIP8|25816	814.4068	TNFAIP8|25816	375.4433
TNFRSF10A|8797	98.3051	TNFRSF10A|8797	95.7447
TNFRSF10B|8795	517.7966	TNFRSF10B|8795	815.1596
TNFRSF10C|8794	6.7797	TNFRSF10C|8794	59.3972
TNFRSF10D|8793	31.3559	TNFRSF10D|8793	176.8617
TNFRSF11A|8792	44.9153	TNFRSF11A|8792	105.4965
TNFRSF11B|4982	50.0	TNFRSF11B|4982	261.9681
TNFRSF12A|51330	1090.678	TNFRSF12A|51330	1659.1312
TNFRSF14|8764	603.178	TNFRSF14|8764	1200.1463
TNFRSF17|608	20.339000000000002	TNFRSF17|608	24.8227
TNFRSF18|8784	89.8305	TNFRSF18|8784	37.234
TNFRSF19|55504	432.2034	TNFRSF19|55504	617.0213
TNFRSF1A|7132	3554.2373	TNFRSF1A|7132	3505.7624
TNFRSF1B|7133	568.6441	TNFRSF1B|7133	955.6738
TNFRSF21|27242	941.5254	TNFRSF21|27242	2260.6383
TNFRSF25|8718	13.5593	TNFRSF25|8718	51.8617
TNFRSF4|7293	23.7288	TNFRSF4|7293	44.7695
TNFRSF6B|8771	83.2119	TNFRSF6B|8771	44.6897
TNFRSF8|943	5.9322	TNFRSF8|943	50.0887
TNFRSF9|3604	10.1695	lowly_expressed	lowly_expressed
TNFSF10|8743	6102.5424	TNFSF10|8743	4363.4752
TNFSF11|8600	38.1356	TNFSF11|8600	39.4504
TNFSF12-TNFSF13|407977	195.4831	TNFSF12-TNFSF13|407977	66.9592
TNFSF12|8742	286.2542	TNFSF12|8742	761.5824
TNFSF13B|10673	176.2712	TNFSF13B|10673	9.3085
TNFSF13|8741	409.7881	TNFSF13|8741	1204.7074
TNFSF15|9966	23.7288	TNFSF15|9966	12.8546
TNFSF4|7292	534.7458	TNFSF4|7292	13.2979
TNFSF8|944	33.0508	TNFSF8|944	9.7518
TNFSF9|8744	36.4407	TNFSF9|8744	5.3191
TNF|7124	18.6441	TNF|7124	38.1206
TNIK|23043	98.3051	TNIK|23043	312.5
TNIP1|10318	3285.5932	TNIP1|10318	3478.7234
TNIP2|79155	801.6949	TNIP2|79155	772.6064
TNK1|8711	326.2712	TNK1|8711	569.5922
TNK2|10188	690.5678	TNK2|10188	1471.9725
TNKS1BP1|85456	5672.0339	TNKS1BP1|85456	6855.4965
TNKS2|80351	2294.9153	TNKS2|80351	1035.461
TNKS|8658	1243.2203	TNKS|8658	1027.3803
lowly_expressed	lowly_expressed	TNMD|64102	14.1844
lowly_expressed	lowly_expressed	TNNC1|7134	5.7624
lowly_expressed	lowly_expressed	TNNI1|7135	113.4752
lowly_expressed	lowly_expressed	TNNI2|7136	9.3085
TNNI3K|51086	7.2627	TNNI3K|51086	8.1782
TNNT1|7138	552.5424	TNNT1|7138	7.9787
lowly_expressed	lowly_expressed	TNNT2|7139	18.1738
lowly_expressed	lowly_expressed	TNNT3|7140	31.4716
TNN|63923	54.2373	TNN|63923	537.234
TNPO1|3842	2596.6102	TNPO1|3842	1517.7305
TNPO2|30000	1264.4068	TNPO2|30000	1676.4184
TNPO3|23534	988.9831	TNPO3|23534	864.3617
TNRC18|84629	1629.661	TNRC18|84629	3238.0319
TNRC6A|27327	562.7119	TNRC6A|27327	706.5603
TNRC6B|23112	505.0847	TNRC6B|23112	805.8511
TNRC6C|57690	187.0424	TNRC6C|57690	352.9344
TNS1|7145	3246.6102	TNS1|7145	3808.0674
TNS3|64759	2155.9322	TNS3|64759	1890.0709
TNS4|84951	133.0508	TNS4|84951	3079.7872
TNXB|7148	127.8136	TNXB|7148	2665.953
TOB1|10140	5412.8983	TOB1|10140	4284.5745
TOB2|10766	1361.8644	TOB2|10766	1315.6028
TOE1|114034	141.5508	TOE1|114034	397.5177
TOLLIP|54472	685.5932	TOLLIP|54472	1992.9078
TOM1L1|10040	8760.2373	TOM1L1|10040	1523.8829999999998
TOM1L2|146691	817.7966	TOM1L2|146691	2468.0851
TOM1|10043	1196.6102	TOM1|10043	1457.8901
TOMM20|9804	7025.4237	TOMM20|9804	6306.7376
TOMM22|56993	1727.9661	TOMM22|56993	1543.4397
TOMM34|10953	635.5932	TOMM34|10953	975.1773
TOMM40L|84134	270.1186	TOMM40L|84134	376.7509
TOMM40|10452	870.3389999999999	TOMM40|10452	1197.695
TOMM5|401505	1710.1356	TOMM5|401505	832.8635
TOMM6|100188893	2623.6864	TOMM6|100188893	1962.1897
TOMM70A|9868	2013.5593	TOMM70A|9868	1849.6232
TOMM7|54543	2009.3220000000001	TOMM7|54543	3144.0603
TOP1MT|116447	517.7966	TOP1MT|116447	920.2128
TOP1P1|7151	81.3559	TOP1P1|7151	68.2624
TOP1P2|7152	6.7797	lowly_expressed	lowly_expressed
TOP1|7150	2904.2373	TOP1|7150	2148.9362
TOP2A|7153	2556.7797	TOP2A|7153	302.7482
TOP2B|7155	5356.7797	TOP2B|7155	4092.1986
TOP3A|7156	428.8136	TOP3A|7156	422.4291
TOP3B|8940	232.2034	TOP3B|8940	382.0922
TOPBP1|11073	729.6610000000001	TOPBP1|11073	574.4681
TOPORS|10210	422.0339	TOPORS|10210	544.7695
TOR1AIP1|26092	1289.8305	TOR1AIP1|26092	1094.4149
TOR1AIP2|163590	322.0339	TOR1AIP2|163590	193.2624
TOR1A|1861	728.8136	TOR1A|1861	973.4043
TOR1B|27348	547.4576	TOR1B|27348	506.2057
TOR2A|27433	204.2373	TOR2A|27433	342.6418
TOR3A|64222	1166.1017	TOR3A|64222	1155.5851
TOX2|84969	14.4068	TOX2|84969	64.7163
TOX3|27324	151.6949	TOX3|27324	231.8262
TOX4|9878	1904.9576	TOX4|9878	1774.9202
TOX|9760	49.1525	TOX|9760	33.2447
TP53AIP1|63970	17.7966	TP53AIP1|63970	152.4823
TP53BP1|7158	1002.5424	TP53BP1|7158	967.6418
TP53BP2|7159	694.9153	TP53BP2|7159	885.6383
TP53I11|9537	3538.1356	TP53I11|9537	2769.0603
TP53I13|90313	320.339	TP53I13|90313	565.1596
TP53I3|9540	380.5085	TP53I3|9540	563.8298
TP53INP1|94241	2400.0	TP53INP1|94241	968.9716
TP53INP2|58476	842.3729	TP53INP2|58476	1113.4752
TP53RK|112858	588.1356	TP53RK|112858	544.7695
TP53TG1|11257	201.6949	TP53TG1|11257	421.9858
TP53|7157	1460.1695	lowly_expressed	lowly_expressed
TP63|8626	180.5085	TP63|8626	1754.4326
TP73|7161	27.1186	TP73|7161	64.7163
TPBG|7162	3172.8814	TPBG|7162	1617.9078
TPCN1|53373	487.2881	TPCN1|53373	1512.4113
TPCN2|219931	465.2373	TPCN2|219931	262.4202
TPD52L1|7164	55.9322	TPD52L1|7164	1699.9113
TPD52L2|7165	2550.0	TPD52L2|7165	2279.6986
TPD52|7163	10926.0254	TPD52|7163	2371.742
TPI1P2|286016	5.0847	TPI1P2|286016	10.6383
TPI1|7167	14298.3051	TPI1|7167	7196.3652
TPK1|27010	80.5085	TPK1|27010	50.9752
TPM1|7168	8812.5424	TPM1|7168	14481.906
TPM2|7169	4363.5593	TPM2|7169	7405.5851
TPM3|7170	14336.4407	TPM3|7170	6254.8759
TPM4|7171	25967.7966	TPM4|7171	14830.6738
TPMT|7172	750.0	TPMT|7172	644.5035
TPO|7173	10.1695	TPO|7173	8.422
TPP1|1200	2664.4068	TPP1|1200	2484.0426
TPP2|7174	783.8983	TPP2|7174	816.0461
TPPP3|51673	162.7119	TPPP3|51673	301.4184
TPPP|11076	85.5932	TPPP|11076	232.2695
TPRA1|131601	486.4407	TPRA1|131601	795.2128
TPRG1L|127262	922.8814	TPRG1L|127262	1824.0248
lowly_expressed	lowly_expressed	TPRG1|285386	100.6206
TPRKB|51002	458.4746	TPRKB|51002	378.1028
TPRN|286262	484.7458	TPRN|286262	646.2766
lowly_expressed	lowly_expressed	TPRXL|348825	15.0709
TPR|7175	2175.9915	TPR|7175	2328.8874
TPSAB1|7177	271.1864	TPSAB1|7177	143.1738
TPSB2|64499	375.4237	TPSB2|64499	369.6809
TPSD1|23430	68.6441	TPSD1|23430	37.234
lowly_expressed	lowly_expressed	TPSG1|25823	8.422
TPST1|8460	439.8305	TPST1|8460	230.0532
TPST2|8459	584.7458	TPST2|8459	357.7128
TPT1|7178	88492.3729	TPT1|7178	86199.9113
lowly_expressed	lowly_expressed	TPTE2P1|646405	16.844
TPTE2P3|220115	5.0847	lowly_expressed	lowly_expressed
TPX2|22974	2481.3559	TPX2|22974	299.2021
TRA2A|29896	1532.2034	TRA2A|29896	1140.0709
TRA2B|6434	2838.9831	TRA2B|6434	2854.1667
TRABD|80305	377.1186	TRABD|80305	769.9468
TRADD|8717	159.322	TRADD|8717	476.9504
TRAF1|7185	123.7288	TRAF1|7185	160.461
TRAF2|7186	500.8475	TRAF2|7186	614.3617
TRAF3IP1|26146	372.0339	TRAF3IP1|26146	595.3014
TRAF3IP2|10758	2982.2034	TRAF3IP2|10758	1305.8511
TRAF3IP3|80342	32.2034	TRAF3IP3|80342	70.0355
TRAF3|7187	72.0339	TRAF3|7187	169.3262
TRAF4|9618	11012.7119	TRAF4|9618	4478.7234
TRAF5|7188	538.9831	TRAF5|7188	296.0993
TRAF6|7189	191.5254	TRAF6|7189	181.2943
TRAF7|84231	1782.0508	TRAF7|84231	2885.7624
TRAFD1|10906	3444.9153	TRAFD1|10906	1288.1206
TRAIP|10293	75.4237	TRAIP|10293	88.2092
TRAK1|22906	854.2373	TRAK1|22906	1828.0142
TRAK2|66008	2220.339	TRAK2|66008	939.273
TRAM1L1|133022	121.1864	TRAM1L1|133022	122.3404
TRAM1|23471	7485.5932	TRAM1|23471	2824.9113
TRAM2|9697	1280.5085	TRAM2|9697	1039.0071
TRANK1|9881	773.7288	TRANK1|9881	391.844
TRAP1|10131	1744.7119	TRAP1|10131	2729.4149
TRAPPC10|7109	749.1525	TRAPPC10|7109	821.3652
TRAPPC1|58485	990.678	TRAPPC1|58485	1762.8546
TRAPPC2L|51693	522.0339	TRAPPC2L|51693	597.0745
TRAPPC2P1|10597	202.2373	TRAPPC2P1|10597	201.7066
TRAPPC2|6399	106.7797	TRAPPC2|6399	384.7518
TRAPPC3|27095	1148.3051	TRAPPC3|27095	1449.4681
TRAPPC4|51399	896.6102	TRAPPC4|51399	870.1241
TRAPPC5|126003	494.9153	TRAPPC5|126003	774.8227
TRAPPC6A|79090	541.5254	TRAPPC6A|79090	686.6135
TRAPPC6B|122553	647.4576	TRAPPC6B|122553	487.5887
TRAPPC9|83696	696.6102	TRAPPC9|83696	825.7979
TRAT1|50852	21.1864	lowly_expressed	lowly_expressed
TRDMT1|1787	52.5424	TRDMT1|1787	92.1986
TREM1|54210	154.2373	lowly_expressed	lowly_expressed
TREM2|54209	453.3898	TREM2|54209	379.4326
TRERF1|55809	614.4068	TRERF1|55809	236.7021
TREX1|11277	188.1356	TREX1|11277	389.9734
lowly_expressed	lowly_expressed	TREX2|11219	5.7757
lowly_expressed	lowly_expressed	TRH|7200	16.4007
TRIAP1|51499	722.0339	TRIAP1|51499	626.773
TRIB1|10221	2585.5932	TRIB1|10221	4244.2376
TRIB2|28951	1691.5254	TRIB2|28951	1306.7376
TRIB3|57761	1055.9322	TRIB3|57761	964.9823
TRIL|9865	1144.9153	TRIL|9865	1696.3652
TRIM11|81559	538.9831	TRIM11|81559	703.4574
TRIM13|10206	722.4237	TRIM13|10206	631.1348
TRIM14|9830	784.7458	TRIM14|9830	1346.6312
TRIM16L|147166	87.0508	TRIM16L|147166	155.5629
TRIM16|10626	711.0169	TRIM16|10626	629.8759
lowly_expressed	lowly_expressed	TRIM17|51127	112.1454
TRIM21|6737	472.8814	TRIM21|6737	437.9433
TRIM22|10346	833.8983	TRIM22|10346	763.7411
TRIM23|373	343.2203	TRIM23|373	211.4362
TRIM24|8805	964.4068	TRIM24|8805	626.773
TRIM25|7706	790.678	TRIM25|7706	1531.9149
TRIM26|7726	1761.8644	TRIM26|7726	2066.0461
TRIM27|5987	1147.4576	TRIM27|5987	1953.4574
TRIM28|10155	4256.7797	lowly_expressed	lowly_expressed
TRIM29|23650	347.4576	TRIM29|23650	6632.9787
TRIM2|23321	286.4407	TRIM2|23321	1354.1667
TRIM31|11074	7.6271	lowly_expressed	lowly_expressed
TRIM32|22954	447.4576	TRIM32|22954	519.5035
TRIM33|51592	1103.3898	TRIM33|51592	597.961
TRIM34|53840	221.1864	TRIM34|53840	357.2695
TRIM35|23087	347.4576	TRIM35|23087	441.9326
TRIM36|55521	145.7627	TRIM36|55521	167.9965
TRIM37|4591	1531.9915	lowly_expressed	lowly_expressed
TRIM38|10475	266.9492	TRIM38|10475	412.6773
TRIM39|56658	258.9237	TRIM39|56658	402.2252
TRIM3|10612	265.2542	TRIM3|10612	620.1241
TRIM41|90933	430.8305	TRIM41|90933	750.4255
TRIM44|54765	754.2373	TRIM44|54765	648.4929
TRIM45|80263	123.7288	TRIM45|80263	213.6525
TRIM46|80128	22.8814	TRIM46|80128	63.3865
TRIM47|91107	489.8305	TRIM47|91107	1449.0248
TRIM4|89122	717.7966	TRIM4|89122	1405.5851
TRIM52|84851	47.4576	TRIM52|84851	115.6915
lowly_expressed	lowly_expressed	TRIM54|57159	8.8652
TRIM56|81844	120.339	TRIM56|81844	148.4929
TRIM58|25893	61.0169	TRIM58|25893	103.2801
TRIM59|286827	429.5424	TRIM59|286827	80.2172
TRIM5|85363	258.4746	TRIM5|85363	678.8298
TRIM62|55223	138.1356	TRIM62|55223	312.5
TRIM63|84676	45.7627	TRIM63|84676	6.6489
TRIM65|201292	214.4068	TRIM65|201292	468.9716
TRIM66|9866	25.4237	TRIM66|9866	316.4894
TRIM68|55128	136.4407	TRIM68|55128	407.3582
TRIM69|140691	11.8644	TRIM69|140691	9.3085
TRIM6|117854	72.8814	TRIM6|117854	250.0
TRIM74|378108	5.0847	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TRIM78P|117852	7.3404
TRIM7|81786	23.7288	TRIM7|81786	18.617
TRIM8|81603	1488.1356	TRIM8|81603	2609.9291
TRIM9|114088	7.6271	TRIM9|114088	110.8156
TRIOBP|11078	1109.322	TRIOBP|11078	2691.0461
TRIO|7204	1573.7288	TRIO|7204	1347.0745
TRIP10|9322	617.7966	TRIP10|9322	858.1560000000001
TRIP11|9321	661.0169	lowly_expressed	lowly_expressed
TRIP12|9320	3733.0508	TRIP12|9320	2447.695
TRIP13|9319	214.4068	TRIP13|9319	141.844
TRIP4|9325	787.2881	TRIP4|9325	576.2411
TRIP6|7205	1111.0169	TRIP6|7205	2628.5461
TRIT1|54802	186.4407	TRIT1|54802	340.8688
TRMT112|51504	3042.3729	TRMT112|51504	2518.1738
TRMT11|60487	113.5593	TRMT11|60487	212.3227
TRMT12|55039	434.7458	TRMT12|55039	369.6809
TRMT1|55621	267.7966	TRMT1|55621	703.0142
TRMT2A|27037	373.7288	TRMT2A|27037	686.6135
TRMT2B|79979	128.8136	TRMT2B|79979	277.039
TRMT5|57570	405.9322	TRMT5|57570	516.4007
TRMT61A|115708	200.0	TRMT61A|115708	602.8369
TRMT61B|55006	116.1017	TRMT61B|55006	256.6888
TRMT6|51605	222.8814	TRMT6|51605	335.9929
TRMU|55687	166.1017	TRMU|55687	257.5355
TRNAU1AP|54952	408.4746	TRNAU1AP|54952	339.0957
TRNP1|388610	22.8814	TRNP1|388610	331.11699999999996
TRNT1|51095	163.5593	TRNT1|51095	236.6844
TROAP|10024	311.0169	TROAP|10024	46.0993
TROVE2|6738	963.3136	TROVE2|6738	688.3245
TRO|7216	131.3559	TRO|7216	346.6312
TRPC1|7220	135.5932	TRPC1|7220	59.8404
TRPC3|7222	5.0847	lowly_expressed	lowly_expressed
TRPC4AP|26133	1643.2203	TRPC4AP|26133	2446.8085
TRPC4|7223	9.322000000000001	lowly_expressed	lowly_expressed
TRPC6|7225	51.6949	TRPC6|7225	107.2695
TRPM2|7226	516.9492	TRPM2|7226	453.0142
TRPM4|54795	972.0339	TRPM4|54795	1578.9007
lowly_expressed	lowly_expressed	TRPM6|140803	24.8227
TRPM7|54822	430.5085	TRPM7|54822	508.42199999999997
TRPM8|79054	6.7797	TRPM8|79054	22.1631
TRPS1|7227	2912.7119	TRPS1|7227	3312.9433
TRPT1|83707	296.6102	TRPT1|83707	450.3546
TRPV1|7442	43.2203	TRPV1|7442	121.0106
TRPV2|51393	219.4915	TRPV2|51393	156.4716
TRPV4|59341	122.8814	TRPV4|59341	223.8475
TRPV6|55503	156.7797	TRPV6|55503	543.4397
TRRAP|8295	1101.0424	TRRAP|8295	1687.6862
TRUB1|142940	908.4746	TRUB1|142940	332.8901
TRUB2|26995	582.2034	TRUB2|26995	832.4468
TSC1|7248	285.5932	TSC1|7248	577.5709
TSC22D1|8848	8224.5763	TSC22D1|8848	7414.0071
TSC22D2|9819	726.2712	TSC22D2|9819	496.8972
TSC22D3|1831	2837.2881	TSC22D3|1831	1733.5993
TSC22D4|81628	559.322	TSC22D4|81628	1905.5851
TSC2|7249	701.6949	TSC2|7249	2005.3191
TSEN15|116461	723.7288	TSEN15|116461	531.9149
TSEN2|80746	139.8305	TSEN2|80746	162.234
TSEN34|79042	767.7966	TSEN34|79042	1347.0745
TSEN54|283989	122.8814	TSEN54|283989	522.1631
TSFM|10102	695.7627	TSFM|10102	786.7908
TSG101|7251	1066.1017	TSG101|7251	1339.0957
TSGA10IP|254187	7.6271	lowly_expressed	lowly_expressed
TSGA10|80705	23.7288	TSGA10|80705	58.5106
TSGA14|95681	166.9492	TSGA14|95681	291.6667
lowly_expressed	lowly_expressed	TSHR|7253	14.1844
TSHZ1|10194	476.2712	TSHZ1|10194	672.8723
TSHZ2|128553	72.8814	TSHZ2|128553	258.8652
TSHZ3|57616	622.0339	TSHZ3|57616	314.7163
TSIX|9383	68.8475	TSIX|9383	815.2881
TSKU|25987	1515.2542	TSKU|25987	1855.4965
lowly_expressed	lowly_expressed	TSLP|85480	64.273
TSNARE1|203062	113.5593	TSNARE1|203062	359.4858
lowly_expressed	lowly_expressed	TSNAXIP1|55815	22.6064
TSNAX|7257	940.678	TSNAX|7257	652.4601
TSN|7247	2907.6271	TSN|7247	2218.5284
TSPAN10|83882	5.9322	TSPAN10|83882	52.7482
TSPAN11|441631	100.8475	TSPAN11|441631	180.8511
TSPAN12|23554	271.1864	TSPAN12|23554	157.8014
TSPAN13|27075	8985.5932	TSPAN13|27075	2721.1879
TSPAN14|81619	2353.3898	TSPAN14|81619	3512.8546
TSPAN15|23555	4403.3898	TSPAN15|23555	2605.4965
TSPAN17|26262	1301.6949	TSPAN17|26262	1280.1418
TSPAN18|90139	376.2712	TSPAN18|90139	339.9823
TSPAN1|10103	4446.6102	TSPAN1|10103	1829.7872
TSPAN2|10100	178.8136	TSPAN2|10100	142.7305
TSPAN31|6302	1075.4237	TSPAN31|6302	1306.2943
lowly_expressed	lowly_expressed	TSPAN32|10077	11.5248
TSPAN33|340348	401.6949	TSPAN33|340348	651.1525
TSPAN3|10099	2567.7966	TSPAN3|10099	2679.9645
TSPAN4|7106	516.9492	TSPAN4|7106	819.5922
TSPAN5|10098	133.0508	TSPAN5|10098	180.4078
TSPAN6|7105	427.1186	TSPAN6|7105	1527.4823
TSPAN7|7102	76.2712	TSPAN7|7102	818.7057
TSPAN8|7103	23.7288	TSPAN8|7103	1279.2553
TSPAN9|10867	1717.7966	TSPAN9|10867	2149.3794
TSPO|706	2368.6441	TSPO|706	2917.5532
TSPYL1|7259	3633.6356	TSPYL1|7259	3028.7456
TSPYL2|64061	314.4068	TSPYL2|64061	629.8759
TSPYL3|128854	18.6441	TSPYL3|128854	40.7801
TSPYL4|23270	982.2034	TSPYL4|23270	850.1773
TSPYL5|85453	1500.8475	TSPYL5|85453	1253.9894
TSR1|55720	917.8559	TSR1|55720	1102.7748
TSR2|90121	1146.6102	TSR2|90121	1061.6135
TSSC1|7260	478.8136	TSSC1|7260	542.9965
TSSC4|10078	334.7458	TSSC4|10078	964.0957
lowly_expressed	lowly_expressed	TSSK3|81629	17.6064
lowly_expressed	lowly_expressed	TSSK4|283629	6.6489
TSSK6|83983	5.0847	TSSK6|83983	13.2979
TSTA3|7264	6622.8814	TSTA3|7264	2675.5319
TSTD1|100131187	1423.7288	TSTD1|100131187	1492.4512
TSTD2|158427	488.0593	TSTD2|158427	450.6472
TST|7263	777.9661	TST|7263	1043.883
TTBK1|84630	8.4746	TTBK1|84630	11.9681
TTBK2|146057	58.4746	TTBK2|146057	34.5745
TTC12|54970	104.2373	TTC12|54970	424.6454
TTC13|79573	123.7288	TTC13|79573	177.7482
TTC14|151613	200.0	TTC14|151613	330.2305
TTC15|51112	416.1017	TTC15|51112	942.8191
TTC17|55761	1116.1017	TTC17|55761	1264.1844
TTC18|118491	18.6441	TTC18|118491	68.0807
TTC19|54902	459.3644	TTC19|54902	1645.7624
TTC1|7265	1491.5254	TTC1|7265	1051.4184
TTC21A|199223	73.7288	TTC21A|199223	117.0213
TTC21B|79809	420.339	TTC21B|79809	390.5142
lowly_expressed	lowly_expressed	TTC22|55001	113.4752
TTC23|64927	209.322	TTC23|64927	351.5071
TTC25|83538	73.7288	TTC25|83538	35.461
TTC26|79989	66.1017	TTC26|79989	77.5709
TTC27|55622	384.7458	TTC27|55622	552.305
TTC28|23331	310.5	TTC28|23331	662.4069
TTC30A|92104	294.9153	TTC30A|92104	226.5071
TTC30B|150737	266.9492	TTC30B|150737	186.1702
TTC31|64427	300.0	TTC31|64427	500.0
TTC32|130502	33.8983	TTC32|130502	52.7482
TTC33|23548	300.8475	TTC33|23548	221.6312
TTC35|9694	922.8814	TTC35|9694	530.5851
TTC36|143941	52.5424	TTC36|143941	93.5284
TTC37|9652	838.9831	TTC37|9652	852.3936
TTC38|55020	705.0847	TTC38|55020	1305.8511
TTC39A|22996	605.9322	TTC39A|22996	2091.7553
TTC39B|158219	61.0169	TTC39B|158219	33.6879
TTC39C|125488	305.9322	TTC39C|125488	447.2518
TTC3|7267	3562.7119	TTC3|7267	4539.8936
TTC4|7268	315.2542	TTC4|7268	608.1605
TTC5|91875	293.2203	TTC5|91875	211.8794
TTC7A|57217	479.661	TTC7A|57217	791.2057
TTC7B|145567	238.1356	TTC7B|145567	217.6418
TTC8|123016	484.7458	TTC8|123016	603.2801
TTC9C|283237	307.6271	TTC9C|283237	267.2872
TTC9|23508	810.1695	TTC9|23508	1282.8014
TTF1|7270	320.339	TTF1|7270	348.4043
TTF2|8458	279.661	TTF2|8458	231.8262
TTK|7272	378.8136	TTK|7272	69.5922
lowly_expressed	lowly_expressed	TTLL10|254173	7.0922
TTLL11|158135	17.7966	TTLL11|158135	64.7163
TTLL12|23170	1528.8136	TTLL12|23170	1757.0922
TTLL1|25809	193.2203	TTLL1|25809	350.1773
TTLL3|26140	83.9576	TTLL3|26140	458.3688
TTLL4|9654	218.6441	TTLL4|9654	748.6702
TTLL5|23093	340.67800000000005	TTLL5|23093	605.9397
TTLL6|284076	46.6102	lowly_expressed	lowly_expressed
TTLL7|79739	89.8305	TTLL7|79739	70.922
lowly_expressed	lowly_expressed	TTLL9|164395	10.195
TTL|150465	583.0508	TTL|150465	618.3511
TTN|7273	47.1186	TTN|7273	62.5754
TTPAL|79183	366.9492	TTPAL|79183	428.6348
lowly_expressed	lowly_expressed	TTPA|7274	7.0922
TTYH1|57348	9.322000000000001	TTYH1|57348	534.1312
TTYH2|94015	84.3898	TTYH2|94015	274.1933
