gene_id	TCGA-BH-A18P-01A-11R-A12D-07	gene_id	TCGA-BH-A18P-11A-43R-A12D-07
SCRN1|9805	2451.7074	SCRN1|9805	1588.7372
SCRN2|90507	157.4659	SCRN2|90507	2234.215
SCRN3|79634	402.4535	SCRN3|79634	494.4539
lowly_expressed	lowly_expressed	SCTR|6344	5.5461
SCT|6343	5.492999999999999	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SCUBE1|80274	159.9829
SCUBE2|57758	853.6116	SCUBE2|57758	2676.6212
SCUBE3|222663	4004.3944	SCUBE3|222663	14.0785
SCYL1|57410	991.6469999999999	SCYL1|57410	1504.8635
SCYL2|55681	1878.6048	SCYL2|55681	985.9215
SCYL3|57147	1200.6958	SCYL3|57147	442.0606
SDAD1|55153	1375.0801	lowly_expressed	lowly_expressed
SDC1|6382	10158.3814	SDC1|6382	1101.1092
SDC2|6383	662.8216	SDC2|6383	3436.8601
SDC3|9672	2604.0465	SDC3|9672	2992.7474
SDC4|6385	2988.9225	SDC4|6385	4835.3242
SDCBP2|27111	320.4504	SDCBP2|27111	40.4906
SDCBP|6386	3756.111	SDCBP|6386	4640.785
SDCCAG1|9147	1346.1503	SDCCAG1|9147	1206.9113
SDCCAG3|10807	503.5247	SDCCAG3|10807	390.3584
SDCCAG8|10806	685.1598	SDCCAG8|10806	565.273
SDF2L1|23753	192.2549	SDF2L1|23753	58.4471
SDF2|6388	620.3424	SDF2|6388	571.2457
SDF4|51150	1454.5455	SDF4|51150	1988.4812
SDHAF1|644096	141.3531	SDHAF1|644096	135.6655
SDHAF2|54949	279.0442	SDHAF2|54949	426.6212
SDHAP1|255812	143.5503	SDHAP1|255812	250.8532
SDHAP2|727956	153.4377	SDHAP2|727956	127.5597
SDHAP3|728609	94.4795	SDHAP3|728609	95.5631
SDHA|6389	1540.6024	SDHA|6389	3353.6689
SDHB|6390	795.0197	SDHB|6390	1924.4881
SDHC|6391	3017.1198	SDHC|6391	2202.6451
SDHD|6392	751.0757	SDHD|6392	2685.5802
SDK1|221935	65.1836	SDK1|221935	523.8908
SDK2|54549	26.3664	SDK2|54549	273.8908
SDPR|8436	38.451	SDPR|8436	3621.1604
SDR16C5|195814	201.4099	SDR16C5|195814	38.3959
SDR39U1|56948	239.7107	SDR39U1|56948	451.041
SDR42E1|93517	322.2558	SDR42E1|93517	131.8259
SDSL|113675	378.2844	SDSL|113675	93.0034
SDS|10993	132.1981	SDS|10993	13.2253
SEC11A|23478	2279.2273	SEC11A|23478	3049.9147
SEC11C|90701	729.1037	SEC11C|90701	362.62800000000004
SEC13|6396	1989.9295	SEC13|6396	1245.3072
SEC14L1|6397	1111.4163	SEC14L1|6397	2791.3823
SEC14L2|23541	250.3635	SEC14L2|23541	785.9002
lowly_expressed	lowly_expressed	SEC14L5|9717	15.3584
SEC16A|9919	10711.7092	SEC16A|9919	2856.2287
SEC16B|89866	189.3656	SEC16B|89866	302.1971
SEC1|653677	10.2536	SEC1|653677	7.6792
SEC22A|26984	281.2414	SEC22A|26984	292.6621
SEC22B|9554	2232.3537	SEC22B|9554	1630.1195
SEC22C|9117	645.9764	SEC22C|9117	782.8498
SEC23A|10484	1394.1225	SEC23A|10484	2095.5631
SEC23B|10483	1897.6472	SEC23B|10483	983.7884
SEC23IP|11196	2328.2981	SEC23IP|11196	993.6007
SEC24A|10802	840.0623	SEC24A|10802	928.7543
SEC24B|10427	1692.5753	SEC24B|10427	1874.5734
SEC24C|9632	3366.4744	SEC24C|9632	2470.1365
SEC24D|9871	2494.1866	SEC24D|9871	656.57
SEC31A|22872	6831.1673	SEC31A|22872	4349.0956
SEC31B|25956	29.6622	SEC31B|25956	199.5435
SEC61A1|29927	7551.8447	SEC61A1|29927	4900.9599
SEC61A2|55176	169.5944	SEC61A2|55176	62.5939
SEC61B|10952	1210.6564	SEC61B|10952	840.4437
SEC61G|23480	755.1039	SEC61G|23480	464.1638
SEC62|7095	4444.9327	SEC62|7095	5730.802
SEC63|11231	3144.5574	SEC63|11231	3347.6962
SECISBP2L|9728	2174.4942	SECISBP2L|9728	3095.1365
SECISBP2|79048	1189.4168	SECISBP2|79048	978.6689
SECTM1|6398	385.2421	SECTM1|6398	105.802
SEH1L|81929	788.0619	SEH1L|81929	720.1365
lowly_expressed	lowly_expressed	SEL1L2|80343	8.959
SEL1L3|23231	356.6786	SEL1L3|23231	347.6962
SEL1L|6400	4483.0175	SEL1L|6400	4557.5939
SELENBP1|8991	3666.3920000000003	SELENBP1|8991	3799.0614
SELE|6401	146.1137	SELE|6401	173.6348
SELK|58515	182.0013	SELK|58515	481.6553
SELL|6402	164.0575	SELL|6402	43.5154
SELM|140606	1033.0495	SELM|140606	802.0478
SELO|83642	265.1286	SELO|83642	309.3003
SELPLG|6404	343.4954	SELPLG|6404	168.5154
SELP|6403	71.0428	SELP|6403	336.1775
SELS|55829	919.5276	SELS|55829	616.0409999999999
SELT|51714	3056.6694	SELT|51714	1582.3379
SEMA3A|10371	24.9016	SEMA3A|10371	166.8089
SEMA3B|7869	60.423	SEMA3B|7869	244.8805
SEMA3C|10512	7435.6862	SEMA3C|10512	5176.6212
SEMA3D|223117	169.5505	SEMA3D|223117	372.0137
SEMA3E|9723	909.6402	SEMA3E|9723	354.9488
SEMA3F|6405	1843.8158	SEMA3F|6405	940.273
SEMA3G|56920	189.6915	SEMA3G|56920	3890.3584
SEMA4A|64218	1892.1542	SEMA4A|64218	440.273
SEMA4B|10509	2578.7787	SEMA4B|10509	1049.0614
SEMA4C|54910	1170.0082	SEMA4C|54910	938.9932
SEMA4D|10507	543.0742	SEMA4D|10507	328.0717
SEMA4F|10505	286.002	SEMA4F|10505	410.8362
SEMA4G|57715	97.3652	SEMA4G|57715	132.4232
SEMA5A|9037	3221.4593	SEMA5A|9037	2189.4198
SEMA5B|54437	32.2256	SEMA5B|54437	33.2765
SEMA6A|57556	261.8328	SEMA6A|57556	885.6655
SEMA6B|10501	112.7895	SEMA6B|10501	150.5973
SEMA6C|10500	94.4795	SEMA6C|10500	231.6553
SEMA6D|80031	66.2822	SEMA6D|80031	1285.8362
SEMA7A|8482	246.4524	SEMA7A|8482	31.57
SENP1|29843	937.1052	SENP1|29843	506.8259
SENP2|59343	741.9207	SENP2|59343	1034.1297
SENP3|26168	779.9213	SENP3|26168	862.8797
SENP5|205564	690.2866	SENP5|205564	741.8942
SENP6|26054	2516.5248	SENP6|26054	2191.9795
SENP7|57337	517.4403	SENP7|57337	488.9078
SENP8|123228	60.0568	SENP8|123228	53.7543
SEP15|9403	2456.1018	SEP15|9403	2466.7235
SEPHS1|22929	1945.2531	SEPHS1|22929	1122.8669
SEPHS2|22928	1641.3073	SEPHS2|22928	1172.7816
SEPN1|57190	3590.2225	SEPN1|57190	2922.3549
SEPP1|6414	3884.0721	SEPP1|6414	21303.9121
SEPSECS|51091	472.3977	SEPSECS|51091	489.7611
SEPT10|151011	1045.5003	SEPT10|151011	2781.57
SEPT11|55752	2641.3989	SEPT11|55752	4332.7645
SEPT1|1731	33.6904	SEPT1|1731	40.529
SEPT2|4735	12258.537	SEPT2|4735	11776.4505
SEPT3|55964	220.0861	SEPT3|55964	150.1706
SEPT4|5414	150.8743	SEPT4|5414	814.8464
SEPT5|5413	488.5105	SEPT5|5413	360.9215
SEPT6|23157	390.0027	SEPT6|23157	637.372
SEPT7P2|641977	175.0435	lowly_expressed	lowly_expressed
SEPT7|989	3766.7308	SEPT7|989	3690.2729999999997
SEPT8|23176	1504.1399	SEPT8|23176	1169.1169
SEPT9|10801	4230.7059	SEPT9|10801	2779.0102
SEPW1|6415	1425.2495	SEPW1|6415	2186.0068
SEPX1|51734	402.0873	SEPX1|51734	496.587
SERAC1|84947	371.3266	SERAC1|84947	238.4812
SERBP1|26135	5521.1938	SERBP1|26135	6239.3345
SERF1A|8293	421.4959	SERF1A|8293	333.1911
SERF2|10169	6719.6668	SERF2|10169	4220.0469
SERGEF|26297	494.3697	SERGEF|26297	299.9147
SERHL2|253190	433.5329	SERHL2|253190	97.1374
SERHL|94009	420.3973	SERHL|94009	182.5939
SERINC1|57515	6902.1331	SERINC1|57515	12717.1502
SERINC2|347735	4986.5422	SERINC2|347735	683.4471
SERINC3|10955	2606.2437	SERINC3|10955	4021.3311
lowly_expressed	lowly_expressed	SERINC4|619189	5.6357
SERINC5|256987	152.3391	SERINC5|256987	222.2696
SERP1|27230	2930.4697	SERP1|27230	3787.3635
SERP2|387923	47.2398	SERP2|387923	45.6485
SERPINA11|256394	9.155	SERPINA11|256394	12.7986
SERPINA1|5265	456.2849	SERPINA1|5265	269.198
SERPINA3|12	419.6649	SERPINA3|12	2207.3379
SERPINA5|5104	119.3811	SERPINA5|5104	242.3208
SERPINB1|1992	873.7526	SERPINB1|1992	913.3959
SERPINB5|5268	31.4932	SERPINB5|5268	863.9078
SERPINB6|5269	1518.2642	SERPINB6|5269	3712.884
SERPINB8|5271	232.5368	SERPINB8|5271	148.4642
SERPINB9|5272	218.2551	SERPINB9|5272	292.2355
SERPINE1|5054	618.8776	SERPINE1|5054	121.587
SERPINE2|5270	308.7064	SERPINE2|5270	253.41299999999998
SERPINF1|5176	2581.7083	SERPINF1|5176	10497.0137
SERPINF2|5345	18.6762	SERPINF2|5345	90.0171
SERPING1|710	3214.5015	SERPING1|710	13706.058
SERPINH1|871	4988.7394	SERPINH1|871	2886.5188
SERPINI1|5274	383.4112	SERPINI1|5274	644.6246
SERTAD1|29950	238.7622	SERTAD1|29950	465.4437
SERTAD2|9792	1116.1769	SERTAD2|9792	1648.0375
SERTAD3|29946	793.5549	SERTAD3|29946	1021.3311
SERTAD4|56256	725.0755	SERTAD4|56256	453.9249
SESN1|27244	900.4852	SESN1|27244	794.7952
SESN2|83667	254.875	SESN2|83667	564.8464
SESN3|143686	182.0013	SESN3|143686	453.0717
SESTD1|91404	2020.6903	SESTD1|91404	3473.5495
SETBP1|26040	1168.9096	SETBP1|26040	891.2116
SETD1A|9739	812.5973	SETD1A|9739	672.7816
SETD1B|23067	1467.3624	SETD1B|23067	928.3276
SETD2|29072	2012.2677	SETD2|29072	2929.6075
SETD3|84193	1292.6852	SETD3|84193	2194.1126
SETD4|54093	309.0726	SETD4|54093	234.6416
SETD5|55209	3690.195	SETD5|55209	2510.6655
SETD6|79918	186.2272	SETD6|79918	294.0102
SETD7|80854	4060.423	SETD7|80854	5623.7201
SETD8|387893	728.0051	SETD8|387893	587.884
SETDB1|9869	1697.7021	SETDB1|9869	962.4573
SETDB2|83852	316.7628	SETDB2|83852	500.0
SETMAR|6419	820.6537	SETMAR|6419	736.3481
SETX|23064	3114.8952	SETX|23064	3070.8191
SET|6418	13940.4925	SET|6418	4454.3515
SEZ6L2|26470	1461.8694	SEZ6L2|26470	334.0444
SEZ6L|23544	11.3522	lowly_expressed	lowly_expressed
SF1|7536	3015.655	SF1|7536	3735.0683
SF3A1|10291	2969.8727	SF3A1|10291	3404.006
SF3A2|8175	691.3852	SF3A2|8175	696.6724
SF3A3|10946	1361.8969	SF3A3|10946	1563.5666
SF3B14|51639	1251.6708	SF3B14|51639	924.4881
SF3B1|23451	10045.2257	SF3B1|23451	7350.6826
SF3B2|10992	3345.9672	SF3B2|10992	5333.6177
SF3B3|23450	3269.4315	SF3B3|23450	3189.4198
SF3B4|10262	2547.6517	SF3B4|10262	996.1604
SF3B5|83443	771.2167	SF3B5|83443	895.0512
SF4|57794	504.2571	SF4|57794	412.9693
SFI1|9814	298.4528	SFI1|9814	165.52900000000002
SFMBT1|51460	251.9454	SFMBT1|51460	310.1536
SFMBT2|57713	217.8889	SFMBT2|57713	176.6212
SFN|2810	457.5849	SFN|2810	485.9215
SFPQ|6421	5983.531999999999	SFPQ|6421	2275.5845
SFRP1|6422	496.2007	SFRP1|6422	17116.041
SFRP2|6423	6286.5513	SFRP2|6423	4448.8055
SFRP4|6424	495.4683	SFRP4|6424	218.8567
SFRS11|9295	3454.7286	SFRS11|9295	2918.5154
SFRS12IP1|285672	582.2576	SFRS12IP1|285672	788.3959
SFRS12|140890	2238.5791	SFRS12|140890	1409.1297
SFRS13A|10772	1778.6322	SFRS13A|10772	1420.6485
SFRS13B|135295	5.1268	SFRS13B|135295	17.0648
SFRS14|10147	1853.3370000000002	SFRS14|10147	997.4616
SFRS15|57466	921.7248	SFRS15|57466	808.0205
SFRS16|11129	339.101	SFRS16|11129	315.6997
SFRS17A|8227	691.0189999999999	SFRS17A|8227	545.2218
SFRS18|25957	1674.2653	SFRS18|25957	2443.686
SFRS1|6426	4895.3584	SFRS1|6426	3152.7304
SFRS2B|10929	680.3992	SFRS2B|10929	1404.0102
SFRS2IP|9169	3254.7835	SFRS2IP|9169	3458.6177
SFRS2|6427	2811.235	SFRS2|6427	2106.8686
SFRS3|6428	6476.609	SFRS3|6428	4300.3413
SFRS4|6429	1610.9128	SFRS4|6429	1864.3345
SFRS5|6430	2467.8202	SFRS5|6430	5352.3891
SFRS6|6431	3797.4915	SFRS6|6431	3230.3754
SFRS7|6432	2075.6203	SFRS7|6432	1780.2901
SFRS8|6433	1044.7679	SFRS8|6433	771.3311
SFRS9|8683	1960.9997	SFRS9|8683	1160.8362
SFT2D1|113402	439.8059	SFT2D1|113402	472.6962
SFT2D2|375035	122.6769	SFT2D2|375035	67.4061
SFT2D3|84826	351.5518	SFT2D3|84826	323.3788
lowly_expressed	lowly_expressed	SFTA1P|207107	5.5461
SFTPA2|729238	46.5074	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SFTPD|6441	19.6246
SFXN1|94081	807.4705	SFXN1|94081	398.0375
SFXN2|118980	476.0597	SFXN2|118980	276.0239
SFXN3|81855	726.5403	SFXN3|81855	781.57
SFXN4|119559	266.2272	SFXN4|119559	444.5392
SFXN5|94097	223.0157	SFXN5|94097	154.0102
lowly_expressed	lowly_expressed	SGCA|6442	11.9454
SGCB|6443	1139.6137	SGCB|6443	2489.3345
SGCD|6444	819.9213	SGCD|6444	549.0614
SGCE|8910	149.7757	SGCE|8910	1149.744
lowly_expressed	lowly_expressed	SGCG|6445	253.41299999999998
SGEF|26084	369.4956	SGEF|26084	470.5631
SGIP1|84251	78.3667	SGIP1|84251	40.1024
SGK196|84197	68.4794	SGK196|84197	38.8225
SGK1|6446	611.5536	SGK1|6446	2090.0171
SGK223|157285	1037.8101	SGK223|157285	884.3857
SGK269|79834	1179.5294	SGK269|79834	2588.7372
SGK2|10110	13.5494	lowly_expressed	lowly_expressed
SGK3|23678	264.8064	SGK3|23678	776.0538
SGK494|124923	32.5918	SGK494|124923	26.4505
SGMS1|259230	332.5094	SGMS1|259230	700.9386
SGMS2|166929	172.8463	SGMS2|166929	287.9693
SGOL1|151648	145.0151	lowly_expressed	lowly_expressed
SGOL2|151246	564.3138	SGOL2|151246	111.7747
SGPL1|8879	2879.4287	SGPL1|8879	2363.9078
SGPP1|81537	286.3682	SGPP1|81537	421.0751
SGPP2|130367	22.7044	SGPP2|130367	30.7167
SGSH|6448	626.934	SGSH|6448	602.3891
SGSM1|129049	21.6058	SGSM1|129049	131.8259
SGSM2|9905	826.8791	SGSM2|9905	1321.2457
SGSM3|27352	896.8232	SGSM3|27352	773.4642
SGTA|6449	1059.4159	SGTA|6449	1064.8464
SGTB|54557	117.2315	SGTB|54557	238.1783
SH2B1|25970	518.1727	SH2B1|25970	942.4061
lowly_expressed	lowly_expressed	SH2B2|10603	9.8123
SH2B3|10019	660.6244	SH2B3|10019	942.4061
SH2D1A|4068	26.3664	SH2D1A|4068	11.0922
lowly_expressed	lowly_expressed	SH2D1B|117157	10.6655
SH2D2A|9047	23.803	SH2D2A|9047	5.5461
SH2D3A|10045	228.8749	SH2D3A|10045	78.9249
SH2D3C|10044	188.2267	SH2D3C|10044	471.4164
SH2D4A|63898	1078.8245	SH2D4A|63898	234.215
SH3BGRL2|83699	380.1154	SH3BGRL2|83699	1159.5563
SH3BGRL3|83442	1642.7721	SH3BGRL3|83442	1195.8191
SH3BGRL|6451	14780.9137	SH3BGRL|6451	3805.0341
SH3BGR|6450	18.6762	SH3BGR|6450	178.3276
SH3BP1|23616	216.7903	SH3BP1|23616	120.3029
SH3BP2|6452	1266.685	SH3BP2|6452	1110.0683
SH3BP4|23677	9254.6004	SH3BP4|23677	1895.9044
SH3BP5L|80851	1518.2642	SH3BP5L|80851	710.3242
SH3BP5|9467	356.8067	SH3BP5|9467	2434.3302
SH3D19|152503	1424.1509	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SH3D20|201175	6.8259
SH3GL1|6455	1695.5049	SH3GL1|6455	973.1229
SH3GLB1|51100	2416.5522	SH3GLB1|51100	6329.3515
SH3GLB2|56904	1348.7137	SH3GLB2|56904	904.0102
SH3KBP1|30011	487.0457	SH3KBP1|30011	2706.058
SH3PXD2A|9644	2554.9757	SH3PXD2A|9644	2161.6894
SH3PXD2B|285590	1279.502	SH3PXD2B|285590	1059.3003
SH3RF1|57630	3635.6312	SH3RF1|57630	874.1468
SH3RF2|153769	15.0142	SH3RF2|153769	301.1945
SH3RF3|344558	136.2263	SH3RF3|344558	118.1741
SH3TC1|54436	205.8043	SH3TC1|54436	87.0307
SH3TC2|79628	8.7888	lowly_expressed	lowly_expressed
SH3YL1|26751	1023.1621	SH3YL1|26751	754.6928
SHANK1|50944	7.6902	lowly_expressed	lowly_expressed
SHANK2|22941	600.9338	SHANK2|22941	816.1263
SHANK3|85358	510.4825	SHANK3|85358	1650.1706
SHARPIN|81858	478.6231	SHARPIN|81858	712.0307
lowly_expressed	lowly_expressed	SHBG|6462	13.2253
SHB|6461	714.0895	SHB|6461	316.9795
SHC1|6464	3670.4202	SHC1|6464	2530.2901
SHC2|25759	180.5365	SHC2|25759	212.4573
SHC3|53358	6.9578	SHC3|53358	6.3993
SHC4|399694	12.4508	SHC4|399694	85.3242
SHCBP1|79801	199.5789	SHCBP1|79801	13.6519
SHE|126669	97.0429	SHE|126669	729.0956
SHFM1|7979	1098.5993	SHFM1|7979	838.7372
SHF|90525	72.8738	SHF|90525	127.9863
SHISA2|387914	6464.8906	SHISA2|387914	778.5836
lowly_expressed	lowly_expressed	SHISA3|152573	14.5051
SHISA4|149345	397.3267	SHISA4|149345	151.8771
SHISA5|51246	2145.1982	SHISA5|51246	2091.7235
lowly_expressed	lowly_expressed	SHISA6|388336	29.0102
SHISA9|729993	332.8756	SHISA9|729993	41.8089
SHKBP1|92799	768.6533	SHKBP1|92799	442.4061
SHMT1|6470	397.9969	SHMT1|6470	2676.0964
SHMT2|6472	2065.7329	SHMT2|6472	717.1502
SHOC2|8036	1444.2919	SHOC2|8036	1597.6962
SHOX2|6474	53.099	SHOX2|6474	163.8225
SHPK|23729	403.5521	SHPK|23729	362.62800000000004
SHPRH|257218	641.9042	SHPRH|257218	838.0461
SHQ1|55164	292.5936	SHQ1|55164	349.4027
SHROOM1|134549	53.099	SHROOM1|134549	162.5427
SHROOM2|357	477.1583	SHROOM2|357	141.2116
SHROOM3|57619	3235.0087	SHROOM3|57619	2033.2765
SHROOM4|57477	242.058	SHROOM4|57477	949.6587
SIAE|54414	335.8528	SIAE|54414	1005.5461
SIAH1|6477	419.9872	SIAH1|6477	635.4437
SIAH2|6478	445.6651	SIAH2|6478	567.4061
SIDT1|54847	1198.5718	SIDT1|54847	391.2116
SIDT2|51092	544.7661	SIDT2|51092	2777.7176
SIGIRR|59307	329.2136	SIGIRR|59307	271.3311
SIGLEC10|89790	95.5781	SIGLEC10|89790	49.4881
lowly_expressed	lowly_expressed	SIGLEC11|114132	9.3857
lowly_expressed	lowly_expressed	SIGLEC15|284266	10.6655
SIGLEC16|400709	8.0564	SIGLEC16|400709	7.6792
SIGLEC1|6614	141.3531	SIGLEC1|6614	159.1297
SIGLEC5|8778	25.2678	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	SIGLEC6|946	6.3993
SIGLEC7|27036	22.3382	SIGLEC7|27036	6.3993
SIGLEC8|27181	51.6342	SIGLEC8|27181	29.0102
SIGLEC9|27180	33.3242	SIGLEC9|27180	6.8259
lowly_expressed	lowly_expressed	SIGLECP3|284367	14.0785
SIGMAR1|10280	752.9067	SIGMAR1|10280	973.5495
SIK1|150094	320.791	SIK1|150094	2138.6519
SIK2|23235	626.934	SIK2|23235	6615.1877
SIK3|23387	481.1865	SIK3|23387	1475.6826
SIKE1|80143	699.4415	SIKE1|80143	945.3925
SIL1|64374	602.0324	SIL1|64374	654.8635
SILV|6490	34.4228	SILV|6490	233.3618
SIM1|6492	5.492999999999999	SIM1|6492	143.7713
SIM2|6493	389.2703	SIM2|6493	42.6621
SIN3A|25942	2637.3707	SIN3A|25942	2319.5392
SIN3B|23309	721.4135	SIN3B|23309	1064.8464
SIP1|8487	142.4517	SIP1|8487	107.9352
SIPA1L1|26037	1225.3044	SIPA1L1|26037	1087.884
SIPA1L2|57568	2468.9188	SIPA1L2|57568	511.0922
SIPA1L3|23094	3009.0634	SIPA1L3|23094	856.6553
SIPA1|6494	314.9318	SIPA1|6494	414.2491
SIRPA|140885	562.4828	SIRPA|140885	2445.3925
SIRPB1|10326	35.5214	SIRPB1|10326	142.0648
SIRPB2|284759	21.6058	SIRPB2|284759	11.5188
SIRPG|55423	16.1128	lowly_expressed	lowly_expressed
SIRT1|23411	930.5136	SIRT1|23411	1228.2423
SIRT2|22933	577.1308	SIRT2|22933	1622.8669
SIRT3|23410	510.336	SIRT3|23410	959.2747
SIRT4|23409	21.971999999999998	SIRT4|23409	23.8908
SIRT5|23408	188.5929	SIRT5|23408	445.8191
SIRT6|51548	243.889	SIRT6|51548	103.6689
SIRT7|51547	181.6351	SIRT7|51547	133.1058
SIT1|27240	30.0284	SIT1|27240	11.5188
SIVA1|10572	544.1728	SIVA1|10572	695.3925
SIX1|6495	1360.7983	SIX1|6495	537.116
SIX2|10736	441.2707	SIX2|10736	14.0785
SIX4|51804	1855.9004	SIX4|51804	172.7816
SIX5|147912	495.4683	SIX5|147912	678.3276
SKA1|220134	166.6209	SKA1|220134	6.3993
SKA2|348235	580.4266	SKA2|348235	375.0
SKA3|221150	338.6286	SKA3|221150	5.1195
SKAP1|8631	92.2823	SKAP1|8631	73.3788
SKAP2|8935	282.34	SKAP2|8935	1680.4608
SKIL|6498	1519.729	SKIL|6498	651.4505
SKIV2L2|23517	2223.9714	SKIV2L2|23517	1744.599
SKIV2L|6499	1074.7963	SKIV2L|6499	710.5930000000001
SKI|6497	1643.8707	SKI|6497	3151.8771
SKP1|6500	6961.4575	SKP1|6500	5833.1911
SKP2|6502	144.6489	SKP2|6502	168.0887
SLA2|84174	41.3806	SLA2|84174	15.785
SLAIN1|122060	9.8874	SLAIN1|122060	124.1468
SLAIN2|57606	1997.6197	SLAIN2|57606	1915.529
SLAMF1|6504	17.2114	SLAMF1|6504	9.8123
SLAMF6|114836	41.7468	SLAMF6|114836	19.6246
SLAMF7|57823	245.3538	SLAMF7|57823	46.5017
SLAMF8|56833	381.0089	SLAMF8|56833	36.1988
SLA|6503	194.0859	SLA|6503	74.2321
SLBP|7884	1102.6275	SLBP|7884	712.4573
SLC10A3|8273	421.1297	SLC10A3|8273	519.198
SLC10A5|347051	6.2254	lowly_expressed	lowly_expressed
SLC10A6|345274	9.5212	SLC10A6|345274	53.3276
SLC10A7|84068	194.4521	SLC10A7|84068	203.9249
SLC11A1|6556	41.3806	SLC11A1|6556	14.0785
SLC11A2|4891	1513.5036	SLC11A2|4891	1354.9488
SLC12A2|6558	34727.822	SLC12A2|6558	2282.4232
SLC12A3|6559	5.492999999999999	lowly_expressed	lowly_expressed
SLC12A4|6560	550.3616	SLC12A4|6560	1766.9966
SLC12A6|9990	451.9271	SLC12A6|9990	999.279
SLC12A7|10723	2300.1007	SLC12A7|10723	1119.8805
SLC12A8|84561	640.1172	SLC12A8|84561	78.4983
SLC12A9|56996	695.7795	SLC12A9|56996	406.57
SLC13A2|9058	1320.1501	SLC13A2|9058	130.1195
SLC13A3|64849	20.5072	SLC13A3|64849	49.0614
SLC14A1|6563	25.634	SLC14A1|6563	164.6758
SLC14A2|8170	6.2254	SLC14A2|8170	104.9488
SLC15A2|6565	260.368	SLC15A2|6565	95.1365
SLC15A3|51296	386.7069	SLC15A3|51296	257.2526
SLC15A4|121260	462.5103	SLC15A4|121260	597.6962
lowly_expressed	lowly_expressed	SLC16A10|117247	17.9181
SLC16A11|162515	5.1268	SLC16A11|162515	29.8635
lowly_expressed	lowly_expressed	SLC16A12|387700	78.4983
SLC16A13|201232	49.0708	SLC16A13|201232	46.9283
SLC16A14|151473	257.0722	SLC16A14|151473	331.4846
SLC16A1|6566	225.2129	SLC16A1|6566	433.4471
SLC16A2|6567	209.4663	SLC16A2|6567	1507.6792
SLC16A3|9123	360.7068	SLC16A3|9123	43.942
SLC16A4|9122	462.1441	SLC16A4|9122	351.1092
SLC16A5|9121	317.4952	SLC16A5|9121	150.5973
SLC16A6|9120	312.0022	SLC16A6|9120	62.7133
SLC16A7|9194	27.0988	SLC16A7|9194	1246.1604
lowly_expressed	lowly_expressed	SLC16A8|23539	6.3993
SLC16A9|220963	24.5354	SLC16A9|220963	83.1911
SLC17A5|26503	825.7805	SLC17A5|26503	904.0102
lowly_expressed	lowly_expressed	SLC17A7|57030	40.9556
SLC17A9|63910	28.1974	SLC17A9|63910	13.2253
SLC18A2|6571	5.492999999999999	SLC18A2|6571	17.9181
SLC19A1|6573	407.9465	SLC19A1|6573	407.4232
SLC19A2|10560	507.9191	SLC19A2|10560	649.3174
SLC19A3|80704	44.6764	SLC19A3|80704	5214.5904
SLC1A1|6505	666.8498	SLC1A1|6505	224.8294
SLC1A2|6506	31.4932	SLC1A2|6506	121.587
SLC1A3|6507	185.6633	SLC1A3|6507	1102.3891
SLC1A4|6509	1718.2093	SLC1A4|6509	937.2867
SLC1A5|6510	3016.0212	SLC1A5|6510	5805.0341
SLC1A7|6512	5.1268	SLC1A7|6512	17.4915
SLC20A1|6574	2391.2844	SLC20A1|6574	426.6212
SLC20A2|6575	1647.8989	SLC20A2|6575	1087.884
SLC22A15|55356	59.6906	SLC22A15|55356	38.8225
SLC22A17|51310	246.0862	SLC22A17|51310	588.7372
SLC22A18AS|5003	9.155	lowly_expressed	lowly_expressed
SLC22A18|5002	240.9594	SLC22A18|5002	188.9932
SLC22A20|440044	5.1268	lowly_expressed	lowly_expressed
SLC22A23|63027	2146.663	SLC22A23|63027	690.8276
lowly_expressed	lowly_expressed	SLC22A25|387601	19.6246
SLC22A3|6581	20.141	SLC22A3|6581	705.2048
SLC22A4|6583	8.0564	SLC22A4|6583	30.2901
SLC22A5|6584	317.8614	SLC22A5|6584	293.942
SLC23A1|9963	12.817	SLC23A1|9963	7.2526
SLC23A2|9962	944.7954	SLC23A2|9962	1218.8567
SLC23A3|151295	7.6902	lowly_expressed	lowly_expressed
SLC24A1|9187	546.3919999999999	SLC24A1|9187	519.2406
SLC24A2|25769	13.9156	lowly_expressed	lowly_expressed
SLC24A3|57419	1159.0222	SLC24A3|57419	698.8055
lowly_expressed	lowly_expressed	SLC24A4|123041	5.5461
SLC24A6|80024	489.2429	SLC24A6|80024	554.6075
SLC25A10|1468	468.0033	SLC25A10|1468	1081.058
SLC25A11|8402	532.4545	SLC25A11|8402	1039.2491
SLC25A12|8604	462.1441	SLC25A12|8604	593.0034
SLC25A13|10165	481.5527	SLC25A13|10165	380.1195
SLC25A14|9016	131.0995	SLC25A14|9016	95.5631
SLC25A15|10166	435.04900000000004	SLC25A15|10166	212.4232
SLC25A16|8034	290.7626	SLC25A16|8034	874.1468
SLC25A17|10478	676.3710000000001	SLC25A17|10478	456.9113
SLC25A18|83733	6.9578	SLC25A18|83733	233.7884
SLC25A19|60386	140.9869	SLC25A19|60386	81.9113
