gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
P704P|641455	17.2026	P704P|641455	9.5866
PA2G4P4|647033	32.8414	PA2G4P4|647033	45.5362
PA2G4|5036	2388.4273	PA2G4|5036	3136.6087
PAAF1|80227	573.16	PAAF1|80227	639.9041
PABPC1L|80336	99.697	PABPC1L|80336	10.7849
PABPC1|26986	22774.3134	PABPC1|26986	14578.1905
PABPC3|5042	241.6186	PABPC3|5042	110.8448
PABPC4L|132430	23.8491	PABPC4L|132430	70.70100000000001
PABPC4|8761	1878.9952	PABPC4|8761	2963.4512
PABPC5|140886	13.2929	PABPC5|140886	61.7136
PABPN1|8106	1495.9437	PABPN1|8106	1808.0647
PACRGL|133015	199.003	PACRGL|133015	146.7945
lowly_expressed	lowly_expressed	PACRG|135138	8.3883
PACS1|55690	2657.8047	PACS1|55690	2915.5183
PACS2|23241	1082.7055	PACS2|23241	2557.8191
PACSIN1|29993	11.3381	PACSIN1|29993	8.9874
PACSIN2|11252	1414.9155	PACSIN2|11252	793.2894
PACSIN3|29763	1046.232	PACSIN3|29763	272.0192
PADI2|11240	168.5075	PADI2|11240	11.9832
PADI3|51702	37.924	lowly_expressed	lowly_expressed
PAF1|54623	1407.487	PAF1|54623	1745.3565
PAFAH1B1|5048	3946.4373	PAFAH1B1|5048	2846.0156
PAFAH1B2|5049	1165.8684	PAFAH1B2|5049	313.3613
PAFAH1B3|5050	1687.5379	PAFAH1B3|5050	140.2936
PAFAH2|5051	1000.0977	PAFAH2|5051	323.547
PAG1|55824	88.3589	PAG1|55824	83.8826
PAH|5053	51.6079	lowly_expressed	lowly_expressed
PAICS|10606	3455.3807	PAICS|10606	654.8832
PAIP1|10605	1589.2875	PAIP1|10605	1136.6087
PAIP2B|400961	223.2431	PAIP2B|400961	236.6687
PAIP2|51247	3965.2038	PAIP2|51247	2659.6765
PAK1IP1|55003	291.2716	PAK1IP1|55003	223.4871
PAK1|5058	4007.0374	PAK1|5058	600.3595
PAK2|5062	3547.6493	PAK2|5062	2282.8041
PAK4|10298	2189.8153	PAK4|10298	608.7478
PAK6|56924	187.7705	PAK6|56924	13.1815
PALB2|79728	375.7208	PALB2|79728	118.0348
PALLD|23022	1902.0624	PALLD|23022	2160.5752
PALM2-AKAP2|445815	551.9187	PALM2-AKAP2|445815	6203.553000000001
PALM2|114299	76.5008	PALM2|114299	44.2481
PALM3|342979	96.5693	lowly_expressed	lowly_expressed
PALMD|54873	279.1516	PALMD|54873	7306.1714
PALM|5064	927.7685	PALM|5064	7358.8975
PAMR1|25891	122.3732	PAMR1|25891	554.8232
PAM|5066	2802.8541	PAM|5066	5695.026999999999
PAN2|9924	460.561	PAN2|9924	402.0371
PAN3|255967	1252.2725	PAN3|255967	611.1444
PANK1|53354	67.6376	PANK1|53354	91.0725
PANK2|80025	950.0538	PANK2|80025	473.3373
PANK3|79646	1484.5079	PANK3|79646	146.1953
PANK4|55229	246.7012	PANK4|55229	479.3289
PANX1|24145	701.0067	PANX1|24145	164.7693
PANX2|56666	6.6465	PANX2|56666	14.979000000000001
PAOX|196743	144.6584	PAOX|196743	224.0863
PAPD4|167153	873.0329	PAPD4|167153	787.8969
PAPD5|64282	790.5386	PAPD5|64282	301.9772
PAPD7|11044	431.6294	PAPD7|11044	762.133
PAPLN|89932	91.0957	PAPLN|89932	230.6771
PAPOLA|10914	5337.5037	PAPOLA|10914	2032.3547
PAPOLG|64895	418.7274	PAPOLG|64895	254.0443
lowly_expressed	lowly_expressed	PAPPA2|60676	10.1857
PAPPA|5069	26.1949	PAPPA|5069	31.1564
PAPSS1|9061	2339.9472	PAPSS1|9061	970.0419
PAPSS2|9060	209.5592	PAPSS2|9060	1189.9341
PAQR3|152559	249.8407	PAQR3|152559	170.7609
PAQR4|124222	1535.3963	PAQR4|124222	127.5734
PAQR5|54852	153.6507	PAQR5|54852	5.9916
PAQR6|79957	16.4207	PAQR6|79957	7.1899
PAQR7|164091	365.5557	PAQR7|164091	251.0485
PAQR8|85315	162.6429	PAQR8|85315	231.2762
PAR-SN|347746	52.988	PAR-SN|347746	62.9119
PAR5|8123	15.6387	lowly_expressed	lowly_expressed
PARD3B|117583	113.7719	PARD3B|117583	58.1186
PARD3|56288	670.5112	PARD3|56288	684.2421
PARD6A|50855	120.4183	PARD6A|50855	181.5458
PARD6B|84612	1136.1548	PARD6B|84612	22.169
PARD6G|84552	170.0714	PARD6G|84552	136.6087
PARG|8505	529.7625	PARG|8505	222.888
PARK2|5071	64.9008	PARK2|5071	189.9341
PARK7|11315	3804.9067	PARK7|11315	6176.7525
PARL|55486	760.043	PARL|55486	1319.9521
PARM1|25849	492.6205	PARM1|25849	3065.3086
PARN|5073	1769.524	PARN|5073	899.9401
PARP10|84875	773.7269	PARP10|84875	1022.169
PARP11|57097	288.1439	PARP11|57097	155.7819
PARP12|64761	380.8034	PARP12|64761	458.3583
PARP14|54625	1149.4478	PARP14|54625	832.2349
PARP16|54956	242.4005	PARP16|54956	319.9521
PARP1|142	5804.7112	PARP1|142	2120.4314
PARP2|10038	351.8718	PARP2|10038	263.0318
PARP3|10039	358.5182	PARP3|10039	621.3301
PARP4|143	1687.4206	PARP4|143	1166.5668
PARP6|56965	220.5063	PARP6|56965	653.0857
PARP8|79668	77.8028	PARP8|79668	127.0222
PARP9|83666	1429.1936	PARP9|83666	694.4578
PARS2|25973	135.2751	PARS2|25973	86.8784
PARVA|55742	2004.4961	PARVA|55742	4428.4002
PARVB|29780	334.6691	PARVB|29780	1360.695
PARVG|64098	50.8259	PARVG|64098	62.3128
PASK|23178	320.2033	PASK|23178	49.7304
PATL1|219988	1346.8869	PATL1|219988	386.459
PATZ1|23598	1238.9796	PATZ1|23598	831.6357
PAWR|5074	300.6549	PAWR|5074	93.4691
lowly_expressed	lowly_expressed	PAX1|5075	10.7849
PAX2|5076	36.7511	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	PAX3|5077	17.3757
PAX6|5080	46.9162	PAX6|5080	45.5362
PAX7|5081	40.2698	lowly_expressed	lowly_expressed
PAX8|7849	67.6376	PAX8|7849	38.3463
PAX9|5083	39.8788	PAX9|5083	5.3925
PAXIP1|22976	690.8807	PAXIP1|22976	145.2546
PBK|55872	181.4094	lowly_expressed	lowly_expressed
PBLD|64081	229.4986	PBLD|64081	280.4074
PBRM1|55193	2631.2188	PBRM1|55193	1133.0138
PBX1|5087	9204.5743	PBX1|5087	1928.1007
PBX2|5089	881.2433	PBX2|5089	976.6327
PBX3|5090	130.1926	PBX3|5090	654.8832
PBXIP1|57326	3248.9493	PBXIP1|57326	6159.3769
PCBD1|5092	1028.6385	PCBD1|5092	1361.8933
PCBD2|84105	474.3661	PCBD2|84105	251.5398
PCBP1|5093	7400.6451	PCBP1|5093	10562.0132
PCBP2|5094	17950.996	PCBP2|5094	12270.5093
lowly_expressed	lowly_expressed	PCBP3|54039	71.8993
PCBP4|57060	658.7821	PCBP4|57060	672.2588
PCCA|5095	731.8542	PCCA|5095	1054.3559
PCCB|5096	1957.8497	PCCB|5096	1530.024
PCDH10|57575	6977.616999999999	PCDH10|57575	16.1774
lowly_expressed	lowly_expressed	PCDH11X|27328	11.3841
PCDH12|51294	233.4083	PCDH12|51294	1430.7969
PCDH17|27253	81.7124	PCDH17|27253	126.42299999999999
PCDH18|54510	254.1296	PCDH18|54510	2032.3547
PCDH19|57526	26.5859	PCDH19|57526	524.266
PCDH1|5097	2636.3014	PCDH1|5097	2473.9365
PCDH20|64881	78.9757	PCDH20|64881	40.1438
PCDH7|5099	334.2782	PCDH7|5099	140.8029
PCDH9|5101	16.4207	PCDH9|5101	371.4799
PCDHA10|56139	517.748	PCDHA10|56139	28.1845
PCDHA11|56138	686.2086	lowly_expressed	lowly_expressed
PCDHA12|56137	535.4198	lowly_expressed	lowly_expressed
PCDHA13|56136	205.3836	PCDHA13|56136	12.7981
PCDHA1|56147	558.5378	PCDHA1|56147	21.0905
PCDHA2|56146	71.1563	lowly_expressed	lowly_expressed
PCDHA3|56145	297.1088	PCDHA3|56145	38.6699
PCDHA4|56144	418.094	PCDHA4|56144	8.8316
PCDHA5|56143	259.2005	lowly_expressed	lowly_expressed
PCDHA6|56142	1076.3132	PCDHA6|56142	14.272
PCDHA7|56141	92.2686	PCDHA7|56141	10.731
PCDHA8|56140	21.1123	lowly_expressed	lowly_expressed
PCDHA9|9752	50.521	lowly_expressed	lowly_expressed
PCDHAC1|56135	64.2831	PCDHAC1|56135	29.6225
PCDHAC2|56134	78.7137	PCDHAC2|56134	13.8945
PCDHB10|56126	125.8919	PCDHB10|56126	87.4775
PCDHB11|56125	86.795	PCDHB11|56125	46.1354
PCDHB12|56124	95.0054	PCDHB12|56124	37.148
PCDHB13|56123	350.3079	PCDHB13|56123	62.9119
PCDHB14|56122	310.0381	PCDHB14|56122	144.997
PCDHB15|56121	42.6156	PCDHB15|56121	121.0306
PCDHB16|57717	345.2253	PCDHB16|57717	215.0989
PCDHB17|54661	7.4284	lowly_expressed	lowly_expressed
PCDHB18|54660	7.4284	PCDHB18|54660	19.1732
PCDHB19P|84054	8.6013	PCDHB19P|84054	5.3925
PCDHB2|56133	525.0709	PCDHB2|56133	149.1911
PCDHB3|56132	331.9324	PCDHB3|56132	118.0348
PCDHB4|56131	71.1563	PCDHB4|56131	221.6896
PCDHB5|26167	43.7885	PCDHB5|26167	70.1019
PCDHB6|56130	81.3215	PCDHB6|56130	41.9413
PCDHB7|56129	43.7885	PCDHB7|56129	97.0641
PCDHB8|56128	315.5117	PCDHB8|56128	29.9581
PCDHB9|56127	77.4118	PCDHB9|56127	55.722
PCDHGA10|56106	48.0149	PCDHGA10|56106	69.2151
PCDHGA11|56105	104.1462	PCDHGA11|56105	60.1498
PCDHGA12|26025	78.7215	PCDHGA12|26025	110.9527
PCDHGA1|56114	74.2332	lowly_expressed	lowly_expressed
PCDHGA2|56113	414.7278	PCDHGA2|56113	79.7903
PCDHGA3|56112	55.9085	PCDHGA3|56112	26.9623
PCDHGA4|56111	1433.2988	PCDHGA4|56111	65.3086
PCDHGA5|56110	235.3201	PCDHGA5|56110	24.5656
PCDHGA6|56109	51.9988	PCDHGA6|56109	36.5488
PCDHGA7|56108	85.2312	PCDHGA7|56108	31.7436
PCDHGA8|9708	60.9911	PCDHGA8|9708	6.5908
PCDHGA9|56107	48.14	PCDHGA9|56107	44.9371
PCDHGB1|56104	225.6593	PCDHGB1|56104	11.3841
PCDHGB2|56103	128.9845	PCDHGB2|56103	51.9113
PCDHGB3|56102	39.0969	PCDHGB3|56102	8.3883
PCDHGB4|8641	438.6121	PCDHGB4|8641	43.1396
PCDHGB5|56101	814.2977	PCDHGB5|56101	115.1168
PCDHGB6|56100	55.5175	PCDHGB6|56100	70.70100000000001
PCDHGB7|56099	241.9822	PCDHGB7|56099	311.1144
PCDHGB8P|56120	6.6465	lowly_expressed	lowly_expressed
PCDHGC3|5098	1966.0131	PCDHGC3|5098	3545.0989
PCDHGC4|56098	12.12	lowly_expressed	lowly_expressed
PCDHGC5|56097	34.2293	lowly_expressed	lowly_expressed
PCDP1|200373	7.4284	lowly_expressed	lowly_expressed
PCF11|51585	1010.2629	PCF11|51585	745.3565
PCGF1|84759	135.6661	PCGF1|84759	248.6519
PCGF2|7703	761.3137	PCGF2|7703	674.5297
PCGF3|10336	1228.8144	PCGF3|10336	815.4584
PCGF5|84333	1133.4180000000001	PCGF5|84333	1210.3056
PCGF6|84108	110.2532	PCGF6|84108	230.0779
PCID2|55795	806.1773	PCID2|55795	701.6177
PCIF1|63935	1054.8333	PCIF1|63935	1095.8658
PCK1|5105	96.5693	PCK1|5105	5706.411
PCK2|5106	1153.3574	PCK2|5106	1776.5129
PCLO|27445	532.1083	PCLO|27445	93.4691
PCM1|5108	3089.4341	PCM1|5108	2156.9802
PCMT1|5110	2282.8658	PCMT1|5110	1682.4446
PCMTD1|115294	1839.1164	PCMTD1|115294	1949.0713
PCMTD2|55251	1381.6831	PCMTD2|55251	925.1049
PCNA|5111	2917.4079	PCNA|5111	786.6986
PCNP|57092	2650.3763	PCNP|57092	2494.9071
PCNT|5116	905.0924	PCNT|5116	602.1569999999999
PCNXL2|80003	314.3388	PCNXL2|80003	78.4901
PCNXL3|399909	2085.8176	PCNXL3|399909	722.5884
PCNX|22990	2201.9353	PCNX|22990	1456.5608
PCOLCE2|26577	155.9965	PCOLCE2|26577	9736.3691
PCOLCE|5118	1086.494	PCOLCE|5118	2878.9275
PCOTH|542767	22.6723	PCOTH|542767	21.0785
PCP2|126006	11.7291	lowly_expressed	lowly_expressed
PCP4L1|654790	23.4581	PCP4L1|654790	10.1857
PCSK1N|27344	5.4736	lowly_expressed	lowly_expressed
PCSK1|5122	193.1385	PCSK1|5122	26.9623
lowly_expressed	lowly_expressed	PCSK2|5126	24.5656
PCSK4|54760	33.6233	PCSK4|54760	9.5866
PCSK5|5125	78.9757	PCSK5|5125	325.3445
PCSK6|5046	985.6319	PCSK6|5046	114.4398
PCSK7|9159	786.7266	PCSK7|9159	833.4931
PCTP|58488	440.2307	PCTP|58488	688.4362
PCYOX1L|78991	440.6216	PCYOX1L|78991	177.9509
PCYOX1|51449	2931.4827	PCYOX1|51449	6748.3523
PCYT1A|5130	489.1017	PCYT1A|5130	383.4632
PCYT1B|9468	6.2555	lowly_expressed	lowly_expressed
PCYT2|5833	707.6532	PCYT2|5833	1310.9646
PC|5091	1405.1412	PC|5091	6512.882
PDAP1|11333	1811.3576	PDAP1|11333	2660.2756
PDCD10|11235	784.674	PDCD10|11235	541.6417
PDCD11|22984	1308.572	PDCD11|22984	514.6794
PDCD1LG2|80380	20.7213	PDCD1LG2|80380	159.3769
PDCD1|5133	6.2555	lowly_expressed	lowly_expressed
PDCD2L|84306	180.6275	PDCD2L|84306	177.3517
PDCD2|5134	769.4263	PDCD2|5134	739.3649
PDCD4|27250	4835.4178	PDCD4|27250	2583.8107
PDCD5|9141	830.8083	PDCD5|9141	789.6944
PDCD6IP|10015	4831.9812	PDCD6IP|10015	2511.0845
PDCD6|10016	2194.5069	PDCD6|10016	1518.2744
PDCD7|10081	306.9104	PDCD7|10081	599.7603
PDCL3|79031	492.2295	PDCL3|79031	323.547
PDCL|5082	437.1029	PDCL|5082	463.7507
PDDC1|347862	1470.433	PDDC1|347862	642.3008
PDE10A|10846	44.5704	PDE10A|10846	111.444
PDE11A|50940	26.1949	PDE11A|50940	317.5554
PDE12|201626	960.6099	PDE12|201626	370.8808
PDE1A|5136	46.1343	PDE1A|5136	275.015
PDE1B|5153	93.0505	PDE1B|5153	1043.1396
PDE1C|5137	7.4284	lowly_expressed	lowly_expressed
PDE2A|5138	55.9085	PDE2A|5138	4116.8364
PDE3A|5139	29.7136	PDE3A|5139	111.444
PDE3B|5140	152.8687	PDE3B|5140	4143.7987
PDE4A|5141	777.6366	PDE4A|5141	639.9041
PDE4B|5142	659.955	PDE4B|5142	209.1072
lowly_expressed	lowly_expressed	PDE4C|5143	17.9748
PDE4DIP|9659	1320.3010000000002	PDE4DIP|9659	2098.2624
PDE4D|5144	52.2373	PDE4D|5144	186.3391
PDE5A|8654	178.2817	PDE5A|8654	590.7729
PDE6B|5158	23.4581	PDE6B|5158	5.3925
PDE6D|5147	329.5866	PDE6D|5147	301.3781
lowly_expressed	lowly_expressed	PDE6G|5148	6.5908
PDE7A|5150	585.2566	PDE7A|5150	181.5458
PDE7B|27115	62.163999999999994	PDE7B|27115	205.5123
PDE8A|5151	402.3067	PDE8A|5151	972.4386
PDE8B|8622	36.7511	PDE8B|8622	220.4913
PDE9A|5152	7.8194	PDE9A|5152	414.6195
PDF|64146	517.2437	PDF|64146	112.1989
PDGFA|5154	163.8159	PDGFA|5154	240.8628
PDGFB|5155	595.4452	PDGFB|5155	2174.9551
PDGFC|56034	666.2105	PDGFC|56034	842.4206
PDGFD|80310	250.2199	PDGFD|80310	624.9251
PDGFRA|5156	724.1325	PDGFRA|5156	1595.2127
PDGFRB|5159	2334.8646	PDGFRB|5159	5636.3092
PDGFRL|5157	318.6394	PDGFRL|5157	1722.5884
PDHA1|5160	1230.9921	PDHA1|5160	3328.9395
PDHB|5162	1688.5935	PDHB|5162	1464.3499
PDHX|8050	903.5324	PDHX|8050	908.5201
lowly_expressed	lowly_expressed	PDIA2|64714	7.7891
PDIA3P|171423	2895.1227	PDIA3P|171423	1350.5093
PDIA3|2923	11863.6458	PDIA3|2923	5814.6735
PDIA4|9601	6317.271	PDIA4|9601	1517.6753
PDIA5|10954	829.2445	PDIA5|10954	542.84
PDIA6|10130	6571.2052	PDIA6|10130	4419.311
PDIK1L|149420	545.7922	PDIK1L|149420	174.3559
PDK1|5163	224.025	PDK1|5163	331.9353
PDK2|5164	626.7227	PDK2|5164	3236.6687
PDK3|5165	212.296	PDK3|5165	47.9329
PDK4|5166	1213.1756	PDK4|5166	15385.2606
PDLIM1|9124	3335.3533	PDLIM1|9124	4203.7148
PDLIM2|64236	409.3442	PDLIM2|64236	901.1384
PDLIM3|27295	381.1944	PDLIM3|27295	431.39599999999996
PDLIM4|8572	243.1825	PDLIM4|8572	245.6561
PDLIM5|10611	2859.9355	PDLIM5|10611	1492.5105
PDLIM7|9260	454.3055	PDLIM7|9260	789.6944
PDP1|54704	1687.8116	PDP1|54704	540.4434
PDP2|57546	244.3554	PDP2|57546	351.1084
PDPK1|5170	8042.0995	PDPK1|5170	759.7364
PDPN|10630	232.6263	PDPN|10630	125.2247
PDPR|55066	799.2063	PDPR|55066	479.5506
PDRG1|81572	1439.5465	PDRG1|81572	281.6058
PDS5A|23244	4453.5236	PDS5A|23244	1619.5327
PDS5B|23047	999.3158	PDS5B|23047	545.2367
PDSS1|23590	95.6192	PDSS1|23590	14.5057
PDSS2|57107	386.668	PDSS2|57107	343.9185
PDXDC1|23042	5534.1609	PDXDC1|23042	2125.2247
PDXDC2|283970	78.5847	PDXDC2|283970	73.0977
PDXK|8566	1708.1419	PDXK|8566	7361.8933
PDXP|57026	168.8984	PDXP|57026	157.9029
PDZD11|51248	930.5053	PDZD11|51248	775.3146
PDZD2|23037	333.4962	PDZD2|23037	2802.8759999999997
PDZD4|57595	13.2929	PDZD4|57595	229.4787
PDZD7|79955	12.12	lowly_expressed	lowly_expressed
PDZD8|118987	281.8884	PDZD8|118987	209.7064
PDZK1IP1|10158	230.2805	PDZK1IP1|10158	22.169
PDZK1P1|728939	166.1617	lowly_expressed	lowly_expressed
PDZK1|5174	2086.5996	PDZK1|5174	5.3925
PDZRN3|23024	231.4534	PDZRN3|23024	1657.2798
lowly_expressed	lowly_expressed	PDZRN4|29951	161.1744
PEA15|8682	4233.4083	PEA15|8682	10989.8143
PEAR1|375033	69.9834	PEAR1|375033	911.3241
PEBP1|5037	5660.8347	PEBP1|5037	11146.7945
PECAM1|5175	614.2117	PECAM1|5175	11749.5506
PECI|10455	838.2328	PECI|10455	1707.6034
PECR|55825	175.5449	PECR|55825	1394.8472
PEF1|553115	1430.5542	PEF1|553115	2512.882
PEG10|23089	10965.497	PEG10|23089	128.8197
PEG3|5178	63.7279	PEG3|5178	140.1917
PELI1|57162	285.0161	PELI1|57162	660.2756
PELI2|57161	58.6453	PELI2|57161	424.2061
PELI3|246330	164.9888	PELI3|246330	490.713
PELO|53918	418.7274	PELO|53918	597.3637
PELP1|27043	1343.3682	PELP1|27043	1243.8586
PEMT|10400	482.8463	PEMT|10400	1543.4392
lowly_expressed	lowly_expressed	PENK|5179	55.1228
PEPD|5184	1474.3427	PEPD|5184	2814.26
PER1|5187	524.6799	PER1|5187	3050.3295
PER2|8864	647.835	PER2|8864	293.589
PER3|8863	502.3947	PER3|8863	505.69199999999995
PERP|64065	6542.078	PERP|64065	1675.8538
PES1|23481	1423.1258	PES1|23481	1488.3164
PET112L|5188	450.7868	PET112L|5188	635.71
PEX10|5192	405.06699999999995	PEX10|5192	846.5668
PEX11A|8800	285.7981	PEX11A|8800	461.9533
PEX11B|8799	1215.1305	PEX11B|8799	544.0383
PEX11G|92960	64.5098	PEX11G|92960	115.6381
PEX12|5193	203.6947	PEX12|5193	247.4536
PEX13|5194	1418.8251	PEX13|5194	437.3877
PEX14|5195	319.0304	PEX14|5195	702.8161
PEX16|9409	427.7197	PEX16|9409	859.1971
PEX19|5824	2911.7154	PEX19|5824	7043.8346
PEX1|5189	885.5439	PEX1|5189	315.1588
PEX26|55670	577.8516	PEX26|55670	380.8808
PEX2|5828	711.1719	PEX2|5828	1102.4566
PEX3|8504	337.4059	PEX3|8504	263.6309
PEX5L|51555	28.5407	lowly_expressed	lowly_expressed
PEX5|5830	1125.5987	PEX5|5830	1928.1007
PEX6|5190	826.1167	PEX6|5190	938.8856
PEX7|5191	358.5182	PEX7|5191	147.9928
PFAS|5198	804.2225	PFAS|5198	344.5177
PFDN1|5201	3328.7069	PFDN1|5201	1505.692
PFDN2|5202	986.4138	PFDN2|5202	1031.1564
PFDN4|5203	128.6287	PFDN4|5203	388.8556
PFDN5|5204	5751.9304	PFDN5|5204	8233.6729
PFDN6|10471	548.9199	PFDN6|10471	360.0959
PFKFB1|5207	55.1266	PFKFB1|5207	683.6429
PFKFB2|5208	491.0566	PFKFB2|5208	112.6423
PFKFB3|5209	6442.772	PFKFB3|5209	20007.1899
PFKFB4|5210	231.8444	PFKFB4|5210	17.3757
PFKL|5211	4311.602	PFKL|5211	5215.698
PFKM|5213	701.7887	PFKM|5213	570.4014
PFKP|5214	232.6263	PFKP|5214	929.8981
PFN1|5216	15509.7253	PFN1|5216	9388.2564
PFN2|5217	3113.2832	PFN2|5217	1251.6477
PFN4|375189	6.6465	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	PGA3|643834	91.0725
lowly_expressed	lowly_expressed	PGA5|5222	5.9916
PGAM1|5223	3679.7967	PGAM1|5223	4075.4943
PGAM2|5224	43.7885	PGAM2|5224	168.9635
PGAM4|441531	61.3821	PGAM4|441531	68.3044
PGAM5|192111	630.2375	PGAM5|192111	225.2067
PGAP1|80055	339.3608	PGAP1|80055	213.9005
PGAP2|27315	635.3240000000001	PGAP2|27315	257.6393
PGAP3|93210	1176.8156	PGAP3|93210	757.9389
PGBD1|84547	91.4867	PGBD1|84547	104.25399999999999
PGBD2|267002	162.252	PGBD2|267002	92.2708
PGBD3|267004	81.8727	PGBD3|267004	69.3409
PGBD4|161779	19.5484	PGBD4|161779	31.7555
PGBD5|79605	44.9614	PGBD5|79605	22.7681
PGCP|10404	267.0316	PGCP|10404	1606.9503
PGD|5226	3729.8407	PGD|5226	5396.0455
PGF|5228	74.675	PGF|5228	190.5333
PGGT1B|5229	678.3306	PGGT1B|5229	299.5806
PGK1|5230	9859.8377	PGK1|5230	7337.3277
PGLS|25796	1021.992	PGLS|25796	1405.033
PGLYRP2|114770	37.533	lowly_expressed	lowly_expressed
PGM1|5236	1277.6855	PGM1|5236	8229.4787
PGM2L1|283209	412.0809	PGM2L1|283209	137.8071
PGM2|55276	1012.6087	PGM2|55276	477.5315
PGM3|5238	673.3731	PGM3|5238	224.6854
lowly_expressed	lowly_expressed	PGM5P2|595135	17.9748
PGM5|5239	98.5241	PGM5|5239	2348.1126
PGPEP1|54858	535.627	PGPEP1|54858	699.8203
PGP|283871	849.1839	PGP|283871	367.2858
PGRMC1|10857	3010.4584	PGRMC1|10857	4345.1168
PGRMC2|10424	2242.596	PGRMC2|10424	3642.8999
PGR|5241	454.6144	PGR|5241	122.2289
PGS1|9489	359.6911	PGS1|9489	400.2397
PHACTR1|221692	8.2103	PHACTR1|221692	10.7849
PHACTR2|9749	884.3710000000001	PHACTR2|9749	875.9736
lowly_expressed	lowly_expressed	PHACTR3|116154	14.979000000000001
PHACTR4|65979	774.5088	PHACTR4|65979	346.3152
PHAX|51808	683.8041	PHAX|51808	360.0959
PHB2|11331	2903.333	PHB2|11331	3908.9275
PHB|5245	3064.4121	PHB|5245	3791.4919
PHC1|1911	356.5477	PHC1|1911	310.9886
PHC2|1912	1497.8008	PHC2|1912	2528.4602
PHC3|80012	1559.9648	PHC3|80012	689.6345
PHEX|5251	9.3832	lowly_expressed	lowly_expressed
PHF10|55274	1161.7164	PHF10|55274	1328.9874
PHF11|51131	389.7957	PHF11|51131	593.7687
PHF12|57649	958.6551	PHF12|57649	593.1696
PHF13|148479	702.5706	PHF13|148479	706.4110000000001
PHF14|9678	1037.2398	PHF14|9678	516.4769
PHF15|23338	1249.5357	PHF15|23338	1017.3757
PHF16|9767	1063.0437	PHF16|9767	248.0527
PHF17|79960	174.763	PHF17|79960	1850.2097
PHF19|26147	143.4855	PHF19|26147	600.9587
PHF1|5252	507.8682	PHF1|5252	1472.7382
PHF20L1|51105	9001.6616	PHF20L1|51105	428.4002
PHF20|51230	6380.217	PHF20|51230	764.5297
PHF21A|51317	462.9069	PHF21A|51317	651.2882
PHF23|79142	1106.0502	PHF23|79142	593.1696
PHF2|5253	1122.08	PHF2|5253	1146.7945
PHF3|23469	1785.1627	PHF3|23469	1390.0539
PHF5A|84844	380.0215	PHF5A|84844	500.2996
PHF6|84295	898.4459	PHF6|84295	256.441
PHF7|51533	29.7136	PHF7|51533	92.87
PHF8|23133	940.6705	PHF8|23133	488.3164
PHGDH|26227	423.41900000000004	PHGDH|26227	6521.8694
PHIP|55023	2040.9892	PHIP|55023	707.5974
PHKA1|5255	480.1095	PHKA1|5255	188.1366
PHKA2|5256	413.1913	PHKA2|5256	1231.3721
PHKB|5257	3044.8636	PHKB|5257	2072.4985
PHKG1|5260	6.6465	PHKG1|5260	150.9886
PHKG2|5261	653.6995	PHKG2|5261	336.1294
PHLDA1|22822	396.0512	PHLDA1|22822	529.0593
PHLDA2|7262	355.7814	PHLDA2|7262	47.9329
PHLDA3|23612	887.1078	PHLDA3|23612	5194.1282
PHLDB1|23187	1221.386	PHLDB1|23187	6458.3583
PHLDB2|90102	338.9698	PHLDB2|90102	2422.4086
PHLDB3|653583	203.6947	PHLDB3|653583	47.9329
PHLPP1|23239	371.0292	PHLPP1|23239	497.3038
PHLPP2|23035	887.6317	PHLPP2|23035	183.3433
PHOSPHO2|493911	95.5215	PHOSPHO2|493911	81.1384
PHPT1|29085	668.9473	PHPT1|29085	1489.5147
PHRF1|57661	1303.8804	PHRF1|57661	1032.9539
PHTF1|10745	199.785	PHTF1|10745	158.7777
PHTF2|57157	815.1696	PHTF2|57157	303.7747
PHYHD1|254295	42.2246	PHYHD1|254295	475.1348
lowly_expressed	lowly_expressed	PHYHIPL|84457	15.4224
PHYHIP|9796	7.4284	PHYHIP|9796	254.6435
PHYH|5264	337.015	PHYH|5264	2380.4673
PI15|51050	417.5545	PI15|51050	17.3757
PI16|221476	79.3666	PI16|221476	4748.9515
PI3|5266	9.7742	lowly_expressed	lowly_expressed
PI4K2A|55361	808.3355	PI4K2A|55361	882.3487
PI4K2B|55300	873.0329	PI4K2B|55300	246.8544
PI4KAP1|728233	68.0285	PI4KAP1|728233	146.1953
PI4KAP2|375133	19.5484	PI4KAP2|375133	109.0473
PI4KA|5297	1882.9049	PI4KA|5297	1152.7861
PI4KB|5298	2300.8504	PI4KB|5298	1780.1078
PIAS1|8554	301.8278	PIAS1|8554	209.1072
PIAS2|9063	228.7166	PIAS2|9063	222.2888
PIAS3|10401	1630.3392	PIAS3|10401	474.5357
PIAS4|51588	524.2889	PIAS4|51588	246.2552
PIBF1|10464	446.8771	PIBF1|10464	228.8796
PICALM|8301	4027.7588	PICALM|8301	5082.6842
PICK1|9463	436.712	PICK1|9463	297.1839
PID1|55022	69.2014	PID1|55022	1071.3002
PIF1|80119	5.0826	lowly_expressed	lowly_expressed
PIGA|5277	250.2199	PIGA|5277	120.4314
PIGB|9488	212.468	PIGB|9488	241.6956
