gene_id	TCGA-BH-A0DP-01A-21R-A056-07	gene_id	TCGA-BH-A0DP-11A-12R-A089-07
RNF170|81790	764.252	RNF170|81790	522.4324
RNF175|285533	26.5752	RNF175|285533	41.0483
lowly_expressed	lowly_expressed	RNF17|56163	6.1064
RNF180|285671	147.02100000000002	RNF180|285671	275.1251
RNF181|51255	918.1312	RNF181|51255	778.8992
RNF182|221687	13.2876	RNF182|221687	21.7115
RNF183|138065	26.1466	RNF183|138065	42.7445
RNF185|91445	1285.8165	RNF185|91445	1689.8957
RNF186|54546	17.5739	RNF186|54546	9.838
RNF187|149603	4544.3635	RNF187|149603	2251.2085
RNF19A|25897	2448.7784	RNF19A|25897	1878.3818
RNF19B|127544	830.2615	RNF19B|127544	518.7007
RNF207|388591	145.3065	RNF207|388591	126.5372
RNF208|727800	138.877	RNF208|727800	75.6509
RNF20|56254	1546.5066	RNF20|56254	1925.1972
RNF212|285498	196.3138	RNF212|285498	42.4052
RNF213|57674	4434.8736	RNF213|57674	2929.2817
RNF214|257160	381.4831	RNF214|257160	451.5308
RNF215|200312	266.6095	RNF215|200312	235.773
RNF216L|441191	312.126	RNF216L|441191	263.2516
RNF216|54476	1585.9408	RNF216|54476	1610.0416
RNF217|154214	48.0069	RNF217|154214	130.9405
RNF219|79596	325.6408	RNF219|79596	468.8898
RNF220|55182	1164.0892	RNF220|55182	1252.5316
RNF24|11237	465.0664	RNF24|11237	263.5909
RNF25|64320	305.6151	RNF25|64320	342.6342
RNF26|79102	1255.4651	RNF26|79102	1024.8495
RNF2|6045	1420.9173	RNF2|6045	553.3034
RNF31|55072	871.8388	RNF31|55072	855.5271
RNF32|140545	139.3056	RNF32|140545	40.3698
RNF34|80196	538.5255	RNF34|80196	547.6109
RNF38|152006	1012.8589999999999	RNF38|152006	1842.7614
RNF39|80352	62.5804	RNF39|80352	581.1212
RNF40|9810	4716.2452	RNF40|9810	2392.3331
RNF41|10193	1007.7154	RNF41|10193	1139.8524
RNF43|54894	509.2156	RNF43|54894	1117.1232
RNF44|22838	1471.0673	RNF44|22838	898.6515
RNF4|6047	1332.1903	RNF4|6047	1421.4231
RNF5P1|286140	83.5834	RNF5P1|286140	99.7371
RNF5|6048	587.6554	RNF5|6048	929.5225
RNF6|6049	670.8101	RNF6|6049	936.3074
RNF7|9616	1179.1685	RNF7|9616	1152.0651
RNF8|9025	217.7454	RNF8|9025	358.5786
RNFT1|51136	204.0291	RNFT1|51136	241.8794
RNFT2|84900	34.2906	RNFT2|84900	8.481
RNGTT|8732	273.8963	lowly_expressed	lowly_expressed
RNH1|6050	3363.9091	RNH1|6050	2575.1845
RNLS|55328	130.733	RNLS|55328	162.8361
RNMTL1|55178	261.0373	RNMTL1|55178	290.7302
RNMT|8731	1378.0539999999999	RNMT|8731	1260.6225
RNPC3|55599	164.1663	RNPC3|55599	245.9503
RNPEPL1|57140	1529.79	RNPEPL1|57140	1118.141
RNPEP|6051	2673.3819	RNPEP|6051	2011.7038
RNPS1|10921	2879.5542	RNPS1|10921	1758.9687
ROBLD3|28956	1059.5799	ROBLD3|28956	455.6017
ROBO1|6091	567.9383	ROBO1|6091	657.4506
ROBO2|6092	123.4462	ROBO2|6092	22.7292
ROBO3|64221	78.0111	ROBO3|64221	180.4766
ROBO4|54538	439.7771	ROBO4|54538	509.8804
ROCK1|6093	2162.4518	ROCK1|6093	1956.4074
ROCK2|9475	813.9734	ROCK2|9475	1633.4492
ROD1|9991	2925.8465	ROD1|9991	2526.3336
ROGDI|79641	718.817	ROGDI|79641	384.7002
ROM1|6094	102.4432	ROM1|6094	85.4889
ROMO1|140823	541.3631	ROMO1|140823	336.1886
ROPN1B|152015	37.7197	ROPN1B|152015	103.1295
ROPN1L|83853	144.4492	ROPN1L|83853	5.7671
ROPN1|54763	25.2893	ROPN1|54763	50.2078
ROR1|4919	60.8658	ROR1|4919	116.6992
ROR2|4920	602.2289	ROR2|4920	278.5175
RORA|6095	320.1886	RORA|6095	432.8725
RORB|6096	27.0039	lowly_expressed	lowly_expressed
RORC|6097	1094.7278	RORC|6097	819.2689
RP1|6101	15.8594	RP1|6101	76.6686
RP2|6102	549.0784	RP2|6102	503.4348
RP9P|441212	123.4462	RP9P|441212	142.1423
RP9|6100	118.3026	RP9|6100	164.5323
RPA1|6117	1893.2705	RPA1|6117	2617.2504
RPA2|6118	1003.0004	RPA2|6118	1137.4777
RPA3|6119	763.8234	RPA3|6119	232.3806
RPAIN|84268	302.6318	RPAIN|84268	462.7326
RPAP1|26015	513.9306	RPAP1|26015	576.7111
RPAP2|79871	236.6052	RPAP2|79871	273.4289
RPAP3|79657	565.7951	RPAP3|79657	672.3772
RPE|6120	602.7561	RPE|6120	559.1281
RPF1|80135	588.9413	RPF1|80135	758.2054
RPF2|84154	315.4736	RPF2|84154	342.6342
RPGRIP1L|23322	234.0334	RPGRIP1L|23322	188.2792
RPGRIP1|57096	26.1466	RPGRIP1|57096	13.9089
RPGR|6103	158.1655	RPGR|6103	259.52
RPH3AL|9501	116.5881	RPH3AL|9501	345.6874
RPIA|22934	323.189	RPIA|22934	266.6441
RPL10A|4736	14156.0223	RPL10A|4736	17734.5433
RPL10|6134	20037.6597	RPL10|6134	17510.9999
RPL11|6135	23608.6584	RPL11|6135	24212.3654
RPL12|6136	14405.9151	RPL12|6136	13987.9569
RPL13AP20|387841	29.147	RPL13AP20|387841	28.4963
RPL13AP3|645683	18.8598	RPL13AP3|645683	6.4456
RPL13AP6|644511	8.144	RPL13AP6|644511	6.7848
RPL13A|23521	21196.7424	RPL13A|23521	17745.7383
RPL13P5|283345	15.4308	RPL13P5|283345	20.3545
RPL13|6137	23864.1234	RPL13|6137	18440.5055
RPL14|9045	12036.0051	RPL14|9045	10722.7546
RPL15|6138	21265.3236	RPL15|6138	22970.7404
RPL17|6139	9812.3832	RPL17|6139	6995.2744
RPL18A|6142	2623.6605	lowly_expressed	lowly_expressed
RPL18|6141	14134.5907	RPL18|6141	12720.5496
RPL19P12|100129424	39.8628	RPL19P12|100129424	74.294
RPL19|6143	24236.6052	RPL19|6143	18122.2967
lowly_expressed	lowly_expressed	RPL21P44|402176	10.8557
RPL21|6144	12.859000000000002	RPL21|6144	10.8557
RPL22L1|200916	372.9104	RPL22L1|200916	293.7834
RPL22|6146	9496.7853	RPL22|6146	11150.5385
RPL23AP53|644128	158.5941	RPL23AP53|644128	199.1349
lowly_expressed	lowly_expressed	RPL23AP64|649946	7.1241
RPL23AP7|118433	62.1517	RPL23AP7|118433	89.5598
RPL23AP82|284942	77.2053	RPL23AP82|284942	72.3264
RPL23A|6147	6348.0497	RPL23A|6147	5061.4876
RPL23P8|222901	75.4393	RPL23P8|222901	106.8612
RPL23|9349	20042.4346	RPL23|9349	16095.6662
RPL24|6152	11072.8676	RPL24|6152	11180.3918
RPL26L1|51121	251.1787	RPL26L1|51121	184.5475
RPL26|6154	12806.6867	RPL26|6154	19684.5051
RPL27A|6157	16474.4964	RPL27A|6157	14485.9639
RPL27|6155	15149.5928	RPL27|6155	7664.1506
RPL28|6158	11015.8594	RPL28|6158	5662.2848
RPL29|6159	12812.2589	RPL29|6159	9538.8008
RPL30|6156	18884.6978	RPL30|6156	13481.8082
RPL31|6160	16801.5431	RPL31|6160	15267.2377
RPL32P3|132241	122.8204	RPL32P3|132241	237.0893
RPL32|6161	20122.5889	RPL32|6161	18755.3219
RPL34|6164	11848.6927	RPL34|6164	10799.083999999999
RPL35A|6165	11366.9096	RPL35A|6165	13694.5128
RPL35|11224	7965.7094	RPL35|11224	7080.6547
RPL36AL|6166	3581.6545	RPL36AL|6166	3933.8479
RPL36A|6173	102.0146	RPL36A|6173	138.4107
RPL36|25873	10195.4565	RPL36|25873	9334.238000000001
RPL37A|6168	17667.3811	RPL37A|6168	13594.4364
RPL37|6167	17450.9216	RPL37|6167	11177.3386
RPL38|6169	5620.6601	RPL38|6169	6645.4075
RPL39L|116832	383.1976	RPL39L|116832	184.5475
RPL39|6170	1021.8603	RPL39|6170	263.5909
RPL3|6122	59048.8641	RPL3|6122	50820.7955
RPL41|6171	25215.1736	RPL41|6171	22768.5523
RPL4|6124	22339.4771	RPL4|6124	32412.517999999996
RPL5|6125	24453.0647	RPL5|6125	26938.8517
RPL6|6128	10320.1886	RPL6|6128	12227.6312
RPL7A|6130	20624.5178	RPL7A|6130	17957.4252
RPL7L1|285855	610.6772	RPL7L1|285855	1123.5688
RPL7|6129	2378.054	RPL7|6129	2119.922
RPL8|6132	41684.955	RPL8|6132	27022.3051
RPL9|6133	3468.0669	RPL9|6133	2979.5607
RPLP0P2|113157	69.8671	RPLP0P2|113157	12.8912
RPLP0|6175	26513.0733	RPLP0|6175	21031.6343
RPLP1|6176	27963.9949	RPLP1|6176	27694.3431
RPLP2|6181	15196.7424	RPLP2|6181	9131.7106
RPN1|6184	5570.5101	RPN1|6184	5930.6251
RPN2|6185	4835.3965	RPN2|6185	6663.7266
RPP14|11102	389.1985	RPP14|11102	560.0882
RPP21|79897	138.877	RPP21|79897	186.2437
RPP25|54913	195.4565	RPP25|54913	130.6081
RPP30|10556	420.4886	RPP30|10556	446.4422
RPP38|10557	260.18	RPP38|10557	280.2002
RPP40|10799	81.4402	RPP40|10799	72.2585
RPPH1|85495	49.2928	RPPH1|85495	11.5342
RPRD1A|55197	1549.9357	RPRD1A|55197	1279.62
RPRD1B|58490	768.1097	RPRD1B|58490	843.6943
RPRD2|23248	3401.2002	RPRD2|23248	2024.595
lowly_expressed	lowly_expressed	RPRM|56475	6.4456
RPS10P7|376693	66.8667	RPS10P7|376693	106.5219
RPS10|6204	6325.3322	RPS10|6204	7189.2121
RPS11|6205	27963.9949	RPS11|6205	26340.7684
RPS12|6206	19615.5165	RPS12|6206	13145.6195
RPS13|6207	12635.6622	RPS13|6207	8038.3343
RPS14|6208	23120.8744	RPS14|6208	15687.8975
RPS15AP10|728963	5.1436	lowly_expressed	lowly_expressed
RPS15A|6210	20886.841	RPS15A|6210	12707.9976
RPS15|6209	6430.7758	RPS15|6209	3577.6440000000002
RPS16|6217	14644.6635	RPS16|6217	10355.695
RPS17|6218	14911.7017	RPS17|6218	12665.9316
RPS18|6222	32239.177000000003	RPS18|6222	35015.1811
RPS19BP1|91582	674.6678	RPS19BP1|91582	631.6682
RPS19|6223	14612.5161	RPS19|6223	11511.8311
RPS20|6224	19460.7801	RPS20|6224	14999.2367
RPS21|6227	7388.7698	RPS21|6227	4113.3068
RPS23|6228	21651.5216	RPS23|6228	16286.6593
RPS24|6229	19900.9859	RPS24|6229	26941.2264
RPS25|6230	13235.3193	RPS25|6230	18265.4567
RPS26|6231	865.4093	RPS26|6231	981.0873
RPS27A|6233	11709.3871	RPS27A|6233	12432.194
RPS27L|51065	953.279	RPS27L|51065	922.7377
RPS27|6232	1732.9619	RPS27|6232	1552.0312
RPS28|6234	660.9516	RPS28|6234	487.8297
RPS29|6235	7402.9147	RPS29|6235	7166.1437
lowly_expressed	lowly_expressed	RPS2P32|256355	5.7671
RPS2|6187	24510.1329	RPS2|6187	11585.4465
RPS3A|6189	8741.1059	RPS3A|6189	8898.9908
RPS3|6188	32633.0904	RPS3|6188	30023.9165
RPS4X|6191	57058.7227	RPS4X|6191	52489.8652
RPS5|6193	12668.667	RPS5|6193	10487.9993
RPS6KA1|6195	1243.892	RPS6KA1|6195	1082.5206
RPS6KA2|6196	948.5641	RPS6KA2|6196	1382.7496
RPS6KA3|6197	734.6764	RPS6KA3|6197	967.1784
RPS6KA4|8986	652.3789	RPS6KA4|8986	403.6977
RPS6KA5|9252	215.6022	RPS6KA5|9252	525.4855
RPS6KA6|27330	103.7291	RPS6KA6|27330	79.3826
RPS6KB1|6198	873.5534	RPS6KB1|6198	928.5048
RPS6KB2|6199	416.6309	RPS6KB2|6199	414.2142
RPS6KC1|26750	1036.4338	RPS6KC1|26750	616.0631
RPS6KL1|83694	24.8607	RPS6KL1|83694	71.58
RPS6|6194	39167.5954	RPS6|6194	34707.4888
RPS7|6201	5973.8534	RPS7|6201	6395.7256
RPS8|6202	24901.4145	RPS8|6202	23868.0349
RPS9|6203	16970.4243	RPS9|6203	13442.7954
RPSAP52|204010	9.4299	lowly_expressed	lowly_expressed
RPSAP58|388524	8264.4664	RPSAP58|388524	6645.4075
RPSAP9|653162	19.7171	RPSAP9|653162	18.3191
RPSA|3921	6083.1547	RPSA|3921	4123.484
RPTOR|57521	644.6635	RPTOR|57521	915.6136
RPUSD1|113000	657.5225	RPUSD1|113000	264.2694
RPUSD2|27079	164.5949	RPUSD2|27079	187.94
RPUSD3|285367	307.7583	RPUSD3|285367	338.5633
RPUSD4|84881	720.5315	RPUSD4|84881	499.7032
RQCD1|9125	177.4539	RQCD1|9125	217.7932
RRAD|6236	39.8628	RRAD|6236	33.5849
RRAGA|10670	1744.9636	RRAGA|10670	2005.5975
RRAGB|10325	366.9096	RRAGB|10325	495.9715
RRAGC|64121	411.0544	RRAGC|64121	425.07
RRAGD|58528	218.6027	RRAGD|58528	253.0744
RRAS2|22800	124.3035	RRAS2|22800	376.8976
RRAS|6237	701.243	RRAS|6237	599.7795
RRBP1|6238	3875.2679	RRBP1|6238	4091.9345
RREB1|6239	1204.4578	RREB1|6239	1525.2311
RRM1|6240	2250.3215	RRM1|6240	1615.8087
RRM2B|50484	1000.0	RRM2B|50484	780.9346
RRM2|6241	325.7608	RRM2|6241	34.6027
RRN3P1|730092	6.4295	RRN3P1|730092	26.1216
RRN3P2|653390	6.4295	RRN3P2|653390	9.1595
RRN3P3|100131998	43.3691	RRN3P3|100131998	51.4019
RRN3|54700	1792.9704	RRN3|54700	1065.2192
RRP12|23223	778.8255	RRP12|23223	651.6835
RRP15|51018	842.6918	RRP15|51018	532.2704
RRP1B|23076	676.3823	RRP1B|23076	849.1222
RRP1|8568	340.3343	RRP1|8568	393.1812
RRP7A|27341	639.5199	RRP7A|27341	689.3393
RRP7B|91695	62.4732	RRP7B|91695	186.66099999999997
RRP8|23378	299.1856	RRP8|23378	258.163
RRP9|9136	358.3369	RRP9|9136	274.4466
RRS1|23212	500.2143	RRS1|23212	364.6849
RSAD1|55316	737.2482	RSAD1|55316	728.0129
RSAD2|91543	275.6108	RSAD2|91543	109.9143
RSBN1L|222194	761.3245	RSBN1L|222194	595.5219999999999
RSBN1|54665	755.6794	RSBN1|54665	864.3881
RSC1A1|6248	250.9301	RSC1A1|6248	406.0894
RSF1|51773	884.6978	RSF1|51773	1330.8456
RSL1D1|26156	7855.1222	RSL1D1|26156	4544.1438
RSL24D1|51187	1966.138	RSL24D1|51187	2259.6896
RSPH1|89765	273.039	RSPH1|89765	71.2408
RSPH3|83861	160.3086	RSPH3|83861	265.6263
RSPH4A|345895	54.0077	RSPH4A|345895	19.3368
RSPH9|221421	39.0056	RSPH9|221421	9.1595
RSPO1|284654	38.5769	RSPO1|284654	33.2457
RSPO3|84870	31.7188	RSPO3|84870	171.6563
lowly_expressed	lowly_expressed	RSPO4|343637	32.5672
RSPRY1|89970	418.3455	RSPRY1|89970	456.6195
RSRC1|51319	228.0326	RSRC1|51319	298.1935
RSRC2|65117	1024.4321	RSRC2|65117	1640.5733
RSU1|6251	1379.7685	RSU1|6251	1901.111
RTBDN|83546	23.5748	lowly_expressed	lowly_expressed
RTCD1|8634	435.9194	RTCD1|8634	377.2369
lowly_expressed	lowly_expressed	RTDR1|27156	5.7671
RTEL1|51750	217.8483	RTEL1|51750	265.5008
RTF1|23168	1703.3862	RTF1|23168	2577.5592
RTKN2|219790	91.7274	RTKN2|219790	25.7824
RTKN|6242	631.3759	RTKN|6242	627.9366
RTN1|6252	450.4929	RTN1|6252	820.2867
RTN2|6253	402.9147	RTN2|6253	563.1414
RTN3|10313	4709.3871	RTN3|10313	4454.2448
RTN4IP1|84816	123.4462	RTN4IP1|84816	152.998
RTN4RL1|146760	360.0514	RTN4RL1|146760	699.8558
RTN4RL2|349667	114.0163	RTN4RL2|349667	32.228
RTN4R|65078	131.5902	RTN4R|65078	45.7976
RTN4|57142	8439.3485	RTN4|57142	7438.8941
RTP4|64108	115.7308	RTP4|64108	136.7144
RTTN|25914	307.7583	RTTN|25914	342.295
RUFY1|80230	1839.2628	RUFY1|80230	1279.9593
RUFY2|55680	286.7553	RUFY2|55680	386.73900000000003
RUFY3|22902	649.8071	RUFY3|22902	897.9730000000001
RUFY4|285180	29.147	lowly_expressed	lowly_expressed
RUNDC1|146923	1548.2212	RUNDC1|146923	1360.3596
RUNDC2A|84127	71.153	RUNDC2A|84127	83.1142
RUNDC2C|440352	35.0879	RUNDC2C|440352	31.4443
RUNDC3A|10900	9.4299	RUNDC3A|10900	9.4988
RUNDC3B|154661	36.4338	RUNDC3B|154661	65.1344
RUNX1T1|862	36.4338	RUNX1T1|862	152.3196
RUNX1|861	6411.0587	RUNX1|861	6299.3809
RUNX2|860	613.3733	RUNX2|860	126.1979
RUNX3|864	269.1813	RUNX3|864	338.2241
RUSC1|23623	874.4106	RUSC1|23623	447.7992
RUSC2|9853	723.1033	RUSC2|9853	679.5013
RUVBL1|8607	1136.5066	RUVBL1|8607	761.8455
RUVBL2|10856	1507.5011	RUVBL2|10856	1231.1085
RWDD1|51389	810.1157	RWDD1|51389	969.553
RWDD2A|112611	61.2945	RWDD2A|112611	91.256
RWDD2B|10069	310.33	RWDD2B|10069	358.9178
RWDD3|25950	178.1997	RWDD3|25950	246.6288
RWDD4A|201965	481.3545	RWDD4A|201965	420.9991
RXRA|6256	2465.9237	RXRA|6256	3028.4115
RXRB|6257	800.6858	RXRB|6257	1042.1508
RYBP|23429	1688.8127	RYBP|23429	1307.4379
RYK|6259	1433.3476	RYK|6259	1969.9771
RYR1|6261	87.4411	RYR1|6261	339.2418
RYR2|6262	15.4308	lowly_expressed	lowly_expressed
RYR3|6263	7.2868	RYR3|6263	158.0867
S100A10|6281	3372.9104	S100A10|6281	2778.3903
S100A11|6282	8032.5761	S100A11|6282	4431.1763
S100A13|6284	1478.7827	S100A13|6284	1564.9224
S100A14|57402	4972.1389	S100A14|57402	1603.9352
S100A16|140576	2731.2473	S100A16|140576	2165.0411
S100A1|6271	228.0326	S100A1|6271	761.5978
S100A2|6273	146.5924	S100A2|6273	286.9986
S100A3|6274	11.5731	S100A3|6274	8.481
S100A4|6275	1671.6674	S100A4|6275	1614.4517
S100A6|6277	5151.736	S100A6|6277	7328.3012
S100A7|6278	7.2868	lowly_expressed	lowly_expressed
S100A8|6279	58.7227	S100A8|6279	85.8282
S100A9|6280	318.9027	S100A9|6280	266.9833
S100B|6285	83.1547	S100B|6285	563.4806
S100PBP|64766	568.3669	S100PBP|64766	487.8297
S100P|6286	154.3078	S100P|6286	39.0128
S1PR1|1901	596.2280000000001	S1PR1|1901	1038.7584
S1PR2|9294	281.6117	S1PR2|9294	215.7578
S1PR3|1903	1283.5962	S1PR3|1903	1570.2722
S1PR4|8698	25.718000000000004	S1PR4|8698	13.2304
S1PR5|53637	20.1457	S1PR5|53637	37.9951
SAA1|6288	1482.6404	SAA1|6288	7653.2949
SAA2|6289	320.1886	SAA2|6289	542.4476
SAA4|6291	14.1449	SAA4|6291	45.7976
SAAL1|113174	190.7415	SAAL1|113174	105.5042
SAC3D1|29901	185.5979	SAC3D1|29901	79.0433
SACM1L|22908	1017.5739	SACM1L|22908	1047.2394
SACS|26278	326.6181	SACS|26278	530.9134
SAE1|10055	1504.9293	SAE1|10055	1461.1144
SAFB2|9667	1256.751	SAFB2|9667	1438.046
SAFB|6294	1649.8071	SAFB|6294	1787.1258
SALL1|6299	43.2919	SALL1|6299	15.9444
SALL2|6297	1337.3339	SALL2|6297	1115.0878
SALL4|57167	49.2928	SALL4|57167	6.4456
SAMD10|140700	102.8718	SAMD10|140700	87.1851
SAMD11|148398	81.9974	SAMD11|148398	37.5201
SAMD12|401474	664.8093	SAMD12|401474	640.8277
SAMD13|148418	12.0017	SAMD13|148418	42.066
SAMD14|201191	20.5744	lowly_expressed	lowly_expressed
SAMD1|90378	279.8971	SAMD1|90378	177.0842
SAMD3|154075	39.8628	SAMD3|154075	9.1595
SAMD4A|23034	431.2045	SAMD4A|23034	671.3595
SAMD4B|55095	1685.8123	SAMD4B|55095	1678.2292
SAMD5|389432	99.4428	SAMD5|389432	805.0208
SAMD8|142891	118.7312	SAMD8|142891	188.6184
SAMD9L|219285	2247.7497	SAMD9L|219285	728.6914
SAMD9|54809	972.9961	SAMD9|54809	448.8169
SAMHD1|25939	863.7462	SAMHD1|25939	736.7416
SAMM50|25813	976.8538	SAMM50|25813	1118.4802
SAMSN1|64092	215.1736	SAMSN1|64092	49.8685
SAP130|79595	702.9576	SAP130|79595	730.0483
SAP18|10284	1665.2379	SAP18|10284	2766.1776
SAP30BP|29115	600.0857	SAP30BP|29115	1013.3152
SAP30L|79685	998.2855	SAP30L|79685	1814.2651
SAP30|8819	239.6057	SAP30|8819	134.0005
SAPS1|22870	1533.6477	SAPS1|22870	1233.8224
SAPS2|9701	810.1157	SAPS2|9701	1105.589
SAPS3|55291	2121.7317	SAPS3|55291	2428.632
SAR1A|56681	2414.9164	SAR1A|56681	2429.6497
SAR1B|51128	612.9447	SAR1B|51128	386.0572
SARDH|1757	23.1462	SARDH|1757	54.2787
SARM1|23098	237.2825	SARM1|23098	532.1957
SARNP|84324	583.0819	SARNP|84324	736.1038
SARS2|54938	215.1736	SARS2|54938	245.6111
SARS|6301	2803.6862	SARS|6301	3514.545
SART1|9092	1376.3395	SART1|9092	1193.7919
SART3|9733	1246.0351	SART3|9733	1542.5324
SASH1|23328	1440.6344	SASH1|23328	2032.3976
SASH3|54440	366.0523	SASH3|54440	139.0891
SASS6|163786	140.1629	SASS6|163786	111.9498
SAT1|6303	2275.1822	SAT1|6303	2885.5907
SAT2|112483	501.9288	SAT2|112483	671.0203
SATB1|6304	200.6001	SATB1|6304	620.134
SATB2|23314	85.7265	SATB2|23314	93.2915
SATL1|340562	35.1479	SATL1|340562	43.7622
SAV1|60485	1013.7162	SAV1|60485	2211.8565
SBDSP1|155370	348.0497	SBDSP1|155370	544.4831
SBDS|51119	1771.5388	SBDS|51119	3099.313
SBF1|6305	1049.7214	lowly_expressed	lowly_expressed
SBF2|81846	2274.7793	SBF2|81846	1290.0314
SBK1|388228	861.123	SBK1|388228	201.1704
SBNO1|55206	474.925	SBNO1|55206	830.4639
SBNO2|22904	1894.5564	SBNO2|22904	1004.8342
lowly_expressed	lowly_expressed	SBSN|374897	13.9089
SC4MOL|6307	1081.0116	SC4MOL|6307	802.3068
SC5DL|6309	1801.1144	SC5DL|6309	2368.2470000000003
SC65|10609	765.1093	SC65|10609	284.2846
SCAF1|58506	1593.6562	SCAF1|58506	1040.7938
SCAI|286205	231.8903	SCAI|286205	271.3934
SCAMP1|9522	2270.0386	SCAMP1|9522	1188.7032
SCAMP2|10066	2005.1436	SCAMP2|10066	2577.2199
SCAMP3|10067	2290.1843	SCAMP3|10067	957.3403
SCAMP4|113178	2108.0154	SCAMP4|113178	1727.7585
SCAMP5|192683	323.6177	SCAMP5|192683	248.325
SCAND1|51282	683.6691	SCAND1|51282	308.0315
SCAND2|54581	156.8796	SCAND2|54581	287.677
SCAND3|114821	30.8616	SCAND3|114821	149.9449
SCAPER|49855	291.8988	SCAPER|49855	584.5136
SCAP|22937	1524.5649	SCAP|22937	1804.7528
SCARA3|51435	2331.7617	SCARA3|51435	1584.5984
SCARA5|286133	14.5735	SCARA5|286133	1054.7027
SCARB1|949	1047.1496	SCARB1|949	1044.8647
SCARB2|950	5786.5409	SCARB2|950	10103.6384
SCARF1|8578	145.7351	SCARF1|8578	135.0182
SCARF2|91179	465.4951	SCARF2|91179	138.0714
lowly_expressed	lowly_expressed	SCARNA12|677777	5.0886
lowly_expressed	lowly_expressed	SCARNA17|677769	11.8735
SCCPDH|51097	5512.215999999999	SCCPDH|51097	1457.3827
SCD5|79966	363.0519	SCD5|79966	920.363
SCD|6319	8955.4222	SCD|6319	18572.8098
SCFD1|23256	1087.4411	SCFD1|23256	1053.3458
SCFD2|152579	299.1856	SCFD2|152579	297.8543
SCG2|7857	61.2945	lowly_expressed	lowly_expressed
SCG5|6447	49.7214	SCG5|6447	162.4968
SCGB1D2|10647	2570.9387	SCGB1D2|10647	1074.3788
SCGB2A1|4246	307.7583	SCGB2A1|4246	108.2181
SCGB2A2|4250	14681.5259	SCGB2A2|4250	10792.6385
SCGB3A1|92304	260.6087	SCGB3A1|92304	53.9394
lowly_expressed	lowly_expressed	SCGN|10590	60.7243
SCHIP1|29970	181.7402	SCHIP1|29970	286.9986
SCIN|85477	434.1577	SCIN|85477	19.676
SCLT1|132320	174.4535	SCLT1|132320	163.8538
SCLY|51540	214.745	SCLY|51540	164.5323
SCMH1|22955	858.5512	SCMH1|22955	969.2138
SCML1|6322	45.4351	SCML1|6322	119.0739
SCML2|10389	23.1462	SCML2|10389	33.9242
SCML4|256380	18.4312	SCML4|256380	32.228
SCN11A|11280	12.859000000000002	SCN11A|11280	12.8912
SCN1B|6324	147.8783	SCN1B|6324	120.7701
SCN2A|6326	48.4355	SCN2A|6326	253.7529
SCN2B|6327	42.8633	SCN2B|6327	317.8696
SCN3A|6328	18.8598	SCN3A|6328	289.7125
SCN3B|55800	38.1483	SCN3B|55800	122.4663
SCN4A|6329	16.7167	SCN4A|6329	71.9193
SCN4B|6330	246.8924	SCN4B|6330	1257.5693
SCN5A|6331	15.4308	SCN5A|6331	63.099
SCN7A|6332	53.1505	SCN7A|6332	183.5298
SCN8A|6334	14.1449	SCN8A|6334	77.3471
SCN9A|6335	18.0026	SCN9A|6335	37.3268
SCNM1|79005	543.9348	SCNM1|79005	294.4619
SCNN1A|6337	3154.7364	SCNN1A|6337	3431.77
SCNN1B|6338	140.1629	SCNN1B|6338	279.5352
SCNN1D|6339	27.8611	SCNN1D|6339	33.9242
SCNN1G|6340	45.4351	SCNN1G|6340	374.8622
SCO1|6341	397.7711	SCO1|6341	412.51800000000003
SCO2|9997	383.1976	SCO2|9997	182.8513
SCOC|60592	1700.8144	SCOC|60592	1096.7687
SCP2|6342	3130.3043	SCP2|6342	3339.8355
SCPEP1|59342	2488.2126	SCPEP1|59342	4657.4506
SCRG1|11341	27.0039	SCRG1|11341	73.6155
SCRIB|23513	1429.4899	SCRIB|23513	1079.4674
SCRN1|9805	2037.7197	SCRN1|9805	1829.8702
SCRN2|90507	605.658	SCRN2|90507	752.0991
SCRN3|79634	379.3399	SCRN3|79634	319.905
SCT|6343	9.0013	lowly_expressed	lowly_expressed
SCUBE1|80274	21.8603	SCUBE1|80274	112.289
SCUBE2|57758	11158.1655	SCUBE2|57758	16518.3615
SCUBE3|222663	60.4372	SCUBE3|222663	9.838
SCYL1|57410	1723.1162	SCYL1|57410	1358.8975
SCYL2|55681	1026.5752	SCYL2|55681	1098.8042
SCYL3|57147	925.6365	SCYL3|57147	698.8347
SDAD1|55153	945.5637	SDAD1|55153	1120.1764
SDC1|6382	7234.0334	SDC1|6382	3901.6199
SDC2|6383	1965.2808	SDC2|6383	1872.2755
SDC3|9672	2985.4265	SDC3|9672	4138.7499
SDC4|6385	5504.9293	SDC4|6385	16644.2202
SDCBP2|27111	43.0347	SDCBP2|27111	85.4007
SDCBP|6386	4042.8633	SDCBP|6386	2369.9432
SDCCAG1|9147	770.2529	SDCCAG1|9147	974.3024
SDCCAG3|10807	370.3386	SDCCAG3|10807	429.1409
SDCCAG8|10806	862.4089	SDCCAG8|10806	674.0734
SDF2L1|23753	312.9018	SDF2L1|23753	155.3727
SDF2|6388	904.4149	SDF2|6388	830.1247
SDF4|51150	2540.0772	SDF4|51150	2637.9442
SDHAF1|644096	217.3168	SDHAF1|644096	215.0793
SDHAF2|54949	633.9477	SDHAF2|54949	653.0405
