gene_id	TCGA-E9-A1N9-01A-11R-A14D-07	gene_id	TCGA-E9-A1N9-11A-71R-A14D-07
MT1X|4501	573.7929	MT1X|4501	1170.1807
MT2A|4502	2463.3991	MT2A|4502	965.3614
MTA1|9112	1048.9224	MTA1|9112	1086.9729
MTA2|9219	2341.093	MTA2|9219	1813.6295
MTA3|57504	1096.2081	MTA3|57504	870.1054
MTAP|4507	551.514	MTAP|4507	796.6867
MTBP|27085	219.1507	MTBP|27085	76.4307
MTCH1|23787	4483.9502	MTCH1|23787	3743.9759
MTCH2|23788	2171.0466	MTCH2|23788	1246.988
MTCP1NB|100272147	369.6963	MTCP1NB|100272147	195.8697
MTCP1|4515	15.8634	MTCP1|4515	30.7869
MTDH|92140	8598.7087	MTDH|92140	2724.7741
MTERFD1|51001	847.9585	MTERFD1|51001	250.0
MTERFD2|130916	181.8678	MTERFD2|130916	482.3042
MTERFD3|80298	315.0859	MTERFD3|80298	623.1175
MTERF|7978	184.1411	MTERF|7978	205.1958
MTF1|4520	650.632	MTF1|4520	902.1084
MTF2|22823	491.043	MTF2|22823	423.5693
MTFMT|123263	131.8541	MTFMT|123263	202.9367
MTFR1|9650	502.4279	MTFR1|9650	621.2349
MTG1|92170	420.1146	MTG1|92170	507.1536
MTHFD1L|25902	339.1834	MTHFD1L|25902	138.1777
MTHFD1|4522	1566.9774	MTHFD1|4522	1635.8509
MTHFD2L|441024	163.2263	MTHFD2L|441024	193.7312
MTHFD2|10797	2701.1912	MTHFD2|10797	970.8961
MTHFR|4524	507.3793	MTHFR|4524	778.238
MTHFSD|64779	378.7397	MTHFSD|64779	339.2319
MTHFS|10588	161.4077	MTHFS|10588	166.7922
MTIF2|4528	1226.2435	MTIF2|4528	737.1988
MTIF3|219402	580.1582	MTIF3|219402	851.6566
MTL5|9633	1349.9136	MTL5|9633	113.7048
MTM1|4534	436.9373	MTM1|4534	469.1265
MTMR10|54893	428.726	MTMR10|54893	1312.7108
MTMR11|10903	115.486	MTMR11|10903	201.0542
MTMR12|54545	1911.4304	MTMR12|54545	2214.9849
MTMR14|64419	666.5454	MTMR14|64419	804.5934
MTMR15|22909	212.3579	MTMR15|22909	812.6657
MTMR1|8776	972.9926	MTMR1|8776	705.1958
MTMR2|8898	776.1208	MTMR2|8898	615.9639
MTMR3|8897	2221.515	MTMR3|8897	1937.5
MTMR4|9110	1589.0697	MTMR4|9110	1069.2771
MTMR6|9107	665.6361	MTMR6|9107	847.8916
MTMR7|9108	22.7971	MTMR7|9108	34.2771
lowly_expressed	lowly_expressed	MTMR8|55613	14.3072
MTMR9L|339483	41.8296	MTMR9L|339483	194.6536
MTMR9|66036	316.9001	MTMR9|66036	819.4955
MTO1|25821	541.966	MTO1|25821	503.3886
MTOR|2475	2904.4285	MTOR|2475	2660.3916
MTP18|51537	505.0468	MTP18|51537	132.2327
MTPAP|55149	719.1052	MTPAP|55149	460.7794
MTRF1L|54516	205.0559	MTRF1L|54516	297.4398
MTRF1|9617	96.8446	MTRF1|9617	118.2229
MTRR|4552	513.7765	MTRR|4552	638.1777
MTR|4548	1595.8898	MTR|4548	1489.8343
MTSS1L|92154	1183.5046	MTSS1L|92154	1081.7018
MTSS1|9788	2747.5357	MTSS1|9788	587.3494
MTUS1|57509	1180.3219	MTUS1|57509	3939.3825
MTUS2|23281	9.5481	MTUS2|23281	13.1777
MTX1|4580	448.7224	MTX1|4580	445.6551
MTX2|10651	3654.1784	MTX2|10651	450.3012
MTX3|345778	558.3341	MTX3|345778	643.8253
MUC15|143662	102.7553	MUC15|143662	616.3404
MUC16|94025	85.4779	MUC16|94025	469.50300000000004
MUC1|4582	236.8828	MUC1|4582	4236.8223
MUC20|200958	50.4683	MUC20|200958	228.1627
lowly_expressed	lowly_expressed	MUC4|4585	5.2711
MUC5B|727897	90.9339	MUC5B|727897	218.3735
MUC6|4588	1696.3717	MUC6|4588	65.512
MUC7|4589	70.9284	MUC7|4589	60.994
MUCL1|118430	331.454	MUCL1|118430	27126.8825
MUDENG|55745	854.7786	MUDENG|55745	860.3163
MUL1|79594	393.7437	MUL1|79594	757.9066
MUM1L1|139221	116.3954	MUM1L1|139221	35.3916
MUM1|84939	463.3082	MUM1|84939	864.8343
MURC|347273	31.3722	lowly_expressed	lowly_expressed
MUS81|80198	394.1984	MUS81|80198	412.2741
MUSTN1|389125	13.1854	MUSTN1|389125	52.692
MUTED|63915	431.936	MUTED|63915	352.7861
MUTYH|4595	215.5042	MUTYH|4595	137.4096
MUT|4594	934.3457	MUT|4594	1018.8253
MVD|4597	320.9966	MVD|4597	2212.7259
MVK|4598	248.2495	MVK|4598	1505.2711
MVP|9961	955.7152	MVP|9961	1990.2108
MX1|4599	2495.6806	MX1|4599	689.0060000000001
MX2|4600	351.4595	MX2|4600	350.1506
MXD1|4084	391.0157	MXD1|4084	464.2319
MXD3|83463	285.5824	MXD3|83463	103.8178
MXD4|10608	727.9258	MXD4|10608	1649.4729
MXI1|4601	2953.5328	MXI1|4601	1538.4036
MXRA5|25878	9371.1921	MXRA5|25878	3025.6024
MXRA7|439921	1598.6178	MXRA7|439921	3910.7681
MXRA8|54587	1404.4739	MXRA8|54587	2031.6265
MYADM|91663	3115.8498	MYADM|91663	6919.4277
MYBBP1A|10514	1006.9928	MYBBP1A|10514	1365.8998
MYBL1|4603	120.0327	MYBL1|4603	120.4819
MYBL2|4605	2254.2512	MYBL2|4605	308.3584
MYBPC1|4604	17.2774	MYBPC1|4604	1832.0783
MYB|4602	3160.4074	MYB|4602	358.8102
MYCBP2|23077	1385.8325	MYCBP2|23077	4332.8313
MYCBPAP|84073	5.9107	MYCBPAP|84073	16.5663
MYCBP|26292	1199.4180000000001	MYCBP|26292	800.4518
MYCL1|4610	220.5147	MYCL1|4610	66.2651
MYCN|4613	253.2509	MYCN|4613	6.4006
MYCT1|80177	303.7192	MYCT1|80177	489.0813
MYC|4609	1335.3642	MYC|4609	2763.5542
MYD88|4615	1388.5605	MYD88|4615	763.1777
MYEF2|50804	751.4913	MYEF2|50804	230.9752
MYEOV2|150678	543.33	MYEOV2|150678	357.3042
MYEOV|26579	5.9107	MYEOV|26579	159.262
MYH10|4628	2841.6841	MYH10|4628	2196.5361
MYH11|4629	1304.6331	MYH11|4629	10463.1137
MYH14|79784	200.0546	MYH14|79784	1592.244
lowly_expressed	lowly_expressed	MYH1|4619	27.8614
MYH3|4621	11.3667	MYH3|4621	72.6657
MYH7B|57644	5.456	MYH7B|57644	32.003
MYH9|4627	24760.3892	MYH9|4627	32795.9337
MYL12A|10627	3995.6352	MYL12A|10627	4878.012
MYL12B|103910	5950.7138	MYL12B|103910	5325.3012
MYL5|4636	104.6422	MYL5|4636	193.2944
MYL6B|140465	310.9939	MYL6B|140465	280.1205
MYL6|4637	9099.7545	MYL6|4637	11283.508999999998
MYL9|10398	2472.4925	MYL9|10398	9184.1114
MYLIP|29116	805.6743	MYLIP|29116	1087.3494
MYLK2|85366	19.5508	lowly_expressed	lowly_expressed
MYLK3|91807	5.456	MYLK3|91807	10.1657
MYLK4|340156	75.9298	MYLK4|340156	60.6175
MYLK|4638	2252.8872	MYLK|4638	8831.6679
MYNN|55892	453.3054	MYNN|55892	543.2982
MYO10|4651	2602.0733	MYO10|4651	1241.3404
lowly_expressed	lowly_expressed	MYO15A|51168	22.9669
MYO15B|80022	210.512	MYO15B|80022	1192.3946
lowly_expressed	lowly_expressed	MYO16|23026	57.9819
MYO18A|399687	1412.2761	MYO18A|399687	2089.3562
MYO18B|84700	5.456	lowly_expressed	lowly_expressed
MYO19|80179	889.3062	MYO19|80179	630.5384
MYO1B|4430	10146.4036	MYO1B|4430	2696.1596
MYO1C|4641	3166.3181	MYO1C|4641	9862.9518
MYO1D|4642	3760.1164	MYO1D|4642	1615.9639
MYO1E|4643	795.2169	MYO1E|4643	1114.0813
MYO1F|4542	169.5917	MYO1F|4542	180.7229
MYO1G|64005	90.0246	MYO1G|64005	52.7108
lowly_expressed	lowly_expressed	MYO1H|283446	11.6717
MYO3B|140469	20.4601	MYO3B|140469	20.3313
MYO5A|4644	618.3505	MYO5A|4644	905.8735
MYO5B|4645	1982.3588	MYO5B|4645	1352.0331
MYO5C|55930	500.4683	MYO5C|55930	1813.0008
MYO6|4646	5326.9073	MYO6|4646	3443.5241
MYO7A|4647	50.4683	MYO7A|4647	137.4247
lowly_expressed	lowly_expressed	MYO7B|4648	21.4608
MYO9A|4649	746.5672	MYO9A|4649	1208.5843
MYO9B|4650	2276.0753	MYO9B|4650	1792.5452
MYOCD|93649	11.8214	MYOCD|93649	22.2139
lowly_expressed	lowly_expressed	MYOC|4653	78.6898
MYOF|26509	3672.3652	MYOF|26509	5292.1687
MYOM1|8736	29.5535	MYOM1|8736	405.1205
MYOM2|9172	9.0934	MYOM2|9172	1821.9127
MYOM3|127294	31.8269	MYOM3|127294	61.3705
MYOZ1|58529	6.3654	MYOZ1|58529	8.6596
lowly_expressed	lowly_expressed	MYOZ2|51778	131.4006
MYOZ3|91977	155.0423	MYOZ3|91977	10.9187
lowly_expressed	lowly_expressed	MYPN|84665	17.3193
MYPOP|339344	161.4077	MYPOP|339344	99.7741
MYRIP|25924	394.1984	MYRIP|25924	231.1747
MYSM1|114803	249.1589	MYSM1|114803	463.8554
MYST1|84148	568.7915	MYST1|84148	604.2922
MYST2|11143	1424.9341	MYST2|11143	1280.1205
MYST3|7994	8068.1095	MYST3|7994	2443.9006
MYST4|23522	1783.2136	MYST4|23522	2005.2711
MYT1|4661	22.7335	lowly_expressed	lowly_expressed
MZF1|7593	125.2614	MZF1|7593	385.3276
N4BP1|9683	1043.0117	N4BP1|9683	1399.0964
N4BP2L1|90634	310.5392	N4BP2L1|90634	551.9578
N4BP2L2|10443	1175.7752	N4BP2L2|10443	1902.1084
N4BP2|55728	695.6443	N4BP2|55728	323.0422
N4BP3|23138	454.2148	N4BP3|23138	246.6114
N6AMT1|29104	331.9087	N6AMT1|29104	297.4398
N6AMT2|221143	131.3995	N6AMT2|221143	131.7771
NAA10|8260	1123.4882	NAA10|8260	607.6807
NAA15|80155	2292.8981	NAA15|80155	969.1265
NAA16|79612	351.0048	NAA16|79612	413.4036
NAA20|51126	952.5325	NAA20|51126	885.1657
NAA25|80018	765.6634	NAA25|80018	690.8886
NAA30|122830	776.1208	NAA30|122830	661.5211
NAA35|60560	774.7568	NAA35|60560	563.6295
NAA38|51691	564.6995	NAA38|51691	318.9006
NAA40|79829	426.9346	NAA40|79829	484.5633
NAA50|80218	4221.6059	NAA50|80218	2675.4518
NAAA|27163	370.5556	NAAA|27163	1893.0723
lowly_expressed	lowly_expressed	NAALAD2|10003	86.2199
NAALADL1|10004	30.0082	NAALADL1|10004	91.1145
NAALADL2|254827	406.0198	NAALADL2|254827	487.1988
NAB1|4664	1098.9361	NAB1|4664	1365.2108
NAB2|4665	300.5365	NAB2|4665	526.7319
NACA2|342538	44.1029	NACA2|342538	35.0151
NACAD|23148	90.9339	NACAD|23148	204.0663
NACAP1|83955	137.3102	NACAP1|83955	89.6084
NACA|4666	18329.9991	NACA|4666	14007.9066
NACC1|112939	4059.2889	NACC1|112939	1066.6416
NACC2|138151	22.2788	NACC2|138151	60.24100000000001
NADK|65220	1679.0943	NADK|65220	1139.3072
NADSYN1|55191	713.3764	NADSYN1|55191	1096.3855
NAE1|8883	1417.2047	NAE1|8883	708.2078
NAF1|92345	258.7069	NAF1|92345	214.2319
NAGA|4668	738.8379	NAGA|4668	708.5843
NAGK|55577	755.6606	NAGK|55577	1528.2379999999998
NAGLU|4669	302.3552	NAGLU|4669	1014.3072
NAGPA|51172	94.5712	NAGPA|51172	185.99400000000003
NAGS|162417	10.4574	NAGS|162417	39.9096
NAIF1|203245	253.7056	NAIF1|203245	158.509
NAIP|4671	53.651	NAIP|4671	50.4518
NALCN|259232	42.7389	NALCN|259232	67.7711
NAMPT|10135	1278.0758	NAMPT|10135	3458.5843
lowly_expressed	lowly_expressed	NANOG|79923	61.747
NANOS1|340719	616.0771	NANOS1|340719	297.0633
NANOS3|342977	13.1854	lowly_expressed	lowly_expressed
NANP|140838	214.604	NANP|140838	149.4729
NANS|54187	1077.1119	NANS|54187	897.5904
NAP1L1|4673	14121.1239	NAP1L1|4673	5646.4608
NAP1L2|4674	31.3722	NAP1L2|4674	125.75299999999999
NAP1L3|4675	70.0191	NAP1L3|4675	76.4307
NAP1L4|4676	1844.594	NAP1L4|4676	2524.8494
NAP1L5|266812	66.8364	NAP1L5|266812	137.8012
NAP1L6|645996	5.0014	lowly_expressed	lowly_expressed
NAPA|8775	1969.2916	NAPA|8775	2532.6092
NAPB|63908	265.9816	NAPB|63908	286.1446
NAPEPLD|222236	715.2723	NAPEPLD|222236	515.5422
NAPG|8774	769.7554	NAPG|8774	714.6084
NAPRT1|93100	219.1507	NAPRT1|93100	562.5
NAPSA|9476	8.6387	NAPSA|9476	8.6596
NAPSB|256236	175.0477	NAPSB|256236	86.2199
NARFL|64428	349.1861	NARFL|64428	671.6867
NARF|26502	654.724	NARF|26502	642.3193
NARG2|79664	717.9231	NARG2|79664	1003.7651
NARS2|79731	533.3273	NARS2|79731	382.9066
NARS|4677	3921.9787	NARS|4677	3037.2741
NASP|4678	2633.4455	NASP|4678	1619.7289
NAT10|55226	1556.7882	NAT10|55226	1088.1024
NAT14|57106	319.178	NAT14|57106	100.9036
NAT15|79903	1010.2755	NAT15|79903	861.4458
NAT1|9	56.379	NAT1|9	63.6295
lowly_expressed	lowly_expressed	NAT2|10	100.1506
NAT6|24142	73.1199	NAT6|24142	180.3577
NAT8L|339983	34.5549	NAT8L|339983	521.8373
NAT8|9027	6.3654	lowly_expressed	lowly_expressed
NAT9|26151	341.0021	NAT9|26151	435.6175
NAV1|89796	2109.2116	NAV1|89796	1237.9518
NAV2|89797	787.3693	NAV2|89797	2963.0422
NAV3|89795	99.5726	NAV3|89795	274.8494
NBAS|51594	1173.5019	NBAS|51594	1447.2892
NBEAL1|65065	681.5495	NBEAL1|65065	653.238
NBEAL2|23218	988.4514	NBEAL2|23218	1452.1837
NBEA|26960	418.7506	NBEA|26960	532.3795
NBL1|4681	4504.1329	NBL1|4681	3149.0964
NBLA00301|79804	7.7294	NBLA00301|79804	47.4398
NBN|4683	4102.4825	NBN|4683	1639.6837
NBPF10|100132406	1046.2808	NBPF10|100132406	1547.4812
NBPF14|25832	895.7534	NBPF14|25832	871.747
NBPF15|284565	184.2093	NBPF15|284565	248.0271
NBPF16|728936	69.5644	NBPF16|728936	75.6777
NBPF1|55672	1379.4671	NBPF1|55672	954.4428
NBPF22P|285622	31.3722	lowly_expressed	lowly_expressed
NBPF3|84224	201.4186	NBPF3|84224	195.7831
NBPF4|148545	646.54	lowly_expressed	lowly_expressed
NBPF6|653149	95.0259	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NBPF7|343505	6.4006
NBPF9|400818	172.3834	NBPF9|400818	353.2455
NBR1|4077	3633.7183	NBR1|4077	3971.009
NBR2|10230	94.1166	NBR2|10230	118.2229
NCALD|83988	529.2352	NCALD|83988	1453.6898
NCAM1|4684	57.743	NCAM1|4684	477.6431
NCAM2|4685	137.7648	NCAM2|4685	153.6145
NCAPD2|9918	4870.4192	NCAPD2|9918	1043.6747
NCAPD3|23310	1056.6518	NCAPD3|23310	1082.4548
NCAPG2|54892	1670.9102	NCAPG2|54892	402.8614
NCAPG|64151	1336.5873	NCAPG|64151	148.4864
NCAPH2|29781	500.1364	NCAPH2|29781	612.5753
NCAPH|23397	707.9203	NCAPH|23397	56.4759
NCBP1|4686	1236.5054	NCBP1|4686	857.5339
NCBP2|22916	2090.1155	NCBP2|22916	1190.512
NCCRP1|342897	13.6401	NCCRP1|342897	25.2259
NCDN|23154	1882.3315	NCDN|23154	559.8645
NCEH1|57552	521.9605	NCEH1|57552	1041.7922
NCF1B|654816	5.456	NCF1B|654816	10.1657
NCF1C|654817	10.9121	NCF1C|654817	13.1777
NCF1|653361	27.7348	NCF1|653361	39.5331
NCF2|4688	157.3156	NCF2|4688	115.9639
NCF4|4689	55.4697	NCF4|4689	97.1386
NCK1|4690	497.8631	NCK1|4690	654.744
NCK2|8440	1134.4003	NCK2|8440	1144.2018
NCKAP1L|3071	260.0709	NCKAP1L|3071	237.1988
NCKAP1|10787	5928.8897	NCKAP1|10787	4637.0482
NCKAP5L|57701	391.0157	NCKAP5L|57701	607.3042
NCKAP5|344148	974.3566	NCKAP5|344148	221.762
NCKIPSD|51517	347.8221	NCKIPSD|51517	825.3012
NCLN|56926	974.3566	NCLN|56926	998.8705
NCL|4691	14475.7661	NCL|4691	10542.1687
NCOA1|8648	2094.2075	NCOA1|8648	2768.0723
NCOA2|10499	781.1221	NCOA2|10499	1556.4759
NCOA3|8202	2233.791	NCOA3|8202	1729.2922
NCOA4|8031	3786.9419	NCOA4|8031	5649.4729
NCOA5|57727	1519.96	NCOA5|57727	1135.9187
NCOA6|23054	2573.8838	NCOA6|23054	1817.3946
NCOA7|135112	1119.3962	NCOA7|135112	1820.4066
NCOR1|9611	2735.2914	NCOR1|9611	3326.4307
NCOR2|9612	2042.3752	NCOR2|9612	3734.5633
NCR3|259197	10.0027	lowly_expressed	lowly_expressed
NCRNA00081|92482	187.2511	NCRNA00081|92482	184.9059
NCRNA00085|147650	16.3681	NCRNA00085|147650	76.8072
NCRNA00086|399668	51.8323	NCRNA00086|399668	156.25
NCRNA00087|644596	13.6401	NCRNA00087|644596	80.9488
lowly_expressed	lowly_expressed	NCRNA00092|100188953	10.1657
lowly_expressed	lowly_expressed	NCRNA00093|100188954	35.1242
NCRNA00094|266655	696.2854	NCRNA00094|266655	402.869
NCRNA00095|283932	27.2802	NCRNA00095|283932	38.0271
NCRNA00105|80161	9.1025	NCRNA00105|80161	69.2771
lowly_expressed	lowly_expressed	NCRNA00107|283981	6.7771
lowly_expressed	lowly_expressed	NCRNA00110|642976	5.2711
NCRNA00115|79854	14.0948	NCRNA00115|79854	17.6958
NCRNA00116|205251	74.1111	NCRNA00116|205251	118.5994
NCRNA00120|55389	48.6496	NCRNA00120|55389	59.1114
NCRNA00152|112597	160.953	NCRNA00152|112597	92.6205
NCRNA00171|80862	42.0342	NCRNA00171|80862	36.2801
lowly_expressed	lowly_expressed	NCRNA00173|100287569	21.8373
NCRNA00174|285908	191.8705	NCRNA00174|285908	144.5783
NCRNA00176|284739	9.0934	NCRNA00176|284739	10.1657
NCRNA00181|503538	42.7253	NCRNA00181|503538	96.6077
NCRNA00182|100302692	33.1909	NCRNA00182|100302692	73.4187
NCRNA00183|554203	216.8773	NCRNA00183|554203	256.0241
NCRNA00188|125144	7995.816999999999	NCRNA00188|125144	5216.1145
NCRNA00201|284702	447.4038	NCRNA00201|284702	1187.4059
lowly_expressed	lowly_expressed	NCRNA00202|387644	5.6476
NCRNA00204B|286967	5.456	NCRNA00204B|286967	8.6596
NCRNA00219|114915	292.3525	NCRNA00219|114915	467.244
NCS1|23413	1250.3410000000001	NCS1|23413	314.759
NCSTN|23385	2917.7548	NCSTN|23385	3304.6837
NDC80|10403	674.7295	NDC80|10403	51.9578
NDE1|54820	755.9289	NDE1|54820	443.8893
NDEL1|81565	638.3559	NDEL1|81565	1257.1536
NDFIP1|80762	4457.5793	NDFIP1|80762	2950.3012
NDFIP2|54602	437.392	NDFIP2|54602	935.9939999999999
NDNL2|56160	130.9448	NDNL2|56160	306.4759
NDN|4692	185.5051	NDN|4692	589.6084
NDOR1|27158	183.6865	NDOR1|27158	540.2861
NDP|4693	53.1963	NDP|4693	56.4759
NDRG1|10397	7554.3330000000005	NDRG1|10397	6661.5211
NDRG2|57447	1290.3519	NDRG2|57447	6642.3193
NDRG3|57446	1198.0539999999999	NDRG3|57446	1157.756
NDRG4|65009	63.6537	NDRG4|65009	159.6386
NDST1|3340	3746.9309999999996	NDST1|3340	5435.6175
NDST2|8509	481.9496	NDST2|8509	629.1416
NDST3|9348	6.3654	NDST3|9348	5.2711
NDUFA10|4705	1309.448	NDUFA10|4705	1894.2018
NDUFA11|126328	887.5966	NDUFA11|126328	732.6807
NDUFA12|55967	613.3491	NDUFA12|55967	423.9458
NDUFA13|51079	1822.8835	NDUFA13|51079	1420.9224
NDUFA1|4694	1343.5482	NDUFA1|4694	965.738
NDUFA2|4695	619.7145	NDUFA2|4695	636.2952
NDUFA3|4696	612.8944	NDUFA3|4696	383.6596
NDUFA4L2|56901	168.2277	NDUFA4L2|56901	198.0422
NDUFA4|4697	2619.8054	NDUFA4|4697	1696.9127
NDUFA5|4698	1552.2415	NDUFA5|4698	1071.9127
NDUFA6|4700	961.6259	NDUFA6|4700	756.0241
NDUFA7|4701	336.9101	NDUFA7|4701	274.0964
NDUFA8|4702	875.6934	NDUFA8|4702	593.75
NDUFA9|4704	2254.2512	NDUFA9|4704	1036.5211
NDUFAB1|4706	902.5189	NDUFAB1|4706	651.3554
NDUFAF1|51103	209.6026	NDUFAF1|51103	525.6024
NDUFAF2|91942	192.3252	NDUFAF2|91942	139.3072
NDUFAF3|25915	245.9762	NDUFAF3|25915	786.1446
NDUFAF4|29078	370.5556	NDUFAF4|29078	231.5512
NDUFB10|4716	787.9422	NDUFB10|4716	884.4127
NDUFB11|54539	1499.0452	NDUFB11|54539	726.2801
NDUFB1|4707	433.3	NDUFB1|4707	408.8855
NDUFB2|4708	5865.2178	NDUFB2|4708	667.9179
NDUFB3|4709	549.2407	NDUFB3|4709	533.8855
NDUFB4|4710	1908.2477	NDUFB4|4710	1060.6175
NDUFB5|4711	1118.0322	NDUFB5|4711	890.0602
NDUFB6|4712	553.3327	NDUFB6|4712	457.4548
NDUFB7|4713	1395.3806	NDUFB7|4713	677.3343
NDUFB8|4714	725.8434	NDUFB8|4714	871.137
NDUFB9|4715	3872.9062	NDUFB9|4715	1411.8976
NDUFC1|4717	621.0785	NDUFC1|4717	485.3163
NDUFC2|4718	1218.5141	NDUFC2|4718	1719.8795
NDUFS1|4719	1137.583	NDUFS1|4719	2037.6506
NDUFS2|4720	2096.4809	NDUFS2|4720	1804.2169
NDUFS3|4722	1149.177	NDUFS3|4722	866.3931
NDUFS4|4724	545.1487	NDUFS4|4724	530.1205
NDUFS5|4725	3936.5281	NDUFS5|4725	1454.8193
NDUFS6|4726	871.6013	NDUFS6|4726	477.0331
NDUFS7|374291	327.5666	NDUFS7|374291	488.0761
NDUFS8|4728	521.9605	NDUFS8|4728	527.4849
NDUFV1|4723	958.8979	NDUFV1|4723	1703.6898
NDUFV2|4729	1461.7623	NDUFV2|4729	1423.5693
NDUFV3|4731	707.0110000000001	NDUFV3|4731	585.0904
NEAT1|283131	863.872	NEAT1|283131	17068.9006
NEBL|10529	2093.2982	NEBL|10529	2262.0482
NEB|4703	103.21	NEB|4703	28.238000000000003
NECAB1|64168	29.0988	NECAB1|64168	225.1506
lowly_expressed	lowly_expressed	NECAB2|54550	5.2711
NECAB3|63941	414.6585	NECAB3|63941	248.1175
NECAP1|25977	1020.2783	NECAP1|25977	728.9157
NECAP2|55707	1184.8686	NECAP2|55707	1036.1446
NEDD1|121441	629.2625	NEDD1|121441	512.4247
NEDD4L|23327	1618.6233	NEDD4L|23327	2199.5482
NEDD4|4734	463.3082	NEDD4|4734	919.8042
NEDD8|4738	1116.6682	NEDD8|4738	1219.1265
NEDD9|4739	1027.553	NEDD9|4739	2970.256
NEFH|4744	1717.2865	NEFH|4744	19.9548
NEFL|4747	5.0014	lowly_expressed	lowly_expressed
NEFM|4741	6.5518	NEFM|4741	11.0542
NEGR1|257194	182.3225	NEGR1|257194	356.5512
NEIL1|79661	30.9175	NEIL1|79661	198.0422
NEIL2|252969	233.7001	NEIL2|252969	367.0934
NEIL3|55247	178.2304	NEIL3|55247	24.4729
NEK10|152110	13.6401	NEK10|152110	210.8434
NEK11|79858	90.0246	NEK11|79858	222.1386
NEK1|4750	701.1003	NEK1|4750	508.6596
NEK2|4751	860.6893	NEK2|4751	12.0482
NEK3|4752	180.5038	NEK3|4752	212.3494
NEK4|6787	336.4554	NEK4|6787	524.8494
NEK5|341676	15.9134	lowly_expressed	lowly_expressed
NEK6|10783	1903.701	NEK6|10783	1253.3886
NEK7|140609	915.2496	NEK7|140609	1974.0211
NEK8|284086	263.2536	NEK8|284086	137.0482
NEK9|91754	1535.8734	NEK9|91754	2717.6205
NELF|26012	650.1773	NELF|26012	485.3163
NELL2|4753	192.3252	NELL2|4753	94.8795
NENF|29937	1201.6914	NENF|29937	636.2952
NEO1|4756	2181.0494	NEO1|4756	1798.5693
NES|10763	2557.061	NES|10763	2866.3404
NET1|10276	3025.3706	NET1|10276	2260.9187
NETO2|81831	1910.0664	NETO2|81831	227.0331
NEU1|4758	1453.5782	NEU1|4758	1526.3554
NEU3|10825	100.4819	NEU3|10825	168.2982
NEU4|129807	5.0014	lowly_expressed	lowly_expressed
NEURL1B|54492	1440.3928	NEURL1B|54492	1076.8072
NEURL2|140825	10.0891	NEURL2|140825	22.5678
NEURL3|93082	6.82	NEURL3|93082	27.1084
NEURL4|84461	444.6667	NEURL4|84461	691.9578
NEURL|9148	95.4806	NEURL|9148	9.4127
lowly_expressed	lowly_expressed	NEUROG2|63973	10.5422
NEXN|91624	242.3388	NEXN|91624	421.3102
NF1|4763	4319.8145	NF1|4763	2294.8042
NF2|4771	921.1603	NF2|4771	699.1717
NFAM1|150372	65.4724	NFAM1|150372	70.4066
NFASC|23114	189.7745	NFASC|23114	886.3215
NFAT5|10725	1504.9559	NFAT5|10725	2632.5301
NFATC1|4772	308.7206	NFATC1|4772	614.8343
NFATC2IP|84901	516.0498	NFATC2IP|84901	885.1657
NFATC2|4773	73.2018	NFATC2|4773	236.4458
NFATC3|4775	1109.8481	NFATC3|4775	1018.0723
NFATC4|4776	1135.7643	NFATC4|4776	681.8524
NFE2L1|4779	5686.5509	NFE2L1|4779	11461.5964
NFE2L2|4780	6395.1714	NFE2L2|4780	2964.8155
NFE2L3|9603	493.3164	lowly_expressed	lowly_expressed
NFIA|4774	1762.7535	NFIA|4774	1837.3494
NFIB|4781	2980.8129	NFIB|4781	6048.1928
NFIC|4782	916.6136	NFIC|4782	1516.1898
NFIL3|4783	386.469	NFIL3|4783	779.7439999999999
NFIX|4784	4343.912	NFIX|4784	4631.4006
NFKB1|4790	1109.8481	NFKB1|4790	1640.8133
NFKB2|4791	491.4977	NFKB2|4791	718.75
NFKBIA|4792	1505.8652	NFKBIA|4792	1751.1295
NFKBIB|4793	277.3484	NFKBIB|4793	285.0151
NFKBID|84807	10.4574	NFKBID|84807	25.6024
NFKBIE|4794	365.0996	NFKBIE|4794	212.3494
NFKBIL1|4795	332.3634	NFKBIL1|4795	288.0271
NFKBIL2|4796	628.3214	NFKBIL2|4796	143.3584
NFKBIZ|64332	94.5712	NFKBIZ|64332	1500.3765
NFRKB|4798	716.5591	NFRKB|4798	1005.2711
NFS1|9054	602.8917	NFS1|9054	655.1205
NFU1|27247	258.2523	NFU1|27247	437.5
NFX1|4799	780.2128	NFX1|4799	1345.6325
NFXL1|152518	577.5666	NFXL1|152518	258.6596
NFYA|4800	3446.3945	NFYA|4800	1028.238
NFYB|4801	877.9667	NFYB|4801	685.9939999999999
NFYC|4802	1277.3666	NFYC|4802	952.0181
NGDN|25983	436.9373	NGDN|25983	513.1777
NGEF|25791	17.7321	NGEF|25791	110.6928
NGFRAP1|27018	759.7527	NGFRAP1|27018	846.762
NGFR|4804	219.6053	NGFR|4804	844.503
lowly_expressed	lowly_expressed	NGF|4803	7.9066
NGLY1|55768	901.1549	NGLY1|55768	960.8434
NGRN|51335	1719.0734	NGRN|51335	2033.509
NHEDC1|150159	5.4606	lowly_expressed	lowly_expressed
NHEDC2|133308	167.3184	NHEDC2|133308	176.5813
