gene_id	TCGA-A7-A0CE-01A-11R-A00Z-07	gene_id	TCGA-A7-A0CE-11A-21R-A089-07
TTC27|55622	784.8123	TTC27|55622	480.3175
TTC28|23331	557.9625	TTC28|23331	936.2476
TTC30A|92104	219.0016	TTC30A|92104	297.7778
TTC30B|150737	163.0647	TTC30B|150737	202.5397
TTC31|64427	375.6251	TTC31|64427	422.2222
TTC32|130502	58.31	TTC32|130502	59.3651
TTC33|23548	282.7358	TTC33|23548	295.2381
TTC35|9694	601.0679	TTC35|9694	797.7778
lowly_expressed	lowly_expressed	TTC36|143941	86.0317
TTC37|9652	2602.5934	TTC37|9652	1278.4127
TTC38|55020	240.6984	TTC38|55020	739.0476
TTC39A|22996	342.4019	TTC39A|22996	3536.5079
TTC39B|158219	104.7546	TTC39B|158219	58.0952
TTC39C|125488	1137.3845	TTC39C|125488	655.873
TTC3|7267	4252.9028	TTC3|7267	5678.7302
TTC4|7268	933.2994	TTC4|7268	682.0189999999999
TTC5|91875	190.1856	TTC5|91875	182.2222
TTC7A|57217	776.4828	TTC7A|57217	772.0189999999999
TTC7B|145567	422.4087	TTC7B|145567	301.5873
TTC8|123016	413.2554	TTC8|123016	804.4444
TTC9C|283237	231.206	TTC9C|283237	234.9206
TTC9|23508	225.1038	TTC9|23508	537.4603
TTF1|7270	326.1293	TTF1|7270	419.3651
TTF2|8458	631.918	TTF2|8458	273.0159
TTK|7272	872.9553	TTK|7272	44.4444
TTLL11|158135	29.494	TTLL11|158135	74.2857
TTLL12|23170	1582.507	TTLL12|23170	1026.6667
TTLL13|440307	5.4513	TTLL13|440307	9.1746
TTLL1|25809	203.7461	TTLL1|25809	305.3968
TTLL2|83887	11.8654	lowly_expressed	lowly_expressed
TTLL3|26140	260.6594	TTLL3|26140	773.9873
TTLL4|9654	329.1804	TTLL4|9654	460.0
TTLL5|23093	641.7493	TTLL5|23093	624.4444
TTLL7|79739	56.276	TTLL7|79739	62.2222
TTLL9|164395	5.0852	TTLL9|164395	24.4444
TTL|150465	817.0184	TTL|150465	709.2063
TTN|7273	67.7312	lowly_expressed	lowly_expressed
TTPAL|79183	520.0441	TTPAL|79183	468.8889
TTPA|7274	5.4242	lowly_expressed	lowly_expressed
TTYH1|57348	163.0647	TTYH1|57348	543.1746
TTYH2|94015	102.1409	TTYH2|94015	281.473
TTYH3|80727	3024.3241	TTYH3|80727	1353.0159
TUBA1A|7846	10892.7774	TUBA1A|7846	7515.2381
TUBA1B|10376	29064.9241	TUBA1B|10376	11717.9175
TUBA1C|84790	6295.4488	TUBA1C|84790	1780.3175
lowly_expressed	lowly_expressed	TUBA3C|7278	5.0794
lowly_expressed	lowly_expressed	TUBA3D|113457	130.4762
lowly_expressed	lowly_expressed	TUBA3E|112714	45.0794
TUBA4A|7277	844.1393	TUBA4A|7277	743.4921
TUBA8|51807	41.4849	TUBA8|51807	48.5714
TUBAL3|79861	24.0698	TUBAL3|79861	23.8095
TUBB1|81027	20.6797	TUBB1|81027	22.8571
TUBB2A|7280	3570.4721	TUBB2A|7280	2175.5556
TUBB2B|347733	2073.0570000000002	TUBB2B|347733	366.0317
TUBB2C|10383	5966.9464	TUBB2C|10383	5218.7302
TUBB3|10381	3539.8186	TUBB3|10381	274.381
TUBB4|10382	200.017	TUBB4|10382	93.6508
TUBB6|84617	3286.7768	TUBB6|84617	3168.9905
TUBBP5|643224	80.3458	TUBBP5|643224	56.1905
TUBB|203068	34275.7861	TUBB|203068	12154.9206
TUBD1|51174	179.6762	TUBD1|51174	234.2857
TUBE1|51175	240.3594	TUBE1|51175	231.4286
TUBG1|7283	1520.1288	TUBG1|7283	715.5556
TUBG2|27175	188.4906	TUBG2|27175	555.2381
TUBGCP2|10844	1669.3381	TUBGCP2|10844	1489.7175
TUBGCP3|10426	969.5737	TUBGCP3|10426	484.4444
TUBGCP4|27229	624.4597	TUBGCP4|27229	195.873
TUBGCP5|114791	162.7257	TUBGCP5|114791	427.619
TUBGCP6|85378	392.5756	TUBGCP6|85378	979.0476
TUB|7275	373.25199999999995	TUB|7275	343.4921
TUFM|7284	7420.9679	TUFM|7284	4053.0159
TUFT1|7286	1565.2174	TUFT1|7286	439.0476
TUG1|55000	3420.6289	TUG1|55000	4002.8571
TULP3|7289	1497.076	TULP3|7289	653.9683
TULP4|56995	1452.6655	TULP4|56995	675.2381
TUSC1|286319	389.5245	TUSC1|286319	527.3016
TUSC2|11334	338.3338	TUSC2|11334	719.6825
TUSC3|7991	3340.6221	TUSC3|7991	1491.746
TUSC5|286753	92.5502	TUSC5|286753	548.254
TUT1|64852	480.7187	TUT1|64852	725.3968
TWF1|5756	2032.7146	TWF1|5756	1906.3492
TWF2|11344	935.3335	TWF2|11344	1015.9302
TWIST1|7291	40.0034	TWIST1|7291	414.2857
TWIST2|117581	13.5605	TWIST2|117581	187.9365
TWISTNB|221830	851.2586	TWISTNB|221830	498.0952
TWSG1|57045	788.5414	TWSG1|57045	956.5079
lowly_expressed	lowly_expressed	TXK|7294	9.2063
TXLNA|200081	2457.8354	TXLNA|200081	2335.2381
TXLNB|167838	95.6013	TXLNB|167838	131.746
TXLNG|55787	221.7137	TXLNG|55787	155.5556
TXN2|25828	1298.4151	TXN2|25828	1783.8095
TXNDC11|51061	1321.1289	TXNDC11|51061	1421.9048
TXNDC12|51060	2567.6752	TXNDC12|51060	1442.5397
TXNDC15|79770	1125.5191	TXNDC15|79770	1677.4603
TXNDC16|57544	415.2894	TXNDC16|57544	267.619
TXNDC17|84817	1247.7769	TXNDC17|84817	620.4063
TXNDC5|81567	11631.2026	TXNDC5|81567	7232.6222
lowly_expressed	lowly_expressed	TXNDC6|347736	7.619
TXNDC9|10190	404.102	TXNDC9|10190	560.6349
TXNIP|10628	9367.9125	TXNIP|10628	35527.9365
TXNL1|9352	1432.6638	TXNL1|9352	1446.0317
TXNL4A|10907	1339.4355	TXNL4A|10907	861.2698
TXNL4B|54957	246.1226	TXNL4B|54957	282.8571
TXNRD1|7296	1770.6585	TXNRD1|7296	1066.9841
TXNRD2|10587	300.0254	TXNRD2|10587	402.2222
TXNRD3IT1|645840	216.2895	TXNRD3IT1|645840	285.7143
TXN|7295	3188.0668	TXN|7295	2548.254
TYK2|7297	1920.8407	TYK2|7297	1105.7143
TYMP|1890	1305.8734	TYMP|1890	1577.7778
TYMS|7298	994.5589	TYMS|7298	275.5746
TYRO3|7301	229.85	TYRO3|7301	223.1746
TYROBP|7305	365.4547	TYROBP|7305	1167.619
TYSND1|219743	420.3746	TYSND1|219743	621.2698
TYW1B|441250	73.5656	TYW1B|441250	61.2698
TYW1|55253	909.9076	TYW1|55253	611.1111
TYW3|127253	447.4956	TYW3|127253	631.6794
U2AF1L4|199746	68.4804	U2AF1L4|199746	143.4286
U2AF1|7307	1529.2821	U2AF1|7307	1690.1587
U2AF2|11338	3774.5572	U2AF2|11338	2931.4286
UACA|55075	1800.8306	UACA|55075	1934.2857
UAP1L1|91373	156.2844	UAP1L1|91373	246.0317
UAP1|6675	2922.9596	UAP1|6675	1506.3492
UBA1|7317	10769.7262	UBA1|7317	7363.1746
UBA2|10054	2582.2527	UBA2|10054	1712.381
UBA3|9039	752.6062	UBA3|9039	1151.746
UBA52|7311	12367.1498	UBA52|7311	9820.3175
UBA5|79876	800.7458	UBA5|79876	885.7302
UBA6|55236	1376.0488	UBA6|55236	803.8095
UBA7|7318	545.809	UBA7|7318	1092.6984
UBAC1|10422	1113.3147	UBAC1|10422	930.4762
UBAC2|337867	1865.8327	UBAC2|337867	1457.2635
UBAP1|51271	1031.9519	UBAP1|51271	1791.1111
UBAP2L|9898	7974.5741	UBAP2L|9898	2515.873
UBAP2|55833	1368.2515	UBAP2|55833	664.7619
lowly_expressed	lowly_expressed	UBASH3A|53347	23.8095
UBASH3B|84959	651.5806	UBASH3B|84959	142.2222
UBB|7314	17359.0982	UBB|7314	14945.7143
UBC|7316	29325.1971	UBC|7316	42535.2381
UBD|10537	408.5092	UBD|10537	273.0159
UBE2A|7319	2287.3125	UBE2A|7319	1145.7143
UBE2B|7320	1053.9876	UBE2B|7320	1312.0635
UBE2CBP|90025	115.264	UBE2CBP|90025	51.746
UBE2C|11065	987.2023	UBE2C|11065	81.9048
UBE2D1|7321	319.0101	UBE2D1|7321	226.9841
UBE2D2|7322	2395.7963	UBE2D2|7322	1585.0794
UBE2D3|7323	8507.5006	UBE2D3|7323	5147.619000000001
UBE2D4|51619	232.4807	UBE2D4|51619	284.4063
UBE2E1|7324	1028.2227	UBE2E1|7324	1466.3492
UBE2E2|7325	102.7206	UBE2E2|7325	395.87300000000005
UBE2E3|10477	1105.8564	UBE2E3|10477	1126.6667
UBE2F|140739	566.4887	UBE2F|140739	588.5016
UBE2G1|7326	1005.5089	UBE2G1|7326	1251.1111
UBE2G2|7327	1600.8136	UBE2G2|7327	2026.9841
UBE2H|7328	2072.718	UBE2H|7328	1265.3968
UBE2I|7329	1980.5068	UBE2I|7329	1874.6032
UBE2J1|51465	1797.4405	UBE2J1|51465	1393.0159
UBE2J2|118424	965.1665	UBE2J2|118424	823.8095
UBE2K|3093	1900.5	UBE2K|3093	1526.6667
UBE2L3|7332	1596.7455	UBE2L3|7332	1970.4762
UBE2L6|9246	1592.6773	UBE2L6|9246	1911.4286
UBE2MP1|606551	108.8228	UBE2MP1|606551	83.1746
UBE2M|9040	1055.3437	UBE2M|9040	930.7937
UBE2N|7334	1725.57	UBE2N|7334	1624.4444
UBE2O|63893	1291.6349	UBE2O|63893	718.7302
UBE2Q1|55585	3738.6219	UBE2Q1|55585	1815.5556
UBE2Q2P1|388165	23.3918	UBE2Q2P1|388165	19.3651
UBE2Q2|92912	981.7781	UBE2Q2|92912	1019.0476
UBE2QL1|134111	15.5945	UBE2QL1|134111	62.5397
UBE2R2|54926	2353.0808	UBE2R2|54926	1709.2063
UBE2S|27338	561.4035	UBE2S|27338	133.0159
UBE2T|29089	1035.3419999999999	UBE2T|29089	55.5556
UBE2V1|7335	2276.5251	UBE2V1|7335	2967.1778
UBE2V2|7336	1113.6537	UBE2V2|7336	757.4603
UBE2W|55284	461.395	UBE2W|55284	449.2063
UBE2Z|65264	2808.0346	UBE2Z|65264	2783.4921
UBE3A|7337	916.0098	UBE3A|7337	1920.0
UBE3B|89910	962.4544	UBE3B|89910	1039.3651
UBE3C|9690	4022.0358	UBE3C|9690	1660.0
UBE4A|9354	1531.6552	UBE4A|9354	1372.381
UBE4B|10277	2025.9344	UBE4B|10277	1307.3016
UBFD1|56061	3264.3444	UBFD1|56061	1332.0635
UBIAD1|29914	586.4904	UBIAD1|29914	591.1111
UBL3|5412	569.8788	UBL3|5412	1167.9365
UBL4A|8266	1883.5495	UBL4A|8266	911.7460000000001
UBL4B|164153	9.1533	UBL4B|164153	5.7143
UBL5|59286	3248.7499	UBL5|59286	1656.8254
UBL7|84993	1223.8325	UBL7|84993	831.1111
UBLCP1|134510	296.6353	UBLCP1|134510	720.3175
UBN1|29855	1096.7031	UBN1|29855	1318.0952
UBN2|254048	842.1053	UBN2|254048	678.7302
UBOX5|22888	255.2148	UBOX5|22888	346.0317
UBP1|7342	1750.6568	UBP1|7342	2177.1429
UBQLN1|29979	2613.1028	UBQLN1|29979	2800.6349
UBQLN2|29978	1391.3043	UBQLN2|29978	1259.6825
UBQLN4|56893	3402.6612	UBQLN4|56893	1260.0
UBQLNL|143630	11.1874	UBQLNL|143630	12.6984
UBR1|197131	776.676	UBR1|197131	819.0476
UBR2|23304	1102.8053	UBR2|23304	690.4762
UBR3|130507	684.4648	UBR3|130507	1002.2222
UBR4|23352	4335.6217	UBR4|23352	3299.3651
UBR5|51366	2471.0569	UBR5|51366	2671.7459999999996
UBR7|55148	2038.1388	UBR7|55148	1046.9841
UBTD1|80019	206.1192	UBTD1|80019	266.9841
UBTD2|92181	387.4905	UBTD2|92181	916.5079
UBTF|7343	2946.3514	UBTF|7343	3029.2063
UBXN10|127733	191.5417	UBXN10|127733	387.3016
UBXN11|91544	224.7648	UBXN11|91544	545.7143
UBXN1|51035	798.3727	UBXN1|51035	2051.746
UBXN2A|165324	657.0048	UBXN2A|165324	340.9524
UBXN2B|137886	1441.8171	UBXN2B|137886	763.8095
UBXN4|23190	2405.6276	UBXN4|23190	2840.0
UBXN6|80700	784.8123	UBXN6|80700	2019.6825
UBXN7|26043	400.3729	UBXN7|26043	167.61900000000003
UBXN8|7993	144.08	UBXN8|7993	167.9365
UCHL1|7345	1177.0489	UCHL1|7345	150.4762
UCHL3|7347	431.901	UCHL3|7347	466.0317
UCHL5|51377	1122.8782	UCHL5|51377	354.0794
UCK1|83549	526.4853	UCK1|83549	842.8571
UCK2|7371	816.6794	UCK2|7371	335.5556
UCKL1AS|100113386	20.1509	UCKL1AS|100113386	9.946
UCKL1|54963	715.8844	UCKL1|54963	534.4825
lowly_expressed	lowly_expressed	UCN2|90226	8.8889
lowly_expressed	lowly_expressed	UCN|7349	6.6667
UCP2|7351	444.4444	UCP2|7351	1891.746
UCP3|7352	12.8824	UCP3|7352	22.2222
UEVLD|55293	250.8687	UEVLD|55293	212.6984
UFC1|51506	3433.8503	UFC1|51506	2507.3016
UFD1L|7353	817.2998	UFD1L|7353	1086.9746
UFM1|51569	1127.5532	UFM1|51569	1413.9683
UFSP1|402682	19.3237	UFSP1|402682	27.619
UFSP2|55325	377.5235	UFSP2|55325	830.6698
UGCG|7357	160.3526	UGCG|7357	233.3333
UGDH|7358	789.2194	UGDH|7358	2335.873
UGGT1|56886	2877.8709999999996	UGGT1|56886	1691.1111
UGGT2|55757	970.5907	UGGT2|55757	546.6667
UGP2|7360	5811.0009	UGP2|7360	3327.619
lowly_expressed	lowly_expressed	UGT1A6|54578	44.5937
lowly_expressed	lowly_expressed	UGT1A7|54577	7.0381
lowly_expressed	lowly_expressed	UGT2B10|7365	5.0794
lowly_expressed	lowly_expressed	UGT2B11|10720	920.8
UGT2B15|7366	17.6286	UGT2B15|7366	195.2381
lowly_expressed	lowly_expressed	UGT2B28|54490	18.0952
lowly_expressed	lowly_expressed	UGT2B4|7363	14.9206
lowly_expressed	lowly_expressed	UGT3A2|167127	5.7143
UGT8|7368	2157.132	UGT8|7368	70.1587
UHMK1|127933	980.7611	UHMK1|127933	186.9841
UHRF1BP1L|23074	355.2843	UHRF1BP1L|23074	434.9206
UHRF1BP1|54887	789.8974	UHRF1BP1|54887	479.0476
UHRF1|29128	953.6367	UHRF1|29128	57.4603
UHRF2|115426	867.1921	UHRF2|115426	649.5238
UIMC1|51720	189.5076	UIMC1|51720	519.3651
ULBP1|80329	48.8177	lowly_expressed	lowly_expressed
ULBP2|80328	47.8007	ULBP2|80328	6.9841
ULBP3|79465	105.0937	ULBP3|79465	23.1746
ULK1|8408	781.7612	ULK1|8408	1075.5556
ULK2|9706	1093.991	ULK2|9706	797.4603
ULK3|25989	786.1683	ULK3|25989	649.2063
ULK4|54986	51.1908	ULK4|54986	98.7302
lowly_expressed	lowly_expressed	UMOD|7369	8.5714
UMPS|7372	976.0149	UMPS|7372	690.1587
UNC119B|84747	801.0848	UNC119B|84747	1489.8413
UNC119|9094	549.5381	UNC119|9094	723.1746
UNC13A|23025	16.6116	lowly_expressed	lowly_expressed
UNC13B|10497	749.555	UNC13B|10497	1140.9524
UNC13D|201294	691.245	UNC13D|201294	419.6825
UNC45A|55898	1938.1304	UNC45A|55898	2303.4921
UNC50|25972	475.2945	UNC50|25972	684.4444
lowly_expressed	lowly_expressed	UNC5A|90249	30.7937
UNC5B|219699	784.4733	UNC5B|219699	383.8095
UNC5CL|222643	85.2072	UNC5CL|222643	38.1111
UNC5C|8633	27.1209	UNC5C|8633	59.6825
UNC93B1|81622	871.2603	UNC93B1|81622	916.1905
UNG|7374	2203.2376	UNG|7374	970.1587
UNKL|64718	186.8057	UNKL|64718	313.6571
UNK|85451	554.9623	UNK|85451	702.8571
UPF0639|400224	7.4583	lowly_expressed	lowly_expressed
UPF1|5976	2753.4537	UPF1|5976	2890.4762
UPF2|26019	1036.02	UPF2|26019	965.0794
UPF3A|65110	648.8685	UPF3A|65110	704.127
UPF3B|65109	390.5416	UPF3B|65109	317.4603
lowly_expressed	lowly_expressed	UPK1A|11045	5.3968
lowly_expressed	lowly_expressed	UPK1B|7348	17.4603
UPK3A|7380	6.4412	UPK3A|7380	83.1746
UPK3BL|100134938	182.4731	UPK3BL|100134938	125.8667
UPK3B|80761	33.5622	UPK3B|80761	5.3968
UPP1|7378	241.3764	UPP1|7378	138.4127
UPRT|139596	319.0101	UPRT|139596	236.5079
UQCC|55245	685.4818	UQCC|55245	784.7619
UQCR10|29796	1388.9313	UQCR10|29796	1206.0317
UQCR11|10975	775.3199	UQCR11|10975	1328.254
UQCRB|7381	5688.9567	UQCRB|7381	3686.9841
UQCRC1|7384	4527.1633	UQCRC1|7384	2859.6825
UQCRC2|7385	8312.5689	UQCRC2|7385	3775.2381
UQCRFS1|7386	2845.6649	UQCRFS1|7386	1449.5238
UQCRHL|440567	1279.4305	UQCRHL|440567	504.12699999999995
UQCRH|7388	3531.8247	UQCRH|7388	1425.7143
UQCRQ|27089	2582.5917	UQCRQ|27089	1837.1429
URB1|9875	962.7562	URB1|9875	1091.7651
URB2|9816	1045.8513	URB2|9816	310.7937
URGCP|55665	861.4289	URGCP|55665	930.1587
URM1|81605	691.245	URM1|81605	1046.0317
UROD|7389	1088.5668	UROD|7389	1544.4444
UROS|7390	661.4119999999999	UROS|7390	549.2063
USE1|55850	189.1686	USE1|55850	328.254
USF1|7391	1231.6298	USF1|7391	1007.6189999999999
USF2|7392	2027.2904	USF2|7392	2344.4444
USH1C|10083	2635.8166	USH1C|10083	17.7778
lowly_expressed	lowly_expressed	USH2A|7399	6.3492
USHBP1|83878	19.3237	USHBP1|83878	134.2857
USMG5|84833	1394.3555	USMG5|84833	693.6508
USO1|8615	2764.6411	USO1|8615	1879.3651
USP10|9100	2445.292	USP10|9100	1648.254
USP11|8237	1816.4251	USP11|8237	2018.0952
USP12|219333	310.8738	USP12|219333	227.9365
USP13|8975	943.4698	USP13|8975	362.8571
USP14|9097	2359.861	USP14|9097	1143.4921
USP15|9958	817.6964	USP15|9958	766.0317
USP16|10600	1049.9195	USP16|10600	1066.9841
USP18|11274	567.8447	USP18|11274	311.1111
USP19|10869	1142.1307	USP19|10869	1463.1746
USP1|7398	2770.0653	USP1|7398	828.2539999999999
USP20|10868	420.7136	USP20|10868	851.1111
USP21|27005	932.2824	USP21|27005	534.2857
USP22|23326	7594.5419	USP22|23326	6404.1269999999995
USP24|23358	1877.4472	USP24|23358	1264.4444
USP25|29761	834.9860000000001	USP25|29761	865.7143
USP27X|389856	160.6916	USP27X|389856	183.8095
USP28|57646	588.8635	USP28|57646	500.0
USP2|9099	889.9059	USP2|9099	112.6984
USP30|84749	293.9232	USP30|84749	459.3651
USP31|57478	702.0934	USP31|57478	798.7302
USP32|84669	1515.0436	USP32|84669	974.6032
USP33|23032	1487.2447	USP33|23032	1534.9206
USP34|9736	3356.2166	USP34|9736	2546.6667
USP35|57558	178.9982	USP35|57558	204.127
USP36|57602	1361.8103	USP36|57602	1226.0317
USP37|57695	278.6677	USP37|57695	293.9683
USP38|84640	1553.013	USP38|84640	524.4444
USP39|10713	1601.4917	USP39|10713	1109.2063
USP3|9960	540.3373	USP3|9960	506.1524
USP40|55230	753.6232	USP40|55230	1140.3175
USP42|84132	695.6522	USP42|84132	362.8571
USP43|124739	726.8413	USP43|124739	189.2063
lowly_expressed	lowly_expressed	USP44|84101	16.1905
USP45|85015	171.87900000000002	USP45|85015	168.5714
USP46|64854	466.1412	USP46|64854	429.5238
USP47|55031	1410.289	USP47|55031	2368.254
USP48|84196	2494.4487	USP48|84196	1302.2222
USP49|25862	16.6116	USP49|25862	11.1111
USP4|7375	1341.8086	USP4|7375	1750.1587
USP51|158880	36.9523	USP51|158880	49.8413
USP53|54532	958.0473	USP53|54532	1304.4444
USP54|159195	1609.2889	USP54|159195	1460.6349
USP5|8078	3127.7227	USP5|8078	1842.8571
USP6NL|9712	817.3574	USP6NL|9712	494.9206
USP6|9098	37.2913	USP6|9098	167.61900000000003
USP7|7874	4954.3182	USP7|7874	2730.1587
USP8|9101	1548.8974	USP8|9101	1098.6603
USP9X|8239	2545.6395	USP9X|8239	3292.381
USPL1|10208	312.9079	USPL1|10208	386.9841
UST|10090	2809.0516	UST|10090	190.1587
UTP11L|51118	723.1121	UTP11L|51118	646.6667
UTP14A|10813	992.6265	UTP14A|10813	665.3968
UTP14C|9724	494.9572	UTP14C|9724	1074.9206
UTP15|84135	519.0269999999999	UTP15|84135	287.3016
UTP18|51096	829.9008	UTP18|51096	654.6032
UTP20|27340	1128.5702	UTP20|27340	605.0794
UTP23|84294	451.5637	UTP23|84294	438.4127
UTP3|57050	686.4989	UTP3|57050	976.8254
UTP6|55813	1176.7099	UTP6|55813	740.6349
UTRN|7402	1347.2328	UTRN|7402	2803.1746
UVRAG|7405	546.148	UVRAG|7405	715.2381
UXS1|80146	823.7986	UXS1|80146	672.0635
UXT|8409	1088.9736	UXT|8409	1122.3333
VAC14|55697	1326.8921	VAC14|55697	980.3175
VAMP1|6843	134.1978	VAMP1|6843	227.21900000000002
VAMP2|6844	1443.8512	VAMP2|6844	2857.7778
VAMP3|9341	2147.3006	VAMP3|9341	2512.381
VAMP4|8674	609.8822	VAMP4|8674	465.3968
VAMP5|10791	164.7597	VAMP5|10791	522.2222
VAMP7|6845	1312.6536	VAMP7|6845	860.6349
VAMP8|8673	2512.4163	VAMP8|8673	2715.5556
VANGL1|81839	833.291	VANGL1|81839	475.2381
VANGL2|57216	1838.1219	VANGL2|57216	798.4127
VAPA|9218	4051.5298	VAPA|9218	3496.8254
VAPB|9217	1193.9995	VAPB|9217	1123.8095
VARS2|57176	673.3418	VARS2|57176	521.3397
VARS|7407	2910.0771	VARS|7407	1443.8095
VASH1|22846	376.2319	VASH1|22846	856.7810000000001
VASH2|79805	196.9658	VASH2|79805	91.1111
VASN|114990	451.9027	VASN|114990	399.0476
VASP|7408	1413.6791	VASP|7408	2140.0
VAT1L|57687	1402.8307	VAT1L|57687	30.4762
VAT1|10493	5404.5258	VAT1|10493	4636.8254
VAV1|7409	50.8518	VAV1|7409	260.0
VAV2|7410	1007.543	VAV2|7410	921.9048
VAV3|10451	826.8497	VAV3|10451	1848.5714
VAX2|25806	50.5128	VAX2|25806	25.3968
VBP1|7411	1401.8137	VBP1|7411	808.5714
VCAM1|7412	174.5911	VCAM1|7412	394.9206
VCAN|1462	4826.5107	lowly_expressed	lowly_expressed
VCL|7414	4136.6217	VCL|7414	5157.1429
VCPIP1|80124	712.9418	VCPIP1|80124	484.7619
VCP|7415	9673.7012	VCP|7415	7226.9841
VDAC1|7416	8521.0611	VDAC1|7416	3357.4603
VDAC2|7417	2697.5167	VDAC2|7417	1426.0317
VDAC3|7419	3181.9646	VDAC3|7419	1595.5556
VDR|7421	557.6744	VDR|7421	1727.3016
VEGFA|7422	5252.9875	VEGFA|7422	978.0952
VEGFB|7423	1059.0728	VEGFB|7423	1685.0794
VEGFC|7424	67.4633	VEGFC|7424	157.4603
VENTX|27287	10.1704	VENTX|27287	84.4444
VEPH1|79674	101.7035	VEPH1|79674	62.5397
VEZF1|7716	1194.6775	VEZF1|7716	1699.0476
VEZT|55591	858.0388	VEZT|55591	1152.0635
VGF|7425	23.0528	lowly_expressed	lowly_expressed
VGLL1|51442	373.93	VGLL1|51442	87.3016
VGLL3|389136	269.5144	VGLL3|389136	226.0317
VGLL4|9686	1748.7007	VGLL4|9686	1993.8349
VHL|7428	431.56199999999995	VHL|7428	604.4444
VILL|50853	78.6507	VILL|50853	245.3968
VIM|7431	15710.9382	VIM|7431	44031.14599999999
VIPAR|63894	717.3489	VIPAR|63894	468.254
VIPR1|7433	49.8347	VIPR1|7433	650.1587
VIPR2|7434	705.0631	VIPR2|7434	114.5841
VIT|5212	360.0305	VIT|5212	223.1746
VKORC1L1|154807	1873.0401	VKORC1L1|154807	1087.9365
VKORC1|79001	3205.0174	VKORC1|79001	1483.9651
VLDLR|7436	125.4344	VLDLR|7436	365.7143
VMA21|203547	1498.4321	VMA21|203547	992.6984
VMAC|400673	117.9761	VMAC|400673	115.87299999999999
VMO1|284013	83.0579	VMO1|284013	47.619
VN1R1|57191	8.8143	VN1R1|57191	13.9683
VNN1|8876	9.4923	VNN1|8876	46.0317
VNN2|8875	11.5264	VNN2|8875	51.4286
VOPP1|81552	559.0304	VOPP1|81552	889.8413
VPRBP|9730	1037.1998	VPRBP|9730	837.7714
VPREB3|29802	14.2385	VPREB3|29802	6.3492
VPS11|55823	846.5124	VPS11|55823	1406.0317
VPS13A|23230	649.2076	VPS13A|23230	649.8413
VPS13B|157680	809.2211	VPS13B|157680	776.1905
VPS13C|54832	823.1206	VPS13C|54832	1272.6984
VPS13D|55187	2981.9476	VPS13D|55187	2044.1270000000002
VPS16|64601	683.1087	VPS16|64601	933.9683
VPS18|57617	385.4564	VPS18|57617	924.127
VPS24|51652	2539.2321	VPS24|51652	3000.6603
VPS25|84313	1211.9671	VPS25|84313	1208.8889
VPS26A|9559	1659.1237	VPS26A|9559	1322.5397
VPS26B|112936	860.4119	VPS26B|112936	1388.5714
VPS28|51160	1551.3179	VPS28|51160	1998.4127
VPS29|51699	891.6010000000001	VPS29|51699	1150.1587
VPS33A|65082	469.4398	VPS33A|65082	469.5333
VPS33B|26276	400.3729	VPS33B|26276	317.7778
VPS35|55737	3997.2879	VPS35|55737	2997.4603
VPS36|51028	451.9027	VPS36|51028	1281.9048
VPS37A|137492	580.6933	VPS37A|137492	600.6571
VPS37B|79720	586.4904	VPS37B|79720	1388.5714
VPS37C|55048	432.579	VPS37C|55048	865.3968
VPS37D|155382	73.9046	VPS37D|155382	61.2698
VPS39|23339	728.1973	VPS39|23339	1916.8254
VPS41|27072	1300.7882	VPS41|27072	978.0952
VPS45|11311	1913.0435	VPS45|11311	946.0317
VPS4A|27183	1878.8033	VPS4A|27183	1826.3492
VPS4B|9525	1496.737	VPS4B|9525	1599.6825
VPS52|6293	1535.0453	VPS52|6293	1350.4762
VPS53|55275	2261.8866	VPS53|55275	1045.7143
VPS54|51542	600.0509	VPS54|51542	600.9524
VPS72|6944	2165.9463	VPS72|6944	802.5397
VPS8|23355	1113.3147	VPS8|23355	818.7302
VRK1|7443	563.7766	VRK1|7443	253.0159
VRK2|7444	705.3411	VRK2|7444	554.2317
VRK3|51231	607.5091	VRK3|51231	670.1587
VSIG10L|147645	176.2861	VSIG10L|147645	84.4444
VSIG10|54621	801.7629	VSIG10|54621	378.0952
lowly_expressed	lowly_expressed	VSIG1|340547	12.6984
VSIG2|23584	5.7632	VSIG2|23584	430.4762
VSIG4|11326	148.4872	VSIG4|11326	1184.7619
VSNL1|7447	63.7342	VSNL1|7447	326.6667
VSTM2L|128434	89.4991	VSTM2L|128434	33.6508
VTA1|51534	1362.8274	VTA1|51534	924.7619
VTCN1|79679	2561.234	VTCN1|79679	10015.873
VTI1A|143187	473.7656	VTI1A|143187	371.3841
VTI1B|10490	875.203	VTI1B|10490	1489.7175
VTN|7448	135.9437	VTN|7448	23.4921
VWA1|64856	1062.8019	VWA1|64856	2787.619
VWA2|340706	75.2606	VWA2|340706	303.1746
VWA5A|4013	652.5977	VWA5A|4013	1749.8413
VWCE|220001	9.4923	VWCE|220001	24.127
VWDE|221806	250.1907	VWDE|221806	88.25399999999999
VWF|7450	2209.6788	VWF|7450	8726.3492
WAC|51322	2932.4519	WAC|51322	2470.1587
WAPAL|23063	1910.3314	WAPAL|23063	1249.5238
WARS2|10352	543.7749	WARS2|10352	439.0476
WARS|7453	4116.281	WARS|7453	2394.2857
WASF1|8936	555.6403	WASF1|8936	242.2222
