gene_id	TCGA-E2-A1IG-01A-11R-A144-07	gene_id	TCGA-E2-A1IG-11A-22R-A144-07
TRPV2|51393	203.8165	TRPV2|51393	299.8414
TRPV4|59341	79.1717	TRPV4|59341	258.0645
TRPV6|55503	26.3906	TRPV6|55503	323.1095
TRRAP|8295	1852.2979999999998	TRRAP|8295	2230.2221
TRUB1|142940	481.5266	TRUB1|142940	402.9614
TRUB2|26995	930.1665	TRUB2|26995	494.4474
TSC1|7248	954.933	TSC1|7248	1015.8646
TSC22D1|8848	4499.7970000000005	TSC22D1|8848	8122.6864
TSC22D2|9819	343.4836	TSC22D2|9819	870.9677
TSC22D3|1831	3830.6943	TSC22D3|1831	9223.6912
TSC22D4|81628	945.1888	TSC22D4|81628	1025.9122
TSC2|7249	1895.2497	TSC2|7249	1930.7245
TSEN15|116461	442.9557	TSEN15|116461	408.7784
TSEN2|80746	212.3427	TSEN2|80746	126.917
TSEN34|79042	1311.8149	TSEN34|79042	520.3596
TSEN54|283989	941.9407	TSEN54|283989	227.9217
TSFM|10102	869.2651	TSFM|10102	547.8583
TSG101|7251	2040.1949	TSG101|7251	1103.12
TSGA10|80705	58.0593	TSGA10|80705	70.3332
TSGA14|95681	368.2501	TSGA14|95681	227.3929
lowly_expressed	lowly_expressed	TSHR|7253	13.7493
TSHZ1|10194	921.2343	TSHZ1|10194	1000.0
TSHZ2|128553	105.9683	TSHZ2|128553	758.8577
TSHZ3|57616	549.3301	TSHZ3|57616	391.3273
TSIX|9383	133.0085	TSIX|9383	24.605999999999998
lowly_expressed	lowly_expressed	TSKS|60385	5.2882
TSKU|25987	574.9086	TSKU|25987	6013.7493
TSLP|85480	8.1202	TSLP|85480	57.1126
TSNARE1|203062	231.8311	TSNARE1|203062	259.1222
TSNAXIP1|55815	34.1048	TSNAXIP1|55815	12.6917
TSNAX|7257	1190.3857	TSNAX|7257	881.0153
TSN|7247	1974.0154	TSN|7247	1653.0936
TSPAN10|83882	27.2026	TSPAN10|83882	21.6816
TSPAN11|441631	36.5408	TSPAN11|441631	200.4231
TSPAN12|23554	103.5323	TSPAN12|23554	369.1169
TSPAN13|27075	9908.648000000001	TSPAN13|27075	1461.6605
TSPAN14|81619	1971.5794	TSPAN14|81619	3691.1687
TSPAN15|23555	1948.4369	TSPAN15|23555	1595.4521
TSPAN17|26262	581.8108	TSPAN17|26262	516.129
TSPAN18|90139	475.8425	TSPAN18|90139	1124.8017
TSPAN1|10103	826.6342	TSPAN1|10103	160.7615
TSPAN2|10100	310.5968	TSPAN2|10100	306.716
TSPAN31|6302	1352.4158	TSPAN31|6302	1070.862
lowly_expressed	lowly_expressed	TSPAN32|10077	13.7493
TSPAN33|340348	226.14700000000002	TSPAN33|340348	238.4981
TSPAN3|10099	2236.7032	TSPAN3|10099	8940.2433
TSPAN4|7106	470.1583	TSPAN4|7106	1412.4802
TSPAN5|10098	54.4052	TSPAN5|10098	89.8995
TSPAN6|7105	612.6675	TSPAN6|7105	1301.4278
TSPAN7|7102	47.9091	TSPAN7|7102	1410.3649
lowly_expressed	lowly_expressed	TSPAN8|7103	40.7192
TSPAN9|10867	1784.4093	TSPAN9|10867	1709.1486
TSPO|706	1818.108	TSPO|706	2120.5711
TSPYL1|7259	2606.7763	TSPYL1|7259	3108.2866
TSPYL2|64061	640.6821	TSPYL2|64061	992.0677
TSPYL3|128854	51.1571	TSPYL3|128854	40.1904
TSPYL4|23270	1190.8242	TSPYL4|23270	1011.1052
TSPYL5|85453	845.7166	TSPYL5|85453	805.9228
TSR1|55720	843.9992	TSR1|55720	1214.8652
TSR2|90121	970.3613	TSR2|90121	774.7224
TSSC1|7260	571.6606	TSSC1|7260	286.6208
TSSC4|10078	802.2737	TSSC4|10078	536.2242
TSSK3|81629	41.2424	TSSK3|81629	39.2173
lowly_expressed	lowly_expressed	TSSK4|283629	21.6816
TSSK6|83983	22.7365	TSSK6|83983	15.3358
TSTA3|7264	1005.2781	TSTA3|7264	593.3369
TSTD1|100131187	1151.8027	TSTD1|100131187	617.1338
TSTD2|158427	675.5419999999999	TSTD2|158427	579.0058
TST|7263	573.2846	TST|7263	777.8953
TTBK1|84630	17.4584	lowly_expressed	lowly_expressed
TTBK2|146057	98.2542	TTBK2|146057	304.6007
TTC12|54970	136.013	TTC12|54970	362.77099999999996
TTC13|79573	316.687	TTC13|79573	257.5357
TTC14|151613	626.4718	TTC14|151613	584.8757
TTC15|51112	798.2136	TTC15|51112	814.9127
TTC17|55761	1881.0394	TTC17|55761	1694.8704
TTC18|118491	70.9216	TTC18|118491	90.7721
TTC19|54902	833.175	TTC19|54902	1167.2607
TTC1|7265	807.9578	TTC1|7265	879.9577
TTC21A|199223	179.0499	TTC21A|199223	90.4283
TTC21B|79809	430.3695	TTC21B|79809	520.3543
TTC22|55001	34.1048	TTC22|55001	52.8821
TTC23L|153657	10.5562	TTC23L|153657	6.8747
TTC23|64927	293.1384	TTC23|64927	546.2718
TTC25|83538	100.6902	TTC25|83538	19.0375
TTC26|79989	111.6525	TTC26|79989	74.0349
TTC27|55622	479.9026	TTC27|55622	367.0016
TTC28|23331	495.9277	TTC28|23331	1444.8176
TTC30A|92104	466.5043	TTC30A|92104	417.2396
TTC30B|150737	283.8002	TTC30B|150737	178.2126
TTC31|64427	827.4462	TTC31|64427	414.0666
TTC32|130502	31.6687	TTC32|130502	37.0175
TTC33|23548	290.7024	TTC33|23548	425.7007
TTC35|9694	747.4624	TTC35|9694	698.0434
TTC36|143941	19.0824	TTC36|143941	16.9223
TTC37|9652	2042.2249	TTC37|9652	2350.6081
TTC38|55020	929.7605	TTC38|55020	1149.1274
TTC39A|22996	4333.3333	TTC39A|22996	696.4569
TTC39B|158219	81.2018	TTC39B|158219	95.7166
TTC39C|125488	545.6759999999999	TTC39C|125488	499.7356
TTC3|7267	6668.6967	TTC3|7267	7471.7081
TTC4|7268	538.7739	TTC4|7268	461.1317
TTC5|91875	268.7779	TTC5|91875	178.2126
TTC7A|57217	416.5652	TTC7A|57217	859.799
TTC7B|145567	391.7986	TTC7B|145567	730.8302
TTC8|123016	628.0958	TTC8|123016	377.57800000000003
TTC9C|283237	153.4714	TTC9C|283237	193.0196
TTC9|23508	488.0227	TTC9|23508	485.4574
TTF1|7270	426.3094	TTF1|7270	381.2797
TTF2|8458	350.3857	TTF2|8458	344.7911
TTK|7272	144.5392	TTK|7272	34.3733
lowly_expressed	lowly_expressed	TTLL10|254173	17.4511
TTLL11|158135	49.5331	TTLL11|158135	85.669
TTLL12|23170	1769.3869	TTLL12|23170	926.4939
TTLL13|440307	10.9744	TTLL13|440307	5.5949
TTLL1|25809	460.0081	TTLL1|25809	171.3379
TTLL3|26140	525.6273	TTLL3|26140	533.1095
TTLL4|9654	253.3496	TTLL4|9654	437.3347
TTLL5|23093	611.0434	TTLL5|23093	532.5225
TTLL7|79739	62.5254	TTLL7|79739	164.9921
TTLL9|164395	9.7442	TTLL9|164395	6.3458
TTL|150465	747.0564	TTL|150465	561.6076
TTN|7273	85.9277	TTN|7273	167.7261
TTPAL|79183	498.173	TTPAL|79183	713.3792
lowly_expressed	lowly_expressed	TTPA|7274	11.1052
TTYH1|57348	5.2781	TTYH1|57348	370.7033
TTYH2|94015	124.8315	TTYH2|94015	188.1703
TTYH3|80727	1521.3155	TTYH3|80727	1054.4685
TUBA1A|7846	8711.1084	TUBA1A|7846	7381.9884
TUBA1B|10376	12386.691	TUBA1B|10376	11783.1148
TUBA1C|84790	3045.067	TUBA1C|84790	1563.1941
TUBA3D|113457	26.7966	lowly_expressed	lowly_expressed
TUBA3E|112714	7.3082	lowly_expressed	lowly_expressed
TUBA4A|7277	181.486	TUBA4A|7277	498.1491
TUBA8|51807	22.3305	TUBA8|51807	119.0375
TUBAL3|79861	14.6163	TUBAL3|79861	5.817
TUBB1|81027	6.9022	TUBB1|81027	21.1528
TUBB2A|7280	597.2391	TUBB2A|7280	2033.8445
TUBB2B|347733	42.4442	TUBB2B|347733	197.77900000000002
TUBB2C|10383	5198.1324	TUBB2C|10383	3932.3109
TUBB3|10381	3244.1413	TUBB3|10381	63.4585
TUBB4|10382	32.0747	TUBB4|10382	61.872
TUBB6|84617	1720.2679999999998	TUBB6|84617	4250.7351
TUBB8|347688	15.4283	TUBB8|347688	7.9323
TUBBP5|643224	107.5924	TUBBP5|643224	33.3157
TUBB|203068	17309.3788	TUBB|203068	13593.3369
TUBD1|51174	293.9505	TUBD1|51174	141.1951
TUBE1|51175	116.9306	TUBE1|51175	237.4405
TUBG1|7283	1641.9001	TUBG1|7283	680.5923
TUBG2|27175	546.488	TUBG2|27175	457.9588
TUBGCP2|10844	1712.5457	TUBGCP2|10844	1352.6758
TUBGCP3|10426	489.2408	TUBGCP3|10426	578.0011
TUBGCP4|27229	347.5436	TUBGCP4|27229	283.9767
TUBGCP5|114791	532.6837	TUBGCP5|114791	346.3776
TUBGCP6|85378	1179.0499	TUBGCP6|85378	1031.7292
TUB|7275	196.9143	TUB|7275	444.7382
TUFM|7284	2927.7304	TUFM|7284	3176.6261
TUFT1|7286	675.1929	TUFT1|7286	449.4976
TUG1|55000	4739.7483	TUG1|55000	4000.0
TULP3|7289	588.7130000000001	TULP3|7289	639.8731
TULP4|56995	2111.2464	TULP4|56995	1056.5838
TUSC1|286319	464.8802	TUSC1|286319	301.9566
TUSC2|11334	628.5018	TUSC2|11334	547.8583
TUSC3|7991	267.5599	TUSC3|7991	634.5849
TUSC5|286753	8.1202	TUSC5|286753	14337.9164
TUT1|64852	520.9095	TUT1|64852	575.357
TWF1|5756	1840.0325	TWF1|5756	1572.184
TWF2|11344	1008.1202	TWF2|11344	854.6219
TWIST1|7291	147.7873	TWIST1|7291	546.2718
TWIST2|117581	10.1502	TWIST2|117581	164.4632
TWISTNB|221830	429.1514	TWISTNB|221830	544.1565
TWSG1|57045	1216.8088	TWSG1|57045	875.1983
TXLNA|200081	2594.8031	TXLNA|200081	2074.0349
TXLNB|167838	45.473	TXLNB|167838	58.6991
TXLNG|55787	222.4929	TXLNG|55787	417.2396
TXN2|25828	1502.233	TXN2|25828	1410.8937
TXNDC11|51061	1088.5099	TXNDC11|51061	918.5616
TXNDC12|51060	1473.4064	TXNDC12|51060	988.8948
TXNDC15|79770	1259.0337	TXNDC15|79770	1193.5484
TXNDC16|57544	596.4271	TXNDC16|57544	443.6806
TXNDC17|84817	443.9261	TXNDC17|84817	324.5849
TXNDC5|81567	5349.9107	TXNDC5|81567	4850.8884
TXNDC9|10190	550.1421	TXNDC9|10190	443.1518
TXNIP|10628	8172.5538	TXNIP|10628	51980.9625
TXNL1|9352	1393.4227	TXNL1|9352	962.4537
TXNL4A|10907	763.2968	TXNL4A|10907	544.1565
TXNL4B|54957	278.9281	TXNL4B|54957	208.8842
TXNRD1|7296	728.38	TXNRD1|7296	1695.9281
TXNRD2|10587	359.3179	TXNRD2|10587	341.0894
TXNRD3IT1|645840	204.6285	TXNRD3IT1|645840	270.2274
TXN|7295	2191.2302	TXN|7295	1187.2025
TYK2|7297	1793.7475	TYK2|7297	1104.7065
TYMP|1890	1950.0609	TYMP|1890	653.6224
TYMS|7298	300.0406	TYMS|7298	154.0984
TYRO3|7301	107.5924	TYRO3|7301	1939.1856
TYROBP|7305	641.9001	TYROBP|7305	622.422
TYSND1|219743	685.3431	TYSND1|219743	508.7255
TYW1B|441250	65.7734	TYW1B|441250	88.3131
TYW1|55253	702.3955	TYW1|55253	512.9561
TYW3|127253	547.0646	TYW3|127253	663.4955
U2AF1L4|199746	104.7828	U2AF1L4|199746	88.6938
U2AF1|7307	1162.8096	U2AF1|7307	1122.6864
U2AF2|11338	3623.2237	U2AF2|11338	1994.7118
UACA|55075	2097.4421	UACA|55075	2766.7901
UAP1L1|91373	623.2237	UAP1L1|91373	226.8641
UAP1|6675	922.8583	UAP1|6675	1322.5806
UBA1|7317	8086.0739	UBA1|7317	6696.4569
UBA2|10054	2136.419	UBA2|10054	2903.7546
UBA3|9039	839.6265	UBA3|9039	949.2332
UBA52|7311	7540.8039	UBA52|7311	6731.3591
UBA5|79876	544.4580000000001	UBA5|79876	741.4067
UBA6|55236	1206.6585	UBA6|55236	921.2057
UBA7|7318	585.0589	UBA7|7318	921.7345
UBAC1|10422	764.9208	UBAC1|10422	661.0259
UBAC2|337867	1590.1908	UBAC2|337867	1079.2332
UBAP1|51271	1349.1677	UBAP1|51271	1777.8953
UBAP2L|9898	5187.5761	UBAP2L|9898	2568.4823
UBAP2|55833	1080.7958	UBAP2|55833	830.2485
UBASH3A|53347	5.2781	UBASH3A|53347	6.3458
UBASH3B|84959	69.8335	UBASH3B|84959	108.9371
UBB|7314	9764.1088	UBB|7314	10920.6769
UBC|7316	35217.6208	UBC|7316	45859.8625
UBD|10537	152.2533	UBD|10537	486.5151
UBE2A|7319	1278.1161	UBE2A|7319	1199.8942
UBE2B|7320	880.2274	UBE2B|7320	1159.7039
UBE2CBP|90025	35.7288	UBE2CBP|90025	38.6039
UBE2C|11065	309.7848	UBE2C|11065	39.6616
UBE2D1|7321	443.3618	UBE2D1|7321	320.4654
UBE2D2|7322	1511.1652	UBE2D2|7322	1191.9619
UBE2D3|7323	4755.5826	UBE2D3|7323	4854.5743
UBE2D4|51619	256.3459	UBE2D4|51619	378.3977
UBE2E1|7324	1242.7933	UBE2E1|7324	1050.238
UBE2E2|7325	198.9444	UBE2E2|7325	499.7356
UBE2E3|10477	534.7138	UBE2E3|10477	1034.3733
UBE2F|140739	747.8685	UBE2F|140739	391.8562
UBE2G1|7326	1184.7341	UBE2G1|7326	1153.8868
UBE2G2|7327	1510.7592	UBE2G2|7327	2075.6214
UBE2H|7328	1997.1579	UBE2H|7328	1968.7996
UBE2I|7329	1624.0357	UBE2I|7329	1275.5156
UBE2J1|51465	1708.0796	UBE2J1|51465	1635.1137
UBE2J2|118424	751.5225	UBE2J2|118424	654.6801
UBE2K|3093	2112.8705	UBE2K|3093	1681.1211
UBE2L3|7332	1976.0455	UBE2L3|7332	1713.3792
UBE2L6|9246	1138.0430000000001	UBE2L6|9246	1000.5288
UBE2MP1|606551	84.4499	UBE2MP1|606551	65.0449
UBE2M|9040	930.5725	UBE2M|9040	603.9133
UBE2NL|389898	10.9622	UBE2NL|389898	6.3458
UBE2N|7334	1611.8555	UBE2N|7334	1434.1618
UBE2O|63893	2297.6045	UBE2O|63893	710.7351
UBE2Q1|55585	2266.7479	UBE2Q1|55585	1236.3829
UBE2Q2P1|388165	21.5185	UBE2Q2P1|388165	34.3733
UBE2Q2|92912	1384.8965	UBE2Q2|92912	956.1079
UBE2QL1|134111	79.5778	UBE2QL1|134111	74.5637
UBE2R2|54926	2969.5493	UBE2R2|54926	1543.0989
UBE2S|27338	361.754	UBE2S|27338	79.3231
UBE2T|29089	197.3203	UBE2T|29089	34.9022
UBE2V1|7335	2708.8916	UBE2V1|7335	2430.4601
UBE2V2|7336	788.8754	UBE2V2|7336	639.3443
UBE2W|55284	629.3138	UBE2W|55284	637.229
UBE2Z|65264	4840.8445	UBE2Z|65264	2070.862
UBE3A|7337	1927.7304	UBE3A|7337	1883.6594
UBE3B|89910	1791.3114	UBE3B|89910	1530.4072
UBE3C|9690	2092.1639999999998	UBE3C|9690	2375.4627
UBE4A|9354	1319.935	UBE4A|9354	2159.175
UBE4B|10277	1509.5412	UBE4B|10277	1744.0508
UBFD1|56061	2012.9923	UBFD1|56061	1306.1872
UBIAD1|29914	889.1596	UBIAD1|29914	551.56
UBL3|5412	1237.5152	UBL3|5412	1753.5695
UBL4A|8266	1005.6841	UBL4A|8266	656.7953
lowly_expressed	lowly_expressed	UBL4B|164153	6.3458
UBL5|59286	1652.0503	UBL5|59286	964.569
UBL7|84993	1017.4584	UBL7|84993	647.8054
UBLCP1|134510	353.6338	UBLCP1|134510	585.4045
UBN1|29855	1176.2079	UBN1|29855	1501.8509
UBN2|254048	972.7974	UBN2|254048	760.9730000000001
UBOX5|22888	341.2424	UBOX5|22888	387.4828
UBP1|7342	1631.3439	UBP1|7342	1423.0566
UBQLN1|29979	4456.354	UBQLN1|29979	3373.3474
UBQLN2|29978	1222.0869	UBQLN2|29978	1169.2226
UBQLN4|56893	1967.9253	UBQLN4|56893	998.4135
UBQLNL|143630	23.5485	UBQLNL|143630	9.5188
UBR1|197131	796.1835	UBR1|197131	1050.7668
UBR2|23304	781.5672	UBR2|23304	1158.6462
UBR3|130507	1120.1786	UBR3|130507	1928.6092
UBR4|23352	3626.0658	UBR4|23352	4624.0085
UBR5|51366	2986.6017	UBR5|51366	3747.2237
UBR7|55148	1349.1677	UBR7|55148	969.3284
UBTD1|80019	449.0459	UBTD1|80019	339.5029
UBTD2|92181	1329.2732	UBTD2|92181	708.6198
UBTF|7343	5380.0244	UBTF|7343	2119.5135
UBXN10|127733	399.1068	UBXN10|127733	178.2126
UBXN11|91544	617.5396	UBXN11|91544	234.7964
UBXN1|51035	1346.7316	UBXN1|51035	1584.3469
UBXN2A|165324	244.0114	UBXN2A|165324	386.56800000000004
UBXN2B|137886	676.4109	UBXN2B|137886	603.9133
UBXN4|23190	3548.5181	UBXN4|23190	2796.9328
UBXN6|80700	1903.7759	UBXN6|80700	1731.3591
UBXN7|26043	278.9281	UBXN7|26043	493.3897
UBXN8|7993	77.9537	UBXN8|7993	194.606
UCA1|652995	6.0901	UCA1|652995	6.8747
UCHL1|7345	247.2594	UCHL1|7345	414.5955
UCHL3|7347	191.6362	UCHL3|7347	299.8414
UCHL5|51377	575.6029	UCHL5|51377	368.6568
UCK1|83549	600.0812	UCK1|83549	654.1512
UCK2|7371	409.663	UCK2|7371	208.3554
UCKL1AS|100113386	6.7276	UCKL1AS|100113386	8.0116
UCKL1|54963	625.6516	UCKL1|54963	476.9963
UCN2|90226	21.1125	lowly_expressed	lowly_expressed
UCN|7349	6.9022	lowly_expressed	lowly_expressed
UCP2|7351	871.7012	UCP2|7351	1798.5193
UCP3|7352	10.5562	UCP3|7352	15.3358
UEVLD|55293	286.2363	UEVLD|55293	302.4855
UFC1|51506	2948.4369	UFC1|51506	1592.2792
UFD1L|7353	1089.728	UFD1L|7353	718.6674
UFM1|51569	2393.0166	UFM1|51569	1415.1243
UFSP1|402682	24.3605	UFSP1|402682	17.4511
UFSP2|55325	544.259	UFSP2|55325	661.6499
UGCG|7357	607.7954	UGCG|7357	419.3548
UGDH|7358	1008.9322	UGDH|7358	1420.4125
UGGT1|56886	2105.9683	UGGT1|56886	1815.9704
UGGT2|55757	919.2042	UGGT2|55757	472.2369
UGP2|7360	1705.2375	UGP2|7360	7526.7054
lowly_expressed	lowly_expressed	UGT1A7|54577	10.7245
lowly_expressed	lowly_expressed	UGT2B11|10720	430.69800000000004
lowly_expressed	lowly_expressed	UGT2B15|7366	34.3733
lowly_expressed	lowly_expressed	UGT2B28|54490	153.8868
lowly_expressed	lowly_expressed	UGT2B4|7363	26.441
lowly_expressed	lowly_expressed	UGT8|7368	132.734
UHMK1|127933	609.0134	UHMK1|127933	797.4617
UHRF1BP1L|23074	479.0905	UHRF1BP1L|23074	662.0836
UHRF1BP1|54887	744.2144	UHRF1BP1|54887	966.6843
UHRF1|29128	413.3171	UHRF1|29128	58.1703
UHRF2|115426	808.7698	UHRF2|115426	608.1438
UIMC1|51720	399.9188	UIMC1|51720	408.7784
ULBP1|80329	42.6309	lowly_expressed	lowly_expressed
ULBP2|80328	45.473	ULBP2|80328	9.5188
ULBP3|79465	12.9923	ULBP3|79465	43.3633
ULK1|8408	2345.5136	ULK1|8408	1375.4627
ULK2|9706	511.1652	ULK2|9706	916.4463
ULK3|25989	920.8283	ULK3|25989	459.5452
ULK4|54986	76.7357	ULK4|54986	63.4585
lowly_expressed	lowly_expressed	UMODL1|89766	6.3458
UMPS|7372	493.7069	lowly_expressed	lowly_expressed
UNC119B|84747	393.0166	UNC119B|84747	1164.9921
UNC119|9094	747.0564	UNC119|9094	431.5177
UNC13A|23025	77.1417	UNC13A|23025	5.817
UNC13B|10497	638.246	UNC13B|10497	1680.5923
UNC13C|440279	13.3983	UNC13C|440279	7.9323
UNC13D|201294	246.8534	UNC13D|201294	195.6637
UNC45A|55898	2214.7787	UNC45A|55898	1803.2787
UNC50|25972	647.1782	UNC50|25972	526.1766
UNC5A|90249	191.6362	UNC5A|90249	47.5939
UNC5B|219699	2440.5197	UNC5B|219699	517.7155
UNC5CL|222643	34.1169	UNC5CL|222643	15.9175
UNC5C|8633	42.6309	UNC5C|8633	77.2078
UNC93B1|81622	1353.6338	UNC93B1|81622	466.9487
UNG|7374	740.5603	UNG|7374	940.2433
UNKL|64718	267.97	UNKL|64718	487.6203
UNK|85451	1186.7641	UNK|85451	551.0312
lowly_expressed	lowly_expressed	UPB1|51733	5.2882
UPF0639|400224	68.2095	lowly_expressed	lowly_expressed
UPF1|5976	3292.7324	UPF1|5976	2249.0746
UPF2|26019	1096.6301	UPF2|26019	851.4014
UPF3A|65110	823.3861	UPF3A|65110	671.0735
UPF3B|65109	303.6947	UPF3B|65109	191.9619
UPK3BL|100134938	168.648	UPK3BL|100134938	102.7922
UPK3B|80761	5.6841	UPK3B|80761	8.99
UPP1|7378	152.2533	UPP1|7378	169.7515
UPRT|139596	249.2895	UPRT|139596	236.9117
UQCC|55245	841.6565	UQCC|55245	718.1386
UQCR10|29796	1165.6516	UQCR10|29796	867.7948
UQCR11|10975	1011.7743	UQCR11|10975	914.331
UQCRB|7381	1940.3167	UQCRB|7381	2379.1645
UQCRC1|7384	2529.4356	UQCRC1|7384	2347.964
UQCRC2|7385	2626.0658	UQCRC2|7385	4038.6039
UQCRFS1|7386	950.4669	UQCRFS1|7386	1645.6901
UQCRHL|440567	244.4174	UQCRHL|440567	331.5706
UQCRH|7388	1084.8559	UQCRH|7388	1288.2073
UQCRQ|27089	1082.8258	UQCRQ|27089	1173.4532
URB1|9875	951.1612	URB1|9875	1361.5389
URB2|9816	401.9488	URB2|9816	482.2845
URGCP|55665	862.7689999999999	URGCP|55665	834.4791
URM1|81605	1036.9468	URM1|81605	806.9804
UROD|7389	1025.1726	UROD|7389	1309.8889
UROS|7390	668.6967	UROS|7390	526.1766
USE1|55850	230.2071	USE1|55850	300.899
USF1|7391	1032.8867	USF1|7391	577.4722
USF2|7392	2187.5761	USF2|7392	2092.5436
USH1G|124590	8.9322	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	USH2A|7399	6.3458
USHBP1|83878	70.2395	USHBP1|83878	214.1724
USMG5|84833	499.79699999999997	USMG5|84833	579.0587
USO1|8615	2106.7803	USO1|8615	2427.8160000000003
USP10|9100	1895.2497	USP10|9100	1304.6007
USP11|8237	1458.7901	USP11|8237	1552.0888
USP12|219333	234.2672	USP12|219333	417.7684
USP13|8975	479.0905	USP13|8975	923.8498
USP14|9097	1578.5627	USP14|9097	1410.3649
USP15|9958	656.9225	USP15|9958	879.4289
USP16|10600	1047.503	USP16|10600	1240.0846
USP18|11274	668.6967	USP18|11274	302.4855
USP19|10869	2065.7734	USP19|10869	1708.6198
USP1|7398	1077.1417	USP1|7398	891.0629
USP20|10868	752.3346	USP20|10868	585.9334
USP21|27005	619.9756	USP21|27005	395.5579
USP22|23326	1988.2257	USP22|23326	5946.0603
USP24|23358	1280.1462	USP24|23358	1966.6843
USP25|29761	814.8599	USP25|29761	1457.9588
USP27X|389856	120.9907	USP27X|389856	97.303
USP28|57646	252.9436	USP28|57646	444.7382
USP2|9099	25.1726	USP2|9099	200.4231
USP30|84749	529.8417	USP30|84749	647.2766
USP31|57478	613.0735	USP31|57478	991.01
USP32|84669	1951.6849	USP32|84669	1107.8794
USP33|23032	1559.4803	USP33|23032	2239.027
USP34|9736	2542.0219	USP34|9736	3838.1809
USP35|57558	125.8628	USP35|57558	120.5711
USP36|57602	2009.7442	USP36|57602	1444.2094
USP37|57695	693.4633	USP37|57695	417.7684
USP38|84640	829.4762	USP38|84640	784.77
USP39|10713	1264.3118	USP39|10713	810.6822
USP3|9960	469.6874	USP3|9960	383.9027
USP40|55230	938.6927	USP40|55230	958.752
USP42|84132	369.4681	USP42|84132	432.5754
USP43|124739	126.2688	USP43|124739	97.8318
lowly_expressed	lowly_expressed	USP44|84101	26.9699
USP45|85015	228.989	USP45|85015	188.2602
USP46|64854	473.8124	USP46|64854	441.0365
USP47|55031	1979.2935	USP47|55031	2140.1375
USP48|84196	1216.4028	USP48|84196	1304.0719
USP49|25862	10.1502	USP49|25862	16.9223
USP4|7375	1355.6638	USP4|7375	1741.4067
USP51|158880	21.1125	USP51|158880	56.055
USP53|54532	483.1506	USP53|54532	3117.927
USP54|159195	784.4093	USP54|159195	1677.4194
USP5|8078	2126.6748	USP5|8078	1560.0212
USP6NL|9712	347.5436	USP6NL|9712	647.2766
USP6|9098	32.8867	USP6|9098	42.3057
USP7|7874	3275.2741	USP7|7874	2878.3712
USP8|9101	1305.7531	USP8|9101	1468.3184
USP9X|8239	3845.7166	USP9X|8239	5104.7065
USPL1|10208	464.0682	USPL1|10208	484.9286
UST|10090	117.3366	UST|10090	362.2422
UTP11L|51118	579.3747	UTP11L|51118	442.62300000000005
UTP14A|10813	644.3362	UTP14A|10813	402.9614
UTP14C|9724	982.1356	UTP14C|9724	1439.9788
UTP15|84135	282.5822	UTP15|84135	269.1698
UTP18|51096	1141.6971	UTP18|51096	435.7483
UTP20|27340	740.5603	UTP20|27340	790.0582
UTP23|84294	414.9411	UTP23|84294	419.3548
UTP3|57050	662.6066	UTP3|57050	782.6547
UTP6|55813	1167.2757	UTP6|55813	597.0386
UTRN|7402	1804.7097	UTRN|7402	8606.0286
lowly_expressed	lowly_expressed	UTS2D|257313	6.3458
UVRAG|7405	543.646	UVRAG|7405	1342.1470000000002
UXS1|80146	483.5566	UXS1|80146	469.064
UXT|8409	721.0516	UXT|8409	649.6034
VAC14|55697	1876.9793	VAC14|55697	991.5389
VAMP1|6843	127.02799999999999	VAMP1|6843	97.7525
VAMP2|6844	1282.9882	VAMP2|6844	2754.6272
VAMP3|9341	1734.0641	VAMP3|9341	3276.0444
VAMP4|8674	750.3045	VAMP4|8674	469.5928
VAMP5|10791	332.1153	VAMP5|10791	461.6605
VAMP7|6845	1159.9675	VAMP7|6845	1190.3755
VAMP8|8673	2563.1344	VAMP8|8673	910.1005
VANGL1|81839	935.4446	VANGL1|81839	464.3046
VANGL2|57216	818.5139999999999	VANGL2|57216	507.6679
VAPA|9218	2816.078	VAPA|9218	3188.2602
VAPB|9217	901.3398	VAPB|9217	1120.5711
VARS2|57176	522.4158	VARS2|57176	482.8133
VARS|7407	1462.8502	VARS|7407	1343.2047
VASH1|22846	424.7381	VASH1|22846	1086.33
VASH2|79805	112.0585	VASH2|79805	80.9096
VASN|114990	341.4535	VASN|114990	402.9614
VASP|7408	1787.2513	VASP|7408	1341.0894
VAT1L|57687	33.6987	VAT1L|57687	23.7969
VAT1|10493	11369.4681	VAT1|10493	4900.0529
VAV1|7409	125.4568	VAV1|7409	127.9746
VAV2|7410	2318.311	VAV2|7410	503.4373
VAV3|10451	7987.4137	VAV3|10451	826.018
VAX2|25806	36.1348	VAX2|25806	15.3358
VBP1|7411	751.9285	VBP1|7411	663.67
VCAM1|7412	922.4523	VCAM1|7412	604.4421
VCAN|1462	17790.9054	VCAN|1462	1722.3691
VCL|7414	4987.8197	VCL|7414	7813.3263
VCPIP1|80124	697.5233	VCPIP1|80124	764.6748
VCP|7415	8810.3938	VCP|7415	6711.7927
VDAC1|7416	4002.03	VDAC1|7416	2993.6542
VDAC2|7417	1313.4389	VDAC2|7417	1337.9164
VDAC3|7419	2527.8116	VDAC3|7419	1222.6335
VDR|7421	1066.1795	VDR|7421	942.8874
VEGFA|7422	1634.9979999999998	VEGFA|7422	1767.3189
VEGFB|7423	1727.974	VEGFB|7423	4158.6462
