gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
KDM2B|84678	755.1424	KDM2B|84678	439.412
KDM3A|55818	2245.6021	KDM3A|55818	1299.8066
KDM3B|51780	4194.3026	KDM3B|51780	2331.1412
KDM4A|9682	914.3094	KDM4A|9682	1013.5397
KDM4B|23030	1023.0394	KDM4B|23030	711.0251
KDM4C|23081	859.8343	KDM4C|23081	625.9188
KDM4D|55693	8.3986	KDM4D|55693	35.2031
KDM5A|5927	2394.2799	KDM5A|5927	1715.6673
KDM5B|10765	2365.6793	KDM5B|10765	1276.2089
KDM5C|8242	3107.0253	KDM5C|8242	1794.1973
KDM6A|7403	1394.8473	KDM6A|7403	917.6015
KDM6B|23135	690.2735	KDM6B|23135	1302.1277
KDR|3791	1493.8145	KDR|3791	3941.1992
KDSR|2531	1080.9216	KDSR|2531	2716.441
KEAP1|9817	622.8578	KEAP1|9817	1169.0522
lowly_expressed	lowly_expressed	KERA|11081	23.9845
KGFLP2|654466	154.1709	KGFLP2|654466	45.7331
KHDC1|80759	5.4477	KHDC1|80759	14.7002
KHDRBS1|10657	5366.9277	KHDRBS1|10657	3423.5977
KHDRBS3|10656	97.6053	KHDRBS3|10656	336.1702
KHK|3795	94.979	KHK|3795	62.5145
KHNYN|23351	3073.6171	KHNYN|23351	1863.7718
KHSRP|8570	1068.8912	KHSRP|8570	1497.8723
KIAA0020|9933	1284.9847	KIAA0020|9933	565.5706
KIAA0040|9674	1600.2724	KIAA0040|9674	3015.4739
lowly_expressed	lowly_expressed	KIAA0087|9808	5.8027
KIAA0090|23065	986.0402	KIAA0090|23065	1223.5977
KIAA0100|9703	7295.6509	KIAA0100|9703	5367.1992
KIAA0101|9768	553.1722	KIAA0101|9768	14.3133
KIAA0114|57291	483.9405	KIAA0114|57291	373.6944
lowly_expressed	lowly_expressed	KIAA0125|9834	7.7369
KIAA0141|9812	1001.2484	KIAA0141|9812	1155.8994
KIAA0146|23514	2272.1598	KIAA0146|23514	723.0174
KIAA0174|9798	2285.5522	KIAA0174|9798	3051.0638
KIAA0182|23199	3977.0741	KIAA0182|23199	3615.087
KIAA0195|9772	2906.2218	KIAA0195|9772	1586.1779
KIAA0196|9897	6812.8476	KIAA0196|9897	1534.6228
KIAA0226|9711	794.0075	KIAA0226|9711	717.6015
KIAA0232|9778	3489.7287	KIAA0232|9778	2251.0638
KIAA0240|23506	1634.0937	KIAA0240|23506	1181.0445
KIAA0247|9766	1519.4643	KIAA0247|9766	2039.8453
KIAA0284|283638	234.2526	KIAA0284|283638	625.1451
KIAA0317|9870	769.4927	KIAA0317|9870	625.1451
KIAA0319L|79932	2718.1932	KIAA0319L|79932	1364.7969
KIAA0319|9856	112.5865	lowly_expressed	lowly_expressed
KIAA0355|9710	718.8741	KIAA0355|9710	2166.7311
KIAA0368|23392	5485.6429	KIAA0368|23392	4310.2515
KIAA0391|9692	2842.9894	KIAA0391|9692	448.7582
KIAA0406|9675	845.08	KIAA0406|9675	477.3694
KIAA0408|9729	8.4576	KIAA0408|9729	788.9981
KIAA0415|9907	120.9851	KIAA0415|9907	327.6596
KIAA0427|9811	511.4062	KIAA0427|9811	2599.6132
KIAA0430|9665	3374.6453	KIAA0430|9665	2632.4952
KIAA0467|23334	313.2584	KIAA0467|23334	1131.0638
KIAA0494|9813	3977.6189	KIAA0494|9813	6605.2843
KIAA0495|57212	264.6692	KIAA0495|57212	650.2901
KIAA0513|9764	184.3151	KIAA0513|9764	286.6538
KIAA0528|9847	2217.0015	KIAA0528|9847	888.5880000000001
KIAA0556|23247	849.1658	KIAA0556|23247	375.6286
KIAA0562|9731	587.6745	KIAA0562|9731	846.0348
KIAA0564|23078	961.7524	KIAA0564|23078	1026.6925
KIAA0586|9786	1046.4192	KIAA0586|9786	374.8549
KIAA0649|9858	456.4749	KIAA0649|9858	315.2805
KIAA0652|9776	2278.9695	KIAA0652|9776	2112.1857
KIAA0664P3|100132341	24.7418	KIAA0664P3|100132341	25.5319
KIAA0664|23277	643.9678	KIAA0664|23277	1170.2128
lowly_expressed	lowly_expressed	KIAA0748|9840	10.8317
KIAA0753|9851	657.3601	KIAA0753|9851	263.4429
KIAA0754|643314	110.9976	KIAA0754|643314	504.0619
KIAA0776|23376	1556.0095	KIAA0776|23376	1050.677
KIAA0802|23255	162.2971	KIAA0802|23255	72.3404
KIAA0831|22863	658.2681	KIAA0831|22863	661.1219
KIAA0892|23383	985.8132	KIAA0892|23383	1106.383
KIAA0895L|653319	140.6242	KIAA0895L|653319	109.52799999999999
KIAA0895|23366	657.3601	KIAA0895|23366	75.8221
KIAA0907|22889	1054.8178	KIAA0907|22889	423.9845
KIAA0913|23053	973.1018	KIAA0913|23053	1408.8975
KIAA0922|23240	275.5646	KIAA0922|23240	1292.4565
KIAA0947|23379	1918.2839999999999	KIAA0947|23379	1374.0812
KIAA1009|22832	358.8696	KIAA1009|22832	259.9613
KIAA1012|22878	1250.7093	KIAA1012|22878	1333.0754
KIAA1024|23251	108.7277	KIAA1024|23251	35.2031
KIAA1033|23325	1277.948	KIAA1033|23325	1399.2263
lowly_expressed	lowly_expressed	KIAA1045|23349	23.9845
KIAA1107|23285	186.8119	KIAA1107|23285	238.2979
KIAA1109|84162	4196.1185	KIAA1109|84162	3642.5532
KIAA1143|57456	1842.4696	KIAA1143|57456	956.2863
KIAA1147|57189	4256.0436	KIAA1147|57189	1128.8201
KIAA1161|57462	676.6542	KIAA1161|57462	577.9497
KIAA1191|57179	3556.6905	KIAA1191|57179	2032.4952
KIAA1199|57214	1340.5970000000002	KIAA1199|57214	5.4159
lowly_expressed	lowly_expressed	KIAA1210|57481	11.6054
KIAA1211|57482	740.2111	KIAA1211|57482	10.058
KIAA1217|56243	3068.8912	KIAA1217|56243	3319.9226
lowly_expressed	lowly_expressed	KIAA1239|57495	303.675
KIAA1244|57221	4026.1037	KIAA1244|57221	312.9594
KIAA1257|57501	113.0632	KIAA1257|57501	10.4449
KIAA1267|284058	1640.2224	KIAA1267|284058	1064.2166
KIAA1274|27143	131.8806	KIAA1274|27143	358.9942
KIAA1279|26128	2356.5997	KIAA1279|26128	885.1064
KIAA1310|55683	2635.7962	KIAA1310|55683	1557.06
KIAA1324L|222223	1406.4238	KIAA1324L|222223	769.8259
KIAA1324|57535	18085.5748	KIAA1324|57535	1300.9671
KIAA1328|57536	89.2067	KIAA1328|57536	188.7814
KIAA1370|56204	853.4786	KIAA1370|56204	2071.5667
KIAA1377|57562	786.5169	KIAA1377|57562	766.3443
KIAA1383|54627	16.7972	KIAA1383|54627	77.3694
KIAA1407|57577	169.5608	KIAA1407|57577	163.6364
KIAA1409|57578	312.3369	KIAA1409|57578	8.1238
KIAA1429|25962	5854.0461	KIAA1429|25962	1885.1064
KIAA1430|57587	3049.1431	KIAA1430|57587	1323.4043
KIAA1432|57589	568.7867	KIAA1432|57589	1176.6731
KIAA1462|57608	1162.1836	KIAA1462|57608	3867.3114
KIAA1467|57613	8758.8242	KIAA1467|57613	331.9149
KIAA1468|57614	562.4787	KIAA1468|57614	605.8027
KIAA1522|57648	1876.2910000000002	KIAA1522|57648	1030.5609
KIAA1524|57650	517.8731	KIAA1524|57650	47.5822
KIAA1529|57653	35.8643	KIAA1529|57653	138.8781
KIAA1530|57654	259.9024	KIAA1530|57654	157.4468
KIAA1539|80256	217.4555	KIAA1539|80256	653.7718
KIAA1543|57662	272.6138	KIAA1543|57662	37.911
KIAA1549|57670	1932.8113	KIAA1549|57670	172.14700000000002
KIAA1586|57691	283.0553	KIAA1586|57691	188.7814
KIAA1598|57698	2860.2883	KIAA1598|57698	550.0967
KIAA1609|57707	239.9274	KIAA1609|57707	262.2824
KIAA1614|57710	9.1	KIAA1614|57710	99.4429
KIAA1632|57724	836.0005	KIAA1632|57724	1134.6228
KIAA1644|85352	21.11	KIAA1644|85352	39.8453
KIAA1671|85379	1790.4892	KIAA1671|85379	2417.4081
lowly_expressed	lowly_expressed	KIAA1683|80726	258.8008
KIAA1704|55425	759.7957	KIAA1704|55425	352.1238
KIAA1712|80817	492.9338	KIAA1712|80817	301.5319
KIAA1715|80856	1332.8794	KIAA1715|80856	1194.971
KIAA1731|85459	993.3038	KIAA1731|85459	329.9807
KIAA1737|85457	1792.3051	KIAA1737|85457	1175.2418
KIAA1755|85449	76.4953	KIAA1755|85449	159.381
KIAA1797|54914	1220.2928	KIAA1797|54914	802.7079
KIAA1804|84451	76.4953	KIAA1804|84451	41.3926
KIAA1826|84437	61.287	KIAA1826|84437	414.7002
KIAA1841|84542	1005.7882	KIAA1841|84542	209.2843
KIAA1875|340390	28.3736	lowly_expressed	lowly_expressed
KIAA1908|114796	100.1021	KIAA1908|114796	250.67700000000002
KIAA1919|91749	124.39	KIAA1919|91749	78.53
KIAA1949|170954	622.8578	KIAA1949|170954	1855.7060000000001
KIAA1958|158405	193.1676	KIAA1958|158405	39.8453
KIAA1967|57805	1393.4854	KIAA1967|57805	1403.0948
KIAA1984|84960	9.3065	lowly_expressed	lowly_expressed
KIAA2013|90231	384.7463	KIAA2013|90231	1071.9536
KIAA2018|205717	679.832	KIAA2018|205717	1098.2592
KIAA2022|340533	545.6815	KIAA2022|340533	50.677
KIAA2026|158358	1964.3627	KIAA2026|158358	1006.5764
KIDINS220|57498	3748.7232	KIDINS220|57498	3290.5222
KIF11|3832	2137.7823	KIF11|3832	58.0271
KIF12|113220	169.7878	KIF12|113220	56.0928
KIF13A|63971	716.8312	KIF13A|63971	2284.3327
KIF13B|23303	641.6979	KIF13B|23303	1277.7563
KIF14|9928	416.9788	KIF14|9928	10.058
KIF15|56992	686.8687	KIF15|56992	15.087
KIF16B|55614	402.9055	KIF16B|55614	689.3617
KIF17|57576	7.7176	KIF17|57576	101.7408
KIF18A|81930	283.0553	KIF18A|81930	13.9265
KIF18B|146909	203.6091	KIF18B|146909	5.8027
lowly_expressed	lowly_expressed	KIF19|124602	14.7002
KIF1B|23095	1726.0243	KIF1B|23095	2258.8008
KIF1C|10749	377.4827	KIF1C|10749	4088.9749
KIF20A|10112	641.6979	KIF20A|10112	17.4081
KIF20B|9585	1011.9169	KIF20B|9585	161.7021
KIF21A|55605	1563.5002	KIF21A|55605	271.5667
KIF21B|23046	43.3549	KIF21B|23046	88.9749
KIF22|3835	1686.9822	KIF22|3835	332.3017
KIF23|9493	745.8858	KIF23|9493	47.1954
KIF24|347240	424.9234	KIF24|347240	33.6557
lowly_expressed	lowly_expressed	KIF25|3834	90.1354
KIF26A|26153	14.3003	KIF26A|26153	282.0116
KIF26B|55083	70.3666	KIF26B|55083	13.5397
KIF27|55582	168.4258	KIF27|55582	83.9458
KIF2A|3796	1344.9098	KIF2A|3796	581.0445
KIF2C|11004	300.7604	KIF2C|11004	15.087
KIF3A|11127	1964.5897	KIF3A|11127	269.2456
KIF3B|9371	5419.5891	KIF3B|9371	2081.2379
KIF3C|3797	562.4787	KIF3C|3797	283.9458
KIF4A|24137	870.7298	KIF4A|24137	14.3133
KIF4B|285643	16.3432	lowly_expressed	lowly_expressed
KIF5B|3799	10460.3337	KIF5B|3799	5778.7234
KIF5C|3800	988.0831	KIF5C|3800	147.7756
KIF6|221458	76.2683	lowly_expressed	lowly_expressed
KIF7|374654	41.0918	KIF7|374654	118.2592
KIF9|64147	200.8648	KIF9|64147	90.3714
KIFAP3|22920	1259.3349	KIFAP3|22920	1033.6557
KIFC1|3833	627.6246	KIFC1|3833	36.7505
KIFC2|90990	427.4884	KIFC2|90990	84.3288
KIFC3|3801	58.7901	KIFC3|3801	463.0561
KILLIN|100144748	39.2691	KILLIN|100144748	92.0696
KIN|22944	299.3985	KIN|22944	204.2553
lowly_expressed	lowly_expressed	KIR2DS4|3809	5.8453
KIRREL2|84063	48.8026	lowly_expressed	lowly_expressed
KIRREL3|84623	5.4477	KIRREL3|84623	16.2476
KIRREL|55243	156.3954	KIRREL|55243	915.6673
KISS1R|84634	13.1654	lowly_expressed	lowly_expressed
KITLG|4254	6298.2635	KITLG|4254	1183.3656
KIT|3815	103.734	KIT|3815	1674.2747
KLB|152831	10.2145	KLB|152831	1692.8433
KLC1|3831	1075.2469	KLC1|3831	2089.2263
KLC2|64837	1190.7842	KLC2|64837	268.8588
KLC3|147700	48.3487	KLC3|147700	14.3133
KLC4|89953	277.1876	KLC4|89953	380.2785
KLF10|7071	1359.4371	KLF10|7071	11206.5764
KLF11|8462	702.5309	KLF11|8462	2776.7892
KLF12|11278	523.8906	KLF12|11278	630.1741
KLF13|51621	2022.9259	KLF13|51621	4786.0735
lowly_expressed	lowly_expressed	KLF14|136259	15.4739
lowly_expressed	lowly_expressed	KLF15|28999	818.9555
KLF16|83855	66.9618	KLF16|83855	181.8182
KLF2|10365	414.0279	KLF2|10365	4720.3095
KLF3|51274	2715.467	KLF3|51274	2809.2495
KLF4|9314	134.6045	KLF4|9314	12915.2805
KLF5|688	200.4313	KLF5|688	293.2302
KLF6|1316	4609.6924	KLF6|1316	16321.0832
KLF7|8609	59.2441	KLF7|8609	239.0716
KLF8|11279	88.5257	KLF8|11279	669.6325
KLF9|687	622.4038	KLF9|687	7573.6944
KLHDC10|23008	2880.0363	KLHDC10|23008	877.7563
KLHDC1|122773	95.1084	KLHDC1|122773	157.8337
KLHDC2|23588	1151.9691	KLHDC2|23588	1338.8781
KLHDC3|116138	1443.4229999999998	KLHDC3|116138	1924.1779
KLHDC4|54758	17.0242	KLHDC4|54758	85.8801
KLHDC5|57542	2100.5561	KLHDC5|57542	716.441
KLHDC7A|127707	21.11	KLHDC7A|127707	200.0
lowly_expressed	lowly_expressed	KLHDC7B|113730	11.9923
KLHDC8A|55220	17.7051	lowly_expressed	lowly_expressed
KLHDC8B|200942	221.0873	KLHDC8B|200942	804.2553
KLHDC9|126823	208.8299	KLHDC9|126823	52.6112
lowly_expressed	lowly_expressed	KLHL10|317719	9.2843
KLHL11|55175	223.3572	KLHL11|55175	55.3191
KLHL12|59349	2190.2168	KLHL12|59349	826.3056
KLHL13|90293	55.6123	KLHL13|90293	324.1779
lowly_expressed	lowly_expressed	KLHL14|57565	22.824
KLHL15|80311	366.1332	KLHL15|80311	759.3810000000001
KLHL17|339451	30.1895	KLHL17|339451	25.1451
KLHL18|23276	661.4459	KLHL18|23276	444.4874
KLHL20|27252	636.2501	KLHL20|27252	865.7639999999999
KLHL21|9903	290.0919	KLHL21|9903	2255.3191
KLHL22|84861	330.723	KLHL22|84861	464.2166
KLHL23|151230	501.2439	KLHL23|151230	153.3385
KLHL24|54800	978.5495	KLHL24|54800	1997.6789
KLHL25|64410	153.6715	KLHL25|64410	240.61900000000003
KLHL26|55295	98.2862	KLHL26|55295	254.5455
KLHL28|54813	723.4139	KLHL28|54813	368.6654
KLHL29|114818	38.3611	KLHL29|114818	562.8627
KLHL2|11275	448.9842	KLHL2|11275	448.7427
KLHL30|377007	7.9446	KLHL30|377007	33.6557
KLHL31|401265	19.6936	KLHL31|401265	699.7988
KLHL32|114792	22.4719	KLHL32|114792	6.1896
lowly_expressed	lowly_expressed	KLHL33|123103	16.2476
lowly_expressed	lowly_expressed	KLHL35|283212	8.8975
KLHL36|79786	39.4961	KLHL36|79786	230.1741
KLHL3|26249	74.9064	KLHL3|26249	351.6441
KLHL4|56062	48.5756	KLHL4|56062	90.1354
KLHL5|51088	827.3749	KLHL5|51088	1324.1779
KLHL6|89857	70.1396	KLHL6|89857	67.6983
KLHL7|55975	895.6986	KLHL7|55975	617.0213
KLHL8|57563	697.7642	KLHL8|57563	435.9768
KLHL9|55958	3368.0626	KLHL9|55958	1371.3733
lowly_expressed	lowly_expressed	KLK10|5655	63.0561
lowly_expressed	lowly_expressed	KLK11|11012	20.1161
lowly_expressed	lowly_expressed	KLK5|25818	258.4139
lowly_expressed	lowly_expressed	KLK6|5653	81.6248
lowly_expressed	lowly_expressed	KLK7|5650	142.3598
lowly_expressed	lowly_expressed	KLK8|11202	20.5029
KLRA1|10748	16.3432	KLRA1|10748	21.6634
KLRAQ1|129285	510.9522	KLRAQ1|129285	740.8124
lowly_expressed	lowly_expressed	KLRB1|3820	22.4371
KLRC2|3822	15.349	lowly_expressed	lowly_expressed
KLRC3|3823	7.1229	lowly_expressed	lowly_expressed
KLRD1|3824	26.5577	KLRD1|3824	24.3714
lowly_expressed	lowly_expressed	KLRF1|51348	11.6054
KLRG1|10219	7.0367	KLRG1|10219	25.9188
lowly_expressed	lowly_expressed	KLRK1|22914	26.3056
KL|9365	14.3003	KL|9365	327.6596
KMO|8564	51.7217	KMO|8564	11.1489
KNTC1|9735	1179.4348	KNTC1|9735	210.058
KPNA1|3836	1839.2918	KPNA1|3836	1845.648
KPNA2|3838	2977.4146	KPNA2|3838	719.1489
KPNA3|3839	1753.49	KPNA3|3839	1326.1122
KPNA4|3840	3517.6484	KPNA4|3840	2364.4101
KPNA5|3841	308.932	KPNA5|3841	141.9729
KPNA6|23633	2122.801	KPNA6|23633	2486.6538
KPNB1|3837	8463.7385	KPNB1|3837	4347.0019
KPTN|11133	29.9625	KPTN|11133	94.7776
KRAS|3845	2453.524	KRAS|3845	1066.5377
KRBA1|84626	123.02799999999999	KRBA1|84626	100.5803
KRBA2|124751	157.9843	KRBA2|124751	121.47
KRCC1|51315	910.2259	KRCC1|51315	986.8472
KREMEN1|83999	401.3165	KREMEN1|83999	1008.8975
KREMEN2|79412	12.2574	lowly_expressed	lowly_expressed
KRI1|65095	170.5141	KRI1|65095	307.0484
KRIT1|889	1318.3521	KRIT1|889	707.5435
KRR1|11103	1671.3199	KRR1|11103	762.8859
KRT10|3858	358.6426	KRT10|3858	336.5571
KRT14|3861	21.337	KRT14|3861	4210.8317
lowly_expressed	lowly_expressed	KRT15|3866	2415.4739
lowly_expressed	lowly_expressed	KRT16|3868	65.3772
KRT17|3872	7.4906	KRT17|3872	2901.7408
KRT18|3875	7353.2652	KRT18|3875	1373.2495
KRT19|3880	9409.3746	KRT19|3880	1040.619
lowly_expressed	lowly_expressed	KRT1|3848	6.9632
KRT222|125113	201.7932	KRT222|125113	111.0251
lowly_expressed	lowly_expressed	KRT23|25984	467.6983
KRT33A|3883	7.0367	lowly_expressed	lowly_expressed
KRT37|8688	5.4477	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KRT5|3852	4371.7602
lowly_expressed	lowly_expressed	KRT6A|3853	8.1238
lowly_expressed	lowly_expressed	KRT6B|3854	415.4739
lowly_expressed	lowly_expressed	KRT79|338785	23.9845
KRT7|3855	20.656	KRT7|3855	1201.5474
KRT80|144501	1263.6477	KRT80|144501	135.3965
lowly_expressed	lowly_expressed	KRT81|3887	103.2882
KRT8|3856	9214.6612	KRT8|3856	1954.4101
KRTCAP2|200185	1285.4387	KRTCAP2|200185	1405.029
lowly_expressed	lowly_expressed	KRTCAP3|200634	41.3926
KSR1|8844	328.6801	KSR1|8844	641.7795
KSR2|283455	180.6832	KSR2|283455	25.5319
KTELC1|56983	689.8195	KTELC1|56983	368.6654
KTI12|112970	121.2121	KTI12|112970	167.118
KTN1|3895	9305.4137	KTN1|3895	5959.7679
KYNU|8942	27.9196	KYNU|8942	78.1431
lowly_expressed	lowly_expressed	KY|339855	51.4507
L1CAM|3897	1173.3061	L1CAM|3897	98.2592
lowly_expressed	lowly_expressed	L1TD1|54596	10.058
L2HGDH|79944	710.2486	L2HGDH|79944	204.6422
L3MBTL2|83746	435.6259	L3MBTL2|83746	682.6576
L3MBTL3|84456	298.7175	L3MBTL3|84456	237.91099999999997
L3MBTL4|91133	8.8526	L3MBTL4|91133	161.3153
L3MBTL|26013	59.4711	L3MBTL|26013	74.6615
LACE1|246269	58.7901	LACE1|246269	61.8956
lowly_expressed	lowly_expressed	LACRT|90070	14.3133
LACTB2|51110	656.9061	LACTB2|51110	277.7563
LACTB|114294	239.2464	LACTB|114294	326.8859
LAD1|3898	293.7238	LAD1|3898	103.675
LAG3|3902	5.4477	LAG3|3902	27.0793
LAGE3|8270	293.0428	LAGE3|8270	109.8646
LAIR1|3903	268.301	LAIR1|3903	1092.4565
LAMA1|284217	11.1225	LAMA1|284217	71.9536
LAMA2|3908	742.2517	LAMA2|3908	6589.1567
LAMA3|3909	1442.2879999999998	LAMA3|3909	2109.0909
LAMA4|3910	2455.7939	LAMA4|3910	12632.882
LAMA5|3911	390.4211	LAMA5|3911	1637.5242
LAMB1|3912	3540.3473	LAMB1|3912	10115.2805
LAMB2L|22973	16.1162	LAMB2L|22973	23.5977
LAMB2|3913	1480.1952	LAMB2|3913	10049.9033
LAMB3|3914	18.3861	LAMB3|3914	1139.265
lowly_expressed	lowly_expressed	LAMB4|22798	7.3501
LAMC1|3915	4151.8556	LAMC1|3915	21308.7041
LAMC2|3918	19.748	LAMC2|3918	1266.1509
lowly_expressed	lowly_expressed	LAMC3|10319	285.1064
LAMP1|3916	7366.4737	LAMP1|3916	7013.5397
LAMP2|3920	7253.4332	LAMP2|3920	4437.1373
lowly_expressed	lowly_expressed	LAMP3|27074	28.2398
LANCL1|10314	4013.8463	LANCL1|10314	2251.8375
LANCL2|55915	519.3508	LANCL2|55915	526.1122
LAP3|51056	1660.6515	LAP3|51056	2490.5222
LAPTM4A|9741	9677.6756	LAPTM4A|9741	11157.4468
LAPTM4B|55353	1568.9479	LAPTM4B|55353	1235.5899
LAPTM5|7805	2126.2059	LAPTM5|7805	2626.3056
LARGE|9215	202.4742	LARGE|9215	629.0135
LARP1B|55132	1017.8186	LARP1B|55132	370.5996
LARP1|23367	8007.2636	LARP1|23367	4223.5977
LARP4B|23185	2739.7571	LARP4B|23185	1058.4139
LARP4|113251	3901.2598	LARP4|113251	945.4545
LARP6|55323	39.4961	LARP6|55323	1225.1451
LARP7|51574	1570.3098	LARP7|51574	1080.4642
LARS2|23395	842.8101	LARS2|23395	398.8395
LARS|51520	4026.7847	LARS|51520	2075.4352
LAS1L|81887	909.5449	LAS1L|81887	602.3211
LASP1|3927	6995.1197	LASP1|3927	6366.3443
LASS1|10715	75.5442	lowly_expressed	lowly_expressed
LASS2|29956	11596.4136	LASS2|29956	3369.8259
LASS4|79603	1080.2406	LASS4|79603	434.0426
LASS5|91012	1006.0152	LASS5|91012	827.0793
LASS6|253782	10035.2378	LASS6|253782	1194.3559
LAT2|7462	82.624	LAT2|7462	66.9246
LATS1|9113	1428.2147	LATS1|9113	702.1277
LATS2|26524	306.8891	LATS2|26524	2106.383
lowly_expressed	lowly_expressed	LAT|27040	25.5551
lowly_expressed	lowly_expressed	LAX1|54900	18.1818
LAYN|143903	80.1271	LAYN|143903	157.8337
LBH|81606	669.6175	LBH|81606	1186.8472
lowly_expressed	lowly_expressed	LBP|3929	108.7041
LBR|3930	859.3803	LBR|3930	1349.7099
LCA5L|150082	120.9851	LCA5L|150082	30.1741
LCA5|167691	176.1435	LCA5|167691	391.8762
LCAT|3931	9.781	LCAT|3931	130.4952
lowly_expressed	lowly_expressed	LCK|3932	27.4662
LCLAT1|253558	1096.8108	LCLAT1|253558	235.9768
LCMT1|51451	1021.2235	LCMT1|51451	456.8665
LCMT2|9836	380.6605	LCMT2|9836	293.617
lowly_expressed	lowly_expressed	LCN10|414332	33.5977
LCN12|286256	149.5857	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LCN2|3934	25.9188
lowly_expressed	lowly_expressed	LCN6|158062	9.3424
LCORL|254251	161.5435	LCORL|254251	116.7389
LCOR|84458	424.0109	LCOR|84458	115.1721
LCP1|3936	8762.229	LCP1|3936	1116.441
LCP2|3937	189.3088	LCP2|3937	329.207
LDB1|8861	1218.7039	LDB1|8861	758.2205
LDB2|9079	205.65200000000002	LDB2|9079	2107.9304
LDB3|11155	32.0054	LDB3|11155	223.9845
LDHA|3939	11402.565	LDHA|3939	12829.4004
LDHB|3945	8922.4833	LDHB|3945	9936.9439
LDHD|197257	27.0117	LDHD|197257	663.4429
LDLRAD2|401944	49.4314	LDLRAD2|401944	496.6383
LDLRAD3|143458	3272.9543	LDLRAD3|143458	623.9845
LDLRAP1|26119	143.0031	LDLRAP1|26119	625.9188
LDLR|3949	696.4022	LDLR|3949	4811.9923
LDOC1L|84247	470.3212	LDOC1L|84247	1208.5106
LDOC1|23641	947.679	LDOC1|23641	755.1257
LEF1|51176	205.87900000000002	LEF1|51176	31.3346
LEFTY1|10637	14.4842	LEFTY1|10637	6.1896
lowly_expressed	lowly_expressed	LEFTY2|7044	133.4623
LEKR1|389170	44.9438	LEKR1|389170	17.795
LEMD1|93273	11.1225	lowly_expressed	lowly_expressed
LEMD2|221496	616.9561	LEMD2|221496	487.8143
LEMD3|23592	1561.9112	LEMD3|23592	800.7737
LENG1|79165	14.9813	LENG1|79165	99.4197
LENG8|114823	674.2844	LENG8|114823	2157.1838
LENG9|94059	13.7192	LENG9|94059	66.4139
LEO1|123169	609.6924	LEO1|123169	392.6499
LEPRE1|64175	398.8197	LEPRE1|64175	766.3443
LEPREL1|55214	111.2246	LEPREL1|55214	270.793
LEPREL2|10536	108.2737	LEPREL2|10536	457.2534
LEPROTL1|23484	1119.2827	LEPROTL1|23484	925.7253
LEPROT|54741	812.3414	LEPROT|54741	1791.3229999999999
LEPR|3953	136.0186	LEPR|3953	4324.3443
lowly_expressed	lowly_expressed	LEP|3952	12923.4043
LETM1|3954	2647.8266	LETM1|3954	1060.3482
LETM2|137994	703.8929	LETM2|137994	23.9845
LETMD1|25875	1144.4785	LETMD1|25875	1756.6731
LFNG|3955	2427.1933	LFNG|3955	541.5861
lowly_expressed	lowly_expressed	LGALS12|85329	2490.5222
LGALS1|3956	1437.9753	LGALS1|3956	13412.766000000001
lowly_expressed	lowly_expressed	LGALS2|3957	7.7369
LGALS3BP|3959	3462.9440000000004	LGALS3BP|3959	10726.8859
LGALS3|3958	517.0809	LGALS3|3958	8509.0909
LGALS8|3964	2560.5039	LGALS8|3964	1209.6673
LGALS9C|654346	5.2207	LGALS9C|654346	7.7369
LGALS9|3965	161.1622	LGALS9|3965	488.9749
LGI1|9211	31.3245	lowly_expressed	lowly_expressed
LGI2|55203	79.6731	LGI2|55203	177.9497
LGI4|163175	16.3432	LGI4|163175	570.2128
LGMN|5641	970.8319	LGMN|5641	3705.2224
LGR4|55366	2802.8601	LGR4|55366	1692.0696
LGR5|8549	7.0367	LGR5|8549	85.4932
lowly_expressed	lowly_expressed	LGR6|59352	32.882
LGTN|1939	712.2915	LGTN|1939	1464.6035
lowly_expressed	lowly_expressed	LHCGR|3973	80.8511
LHFPL1|340596	24.9688	lowly_expressed	lowly_expressed
LHFPL2|10184	1900.8058	LHFPL2|10184	1567.8917
LHFPL5|222662	24.5148	lowly_expressed	lowly_expressed
LHFP|10186	532.9702	LHFP|10186	6044.1006
LHPP|64077	316.1957	LHPP|64077	398.0658
LHX2|9355	12.4844	lowly_expressed	lowly_expressed
LHX4|89884	51.6082	lowly_expressed	lowly_expressed
LHX6|26468	230.6208	LHX6|26468	656.8665
LHX8|431707	39.2691	lowly_expressed	lowly_expressed
LHX9|56956	5.4477	lowly_expressed	lowly_expressed
LIAS|11019	308.478	LIAS|11019	198.4526
LIFR|3977	974.6907	LIFR|3977	8087.4275
LIF|3976	14.7543	LIF|3976	177.176
LIG1|3978	604.6987	LIG1|3978	152.4178
LIG3|3980	1523.7771	LIG3|3980	286.2669
LIG4|3981	460.3337	LIG4|3981	348.1625
LILRA1|11024	5.6747	LILRA1|11024	6.9632
LILRA2|11027	29.9625	LILRA2|11027	15.087
LILRA4|23547	37.4532	lowly_expressed	lowly_expressed
LILRA5|353514	11.8034	LILRA5|353514	11.6054
LILRA6|79168	58.9876	LILRA6|79168	71.1799
LILRB1|10859	40.631	LILRB1|10859	33.6557
LILRB2|10288	28.8276	LILRB2|10288	67.6983
