gene_id	TCGA-BH-A203-01A-12R-A169-07	gene_id	TCGA-BH-A203-11A-42R-A169-07
NAPG|8774	746.7288	NAPG|8774	866.9656
NAPRT1|93100	56.641000000000005	NAPRT1|93100	138.2661
NAPSA|9476	7.5282	NAPSA|9476	6.7265
NAPSB|256236	175.3002	NAPSB|256236	53.8117
NARFL|64428	399.7132	NARFL|64428	217.8625
NARF|26502	1972.3965	NARF|26502	587.0703
NARG2|79664	791.8982	NARG2|79664	1558.6697
NARS2|79731	704.4273	NARS2|79731	355.3812
NARS|4677	6000.3585	NARS|4677	3352.7653
NASP|4678	1812.1527	NASP|4678	1602.7653
NAT10|55226	876.8597	NAT10|55226	1119.2078
NAT14|57106	204.3377	NAT14|57106	50.0747
NAT15|79903	725.2196	NAT15|79903	644.6188
NAT1|9	279.62	NAT1|9	184.9776
NAT6|24142	141.9681	NAT6|24142	178.1764
NAT8L|339983	40.5091	NAT8L|339983	473.4679
NAT9|26151	366.0154	NAT9|26151	242.1525
NAV1|89796	1117.763	NAV1|89796	1669.2825
NAV2|89797	302.8141	NAV2|89797	5903.9611
NAV3|89795	40.8675	NAV3|89795	314.6487
NBAS|51594	742.0685	NBAS|51594	1828.1016
NBEAL1|65065	131.9233	NBEAL1|65065	746.6368
NBEAL2|23218	1502.7783	NBEAL2|23218	1036.9955
NBEA|26960	61.6598	NBEA|26960	561.6592
NBL1|4681	1433.2031	NBL1|4681	1217.5336
NBLA00301|79804	8.6037	NBLA00301|79804	60.5381
NBN|4683	3810.7188	NBN|4683	1926.7564
NBPF10|100132406	1622.0936	NBPF10|100132406	2153.5575
NBPF14|25832	606.6069	NBPF14|25832	870.0822
NBPF15|284565	374.085	NBPF15|284565	409.3274
NBPF16|728936	205.0547	NBPF16|728936	62.0329
NBPF1|55672	335.54400000000004	NBPF1|55672	1262.3318
NBPF3|84224	248.7901	NBPF3|84224	312.7803
NBPF9|400818	412.1921	NBPF9|400818	336.9058
NBR1|4077	2839.2185	NBR1|4077	5510.4634
NBR2|10230	148.4137	NBR2|10230	184.9776
NCALD|83988	4246.2807	NCALD|83988	3795.5904
NCAM1|4684	72.7729	NCAM1|4684	319.1143
NCAM2|4685	23.3017	NCAM2|4685	132.6607
NCAPD2|9918	4051.9806	NCAPD2|9918	1266.0688
NCAPD3|23310	1666.6069	NCAPD3|23310	622.9447
NCAPG2|54892	982.9719	NCAPG2|54892	365.4709
NCAPG|64151	415.0816	NCAPG|64151	83.2324
NCAPH2|29781	740.2760000000001	NCAPH2|29781	343.423
NCAPH|23397	788.6718	NCAPH|23397	50.4484
NCBP1|4686	2763.6279	NCBP1|4686	920.4036
NCBP2|22916	6096.7915	NCBP2|22916	1889.0135
NCCRP1|342897	1288.4029	NCCRP1|342897	131.5396
NCDN|23154	452.0523	NCDN|23154	316.8909
NCEH1|57552	728.0875	NCEH1|57552	340.4335
NCF1B|654816	26.1696	NCF1B|654816	19.432000000000002
NCF1C|654817	28.3205	lowly_expressed	lowly_expressed
NCF1|653361	120.0932	NCF1|653361	16.4425
NCF2|4688	453.8448	NCF2|4688	112.1076
NCF4|4689	154.8665	NCF4|4689	79.5964
NCK1|4690	314.0348	NCK1|4690	899.4768
NCK2|8440	906.9726	NCK2|8440	918.9088
NCKAP1L|3071	564.6173	NCKAP1L|3071	281.7638
NCKAP1|10787	7174.0455	NCKAP1|10787	6275.7848
NCKAP5L|57701	647.0694	NCKAP5L|57701	504.4843
NCKAP5|344148	431.2601	NCKAP5|344148	348.6547
NCKIPSD|51517	421.5809	NCKIPSD|51517	535.1271
NCLN|56926	1183.3662	NCLN|56926	520.9268
NCL|4691	18884.3879	NCL|4691	9455.9043
NCOA1|8648	2222.6205	NCOA1|8648	2745.8894
NCOA2|10499	379.6379	NCOA2|10499	1639.0135
NCOA3|8202	1807.1339	NCOA3|8202	1775.7848
NCOA4|8031	4468.5427	NCOA4|8031	7188.7145
NCOA5|57727	1180.1398	NCOA5|57727	1050.8221
NCOA6|23054	1417.0998	NCOA6|23054	1950.6726
NCOA7|135112	3694.5689	NCOA7|135112	2809.417
NCOR1|9611	2094.6406	NCOR1|9611	3514.2003
NCOR2|9612	1780.9607	NCOR2|9612	2684.9776
NCR3|259197	6.0943	lowly_expressed	lowly_expressed
NCRNA00081|92482	305.0332	NCRNA00081|92482	272.3393
NCRNA00085|147650	49.4712	NCRNA00085|147650	44.843
NCRNA00086|399668	6.4528	NCRNA00086|399668	205.5306
NCRNA00087|644596	10.0376	NCRNA00087|644596	67.6383
lowly_expressed	lowly_expressed	NCRNA00092|100188953	20.9268
NCRNA00093|100188954	23.0937	NCRNA00093|100188954	8.2586
NCRNA00094|266655	695.9383	NCRNA00094|266655	574.6375
NCRNA00095|283932	116.8668	NCRNA00095|283932	55.6801
NCRNA00105|80161	17.2289	NCRNA00105|80161	27.2795
NCRNA00107|283981	13.264000000000001	NCRNA00107|283981	14.2003
NCRNA00115|79854	11.8301	NCRNA00115|79854	13.4529
NCRNA00116|205251	78.8672	NCRNA00116|205251	100.1495
NCRNA00120|55389	22.2262	NCRNA00120|55389	69.5067
NCRNA00152|112597	814.4829	NCRNA00152|112597	144.9925
NCRNA00171|80862	39.7885	NCRNA00171|80862	53.3483
lowly_expressed	lowly_expressed	NCRNA00173|100287569	44.0957
NCRNA00174|285908	176.7342	NCRNA00174|285908	177.13
NCRNA00176|284739	21.1507	NCRNA00176|284739	6.7265
NCRNA00181|503538	114.7768	NCRNA00181|503538	102.0665
NCRNA00182|100302692	33.6978	NCRNA00182|100302692	101.2706
NCRNA00183|554203	613.0131	NCRNA00183|554203	352.0179
NCRNA00188|125144	9941.9251	NCRNA00188|125144	11192.8251
NCRNA00201|284702	1318.1395	NCRNA00201|284702	1390.1009
lowly_expressed	lowly_expressed	NCRNA00202|387644	6.3528
lowly_expressed	lowly_expressed	NCRNA00204B|286967	7.1001
NCRNA00219|114915	307.9405	NCRNA00219|114915	552.3169
NCS1|23413	1069.7258	NCS1|23413	323.2436
NCSTN|23385	5911.658	NCSTN|23385	2990.6166
NDC80|10403	206.8471	NDC80|10403	31.3901
NDE1|54820	432.5327	NDE1|54820	352.2758
NDEL1|81565	641.3336	NDEL1|81565	1100.5232
NDFIP1|80762	4064.1692	NDFIP1|80762	4277.6532
NDFIP2|54602	1075.4616	NDFIP2|54602	856.1286
NDNL2|56160	301.4877	NDNL2|56160	406.9507
NDN|4692	217.2432	NDN|4692	1059.7907
NDOR1|27158	405.0905	NDOR1|27158	245.142
NDP|4693	120.4517	NDP|4693	29.148000000000003
NDRG1|10397	1872.737	NDRG1|10397	6035.8744
NDRG2|57447	806.9547	NDRG2|57447	8505.6054
NDRG3|57446	1050.3674	NDRG3|57446	1038.1166
NDRG4|65009	96.0746	NDRG4|65009	122.571
NDST1|3340	2889.4067	NDST1|3340	5248.5052
NDST2|8509	388.2416	NDST2|8509	557.5486
NDUFA10|4705	2752.4646	NDUFA10|4705	2035.5007
NDUFA11|126328	825.2375	NDUFA11|126328	793.722
NDUFA12|55967	669.2956	NDUFA12|55967	495.8894
NDUFA13|51079	2195.5834	NDUFA13|51079	827.8064
NDUFA1|4694	1487.7218	NDUFA1|4694	1022.4215
NDUFA2|4695	1024.9149	NDUFA2|4695	563.5277
NDUFA3|4696	585.7681	NDUFA3|4696	335.9492
NDUFA4L2|56901	920.2366	NDUFA4L2|56901	183.4828
NDUFA4|4697	2261.6956	NDUFA4|4697	2301.9432
NDUFA5|4698	2259.1862	NDUFA5|4698	1603.139
NDUFA6|4700	1811.0773	NDUFA6|4700	718.2362
NDUFA7|4701	331.2422	NDUFA7|4701	276.9058
NDUFA8|4702	1096.9708	NDUFA8|4702	533.2586
NDUFA9|4704	2125.112	NDUFA9|4704	1027.6532
NDUFAB1|4706	657.4655	NDUFAB1|4706	651.719
NDUFAF1|51103	244.4883	NDUFAF1|51103	328.1016
NDUFAF2|91942	98.584	NDUFAF2|91942	159.1928
NDUFAF3|25915	1085.1407	NDUFAF3|25915	523.1689
NDUFAF4|29078	186.7718	NDUFAF4|29078	296.7115
NDUFB10|4716	815.5583	NDUFB10|4716	752.9895
NDUFB11|54539	1689.1916	NDUFB11|54539	782.5112
NDUFB1|4707	740.6345	NDUFB1|4707	523.5426
NDUFB2|4708	838.4979	NDUFB2|4708	744.3909
NDUFB3|4709	1250.7618	NDUFB3|4709	490.6577
NDUFB4|4710	2992.651	NDUFB4|4710	1188.7145
NDUFB5|4711	3727.9082	NDUFB5|4711	1545.2167
NDUFB6|4712	573.221	NDUFB6|4712	497.0105
NDUFB7|4713	566.4098	NDUFB7|4713	496.6368
NDUFB8|4714	946.2879	NDUFB8|4714	734.9439
NDUFB9|4715	3818.2578	NDUFB9|4715	1486.5620000000001
NDUFC1|4717	447.0335	NDUFC1|4717	507.8475
NDUFC2|4718	2560.674	NDUFC2|4718	1665.5456
NDUFS1|4719	1882.7747	NDUFS1|4719	1815.0224
NDUFS2|4720	2586.1265	NDUFS2|4720	1525.0374
NDUFS3|4722	902.1724	NDUFS3|4722	844.7384
NDUFS4|4724	349.8835	NDUFS4|4724	704.4096
NDUFS5|4725	1535.4006	NDUFS5|4725	1605.0075
NDUFS6|4726	1144.2911	NDUFS6|4726	289.9851
NDUFS7|374291	470.3173	NDUFS7|374291	289.2377
NDUFS8|4728	1492.3821	NDUFS8|4728	505.2317
NDUFV1|4723	1649.3995	NDUFV1|4723	1063.154
NDUFV2|4729	1547.9477	NDUFV2|4729	1174.8879
NDUFV3|4731	1363.3268	NDUFV3|4731	661.0613
NEAT1|283131	18259.9032	NEAT1|283131	11234.3049
NEBL|10529	1183.7247	NEBL|10529	3472.7205
NEB|4703	13.981	NEB|4703	25.7848
NECAB1|64168	43.7354	NECAB1|64168	228.3259
NECAB3|63941	263.8466	NECAB3|63941	220.1046
NECAP1|25977	1213.4791	NECAP1|25977	832.2123
NECAP2|55707	1005.5566	NECAP2|55707	1056.8012
NEDD1|121441	810.181	NEDD1|121441	752.6158
NEDD4L|23327	1696.7198	NEDD4L|23327	2999.2526
NEDD4|4734	621.6168	NEDD4|4734	874.0658
NEDD8|4738	1790.285	NEDD8|4738	1242.1525
NEDD9|4739	1533.2497	NEDD9|4739	1911.435
NEFH|4744	15.4149	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NEFL|4747	9.716000000000001
lowly_expressed	lowly_expressed	NEFM|4741	10.2504
NEGR1|257194	107.9046	NEGR1|257194	397.6084
NEIL1|79661	114.7159	NEIL1|79661	140.1345
NEIL2|252969	191.4322	NEIL2|252969	380.7922
NEIL3|55247	127.9799	NEIL3|55247	5.6054
NEK10|152110	29.0375	NEK10|152110	247.0105
NEK11|79858	59.5089	NEK11|79858	250.0
NEK1|4750	377.48699999999997	NEK1|4750	664.7982
NEK2|4751	796.5585	NEK2|4751	23.9163
NEK3|4752	182.8285	NEK3|4752	285.1271
NEK4|6787	1095.1783	NEK4|6787	621.4499
NEK5|341676	7.5282	NEK5|341676	7.1001
NEK6|10783	2828.1054	NEK6|10783	838.565
NEK7|140609	879.0106	NEK7|140609	5031.7638
NEK8|284086	107.1877	NEK8|284086	65.0224
NEK9|91754	1392.3642	NEK9|91754	3170.0299
NELF|26012	2512.2782	NELF|26012	472.7205
NELL2|4753	73.4899	NELL2|4753	124.0658
NENF|29937	832.0488	NENF|29937	721.5994
NEO1|4756	1368.3456	NEO1|4756	2449.5516
NES|10763	547.7684	NES|10763	1965.994
NET1|10276	4581.8247	NET1|10276	3807.9223
NETO1|81832	7.1697	lowly_expressed	lowly_expressed
NETO2|81831	1503.8537	NETO2|81831	203.6622
NEU1|4758	3258.29	NEU1|4758	841.9283
NEU3|10825	159.1683	NEU3|10825	145.3662
NEURL1B|54492	685.7860000000001	NEURL1B|54492	1630.0448
NEURL2|140825	5.1049	NEURL2|140825	11.277999999999999
NEURL3|93082	5.3773	NEURL3|93082	106.5022
NEURL4|84461	250.5825	NEURL4|84461	381.1659
lowly_expressed	lowly_expressed	NEURL|9148	13.0792
lowly_expressed	lowly_expressed	NEUROG2|63973	55.3064
NEXN|91624	237.67700000000002	NEXN|91624	845.2915
NF1|4763	2143.0364	NF1|4763	3646.4873
NF2|4771	2056.641	NF2|4771	933.1091
NFAM1|150372	211.8659	NFAM1|150372	51.5695
NFASC|23114	48.9909	NFASC|23114	1429.2825
NFAT5|10725	1241.0826	NFAT5|10725	5030.6428
NFATC1|4772	167.77200000000002	NFATC1|4772	464.1256
NFATC2IP|84901	955.0099	NFATC2IP|84901	911.0613
NFATC2|4773	35.1317	NFATC2|4773	116.5919
NFATC3|4775	756.7664	NFATC3|4775	1251.1211
NFATC4|4776	248.0731	NFATC4|4776	395.3662
NFE2L1|4779	3384.4775	NFE2L1|4779	9410.3139
NFE2L2|4780	2660.2366	NFE2L2|4780	3620.5045
NFE2L3|9603	878.6521	NFE2L3|9603	347.1599
NFIA|4774	3194.8378	NFIA|4774	2898.7294
NFIB|4781	2528.7686	NFIB|4781	12184.6039
NFIC|4782	992.6510000000001	NFIC|4782	1112.4813
NFIL3|4783	1298.7991	NFIL3|4783	692.4514
NFIX|4784	2053.7731	NFIX|4784	6270.9268
NFKB1|4790	888.6897	NFKB1|4790	1596.7862
NFKB2|4791	517.6555	NFKB2|4791	448.4305
NFKBIA|4792	1354.0061	NFKBIA|4792	2155.4559
NFKBIB|4793	436.2789	NFKBIB|4793	116.9656
NFKBID|84807	20.7923	NFKBID|84807	36.6218
NFKBIE|4794	276.3936	NFKBIE|4794	129.6712
NFKBIL1|4795	202.5453	NFKBIL1|4795	164.0508
NFKBIL2|4796	101.8104	NFKBIL2|4796	66.5172
NFKBIZ|64332	2126.9045	NFKBIZ|64332	2479.4469
NFRKB|4798	962.5381	NFRKB|4798	912.1824
NFS1|9054	333.0346	NFS1|9054	475.3363
NFU1|27247	578.2398	NFU1|27247	804.1854
NFX1|4799	1138.9138	NFX1|4799	1399.4768
NFXL1|152518	357.9244	NFXL1|152518	340.8072
NFYA|4800	1381.9681	NFYA|4800	1124.0546
NFYB|4801	1179.7813	NFYB|4801	1168.9088
NFYC|4802	644.0079	NFYC|4802	1101.6517
NGB|58157	13.264000000000001	lowly_expressed	lowly_expressed
NGDN|25983	500.4481	NGDN|25983	486.1734
NGEF|25791	166.3381	NGEF|25791	55.3064
NGFRAP1|27018	657.824	NGFRAP1|27018	1118.8341
NGFR|4804	115.7914	NGFR|4804	738.0419
lowly_expressed	lowly_expressed	NGF|4803	7.1001
NGLY1|55768	967.9154	NGLY1|55768	661.8087
NGRN|51335	2653.5329	NGRN|51335	2443.8565
NHEDC1|150159	7.1697	lowly_expressed	lowly_expressed
NHEDC2|133308	75.2823	NHEDC2|133308	250.7474
NHEJ1|79840	225.8469	NHEJ1|79840	319.133
NHLH1|4807	21.5092	NHLH1|4807	5.9791
NHLRC1|378884	68.4711	NHLRC1|378884	75.1121
NHLRC2|374354	174.5833	NHLRC2|374354	331.4649
NHLRC3|387921	862.1617	NHLRC3|387921	1374.0658
NHLRC4|283948	46.9618	NHLRC4|283948	25.4111
NHP2L1|4809	3185.5171	NHP2L1|4809	1660.3139
NHP2|55651	1268.3277	NHP2|55651	690.2093
NHSL1|57224	484.3162	NHSL1|57224	394.6188
NHSL2|340527	25.4526	NHSL2|340527	166.6667
NHS|4810	257.0353	NHS|4810	529.5217
NICN1|84276	390.3925	NICN1|84276	536.3789
NID1|4811	2458.8528	NID1|4811	2742.4589
NID2|22795	1158.9891	NID2|22795	451.42
NIF3L1|60491	604.0509	NIF3L1|60491	464.8729
NINJ1|4814	3096.2538	NINJ1|4814	864.7235
NINJ2|4815	72.7729	NINJ2|4815	70.2877
NINL|22981	91.0557	NINL|22981	233.9312
NIN|51199	971.8588	NIN|51199	1647.2347
NIP7|51388	595.4472	NIP7|51388	483.5575
NIPA1|123606	445.2411	NIPA1|123606	505.6054
NIPA2|81614	1012.3678	NIPA2|81614	828.8489999999999
NIPAL1|152519	38.3581	NIPAL1|152519	79.5964
NIPAL2|79815	321.563	NIPAL2|79815	450.29900000000004
NIPAL3|57185	845.3128	NIPAL3|57185	2020.1794
NIPAL4|348938	6.8113	lowly_expressed	lowly_expressed
NIPBL|25836	2928.4818	NIPBL|25836	3502.6158
NIPSNAP1|8508	2461.7315	NIPSNAP1|8508	754.1106
NIPSNAP3A|25934	673.2389	NIPSNAP3A|25934	988.7892
NIPSNAP3B|55335	21.5092	NIPSNAP3B|55335	511.719
NISCH|11188	1307.4028	NISCH|11188	2667.4141
NIT1|4817	457.2683	NIT1|4817	523.3782
NIT2|56954	1004.1226	NIT2|56954	585.5755
NKAIN1|79570	230.1488	NKAIN1|79570	21.6741
lowly_expressed	lowly_expressed	NKAIN2|154215	7.8475
NKAPL|222698	7.8867	NKAPL|222698	50.8221
NKAP|79576	536.6553	NKAP|79576	309.41700000000003
NKD1|85407	61.6598	NKD1|85407	10.0897
NKD2|85409	54.1316	NKD2|85409	11.5845
NKG7|4818	110.4141	NKG7|4818	85.9492
NKIRAS1|28512	239.8279	NKIRAS1|28512	321.0015
NKIRAS2|28511	657.824	NKIRAS2|28511	619.2078
NKPD1|284353	5.3773	NKPD1|284353	32.8849
NKRF|55922	551.3533	NKRF|55922	393.1241
NKTR|4820	2159.1683	NKTR|4820	4238.7892
NKX2-5|1482	14.698	lowly_expressed	lowly_expressed
NKX3-1|4824	146.9797	NKX3-1|4824	300.0747
NKX3-2|579	16.8489	lowly_expressed	lowly_expressed
NLE1|54475	184.9794	NLE1|54475	304.9327
lowly_expressed	lowly_expressed	NLGN1|22871	79.9701
NLGN2|57555	393.2604	NLGN2|57555	478.6996
NLGN3|54413	16.8489	NLGN3|54413	51.9432
NLGN4X|57502	59.8674	NLGN4X|57502	427.13
NLK|51701	1338.2327	NLK|51701	424.1405
NLN|57486	595.0887	NLN|57486	406.9507
NLRC3|197358	92.4897	NLRC3|197358	83.70700000000001
NLRC4|58484	56.641000000000005	NLRC4|58484	36.9955
NLRC5|84166	539.1647	NLRC5|84166	441.3303
NLRP12|91662	10.3961	lowly_expressed	lowly_expressed
NLRP1|22861	200.3943	NLRP1|22861	880.0448
NLRP2|55655	1021.33	NLRP2|55655	315.0224
NLRP3|114548	55.5655	NLRP3|114548	53.438
lowly_expressed	lowly_expressed	NLRP5|126206	13.4529
NLRP7|199713	12.1886	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP9|338321	6.3528
NLRX1|79671	306.5065	NLRX1|79671	491.4051
NMB|4828	65.9616	NMB|4828	498.5052
NMD3|51068	1418.1753	NMD3|51068	1411.435
NME1-NME2|654364	24.1513	NME1-NME2|654364	33.8752
NME1|4830	2089.5679999999998	NME1|4830	437.6271
NME2P1|283458	84.9615	NME2P1|283458	63.9013
NME2|4831	6980.3836	NME2|4831	4233.6547
NME3|4832	249.1486	NME3|4832	199.9253
NME4|4833	1888.869	NME4|4833	1162.1824
lowly_expressed	lowly_expressed	NME5|8382	79.9701
NME6|10201	258.4693	NME6|10201	200.299
NME7|29922	248.1341	NME7|29922	234.4619
NMI|9111	356.3363	NMI|9111	346.4126
NMNAT1|64802	286.7897	NMNAT1|64802	384.1555
NMNAT2|23057	17.9244	NMNAT2|23057	241.7788
NMNAT3|349565	165.2626	NMNAT3|349565	229.8206
NMRAL1|57407	507.9763	NMRAL1|57407	278.7743
NMT1|4836	1666.9654	NMT1|4836	3066.1435
NMT2|9397	224.0545	NMT2|9397	1152.4664
NMUR1|10316	5.3773	NMUR1|10316	205.9043
NMUR2|56923	12.5471	lowly_expressed	lowly_expressed
NMU|10874	36.2072	lowly_expressed	lowly_expressed
NNAT|4826	13.264000000000001	NNAT|4826	127.8027
NNMT|4837	1484.8539	NNMT|4837	1316.1435
NNT|23530	379.9964	NNT|23530	1732.8102
NOB1|28987	621.9753	NOB1|28987	1032.5112
NOC2L|26155	2570.1667	NOC2L|26155	768.5874
NOC3L|64318	469.6182	NOC3L|64318	512.3318
NOC4L|79050	392.902	NOC4L|79050	149.4768
NOD1|10392	215.0923	NOD1|10392	508.2212
NOD2|64127	140.1685	NOD2|64127	75.8595
lowly_expressed	lowly_expressed	NODAL|4838	12.7055
NOL10|79954	1162.9324	NOL10|79954	680.1196
NOL11|25926	1583.7964	NOL11|25926	1039.6114
NOL12|79159	369.0769	NOL12|79159	130.5531
NOL3|8996	694.0025	NOL3|8996	379.9626
lowly_expressed	lowly_expressed	NOL4|8715	9.716000000000001
NOL6|65083	1400.6094	NOL6|65083	764.2003
NOL7|51406	724.1441	NOL7|51406	495.142
NOL8|55035	1192.6869	NOL8|55035	897.9821
NOL9|79707	175.3002	NOL9|79707	261.2108
NOLC1|9221	4235.5261	NOLC1|9221	1845.6652
NOM1|64434	415.4866	NOM1|64434	480.1943
NOMO1|23420	2839.577	NOMO1|23420	2436.0987
NOMO2|283820	695.1066	NOMO2|283820	1473.8416
NOMO3|408050	605.8433	NOMO3|408050	853.1389999999999
NONO|4841	9983.1511	NONO|4841	5968.2362
NOP10|55505	989.7831	NOP10|55505	622.1973
NOP14|8602	463.0256	NOP14|8602	857.9073
NOP16|51491	365.6569	NOP16|51491	115.4709
NOP2|4839	1363.6852	NOP2|4839	415.9193
NOP56|10528	2741.71	NOP56|10528	1142.3767
NOP58|51602	1928.6611	NOP58|51602	964.8729
NOS1AP|9722	6.0943	NOS1AP|9722	161.8087
NOS2|4843	7.1697	NOS2|4843	20.2578
NOS3|4846	193.2855	NOS3|4846	276.3528
NOSIP|51070	652.0882	NOSIP|51070	329.2227
NOSTRIN|115677	243.7713	NOSTRIN|115677	679.3722
NOTCH1|4851	563.1834	NOTCH1|4851	1791.4798
NOTCH2NL|388677	1076.7127	NOTCH2NL|388677	1531.5097
NOTCH2|4853	3467.288	NOTCH2|4853	9341.5546
NOTCH3|4854	3145.3666	NOTCH3|4854	4315.7698
NOTCH4|4855	300.0538	NOTCH4|4855	1445.0673
NOTUM|147111	14.3395	lowly_expressed	lowly_expressed
NOVA1|4857	27.962	NOVA1|4857	654.7085
NOVA2|4858	17.2074	NOVA2|4858	59.417
NOV|4856	102.8858	NOV|4856	782.1375
NOX4|50507	298.9783	NOX4|50507	87.0703
NOX5|79400	7.8867	lowly_expressed	lowly_expressed
NOXA1|10811	157.7344	NOXA1|10811	36.2481
NPAS1|4861	5.0188	lowly_expressed	lowly_expressed
NPAS2|4862	259.1862	NPAS2|4862	394.6188
NPAS3|64067	21.8677	NPAS3|64067	159.1928
lowly_expressed	lowly_expressed	NPAS4|266743	10.0897
NPAT|4863	882.237	NPAT|4863	759.3423
lowly_expressed	lowly_expressed	NPC1L1|29881	18.3109
NPC1|4864	1138.0534	NPC1|4864	1360.5456
NPC2|10577	4102.5273	NPC2|10577	2688.3408
NPDC1|56654	632.0129	NPDC1|56654	851.2706
NPEPL1|79716	316.9027	NPEPL1|79716	310.1644
NPEPPS|9520	1289.4784	NPEPPS|9520	2505.6054
NPFF|8620	6.8113	NPFF|8620	11.2108
NPHP1|4867	121.8856	NPHP1|4867	152.4664
NPHP3|27031	144.1118	NPHP3|27031	925.6353
NPHP4|261734	236.6015	NPHP4|261734	218.9836
NPIPL3|23117	542.9647	NPIPL3|23117	437.9783
NPIP|9284	292.7729	NPIP|9284	1032.4738
NPLOC4|55666	2551.7118	NPLOC4|55666	2188.7145
NPL|80896	287.8652	NPL|80896	110.6129
NPM1|4869	13146.0835	NPM1|4869	9800.0747
lowly_expressed	lowly_expressed	NPM2|10361	20.1794
NPM3|10360	242.6958	NPM3|10360	179.3722
NPNT|255743	3259.3655	NPNT|255743	569.133
NPR1|4881	121.8856	NPR1|4881	1977.5785
NPR2|4882	90.6973	NPR2|4882	531.7638
NPR3|4883	10.3961	NPR3|4883	615.4709
NPRL2|10641	674.0168	NPRL2|10641	257.6495
NPRL3|8131	800.8604	NPRL3|8131	707.7728
NPTN|27020	3441.8355	NPTN|27020	2830.3438
NPTX1|4884	89.6218	NPTX1|4884	7.1001
NPTX2|4885	20.0753	lowly_expressed	lowly_expressed
NPTXR|23467	2785.4454	NPTXR|23467	511.9581
NPY1R|4886	20.7923	NPY1R|4886	2303.8117
lowly_expressed	lowly_expressed	NPY2R|4887	170.7773
lowly_expressed	lowly_expressed	NPY5R|4889	197.3094
NQO1|1728	13668.0409	NQO1|1728	1667.4141
NQO2|4835	374.9776	NQO2|4835	510.4634
lowly_expressed	lowly_expressed	NR0B1|190	6.7265
NR1D1|9572	223.1439	NR1D1|9572	917.7504
NR1D2|9975	1193.7623	NR1D2|9975	3396.1136
NR1H2|7376	1366.5531	NR1H2|7376	831.0912
NR1H3|10062	396.8453	NR1H3|10062	681.988
NR1I3|9970	9.758	NR1I3|9970	6.151
NR2C1|7181	298.6198	NR2C1|7181	631.5396
NR2C2AP|126382	637.8598	NR2C2AP|126382	227.7429
NR2C2|7182	1039.344	NR2C2|7182	2095.8558
NR2E1|7101	10.3961	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NR2E3|10002	5.6054
NR2F1|7025	4607.2773	NR2F1|7025	498.8789
NR2F2|7026	1303.8179	NR2F2|7026	2063.154
NR2F6|2063	974.0097	NR2F6|2063	451.0463
NR3C1|2908	558.523	NR3C1|2908	4758.2212
NR3C2|4306	74.5653	NR3C2|4306	1156.577
NR4A1|3164	767.1626	NR4A1|3164	3402.0927
NR4A2|4929	192.1491	NR4A2|4929	974.2152
NR4A3|8013	68.1126	NR4A3|8013	285.5007
NR5A2|2494	49.8297	NR5A2|2494	259.716
NR6A1|2649	32.6223	NR6A1|2649	14.2003
NRAP|4892	5.7394	lowly_expressed	lowly_expressed
NRARP|441478	470.3352	NRARP|441478	264.2003
NRAS|4893	1083.3483	NRAS|4893	1392.003
NRBF2|29982	753.8985	NRBF2|29982	624.8132
NRBP1|29959	4002.1509	NRBP1|29959	1703.2885
NRBP2|340371	223.696	NRBP2|340371	1386.7713
NRCAM|4897	26.1696	NRCAM|4897	56.8012
NRD1|4898	2800.1434	NRD1|4898	3106.5022
NRF1|4899	348.80800000000005	NRF1|4899	399.8505
NRG1|3084	13.264000000000001	NRG1|3084	324.7384
lowly_expressed	lowly_expressed	NRG2|9542	73.6173
lowly_expressed	lowly_expressed	NRG3|10718	7.4738
NRGN|4900	96.4331	NRGN|4900	34.7534
NRIP1|8204	3439.3259999999996	NRIP1|8204	3136.7713
NRIP2|83714	44.8109	NRIP2|83714	153.5874
NRIP3|56675	143.3949	NRIP3|56675	65.3961
NRK|203447	118.3008	NRK|203447	64.275
NRL|4901	18.6449	NRL|4901	18.367
NRM|11270	200.3943	NRM|11270	220.4783
NRN1|51299	130.4893	NRN1|51299	1320.6278
NRP1|8829	1494.8916	NRP1|8829	4781.0164
NRP2|8828	716.9744	NRP2|8828	1356.8759
NRSN2|80023	549.5609	NRSN2|80023	401.3453
lowly_expressed	lowly_expressed	NRTN|4902	12.7055
NRXN1|9378	49.1127	NRXN1|9378	283.2586
NRXN2|9379	59.5089	NRXN2|9379	26.9058
NRXN3|9369	8.9622	NRXN3|9369	48.58
NSA2|10412	1214.1961	NSA2|10412	1934.9776
NSD1|64324	2544.9005	NSD1|64324	2780.2691
NSDHL|50814	368.1663	NSDHL|50814	314.275
NSFL1C|55968	1626.8148	NSFL1C|55968	1297.8326
NSF|4905	1298.4406	NSF|4905	1000.3737
NSL1|25936	614.0885	NSL1|25936	751.4948
NSMAF|8439	641.3336	NSMAF|8439	952.9148
NSMCE1|197370	1266.1767	NSMCE1|197370	762.7055
NSMCE2|286053	347.3741	NSMCE2|286053	279.8954
NSMCE4A|54780	4365.2984	NSMCE4A|54780	742.1525
NSUN2|54888	3738.6628	NSUN2|54888	1145.3662
NSUN3|63899	152.3571	NSUN3|63899	155.0822
NSUN4|387338	427.3167	NSUN4|387338	654.7085
